"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"2593",9133,"CCNB2","MedConf","Yes",NA,"CENPH, CENPP, PPP2R5A, CDCA8, BIRC5, KIF18A, LIN52, LIN9, CDC25C, RANBP2, PPP2R5E, RANGAP1, PPP2CB, RAE1, NUP43, CENPO, PLK1, SFN, RAD21, NUP155, BUB1B, CDC25B, MIS12, GTSE1, NCAPD2, NUP188, ITGB3BP","RNA transport (6), Sphingolipid signaling pathway (3), PI3K-Akt signaling pathway (3), MAPK signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Long-term depression (1)"
"2597",894,"CCND2","HighConf","Yes","PI3K-Akt signaling pathway, Focal adhesion","CCND3, IKBKB, TAF12, CDK12, NMI, MAX, CCNE1, ERC1, E2F3, PHKB, SP1, ATG13, CDK14, PYDC1, CCNL2, PCNA","PI3K-Akt signaling pathway (3), NOD-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), MAPK signaling pathway (2), Base excision repair (1), Ras signaling pathway (1), RIG-I-like receptor signaling pathway (1), Osteoclast differentiation (1), Chemokine signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1), Focal adhesion (1)"
"2598",896,"CCND3","HighConf","Yes","PI3K-Akt signaling pathway, Focal adhesion","IKBKB, CDK12, NMI, CCNE1, ERC1, E2F3, PHKB, ATG13, CDK14, PYDC1, GAB2, CCNL2, PCNA, CCND2","PI3K-Akt signaling pathway (3), Ras signaling pathway (2), Osteoclast differentiation (2), NOD-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), Focal adhesion (1), Base excision repair (1), Sphingolipid signaling pathway (1), Fc epsilon RI signaling pathway (1), RIG-I-like receptor signaling pathway (1), Chemokine signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"2600",898,"CCNE1","MedConf","Yes","PI3K-Akt signaling pathway","PTK6, PSMF1, UBC, E2F3, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PCNA, CCND2, PSMA4, CCND3, RPS27A, UBB, CCT2, NMI","Proteasome (23), Focal adhesion (2), PI3K-Akt signaling pathway (2), Base excision repair (1)"
"2612",81669,"CCNL2","HighConf","Yes",NA,"CCND2, CCND3, IKBKB, CDK12, ERC1, PHKB, ATG13, CDK14, PYDC1","PI3K-Akt signaling pathway (3), NOD-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), Focal adhesion (2), Ras signaling pathway (1), RIG-I-like receptor signaling pathway (1), Osteoclast differentiation (1), Chemokine signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"2626",1237,"CCR8","HighConf","Yes","Cytokine-cytokine receptor interaction, Chemokine signaling pathway","CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, XCL2, CCL13, CCL7, GRK4, ADRBK1, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2","Chemokine signaling pathway (14), Neuroactive ligand-receptor interaction (11), Cytokine-cytokine receptor interaction (10), cAMP signaling pathway (6), Serotonergic synapse (4), Relaxin signaling pathway (4), PI3K-Akt signaling pathway (3), Regulation of actin cytoskeleton (2), Toll-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), Rap1 signaling pathway (2), Renin secretion (2), Sphingolipid signaling pathway (2), Leukocyte transendothelial migration (2), Ras signaling pathway (2), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), Long-term depression (1)"
"2630",9973,"CCS","MedConf","Yes",NA,"RAE1, PPIL3","RNA transport (1)"
"2634",10576,"CCT2","HighConf","Yes",NA,"DNAJA1, DNAJA4, WRAP53, GNG3, CCNE1, GNG10, TUBA1A, HSPH1, CTTNBP2, DOCK5, NSFL1C, RGS9, PSMC2, HSPE1, TUBA4A, PPP2CB","PI3K-Akt signaling pathway (4), Phagosome (2), Serotonergic synapse (2), Relaxin signaling pathway (2), Ras signaling pathway (2), Chemokine signaling pathway (2), Sphingolipid signaling pathway (1), Long-term depression (1), Proteasome (1)"
"2648",929,"CD14","HighConf","Yes","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, Regulation of actin cytoskeleton, MAPK signaling pathway, Phagosome, Hematopoietic cell lineage","DNM1, TLR2, TLR4, MYD88, LY96, NDUFS4, RIPK1, IKBKB, EIF2AK2, RPS27A, UBB, MAP3K7, ITGB1, ITGAM, TICAM1, TOLLIP, UBC, TIRAP","Toll-like receptor signaling pathway (10), NF-kappa B signaling pathway (8), NOD-like receptor signaling pathway (6), Phagosome (4), PI3K-Akt signaling pathway (4), RIG-I-like receptor signaling pathway (3), TNF signaling pathway (3), Rap1 signaling pathway (2), Leukocyte transendothelial migration (2), Regulation of actin cytoskeleton (2), Osteoclast differentiation (2), MAPK signaling pathway (2), Hematopoietic cell lineage (1), Focal adhesion (1), Ras signaling pathway (1), Chemokine signaling pathway (1), Synaptic vesicle cycle (1)"
"2677",940,"CD28","MedConf","Yes",NA,"PIK3R3, CDC42, SYK, PDPK1, GAB2","Fc epsilon RI signaling pathway (4), Sphingolipid signaling pathway (3), Ras signaling pathway (3), Osteoclast differentiation (3), Focal adhesion (3), PI3K-Akt signaling pathway (3), Thyroid hormone signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), AGE-RAGE signaling pathway in diabetic complications (2), Chemokine signaling pathway (2), Rap1 signaling pathway (2), Leukocyte transendothelial migration (2), Regulation of actin cytoskeleton (2), NF-kappa B signaling pathway (1), GnRH signaling pathway (1), MAPK signaling pathway (1), Relaxin signaling pathway (1), cAMP signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
"2679",10421,"CD2BP2","MedConf","Yes",NA,"SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, PPIH, GPKOW, PCF11, SGTA, PRPF8, PRPF31, HNRNPA2B1, YBX1, POMP, CCAR1, PAPOLA, XAB2, HNRNPM, PTBP1, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, POLR2J, COTL1, UBE2V2, POLR2F","Spliceosome (23), RNA transport (1), Notch signaling pathway (1), Proteasome (1)"
"2688",945,"CD33","MedConf","Yes","Hematopoietic cell lineage",NA,NA
"2691",951,"CD37","MedConf","Yes","Hematopoietic cell lineage",NA,NA
"2746",994,"CDC25B","MedConf","Yes","MAPK signaling pathway","HCLS1, CCNB2, CDC25C, MAPK13, YWHAH, PLK1, SFN, YWHAG","PI3K-Akt signaling pathway (2), Aldosterone-regulated sodium reabsorption (1), GnRH signaling pathway (1), Sphingolipid signaling pathway (1), Fc epsilon RI signaling pathway (1), Relaxin signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), Rap1 signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Leukocyte transendothelial migration (1), Toll-like receptor signaling pathway (1)"
"2747",995,"CDC25C","HighConf","Yes",NA,"YWHAH, PLK1, SFN, PRKAR2B, YWHAG, CDC25B, CCNB2, PKN2, RHOB, PDPK1","PI3K-Akt signaling pathway (4), Aldosterone-regulated sodium reabsorption (2), Sphingolipid signaling pathway (1), Fc epsilon RI signaling pathway (1), Thyroid hormone signaling pathway (1), Focal adhesion (1), MAPK signaling pathway (1)"
"2749",997,"CDC34","MedConf","Yes",NA,"IKBKB, RPS27A, UBB, RELA, UBE2V2, TRAIP, KBTBD7, UBC, HERC4, RNF7","Ras signaling pathway (2), RIG-I-like receptor signaling pathway (2), Osteoclast differentiation (2), Chemokine signaling pathway (2), NOD-like receptor signaling pathway (2), TNF signaling pathway (2), MAPK signaling pathway (2), PI3K-Akt signaling pathway (2), Toll-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), Sphingolipid signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), cAMP signaling pathway (1)"
"2754",998,"CDC42","MedConf","Yes","Regulation of actin cytoskeleton, Leukocyte transendothelial migration, MAPK signaling pathway, Rap1 signaling pathway, Chemokine signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion, Ras signaling pathway, GnRH signaling pathway","NGFR, WIPF2, ABI1, EGFR, BUB1B, MIS12, ARPC1B, ITGB3BP, STMN1, CENPH, ARHGDIB, RAP1A, ITSN2, UBC, EXOC7, RHOB, LAMA5, CENPP, PPP2R5A, GNAI3, SYK, MAP2K6, CTNND1, CDCA8, BIRC5, ARHGEF6, KIF18A, RAB14, GNAO1, KALRN, PLXNB1, CXCR4, AGRN, RHOV, RHOF, ITGA1, PFN1, DOCK5, EPS8, PARD6G, GIT1, ARHGAP5, ARHGAP20, ARHGEF19, ARHGAP15, ARHGAP32, ARHGEF3, ARHGAP9, FMNL2, CD28, SPATA13, MUSK, MAP3K9, DOCK10, RANBP2, PPP2R5E, ACTR2, RANGAP1, PPP2CB, PIK3R3, RPS27A, NUP43, PXN, UBB, MAPKAPK3, MAPK13, ITGB1, CENPO, PLK1, A2M, PARD3","Rap1 signaling pathway (13), Regulation of actin cytoskeleton (10), PI3K-Akt signaling pathway (10), Leukocyte transendothelial migration (9), Focal adhesion (8), Chemokine signaling pathway (6), Sphingolipid signaling pathway (6), MAPK signaling pathway (6), Relaxin signaling pathway (5), Fc epsilon RI signaling pathway (4), Osteoclast differentiation (4), Ras signaling pathway (4), GnRH signaling pathway (3), TNF signaling pathway (3), Toll-like receptor signaling pathway (3), RNA transport (3), cAMP signaling pathway (3), Long-term depression (3), Cytokine-cytokine receptor interaction (3), AGE-RAGE signaling pathway in diabetic complications (2), Serotonergic synapse (2), Neuroactive ligand-receptor interaction (1), Phagosome (1), RIG-I-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), Thyroid hormone signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Hematopoietic cell lineage (1), NF-kappa B signaling pathway (1), Renin secretion (1), Vasopressin-regulated water reabsorption (1)"
"2766",988,"CDC5L","MedConf","Yes","Spliceosome","PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, EIF2S2, SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, SON, LSM4, TOP2A, PPIH, GPKOW, PCF11, PRPF8, PRPF31, HNRNPA2B1, YBX1, CCAR1, PAPOLA, XAB2, DYNC1H1, HNRNPM, PTBP1, NOP2, SNW1, SF3B2, SF3B1, EAPP, RBM39, SRSF1, SFPQ","Spliceosome (22), RNA transport (2), Notch signaling pathway (1), Phagosome (1), Vasopressin-regulated water reabsorption (1)"
"2776",55143,"CDCA8","HighConf","Yes",NA,"BIRC5, KIF18A, RANBP2, PPP2R5E, SUMO3, PSMA3, RANGAP1, PPP2CB, RAE1, NUP43, UBE2I, PEBP1, CENPO, PLK1, CDC42, RAD21, NUP155, BUB1B, MIS12, NUP188, ITGB3BP, CCNB2, CENPH, CENPP, PPP2R5A","RNA transport (8), Sphingolipid signaling pathway (3), PI3K-Akt signaling pathway (3), GnRH signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Leukocyte transendothelial migration (1), Regulation of actin cytoskeleton (1), NF-kappa B signaling pathway (1), Long-term depression (1), Proteasome (1)"
"2787",1016,"CDH18","MedConf","Yes",NA,"JUP, CDH5, CTNND1","Leukocyte transendothelial migration (2), Rap1 signaling pathway (1)"
"2797",1003,"CDH5","MedConf","Yes","Leukocyte transendothelial migration","PARD3, CTNND1, PARD6G, CDH18, JUP","Rap1 signaling pathway (3), Leukocyte transendothelial migration (1), Neuroactive ligand-receptor interaction (1), Chemokine signaling pathway (1)"
"2813",51755,"CDK12","MedConf","Yes",NA,"POLR2J, POLR2F, ERC1, ELL, PHKB, ATG13, CDK14, PYDC1, TCEB3B, CCNL2, CCND2, CCND3, IKBKB","PI3K-Akt signaling pathway (3), NOD-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), Focal adhesion (2), Ras signaling pathway (1), RIG-I-like receptor signaling pathway (1), Osteoclast differentiation (1), Chemokine signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"2815",5218,"CDK14","HighConf","Yes",NA,"PYDC1, CCNL2, CCND2, CCND3, IKBKB, CDK12, ERC1, PHKB, ATG13","PI3K-Akt signaling pathway (3), NF-kappa B signaling pathway (2), NOD-like receptor signaling pathway (2), Focal adhesion (2), Ras signaling pathway (1), RIG-I-like receptor signaling pathway (1), Osteoclast differentiation (1), Chemokine signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"2885",4680,"CEACAM6","MedConf","Yes",NA,"ITGA5, ITGB1","Phagosome (2), Focal adhesion (2), Regulation of actin cytoskeleton (2), PI3K-Akt signaling pathway (2), Rap1 signaling pathway (1), Leukocyte transendothelial migration (1), Hematopoietic cell lineage (1)"
"2890",1052,"CEBPD","MedConf","Yes",NA,"SP1, G6PC, TTR, CREB1, MAX, MED14","Thyroid hormone synthesis (2), PI3K-Akt signaling pathway (2), Thyroid hormone signaling pathway (1), MAPK signaling pathway (1), Insulin secretion (1), Renin secretion (1), Relaxin signaling pathway (1), Vasopressin-regulated water reabsorption (1), Osteoclast differentiation (1), cAMP signaling pathway (1), TNF signaling pathway (1)"
"2920",64946,"CENPH","MedConf","Yes",NA,"CENPP, PPP2R5A, HIST1H2BJ, HIST1H2BK, CDCA8, BIRC5, KIF18A, RANBP2, PPP2R5E, RANGAP1, PPP2CB, NUP43, CENPO, PLK1, CDC42, RAD21, BUB1B, MIS12, ITGB3BP, CCNB2","RNA transport (3), Sphingolipid signaling pathway (3), PI3K-Akt signaling pathway (3), GnRH signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Leukocyte transendothelial migration (1), Regulation of actin cytoskeleton (1), Long-term depression (1)"
"2927",79172,"CENPO","HighConf","Yes",NA,"PLK1, CDC42, RAD21, BUB1B, MIS12, ITGB3BP, CCNB2, CENPH, CENPP, PPP2R5A, HIST1H2BJ, HIST1H2BK, CDCA8, BIRC5, KIF18A, RANBP2, PPP2R5E, RANGAP1, PPP2CB, NUP43","RNA transport (3), Sphingolipid signaling pathway (3), PI3K-Akt signaling pathway (3), Long-term depression (1), GnRH signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Leukocyte transendothelial migration (1), Regulation of actin cytoskeleton (1)"
"2928",401541,"CENPP","MedConf","Yes",NA,"PPP2R5A, HIST1H2BJ, HIST1H2BK, CDCA8, BIRC5, KIF18A, RANBP2, PPP2R5E, RANGAP1, PPP2CB, NUP43, CENPO, PLK1, CDC42, RAD21, BUB1B, MIS12, ITGB3BP, CCNB2, CENPH","RNA transport (3), Sphingolipid signaling pathway (3), PI3K-Akt signaling pathway (3), GnRH signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Leukocyte transendothelial migration (1), Regulation of actin cytoskeleton (1), Long-term depression (1)"
"2940",22995,"CEP152","MedConf","Yes",NA,"CEP250, B9D1, CEP89, CEP83, TMEM216, DYNC1H1, TUBA4A, PLK1, PRKAR2B, DYNC1I2, DYNLL1, YWHAG, TUBA1A, CEP41, RPGRIP1L","Phagosome (4), Vasopressin-regulated water reabsorption (3), PI3K-Akt signaling pathway (1)"
"2947",11190,"CEP250","MedConf","Yes",NA,"B9D1, CEP89, CEP83, TMEM216, DYNC1H1, TUBA4A, NUP43, PLK1, PRKAR2B, DYNC1I2, DYNLL1, YWHAG, TUBA1A, CEP41, RPGRIP1L, CEP152","Phagosome (4), Vasopressin-regulated water reabsorption (3), PI3K-Akt signaling pathway (1), RNA transport (1)"
"2950",95681,"CEP41","MedConf","Yes",NA,"RPGRIP1L, CEP152, CEP250, B9D1, CEP89, CEP83, TMEM216, DYNC1H1, TUBA4A, PLK1, PRKAR2B, DYNC1I2, DYNLL1, YWHAG, TUBA1A","Phagosome (4), Vasopressin-regulated water reabsorption (3), PI3K-Akt signaling pathway (1)"
"2960",51134,"CEP83","MedConf","Yes",NA,"TMEM216, DYNC1H1, TUBA4A, PLK1, PRKAR2B, DYNC1I2, DYNLL1, YWHAG, TUBA1A, CEP41, RPGRIP1L, CEP152, CEP250, B9D1, CEP89","Phagosome (4), Vasopressin-regulated water reabsorption (3), PI3K-Akt signaling pathway (1)"
"2963",84902,"CEP89","MedConf","Yes",NA,"CEP83, TMEM216, DYNC1H1, TUBA4A, PLK1, PRKAR2B, DYNC1I2, DYNLL1, YWHAG, TUBA1A, CEP41, RPGRIP1L, CEP152, CEP250, B9D1","Phagosome (4), Vasopressin-regulated water reabsorption (3), PI3K-Akt signaling pathway (1)"
"2966",10390,"CEPT1","HighConf","Yes","Ether lipid metabolism","PAFAH2, PAFAH1B3, PLA2G4A, PLA2G4D, PPAP2A, DGKE, PLA2G6, JMJD7-PLA2G4B, DGKZ, LPCAT4","Ether lipid metabolism (7), Ras signaling pathway (4), GnRH signaling pathway (3), Fc epsilon RI signaling pathway (3), Long-term depression (3), Serotonergic synapse (3), MAPK signaling pathway (3)"
"2973",204219,"CERS3","MedConf","Yes","Sphingolipid signaling pathway","SGPP2, PPAP2A, SMPD2","Sphingolipid signaling pathway (2)"
"3012",1072,"CFL1","HighConf","Yes","Regulation of actin cytoskeleton","DYNLL1, GPT, PFN1, SSH3, CKS2, ACTR2, LDHB, HSPE1, RTN4, SRXN1, ALDOA, PEBP1, EIF4B, ABAT, AKR1A1, GAPDH, COTL1, CFL2","Regulation of actin cytoskeleton (3), leucine and isoleucine degradation (1), Valine (1), PI3K-Akt signaling pathway (1), RNA transport (1), Rap1 signaling pathway (1), Vasopressin-regulated water reabsorption (1)"
"3013",1073,"CFL2","MedConf","Yes","Regulation of actin cytoskeleton","NMI, CFL1, PPA1, SSH3, LDHB, ABAT","Regulation of actin cytoskeleton (2), leucine and isoleucine degradation (1), Valine (1)"
"3014",8837,"CFLAR","HighConf","Yes","NF-kappa B signaling pathway, TNF signaling pathway","PLIN5, RIPK1, MAX, TICAM1","NOD-like receptor signaling pathway (2), Toll-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), MAPK signaling pathway (1), RIG-I-like receptor signaling pathway (1), TNF signaling pathway (1)"
"3016",1080,"CFTR","MedConf","Yes","cAMP signaling pathway","DNM1, TF, WNT5A, AGFG1, APOB, EPN1, TACR1, CHRM2, TTYH3, GABRA6, GABRB2, GABRB3, GABRA5, GABRA2, EDN1, RNF185, SNX9, GABRE, PSMC4, ACTR2, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, VCP, PSMA1, PSMA4, DERL2, RPS27A, UBB, CLTC, PRKAR2B, SYT1, RAB5A, EGFR, SCARB2, PIK3C2A, ITSN2, PSMF1, UBC, CLTA, AGT, ADRB2, LDLR, SNX18, CLCN2, AAK1","Proteasome (23), Neuroactive ligand-receptor interaction (9), Synaptic vesicle cycle (4), Renin secretion (2), cAMP signaling pathway (2), Relaxin signaling pathway (2), Ras signaling pathway (2), Regulation of actin cytoskeleton (2), PI3K-Akt signaling pathway (2), Serotonergic synapse (2), GnRH signaling pathway (1), Focal adhesion (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Cytokine-cytokine receptor interaction (1), Phagosome (1), Vasopressin-regulated water reabsorption (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1)"
"3017",1081,"CGA","MedConf","Yes","Thyroid hormone synthesis, Neuroactive ligand-receptor interaction, GnRH signaling pathway",NA,NA
"3047",1108,"CHD4","MedConf","Yes",NA,"HDAC2, SIN3A, PHF12, SUV39H1, SIN3B, MBD3, MORF4L1, EHMT2, DNTTIP1, ELMSAN1, MBD2, HIST1H2BJ, HIST1H2BK, TRERF1, PHF21A, HDAC4, RRP8, ZFPM1, BAHD1, MTA2","Thyroid hormone signaling pathway (2), Notch signaling pathway (1)"
"3075",27243,"CHMP2A","MedConf","Yes",NA,"GABARAPL2, RANBP2, RPS27A, UBB, TSG101, VPS36, UBC","RNA transport (1), NOD-like receptor signaling pathway (1)"
"3099",1129,"CHRM2","MedConf","Yes","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, cAMP signaling pathway, Neuroactive ligand-receptor interaction","CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNA15, SNX9, GHRL, ACTR2, RPS27A, UBB, GNA11, CLTC, GNG3, SYT1, RAB5A, EGFR, SCARB2, GNG10, C5, PIK3C2A, ITSN2, UBC, GNAI3, CLTA, AGT, DRD2, CXCL8, ADRB2, LDLR, SNX18, AAK1, CFTR, DNM1, TF, WNT5A, AGFG1, GNAO1, APOB, EPN1, CXCR5, TACR1","Neuroactive ligand-receptor interaction (12), Chemokine signaling pathway (11), Cytokine-cytokine receptor interaction (9), cAMP signaling pathway (8), Relaxin signaling pathway (7), Serotonergic synapse (5), Rap1 signaling pathway (4), Synaptic vesicle cycle (4), Ras signaling pathway (4), Long-term depression (3), Renin secretion (3), PI3K-Akt signaling pathway (3), Toll-like receptor signaling pathway (2), Sphingolipid signaling pathway (2), Leukocyte transendothelial migration (2), GnRH signaling pathway (2), Regulation of actin cytoskeleton (2), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Focal adhesion (1), MAPK signaling pathway (1), Phagosome (1), Vasopressin-regulated water reabsorption (1), Insulin secretion (1)"
"3107",1137,"CHRNA4","HighConf","Yes","Neuroactive ligand-receptor interaction","CHRND, CHRNB4, CHRNA5","Neuroactive ligand-receptor interaction (3)"
"3108",1138,"CHRNA5","MedConf","Yes","Neuroactive ligand-receptor interaction","CHRNA4, CHRND, CHRNB4","Neuroactive ligand-receptor interaction (3)"
"3115",1143,"CHRNB4","MedConf","Yes","Neuroactive ligand-receptor interaction","CHRNA5, CHRNA4, CHRND","Neuroactive ligand-receptor interaction (3)"
"3116",1144,"CHRND","MedConf","Yes","Neuroactive ligand-receptor interaction","CHRNB4, CHRNA5, CHRNA4","Neuroactive ligand-receptor interaction (3)"
"3138",26097,"CHTOP","HighConf","Yes",NA,"PCF11, NXT1, POLDIP3, LUZP4, RANBP2, THOC1, DDX39A, THOC7, PAPOLA, RAE1, NUP43, SRSF1, NXF1, SRRM1, SRSF2, SRSF3, THOC2, NUP155, NUP188, FYTTD1","RNA transport (11), Spliceosome (5)"
"3180",1164,"CKS2","MedConf","Yes",NA,"CFL1","Regulation of actin cytoskeleton (1)"
"3192",1181,"CLCN2","MedConf","Yes",NA,"CFTR, TTYH3, GABRA6, GABRB2, GABRB3, GABRA5, GABRA2, GABRE, CCDC94","Neuroactive ligand-receptor interaction (6), Serotonergic synapse (2), cAMP signaling pathway (1)"
"3202",5010,"CLDN11","MedConf","Yes","Leukocyte transendothelial migration","MPDZ, CLDN19, CLDN15, CLDN6, CLDN2, CLDN14","Leukocyte transendothelial migration (5)"
"3204",23562,"CLDN14","HighConf","Yes","Leukocyte transendothelial migration","CLDN11, MPDZ, CLDN19, CLDN15, CLDN6, CLDN2","Leukocyte transendothelial migration (5)"
"3205",24146,"CLDN15","MedConf","Yes","Leukocyte transendothelial migration","CLDN6, CLDN2, CLDN14, CLDN11, MPDZ, CLDN19","Leukocyte transendothelial migration (5)"
"3209",149461,"CLDN19","MedConf","Yes","Leukocyte transendothelial migration","CLDN15, CLDN6, CLDN2, CLDN14, CLDN11, MPDZ","Leukocyte transendothelial migration (5)"
"3210",9075,"CLDN2","MedConf","Yes","Leukocyte transendothelial migration","CLDN14, CLDN11, MPDZ, CLDN19, CLDN15, CLDN6","Leukocyte transendothelial migration (5)"
"3215",9074,"CLDN6","MedConf","Yes","Leukocyte transendothelial migration","CLDN2, CLDN14, CLDN11, MPDZ, CLDN19, CLDN15","Leukocyte transendothelial migration (5)"
"3237",7123,"CLEC3B","MedConf","Yes",NA,"SERPINA4, TOR4A, SERPINA3, IGF2, ALDOA, A2M, FGA, LGALS3BP, TGFB2, ECM1, PF4, ITIH4, SERPING1","Cytokine-cytokine receptor interaction (2), Chemokine signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), MAPK signaling pathway (1)"
"3247",64581,"CLEC7A","MedConf","Yes","Phagosome","SYK","Fc epsilon RI signaling pathway (1), Osteoclast differentiation (1), PI3K-Akt signaling pathway (1), NF-kappa B signaling pathway (1)"
"3293",1211,"CLTA","MedConf","Yes","Synaptic vesicle cycle","ADRB2, LDLR, SNX18, AAK1, CFTR, DNM1, TF, WNT5A, AGFG1, APOB, EPN1, TACR1, CHRM2, HLA-DQA2, ASAP1, SNX9, ARHGAP5, ASAP2, CLVS1, ACTR2, RPS27A, KIF4A, UBB, CLTC, SYT1, RAB5A, EGFR, SCARB2, SEC31B, PIK3C2A, COPB1, ARCN1, GOSR2, ITSN2, UBC, TMED3","Synaptic vesicle cycle (3), Neuroactive ligand-receptor interaction (3), cAMP signaling pathway (3), Ras signaling pathway (2), Focal adhesion (2), Regulation of actin cytoskeleton (2), PI3K-Akt signaling pathway (2), Phagosome (2), GnRH signaling pathway (1), Relaxin signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Cytokine-cytokine receptor interaction (1), Vasopressin-regulated water reabsorption (1), Leukocyte transendothelial migration (1), Hematopoietic cell lineage (1), Renin secretion (1)"
