name,imports,weights,datasource,Confidence,order,Color
Novel.CXCR5,Toll-like receptor signaling pathway.CXCL11,900,database,Medium,172,green
Novel.CXCR5,Novel.CHRM2,900,database,Medium,172,green
Novel.CXCR5,Novel.CCR8,900,database,Medium,172,green
Novel.CXCR5,Novel.CXCR3,900,database,Medium,172,green
Novel.CXCR5,Novel.CXCR4,900,database,Medium,172,green
Novel.CXCR5,Novel.BDKRB1,900,database,Medium,172,green
Novel.CXCR5,Novel.TAS2R7,900,database,Medium,172,green
Novel.CXCR5,Novel.NPY,900,database,Medium,172,green
Novel.CXCR5,Novel.SSTR4,900,database,Medium,172,green
Novel.CXCR5,Novel.NMUR2,900,database,Medium,172,green
Novel.CXCR5,Novel.MTNR1B,900,database,Medium,172,green
Novel.CXCR5,Novel.CXCL13,900,database,Medium,172,green
Novel.CXCR5,Novel.PF4,900,database,Medium,172,green
Novel.CXCR5,Novel.PNOC,900,database,Medium,172,green
Novel.CXCR5,Novel.HTR1A,900,database,Medium,172,green
Novel.CXCR5,Novel.PTGDR2,900,database,Medium,172,green
Novel.CXCR5,Novel.FPR3,900,database,Medium,172,green
Novel.CXCR5,Novel.NPBWR2,900,database,Medium,172,green
Novel.CXCR5,Novel.NMS,900,database,Medium,172,green
Novel.CXCR5,Novel.HCAR2,900,database,Medium,172,green
Novel.CXCR5,Novel.OPRM1,900,database,Medium,172,green
Novel.CXCR5,Novel.RLN3,900,database,Medium,172,green
Novel.CXCR5,Novel.TAS2R50,900,database,Medium,172,green
Novel.CXCR5,Novel.S1PR2,900,database,Medium,172,green
Novel.CXCR5,Novel.XCL2,800,database,Medium,172,green
Novel.CXCR5,Novel.CCL13,800,database,Medium,172,green
Novel.CXCR5,Novel.CCL7,800,database,Medium,172,green
Novel.CXCR5,Novel.GRK4,800,database,Medium,172,green
Novel.CXCR5,Toll-like receptor signaling pathway.CXCL8,900,database,Medium,172,green
Novel.CXCR5,Novel.ADRBK1,800,database,Medium,172,green
Novel.CXCR5,Novel.GNG3,900,database,Medium,172,green
Novel.CXCR5,Novel.GNG10,900,database,Medium,172,green
Novel.CXCR5,Novel.C5,900,database,Medium,172,green
Novel.CXCR5,Novel.GNAI3,900,database,Medium,172,green
Novel.CXCR5,Novel.AGT,900,database,Medium,172,green
Novel.CXCR5,Novel.DRD2,900,database,Medium,172,green
Novel.CYLD,Toll-like receptor signaling pathway.RIPK1,900,database,High,173,green
Novel.CYLD,Toll-like receptor signaling pathway.IKBKB,900,database,High,173,green
Novel.CYLD,Toll-like receptor signaling pathway.MAP3K7,900,database,High,173,green
Novel.CYLD,Toll-like receptor signaling pathway.STAT1,900,database,High,173,green
Novel.CYLD,Novel.RPS27A,900,database,High,173,green
Novel.CYLD,Novel.UBB,900,database,High,173,green
Novel.CYLD,Novel.TNFRSF1A,900,database,High,173,green
Novel.CYLD,Novel.UBC,900,database,High,173,green
Novel.DBT,Novel.ABAT,800,database,Medium,174,green
Novel.DCAF16,Spliceosome.PLRG1,540,database,High,175,green
Novel.DCAF17,Spliceosome.PLRG1,540,database,Medium,176,green
Novel.DCTN4,Novel.COPB1,900,database,Medium,177,green
Novel.DCTN4,Novel.ARCN1,900,database,Medium,177,green
Novel.DCTN4,Novel.DYNC1H1,900,database,Medium,177,green
Novel.DDX39A,Spliceosome.SRSF1,900,database,High,178,green
Novel.DDX39A,Spliceosome.SRSF2,900,database,High,178,green
Novel.DDX39A,Spliceosome.SRSF3,900,database,High,178,green
Novel.DDX39A,Spliceosome.THOC2,900,database,High,178,green
Novel.DDX39A,Novel.THOC7,900,database,High,178,green
Novel.DDX39A,Novel.RAE1,900,database,High,178,green
Novel.DDX39A,Novel.NUP43,900,database,High,178,green
Novel.DDX39A,Novel.EIF4B,417,experimental,High,178,green
Novel.DDX39A,Novel.NXF1,900,database,High,178,green
Novel.DDX39A,Novel.SRRM1,900,database,High,178,green
Novel.DDX39A,Novel.PABPC4,417,experimental,High,178,green
Novel.DDX39A,Novel.NUP155,900,database,High,178,green
Novel.DDX39A,Novel.NUP188,900,database,High,178,green
Novel.DDX39A,Novel.NXT1,900,database,High,178,green
Novel.DDX39A,Novel.SLC7A9,595,experimental,High,178,green
Novel.DDX39A,Spliceosome.THOC1,900,database,High,178,green
Novel.DDX39A,Novel.RANBP2,900,database,High,178,green
Novel.DDX3X,Novel.SYNCRIP,503,experimental,Medium,179,green
Novel.DDX3X,Novel.MBD3,503,experimental,Medium,179,green
Novel.DDX3X,Spliceosome.PRPF8,503,experimental,Medium,179,green
Novel.DDX3X,Novel.WDR61,417,experimental,Medium,179,green
Novel.DDX3X,Novel.UBL7,417,experimental,Medium,179,green
Novel.DIABLO,Toll-like receptor signaling pathway.IKBKB,540,database,Medium,180,green
Novel.DIABLO,Novel.BCL2L1,900,database,Medium,180,green
Novel.DLX1,Novel.SMAD4,900,database,Medium,181,green
Novel.DNAH2,Novel.DYNC1H1,900,database,Medium,182,green
Novel.DNAI2,Novel.DYNC1H1,720,database,Medium,183,green
Novel.DNAJA1,Spliceosome.TRA2B,503,experimental,Medium,184,green
Novel.DNAJA1,Novel.PSMD11,417,experimental,Medium,184,green
Novel.DNAJA1,Novel.PSMC2,417,experimental,Medium,184,green
Novel.DNAJA1,Novel.PSMC5,417,experimental,Medium,184,green
Novel.DNAJA4,Novel.PSMD11,417,experimental,High,185,green
Novel.DNAJA4,Novel.PSMC2,417,experimental,High,185,green
Novel.DNAJA4,Novel.PSMC5,417,experimental,High,185,green
Novel.DNM1,Toll-like receptor signaling pathway.TLR4,900,database,Medium,186,green
Novel.DNM1,Toll-like receptor signaling pathway.LY96,900,database,Medium,186,green
Novel.DNM1,Novel.WNT5A,900,database,Medium,186,green
Novel.DNM1,Novel.TF,900,database,Medium,186,green
Novel.DNM1,Novel.AGFG1,900,database,Medium,186,green
Novel.DNM1,Novel.APOB,900,database,Medium,186,green
Novel.DNM1,Novel.EPN1,900,database,Medium,186,green
Novel.DNM1,Novel.TACR1,900,database,Medium,186,green
Novel.DNM1,Novel.CHRM2,900,database,Medium,186,green
Novel.DNM1,Novel.GABRA6,900,database,Medium,186,green
Novel.DNM1,Novel.GABRA5,900,database,Medium,186,green
Novel.DNM1,Novel.GABRA2,900,database,Medium,186,green
Novel.DNM1,Novel.EDN1,900,database,Medium,186,green
Novel.DNM1,Novel.CXCR3,900,database,Medium,186,green
Novel.DNM1,Novel.HLA-DQA2,900,database,Medium,186,green
Novel.DNM1,Novel.CXCR4,900,database,Medium,186,green
Novel.DNM1,Novel.SNX9,900,database,Medium,186,green
Novel.DNM1,Novel.JAG1,900,database,Medium,186,green
Novel.DNM1,Toll-like receptor signaling pathway.CXCL8,900,database,Medium,186,green
Novel.DNM1,Toll-like receptor signaling pathway.CD14,900,database,Medium,186,green
Novel.DNM1,Novel.ACTR2,900,database,Medium,186,green
Novel.DNM1,Novel.RPS27A,900,database,Medium,186,green
Novel.DNM1,Novel.UBB,900,database,Medium,186,green
Novel.DNM1,Novel.CLTC,900,database,Medium,186,green
Novel.DNM1,Novel.SYT1,900,database,Medium,186,green
Novel.DNM1,Novel.RAB5A,900,database,Medium,186,green
Novel.DNM1,Novel.EGFR,900,database,Medium,186,green
Novel.DNM1,Novel.RPE,417,experimental,Medium,186,green
Novel.DNM1,Novel.UBC,900,database,Medium,186,green
Novel.DNM1,Novel.HCLS1,800,database,Medium,186,green
Novel.DNM1,Novel.SCARB2,900,database,Medium,186,green
Novel.DNM1,Novel.ITSN2,900,database,Medium,186,green
Novel.DNM1,Novel.CLTA,900,database,Medium,186,green
Novel.DNM1,Novel.AGT,900,database,Medium,186,green
Novel.DNM1,Novel.ADRB2,900,database,Medium,186,green
Novel.DNM1,Novel.LDLR,900,database,Medium,186,green
Novel.DNM1,Novel.SNX18,900,database,Medium,186,green
Novel.DNM1,Novel.AAK1,900,database,Medium,186,green
Novel.DNM1,Novel.CFTR,900,database,Medium,186,green
Novel.DNTTIP1,Novel.HDAC2,900,database,Medium,187,green
Novel.DOCK10,Novel.CDC42,900,database,Medium,188,green
Novel.DOCK5,Novel.CDC42,900,database,Medium,189,green
Novel.DRD2,Toll-like receptor signaling pathway.CXCL8,900,database,Medium,190,green
Novel.DRD2,Toll-like receptor signaling pathway.CXCL11,900,database,Medium,190,green
Novel.DRD2,Novel.GNAO1,800,database,Medium,190,green
Novel.DRD2,Novel.CXCR5,900,database,Medium,190,green
Novel.DRD2,Novel.CHRM2,900,database,Medium,190,green
Novel.DRD2,Novel.CCR8,900,database,Medium,190,green
Novel.DRD2,Novel.CXCR3,900,database,Medium,190,green
Novel.DRD2,Novel.CXCR4,900,database,Medium,190,green
Novel.DRD2,Novel.BDKRB1,900,database,Medium,190,green
Novel.DRD2,Novel.TAS2R7,900,database,Medium,190,green
Novel.DRD2,Novel.NPY,900,database,Medium,190,green
Novel.DRD2,Novel.SSTR4,900,database,Medium,190,green
Novel.DRD2,Novel.NMUR2,900,database,Medium,190,green
Novel.DRD2,Novel.MTNR1B,900,database,Medium,190,green
Novel.DRD2,Novel.CXCL13,900,database,Medium,190,green
Novel.DRD2,Novel.PF4,900,database,Medium,190,green
Novel.DRD2,Novel.PNOC,900,database,Medium,190,green
Novel.DRD2,Novel.HTR1A,900,database,Medium,190,green
Novel.DRD2,Novel.PTGDR2,900,database,Medium,190,green
Novel.DRD2,Novel.FPR3,900,database,Medium,190,green
Novel.DRD2,Novel.NPBWR2,900,database,Medium,190,green
Novel.DRD2,Novel.NMS,900,database,Medium,190,green
Novel.DRD2,Novel.HCAR2,900,database,Medium,190,green
Novel.DRD2,Novel.OPRM1,900,database,Medium,190,green
Novel.DRD2,Novel.RLN3,900,database,Medium,190,green
Novel.DRD2,Novel.TAS2R50,900,database,Medium,190,green
Novel.DRD2,Novel.S1PR2,900,database,Medium,190,green
Novel.DRD2,Novel.GHRL,800,database,Medium,190,green
Novel.DRD2,Novel.SLC6A3,800,database,Medium,190,green
Novel.DRD2,Novel.PPP2CB,800,database,Medium,190,green
Novel.DRD2,Novel.ADRBK1,900,database,Medium,190,green
Novel.DRD2,Novel.GNG3,900,database,Medium,190,green
Novel.DRD2,Novel.GNG10,900,database,Medium,190,green
Novel.DRD2,Novel.C5,900,database,Medium,190,green
Novel.DRD2,Novel.GNAI3,900,database,Medium,190,green
Novel.DRD2,Novel.AGT,900,database,Medium,190,green
Novel.DRD5,Novel.P2RY11,900,database,Medium,191,green
Novel.DRD5,Novel.GNG3,900,database,Medium,191,green
Novel.DRD5,Novel.GNG10,900,database,Medium,191,green
Novel.DTX1,Novel.RPS27A,900,database,High,192,green
Novel.DTX1,Novel.UBB,900,database,High,192,green
Novel.DTX1,Novel.UBC,900,database,High,192,green
Novel.DUSP10,Toll-like receptor signaling pathway.MAPK13,800,database,Medium,193,green
Novel.DUSP5,Toll-like receptor signaling pathway.MAPK13,800,database,High,194,green
Novel.DUSP6,Toll-like receptor signaling pathway.MAPK13,800,database,High,195,green
Novel.DUSP7,Toll-like receptor signaling pathway.MAPK13,800,database,Medium,196,green
Novel.DYNC1H1,Spliceosome.CDC5L,476,experimental,Medium,197,green
Novel.DYNC1H1,Novel.TUBA4A,900,database,Medium,197,green
Novel.DYNC1H1,Novel.KIF4A,900,database,Medium,197,green
Novel.DYNC1H1,Novel.PLK1,900,database,Medium,197,green
Novel.DYNC1H1,Novel.DCTN4,900,database,Medium,197,green
Novel.DYNC1H1,Novel.PRKAR2B,900,database,Medium,197,green
Novel.DYNC1H1,Novel.DYNC1I2,900,database,Medium,197,green
Novel.DYNC1H1,Novel.TMED10,900,database,Medium,197,green
Novel.DYNC1H1,Novel.ARF5,900,database,Medium,197,green
Novel.DYNC1H1,Novel.DYNLL1,900,database,Medium,197,green
Novel.DYNC1H1,Novel.MAX,503,experimental,Medium,197,green
Novel.DYNC1H1,Novel.YWHAG,900,database,Medium,197,green
Novel.DYNC1H1,Novel.TUBA1A,900,database,Medium,197,green
Novel.DYNC1H1,Novel.PLOD3,503,experimental,Medium,197,green
Novel.DYNC1H1,Novel.COPB1,900,database,Medium,197,green
Novel.DYNC1H1,Novel.ARCN1,900,database,Medium,197,green
Novel.DYNC1H1,Novel.GOSR2,900,database,Medium,197,green
Novel.DYNC1H1,Novel.TMED3,900,database,Medium,197,green
Novel.DYNC1H1,Novel.RILP,900,database,Medium,197,green
Novel.DYNC1H1,Novel.DYNLT3,900,database,Medium,197,green
Novel.DYNC1H1,Novel.COG6,900,database,Medium,197,green
Novel.DYNC1H1,Novel.KIF18A,900,database,Medium,197,green
Novel.DYNC1H1,Novel.DYNC1I1,900,database,Medium,197,green
Novel.DYNC1H1,Novel.DYNC2LI1,900,database,Medium,197,green
Novel.DYNC1H1,Novel.HLA-DQA2,900,database,Medium,197,green
Novel.DYNC1H1,Novel.SAP30BP,774,experimental,Medium,197,green
Novel.DYNC1H1,Novel.RANBP9,503,experimental,Medium,197,green
Novel.DYNC1H1,Novel.YARS,774,experimental,Medium,197,green
Novel.DYNC1H1,Novel.HEXIM1,503,experimental,Medium,197,green
Novel.DYNC1H1,Novel.CEP41,900,database,Medium,197,green
Novel.DYNC1H1,Novel.RPGRIP1L,900,database,Medium,197,green
Novel.DYNC1H1,Novel.CEP152,900,database,Medium,197,green
Novel.DYNC1H1,Novel.CEP250,900,database,Medium,197,green
Novel.DYNC1H1,Novel.ANK2,900,database,Medium,197,green
Novel.DYNC1H1,Novel.BET1L,900,database,Medium,197,green
Novel.DYNC1H1,Novel.DNAI2,720,database,Medium,197,green
Novel.DYNC1H1,Novel.CCDC114,720,database,Medium,197,green
Novel.DYNC1H1,Novel.DNAH2,900,database,Medium,197,green
Novel.DYNC1H1,Novel.B9D1,900,database,Medium,197,green
Novel.DYNC1H1,Novel.CEP89,900,database,Medium,197,green
Novel.DYNC1H1,Novel.CEP83,900,database,Medium,197,green
Novel.DYNC1H1,Novel.TMEM216,900,database,Medium,197,green
Novel.DYNC1I1,Novel.DYNC1H1,900,database,Medium,198,green
Novel.DYNC1I2,Novel.COPB1,900,database,Medium,199,green
Novel.DYNC1I2,Novel.ARCN1,900,database,Medium,199,green
Novel.DYNC1I2,Novel.PSMA5,417,experimental,Medium,199,green
Novel.DYNC1I2,Novel.CCAR1,417,experimental,Medium,199,green
Novel.DYNC1I2,Novel.DYNC1H1,900,database,Medium,199,green
Novel.DYNC2LI1,Novel.DYNC1H1,900,database,Medium,200,green
Novel.DYNLL1,Novel.COPB1,900,database,Medium,201,green
Novel.DYNLL1,Novel.ARCN1,900,database,Medium,201,green
Novel.DYNLL1,Novel.ATG13,900,database,Medium,201,green
Novel.DYNLL1,Novel.DYNC1H1,900,database,Medium,201,green
Novel.DYNLT3,Novel.DYNC1H1,900,database,Medium,202,green
Novel.E2F3,Novel.CCND2,900,database,Medium,203,green
Novel.E2F3,Novel.CCND3,900,database,Medium,203,green
Novel.EAF1,Novel.THOC7,540,database,High,204,green
Novel.EAPP,Spliceosome.CDC5L,774,experimental,Medium,205,green
Novel.EBI3,Toll-like receptor signaling pathway.STAT1,900,database,Medium,206,green
Novel.EBI3,Toll-like receptor signaling pathway.IL12A,900,database,Medium,206,green
Novel.EBI3,Novel.IL12RB2,900,database,Medium,206,green
Novel.EBI3,Novel.IL27RA,900,database,Medium,206,green
Novel.ECM1,Novel.PF4,900,database,Medium,207,green
Novel.EDN1,Novel.CXCR4,900,database,Medium,208,green
Novel.EDN1,Novel.BDKRB1,900,database,Medium,208,green
Novel.EDN1,Novel.NMUR2,900,database,Medium,208,green
Novel.EDN1,Novel.NMS,900,database,Medium,208,green
Novel.EDN1,Novel.P2RY11,900,database,Medium,208,green
Novel.EDN1,Novel.MLNR,900,database,Medium,208,green
Novel.EDN1,Novel.GNRH2,900,database,Medium,208,green
Novel.EDN1,Novel.GNA15,900,database,Medium,208,green
Novel.EDN1,Novel.PROK1,900,database,Medium,208,green
Novel.EDN1,Novel.AVPR1A,900,database,Medium,208,green
Novel.EDN1,Novel.TACR3,900,database,Medium,208,green
Novel.EDN1,Novel.TRH,900,database,Medium,208,green
Novel.EDN1,Novel.LTB4R,900,database,Medium,208,green
Novel.EDN1,Novel.GPR4,900,database,Medium,208,green
Novel.EDN1,Novel.UTS2B,900,database,Medium,208,green
Novel.EDN1,Novel.KISS1,900,database,Medium,208,green
Novel.EDN1,Novel.COL1A2,900,database,Medium,208,green
Novel.EDN1,Novel.XCL2,900,database,Medium,208,green
Novel.EDN1,Toll-like receptor signaling pathway.PIK3R3,900,database,Medium,208,green
Novel.EDN1,Toll-like receptor signaling pathway.JUN,900,database,Medium,208,green
Novel.EDN1,Novel.CREB1,900,database,Medium,208,green
Novel.EDN1,Novel.COPS5,900,database,Medium,208,green
Novel.EDN1,Novel.GNA11,900,database,Medium,208,green
Novel.EDN1,Novel.PRKAR2B,900,database,Medium,208,green
Novel.EDN1,Novel.ADRBK1,900,database,Medium,208,green
Novel.EDN1,Novel.GNG3,900,database,Medium,208,green
Novel.EDN1,Novel.EGFR,900,database,Medium,208,green
Novel.EDN1,Novel.GNG10,900,database,Medium,208,green
Novel.EDN1,Novel.ARNT,900,database,Medium,208,green
Novel.EDN1,Novel.GNAI3,900,database,Medium,208,green
Novel.EDN1,Novel.AGT,900,database,Medium,208,green
Novel.EDN1,Novel.ADRB2,900,database,Medium,208,green
Novel.EDN1,Novel.CFTR,900,database,Medium,208,green
Novel.EDN1,Novel.DNM1,900,database,Medium,208,green
Novel.EDN1,Novel.GNAO1,900,database,Medium,208,green
Novel.EDN1,Novel.KALRN,900,database,Medium,208,green
Novel.EDN1,Novel.TACR1,900,database,Medium,208,green
Novel.EEF2K,Toll-like receptor signaling pathway.MAPK13,900,database,Medium,209,green
Novel.EFNA2,Novel.FLT4,800,database,Medium,210,green
Novel.EFNA2,Novel.NGFR,800,database,Medium,210,green
Novel.EFNA2,Novel.EGFR,800,database,Medium,210,green
Novel.EGFR,Toll-like receptor signaling pathway.CXCL8,900,database,Medium,211,green
Novel.EGFR,Novel.PDGFRB,800,database,Medium,211,green
Novel.EGFR,Novel.UBC,900,database,Medium,211,green
Novel.EGFR,Novel.SH3GLB1,800,database,Medium,211,green
Novel.EGFR,Novel.SCARB2,900,database,Medium,211,green
Novel.EGFR,Novel.PIK3C2A,900,database,Medium,211,green
Novel.EGFR,Novel.ITSN2,900,database,Medium,211,green
Novel.EGFR,Novel.PPP2R5A,900,database,Medium,211,green
Novel.EGFR,Novel.GNAI3,900,database,Medium,211,green
Novel.EGFR,Novel.PDGFRA,800,database,Medium,211,green
Novel.EGFR,Novel.CLTA,900,database,Medium,211,green
Novel.EGFR,Novel.ADRB2,900,database,Medium,211,green
Novel.EGFR,Novel.LDLR,900,database,Medium,211,green
Novel.EGFR,Novel.SNX18,900,database,Medium,211,green
Novel.EGFR,Novel.AAK1,900,database,Medium,211,green
Novel.EGFR,Novel.CTNND1,900,database,Medium,211,green
Novel.EGFR,Novel.CFTR,900,database,Medium,211,green
Novel.EGFR,Novel.DNM1,900,database,Medium,211,green
Novel.EGFR,Novel.EFNA2,800,database,Medium,211,green
Novel.EGFR,Novel.WNT5A,900,database,Medium,211,green
Novel.EGFR,Novel.FGF9,800,database,Medium,211,green
Novel.EGFR,Novel.TF,900,database,Medium,211,green
Novel.EGFR,Novel.AGFG1,900,database,Medium,211,green
Novel.EGFR,Novel.APOB,900,database,Medium,211,green
Novel.EGFR,Novel.EPN1,900,database,Medium,211,green
Novel.EGFR,Novel.TACR1,900,database,Medium,211,green
Novel.EGFR,Novel.CHRM2,900,database,Medium,211,green
Novel.EGFR,Novel.FGF10,800,database,Medium,211,green
Novel.EGFR,Novel.KRAS,900,database,Medium,211,green
Novel.EGFR,Novel.EDN1,900,database,Medium,211,green
Novel.EGFR,Novel.FGF12,800,database,Medium,211,green
Novel.EGFR,Novel.FGF8,800,database,Medium,211,green
Novel.EGFR,Novel.ITGA1,900,database,Medium,211,green
Novel.EGFR,Novel.CAV3,800,database,Medium,211,green
Novel.EGFR,Novel.GAB2,800,database,Medium,211,green
Novel.EGFR,Novel.PTK6,900,database,Medium,211,green
Novel.EGFR,Novel.TSG101,900,database,Medium,211,green
Novel.EGFR,Novel.EPS8,900,database,Medium,211,green
Novel.EGFR,Novel.SH3GLB2,800,database,Medium,211,green
Novel.EGFR,Novel.SNX9,900,database,Medium,211,green
Novel.EGFR,Novel.SHC2,800,database,Medium,211,green
Novel.EGFR,Novel.NRG4,900,database,Medium,211,green
Novel.EGFR,Novel.TFF3,900,database,Medium,211,green
Novel.EGFR,Novel.LRIG1,900,database,Medium,211,green
Novel.EGFR,Novel.ZFYVE28,900,database,Medium,211,green
Novel.EGFR,Toll-like receptor signaling pathway.PIK3R3,800,database,Medium,211,green
Novel.EGFR,Toll-like receptor signaling pathway.STAT1,900,database,Medium,211,green
Novel.EGFR,Novel.PPP2R5E,900,database,Medium,211,green
Novel.EGFR,Novel.ACTR2,900,database,Medium,211,green
Novel.EGFR,Novel.PPP2CB,900,database,Medium,211,green
Novel.EGFR,Novel.RPS27A,900,database,Medium,211,green
Novel.EGFR,Novel.PXN,900,database,Medium,211,green
Novel.EGFR,Novel.UBB,900,database,Medium,211,green
Novel.EGFR,Novel.ITGB1,900,database,Medium,211,green
Novel.EGFR,Novel.CLTC,900,database,Medium,211,green
Novel.EGFR,Novel.CDC42,900,database,Medium,211,green
Novel.EGFR,Novel.ABI1,900,database,Medium,211,green
Novel.EGFR,Novel.SYT1,900,database,Medium,211,green
Novel.EGFR,Novel.PTK2B,900,database,Medium,211,green
Novel.EGFR,Novel.RAB5A,900,database,Medium,211,green
Novel.EGR1,Novel.IRF6,900,database,High,212,green
Novel.EGR1,Novel.IRF9,900,database,High,212,green
Novel.EGR1,Toll-like receptor signaling pathway.JUN,900,database,High,212,green
Novel.EGR1,Novel.ISG15,900,database,High,212,green
Novel.EGR2,Toll-like receptor signaling pathway.JUN,900,database,High,213,green
Novel.EHMT1,Toll-like receptor signaling pathway.CXCL8,900,database,High,214,green
Novel.EHMT1,Novel.HIST1H2BJ,900,database,High,214,green
Novel.EHMT1,Novel.HIST1H2BK,900,database,High,214,green
Novel.EHMT1,Toll-like receptor signaling pathway.RELA,900,database,High,214,green
Novel.EHMT1,Novel.RPS27A,900,database,High,214,green
Novel.EHMT1,Novel.UBB,900,database,High,214,green
Novel.EHMT1,Novel.PLOD3,900,database,High,214,green
Novel.EHMT1,Novel.UBC,900,database,High,214,green
Novel.EHMT1,Novel.EHMT2,900,database,High,214,green
Novel.EHMT2,Toll-like receptor signaling pathway.CXCL8,900,database,High,215,green
Novel.EHMT2,Novel.EHMT1,900,database,High,215,green
Novel.EHMT2,Novel.HIST1H2BJ,900,database,High,215,green
Novel.EHMT2,Novel.HIST1H2BK,900,database,High,215,green
Novel.EHMT2,Toll-like receptor signaling pathway.RELA,900,database,High,215,green
Novel.EHMT2,Novel.MTA2,900,database,High,215,green
Novel.EHMT2,Novel.CHD4,900,database,High,215,green
Novel.EHMT2,Novel.HDAC2,900,database,High,215,green
Novel.EHMT2,Novel.RPS27A,900,database,High,215,green
Novel.EHMT2,Novel.UBB,900,database,High,215,green
Novel.EHMT2,Novel.PLOD3,900,database,High,215,green
Novel.EHMT2,Novel.MBD3,900,database,High,215,green
Novel.EHMT2,Novel.UBC,900,database,High,215,green
Novel.EIF1,Novel.EIF3I,800,database,High,216,green
Novel.EIF2AK2,Toll-like receptor signaling pathway.MAP3K7,774,experimental,Medium,217,green
Novel.EIF2AK2,Toll-like receptor signaling pathway.STAT1,900,database,Medium,217,green
Novel.EIF2AK2,Toll-like receptor signaling pathway.TOLLIP,900,database,Medium,217,green
Novel.EIF2AK2,Toll-like receptor signaling pathway.TIRAP,900,database,Medium,217,green
Novel.EIF2AK2,Toll-like receptor signaling pathway.CD14,900,database,Medium,217,green
Novel.EIF2AK2,Toll-like receptor signaling pathway.TLR4,900,database,Medium,217,green
Novel.EIF2AK2,Toll-like receptor signaling pathway.MYD88,900,database,Medium,217,green
Novel.EIF2AK2,Toll-like receptor signaling pathway.LY96,900,database,Medium,217,green
Novel.EIF2AK2,Novel.EIF2S3,900,database,Medium,217,green
Novel.EIF2AK2,Novel.ISG15,900,database,Medium,217,green
Novel.EIF2AK2,Novel.EIF2S1,900,database,Medium,217,green
Novel.EIF2AK2,Novel.EIF2S2,900,database,Medium,217,green
Novel.EIF2AK2,Novel.NFKBIB,800,database,Medium,217,green
Novel.EIF2AK2,Novel.OTUD5,488,experimental,Medium,217,green
Novel.EIF2S1,Novel.EIF2S2,900,database,High,218,green
Novel.EIF2S1,Novel.EIF4H,900,database,High,218,green
Novel.EIF2S1,Novel.MAX,900,database,High,218,green
Novel.EIF2S1,Novel.YBX1,503,experimental,High,218,green
Novel.EIF2S1,Novel.RPL23A,900,database,High,218,green
Novel.EIF2S1,Novel.EIF3I,900,database,High,218,green
Novel.EIF2S1,Novel.EIF2AK2,900,database,High,218,green
Novel.EIF2S1,Novel.RPS27A,900,database,High,218,green
Novel.EIF2S2,Novel.EIF4H,900,database,High,219,green
Novel.EIF2S2,Spliceosome.CDC5L,417,experimental,High,219,green
Novel.EIF2S2,Novel.EIF4A1,900,database,High,219,green
Novel.EIF2S2,Novel.RPL23A,900,database,High,219,green
Novel.EIF2S2,Novel.RPS2,900,database,High,219,green
Novel.EIF2S2,Novel.EIF3I,900,database,High,219,green
Novel.EIF2S2,Novel.EIF2AK2,900,database,High,219,green
Novel.EIF2S2,Novel.RPS8,900,database,High,219,green
Novel.EIF2S2,Novel.RPL19,900,database,High,219,green
Novel.EIF2S2,Novel.EIF2S3,900,database,High,219,green
Novel.EIF2S2,Novel.RPL26L1,900,database,High,219,green
Novel.EIF2S2,Novel.RPS27A,900,database,High,219,green
Novel.EIF2S2,Novel.RPL27,900,database,High,219,green
Novel.EIF2S2,Novel.RPL4,900,database,High,219,green
Novel.EIF2S2,Novel.RPLP2,900,database,High,219,green
Novel.EIF2S2,Novel.RPL3,900,database,High,219,green
Novel.EIF2S2,Novel.RPL24,900,database,High,219,green
Novel.EIF2S2,Novel.RPL31,900,database,High,219,green
Novel.EIF2S2,Novel.RPL3L,900,database,High,219,green
Novel.EIF2S2,Novel.RPL32,900,database,High,219,green
Novel.EIF2S2,Novel.EIF4G1,900,database,High,219,green
Novel.EIF2S2,Novel.EIF4B,900,database,High,219,green
Novel.EIF2S2,Novel.EIF3A,900,database,High,219,green
Novel.EIF2S2,Novel.EIF3J,900,database,High,219,green
Novel.EIF2S2,Novel.EIF3B,900,database,High,219,green
Novel.EIF2S2,Novel.C9orf72,534,experimental,High,219,green
Novel.EIF2S2,Novel.EIF2S1,900,database,High,219,green
Novel.EIF2S3,Novel.RPS27A,900,database,Medium,220,green
Novel.EIF2S3,Novel.RPL31,900,database,Medium,220,green
Novel.EIF2S3,Novel.EIF2S2,900,database,Medium,220,green
Novel.EIF2S3,Novel.EIF4H,900,database,Medium,220,green
Novel.EIF2S3,Novel.RPL23A,900,database,Medium,220,green
Novel.EIF2S3,Novel.EIF3I,900,database,Medium,220,green
Novel.EIF2S3,Novel.EIF2AK2,900,database,Medium,220,green
Novel.EIF3A,Novel.EIF2S2,900,database,High,221,green
Novel.EIF3A,Novel.EIF4H,900,database,High,221,green
Novel.EIF3A,Novel.RPL23A,900,database,High,221,green
Novel.EIF3A,Novel.EIF3I,900,database,High,221,green
Novel.EIF3A,Novel.PTBP1,900,database,High,221,green
Novel.EIF3A,Novel.COPS5,720,database,High,221,green
Novel.EIF3A,Novel.RPS27A,900,database,High,221,green
Novel.EIF3B,Novel.EIF2S2,900,database,Medium,222,green
Novel.EIF3B,Novel.EIF4H,900,database,Medium,222,green
Novel.EIF3B,Novel.RPL23A,900,database,Medium,222,green
Novel.EIF3B,Novel.EIF3I,900,database,Medium,222,green
