EntrezID,GeneSymbol,PathwayID,PathwayName
230899,Nppa,4809935,Gene Expression
20637,Snrnp70,4809935,Gene Expression
53607,Snrpa,4809935,Gene Expression
382099,Gm5161,4809935,Gene Expression
667350,Gm8587,4809935,Gene Expression
264064,Cdk8,4809935,Gene Expression
59024,Med12,4809935,Gene Expression
327987,Med13,4809935,Gene Expression
26896,Med14,4809935,Gene Expression
234959,Med17,4809935,Gene Expression
23989,Med24,4809935,Gene Expression
69792,Med6,4809935,Gene Expression
66213,Med7,4809935,Gene Expression
28077,Med10,4809935,Gene Expression
75613,Med25,4809935,Gene Expression
67381,Med4,4809935,Gene Expression
19014,Med1,4809935,Gene Expression
216154,Med16,4809935,Gene Expression
70208,Med23,4809935,Gene Expression
80509,Med8,4809935,Gene Expression
70625,Med26,4809935,Gene Expression
51813,Ccnc,4809935,Gene Expression
94112,Med15,4809935,Gene Expression
66354,Snw1,4809935,Gene Expression
19664,Rbpj,4809935,Gene Expression
18131,Notch3,4809935,Gene Expression
18128,Notch1,4809935,Gene Expression
103806,Maml1,4809935,Gene Expression
12914,Crebbp,4809935,Gene Expression
18129,Notch2,4809935,Gene Expression
18132,Notch4,4809935,Gene Expression
433586,Maml3,4809935,Gene Expression
23957,Nr0b2,4809935,Gene Expression
217166,Nr1d1,4809935,Gene Expression
353187,Nr1d2,4809935,Gene Expression
22260,Nr1h2,4809935,Gene Expression
22337,Vdr,4809935,Gene Expression
75692,Nr2c2ap,4809935,Gene Expression
22026,Nr2c2,4809935,Gene Expression
13864,Nr2f6,4809935,Gene Expression
18227,Nr4a2,4809935,Gene Expression
192292,Nrbp1,4809935,Gene Expression
15370,Nr4a1,4809935,Gene Expression
11835,Ar,4809935,Gene Expression
13982,Esr1,4809935,Gene Expression
13983,Esr2,4809935,Gene Expression
26381,Esrrg,4809935,Gene Expression
15378,Hnf4a,4809935,Gene Expression
30942,Hnf4g,4809935,Gene Expression
19883,Rora,4809935,Gene Expression
225998,Rorb,4809935,Gene Expression
100047843,NA,4809935,Gene Expression
19885,Rorc,4809935,Gene Expression
19013,Ppara,4809935,Gene Expression
19015,Ppard,4809935,Gene Expression
19016,Pparg,4809935,Gene Expression
20181,Rxra,4809935,Gene Expression
100047069,NA,4809935,Gene Expression
20182,Rxrb,4809935,Gene Expression
20183,Rxrg,4809935,Gene Expression
19401,Rara,4809935,Gene Expression
218772,Rarb,4809935,Gene Expression
19411,Rarg,4809935,Gene Expression
26379,Esrra,4809935,Gene Expression
21833,Thra,4809935,Gene Expression
100047427,NA,4809935,Gene Expression
21834,Thrb,4809935,Gene Expression
26423,Nr5a1,4809935,Gene Expression
11614,Nr0b1,4809935,Gene Expression
22259,Nr1h3,4809935,Gene Expression
20186,Nr1h4,4809935,Gene Expression
12355,Nr1i3,4809935,Gene Expression
110784,Nr3c2,4809935,Gene Expression
18124,Nr4a3,4809935,Gene Expression
26424,Nr5a2,4809935,Gene Expression
14536,Nr6a1,4809935,Gene Expression
641340,Nrbf2,4809935,Gene Expression
18171,Nr1i2,4809935,Gene Expression
22025,Nr2c1,4809935,Gene Expression
21907,Nr2e1,4809935,Gene Expression
13865,Nr2f1,4809935,Gene Expression
18667,Pgr,4809935,Gene Expression
26380,Esrrb,4809935,Gene Expression
14815,Nr3c1,4809935,Gene Expression
69790,Med30,4809935,Gene Expression
67279,Med31,4809935,Gene Expression
68975,Med27,4809935,Gene Expression
56771,Med20,4809935,Gene Expression
97064,Wwtr1,4809935,Gene Expression
22601,Yap1,4809935,Gene Expression
21388,Tbx5,4809935,Gene Expression
12393,Runx2,4809935,Gene Expression
21676,Tead1,4809935,Gene Expression
21677,Tead2,4809935,Gene Expression
21679,Tead4,4809935,Gene Expression
20683,Sp1,4809935,Gene Expression
17283,Men1,4809935,Gene Expression
21678,Tead3,4809935,Gene Expression
19650,Rbl1,4809935,Gene Expression
21781,Tfdp1,4809935,Gene Expression
104394,E2f4,4809935,Gene Expression
13559,E2f5,4809935,Gene Expression
211586,Tfdp2,4809935,Gene Expression
67417,Ears2,4809935,Gene Expression
70791,Hars2,4809935,Gene Expression
70428,Polr3b,4809935,Gene Expression
67005,Polr3k,4809935,Gene Expression
78929,Polr3h,4809935,Gene Expression
211134,Lzts1,4809935,Gene Expression
67065,Polr3d,4809935,Gene Expression
26939,Polr3e,4809935,Gene Expression
74414,Polr3c,4809935,Gene Expression
70408,Polr3f,4809935,Gene Expression
67486,Polr3g,4809935,Gene Expression
69870,Polr3gl,4809935,Gene Expression
56335,Mettl3,4809935,Gene Expression
381314,Iars2,4809935,Gene Expression
636969,NA,4809935,Gene Expression
102436,Lars2,4809935,Gene Expression
66603,Gemin2,4809935,Gene Expression
53975,Ddx20,4809935,Gene Expression
216766,Gemin5,4809935,Gene Expression
67242,Gemin6,4809935,Gene Expression
621705,Gm6253,4809935,Gene Expression
100045681,NA,4809935,Gene Expression
100048588,NA,4809935,Gene Expression
69731,Gemin7,4809935,Gene Expression
20595,Smn1,4809935,Gene Expression
276919,Gemin4,4809935,Gene Expression
27374,Prmt5,4809935,Gene Expression
70465,Wdr77,4809935,Gene Expression
12729,Clns1a,4809935,Gene Expression
56698,Phax,4809935,Gene Expression
66069,Snupn,4809935,Gene Expression
116940,Tgs1,4809935,Gene Expression
330731,Gm5117,4809935,Gene Expression
212679,Mars2,4809935,Gene Expression
94223,Dgcr8,4809935,Gene Expression
14000,Drosha,4809935,Gene Expression
69955,Fars2,4809935,Gene Expression
230577,Pars2,4809935,Gene Expression
71807,Tars2,4809935,Gene Expression
70560,Wars2,4809935,Gene Expression
68915,Vars2,4809935,Gene Expression
100048232,NA,4809935,Gene Expression
71984,Sars2,4809935,Gene Expression
70120,Yars2,4809935,Gene Expression
74776,Ppa2,4809935,Gene Expression
74133,Smg8,4809935,Gene Expression
71997,Smg9,4809935,Gene Expression
233789,Smg1,4809935,Gene Expression
67031,Upf3a,4809935,Gene Expression
192160,Casc3,4809935,Gene Expression
326622,Upf2,4809935,Gene Expression
18750,Prkca,4809935,Gene Expression
18753,Prkcd,4809935,Gene Expression
26417,Mapk3,4809935,Gene Expression
13200,Ddost,4809935,Gene Expression
103963,Rpn1,4809935,Gene Expression
20014,Rpn2,4809935,Gene Expression
72265,Tram1,4809935,Gene Expression
56529,Sec11a,4809935,Gene Expression
66286,Sec11c,4809935,Gene Expression
69019,Spcs1,4809935,Gene Expression
66624,Spcs2,4809935,Gene Expression
76687,Spcs3,4809935,Gene Expression
636537,NA,4809935,Gene Expression
107513,Ssr1,4809935,Gene Expression
66256,Ssr2,4809935,Gene Expression
20832,Ssr4,4809935,Gene Expression
67437,Ssr3,4809935,Gene Expression
20335,Sec61g,4809935,Gene Expression
100042561,Gm10177,4809935,Gene Expression
100043027,Gm11575,4809935,Gene Expression
100043039,Gm4184,4809935,Gene Expression
100046229,NA,4809935,Gene Expression
100047287,NA,4809935,Gene Expression
66212,Sec61b,4809935,Gene Expression
545790,Gm5870,4809935,Gene Expression
100039665,Gm10320,4809935,Gene Expression
100047311,NA,4809935,Gene Expression
53421,Sec61a1,4809935,Gene Expression
57743,Sec61a2,4809935,Gene Expression
67398,Srpr,4809935,Gene Expression
20818,Srprb,4809935,Gene Expression
20382,Srsf2,4809936,Processing of Capped Intron-Containing Pre-mRNA
225027,Srsf7,4809936,Processing of Capped Intron-Containing Pre-mRNA
110809,Srsf1,4809936,Processing of Capped Intron-Containing Pre-mRNA
100048559,NA,4809936,Processing of Capped Intron-Containing Pre-mRNA
66055,0610009D07Rik,4809936,Processing of Capped Intron-Containing Pre-mRNA
27366,Txnl4a,4809936,Processing of Capped Intron-Containing Pre-mRNA
66585,Snrnp40,4809936,Processing of Capped Intron-Containing Pre-mRNA
68879,Prpf6,4809936,Processing of Capped Intron-Containing Pre-mRNA
20624,Eftud2,4809936,Processing of Capped Intron-Containing Pre-mRNA
20826,Nhp2l1,4809936,Processing of Capped Intron-Containing Pre-mRNA
434401,Gm5616,4809936,Processing of Capped Intron-Containing Pre-mRNA
637555,NA,4809936,Processing of Capped Intron-Containing Pre-mRNA
100040177,Gm13642,4809936,Processing of Capped Intron-Containing Pre-mRNA
27756,Lsm2,4809936,Processing of Capped Intron-Containing Pre-mRNA
192159,Prpf8,4809936,Processing of Capped Intron-Containing Pre-mRNA
67996,Srsf6,4809936,Processing of Capped Intron-Containing Pre-mRNA
69878,Snrpf,4809936,Processing of Capped Intron-Containing Pre-mRNA
20638,Snrpb,4809936,Processing of Capped Intron-Containing Pre-mRNA
20641,Snrpd1,4809936,Processing of Capped Intron-Containing Pre-mRNA
100043882,Gm14277,4809936,Processing of Capped Intron-Containing Pre-mRNA
100045985,NA,4809936,Processing of Capped Intron-Containing Pre-mRNA
67332,Snrpd3,4809936,Processing of Capped Intron-Containing Pre-mRNA
101943,Sf3b3,4809936,Processing of Capped Intron-Containing Pre-mRNA
107701,Sf3b4,4809936,Processing of Capped Intron-Containing Pre-mRNA
666113,Gm7935,4809936,Processing of Capped Intron-Containing Pre-mRNA
66125,Sf3b5,4809936,Processing of Capped Intron-Containing Pre-mRNA
320632,Snrnp200,4809936,Processing of Capped Intron-Containing Pre-mRNA
68092,Ncbp2,4809936,Processing of Capped Intron-Containing Pre-mRNA
433702,Ncbp1,4809936,Processing of Capped Intron-Containing Pre-mRNA
107686,Snrpd2,4809936,Processing of Capped Intron-Containing Pre-mRNA
545531,Gm5848,4809936,Processing of Capped Intron-Containing Pre-mRNA
68011,Snrpg,4809936,Processing of Capped Intron-Containing Pre-mRNA
666609,Gm8186,4809936,Processing of Capped Intron-Containing Pre-mRNA
81898,Sf3b1,4809936,Processing of Capped Intron-Containing Pre-mRNA
319322,Sf3b2,4809936,Processing of Capped Intron-Containing Pre-mRNA
20020,Polr2a,4809936,Processing of Capped Intron-Containing Pre-mRNA
69920,Polr2i,4809936,Processing of Capped Intron-Containing Pre-mRNA
100048301,NA,4809936,Processing of Capped Intron-Containing Pre-mRNA
231329,Polr2b,4809936,Processing of Capped Intron-Containing Pre-mRNA
69241,Polr2d,4809936,Processing of Capped Intron-Containing Pre-mRNA
67710,Polr2g,4809936,Processing of Capped Intron-Containing Pre-mRNA
20021,Polr2c,4809936,Processing of Capped Intron-Containing Pre-mRNA
245841,Polr2h,4809936,Processing of Capped Intron-Containing Pre-mRNA
665137,Gm7511,4809936,Processing of Capped Intron-Containing Pre-mRNA
676085,NA,4809936,Processing of Capped Intron-Containing Pre-mRNA
17749,Polr2k,4809936,Processing of Capped Intron-Containing Pre-mRNA
100046796,Gm14567,4809936,Processing of Capped Intron-Containing Pre-mRNA
66420,Polr2e,4809936,Processing of Capped Intron-Containing Pre-mRNA
69833,Polr2f,4809936,Processing of Capped Intron-Containing Pre-mRNA
98053,Gtf2f1,4809936,Processing of Capped Intron-Containing Pre-mRNA
68705,Gtf2f2,4809936,Processing of Capped Intron-Containing Pre-mRNA
20022,Polr2j,4809936,Processing of Capped Intron-Containing Pre-mRNA
66491,Polr2l,4809936,Processing of Capped Intron-Containing Pre-mRNA
625405,Gm13015,4809936,Processing of Capped Intron-Containing Pre-mRNA
630172,NA,4809936,Processing of Capped Intron-Containing Pre-mRNA
100043714,Gm10774,4809936,Processing of Capped Intron-Containing Pre-mRNA
100048680,NA,4809936,Processing of Capped Intron-Containing Pre-mRNA
77134,Hnrnpa0,4809936,Processing of Capped Intron-Containing Pre-mRNA
15382,Hnrnpa1,4809936,Processing of Capped Intron-Containing Pre-mRNA
544954,Hnrnpa1l2-ps,4809936,Processing of Capped Intron-Containing Pre-mRNA
100043855,NA,4809936,Processing of Capped Intron-Containing Pre-mRNA
53379,Hnrnpa2b1,4809936,Processing of Capped Intron-Containing Pre-mRNA
100045191,LOC100045191,4809936,Processing of Capped Intron-Containing Pre-mRNA
15381,Hnrnpc,4809936,Processing of Capped Intron-Containing Pre-mRNA
11991,Hnrnpd,4809936,Processing of Capped Intron-Containing Pre-mRNA
19656,Rbmxl1,4809936,Processing of Capped Intron-Containing Pre-mRNA
59013,Hnrnph1,4809936,Processing of Capped Intron-Containing Pre-mRNA
15387,Hnrnpk,4809936,Processing of Capped Intron-Containing Pre-mRNA
15388,Hnrnpl,4809936,Processing of Capped Intron-Containing Pre-mRNA
76936,Hnrnpm,4809936,Processing of Capped Intron-Containing Pre-mRNA
51810,Hnrnpu,4809936,Processing of Capped Intron-Containing Pre-mRNA
23983,Pcbp1,4809936,Processing of Capped Intron-Containing Pre-mRNA
18521,Pcbp2,4809936,Processing of Capped Intron-Containing Pre-mRNA
108014,Srsf9,4809936,Processing of Capped Intron-Containing Pre-mRNA
71713,Cdc40,4809936,Processing of Capped Intron-Containing Pre-mRNA
108121,U2af1,4809936,Processing of Capped Intron-Containing Pre-mRNA
100040029,Gm10232,4809936,Processing of Capped Intron-Containing Pre-mRNA
100044330,NA,4809936,Processing of Capped Intron-Containing Pre-mRNA
22185,U2af2,4809936,Processing of Capped Intron-Containing Pre-mRNA
229279,Hnrnpa3,4809936,Processing of Capped Intron-Containing Pre-mRNA
545592,Gm11847,4809936,Processing of Capped Intron-Containing Pre-mRNA
627828,Gm6793,4809936,Processing of Capped Intron-Containing Pre-mRNA
630401,NA,4809936,Processing of Capped Intron-Containing Pre-mRNA
633657,NA,4809936,Processing of Capped Intron-Containing Pre-mRNA
668559,Gm9242,4809936,Processing of Capped Intron-Containing Pre-mRNA
624454,Gm6506,4809936,Processing of Capped Intron-Containing Pre-mRNA
432946,Gm5469,4809936,Processing of Capped Intron-Containing Pre-mRNA
98758,Hnrnpf,4809936,Processing of Capped Intron-Containing Pre-mRNA
56258,Hnrnph2,4809936,Processing of Capped Intron-Containing Pre-mRNA
74326,Hnrnpr,4809936,Processing of Capped Intron-Containing Pre-mRNA
19205,Ptbp1,4809936,Processing of Capped Intron-Containing Pre-mRNA
22608,Ybx1,4809936,Processing of Capped Intron-Containing Pre-mRNA
233908,Fus,4809936,Processing of Capped Intron-Containing Pre-mRNA
68598,Dnajc8,4809936,Processing of Capped Intron-Containing Pre-mRNA
83486,Rbm5,4809936,Processing of Capped Intron-Containing Pre-mRNA
24061,Smc1a,4809936,Processing of Capped Intron-Containing Pre-mRNA
70233,Cd2bp2,4809936,Processing of Capped Intron-Containing Pre-mRNA
100040887,Gm3022,4809936,Processing of Capped Intron-Containing Pre-mRNA
70616,Sugp1,4809936,Processing of Capped Intron-Containing Pre-mRNA
67500,Ccar1,4809936,Processing of Capped Intron-Containing Pre-mRNA
232989,Hnrnpul1,4809936,Processing of Capped Intron-Containing Pre-mRNA
17149,Magoh,4809936,Processing of Capped Intron-Containing Pre-mRNA
60365,Rbm8a,4809936,Processing of Capped Intron-Containing Pre-mRNA
18789,Papola,4809936,Processing of Capped Intron-Containing Pre-mRNA
54196,Pabpn1,4809936,Processing of Capped Intron-Containing Pre-mRNA
57317,Srsf4,4809936,Processing of Capped Intron-Containing Pre-mRNA
69207,Srsf11,4809936,Processing of Capped Intron-Containing Pre-mRNA
100040117,Gm2609,4809936,Processing of Capped Intron-Containing Pre-mRNA
20383,Srsf3,4809936,Processing of Capped Intron-Containing Pre-mRNA
632248,Gm7083,4809936,Processing of Capped Intron-Containing Pre-mRNA
100043705,Gm9761,4809936,Processing of Capped Intron-Containing Pre-mRNA
100047744,NA,4809936,Processing of Capped Intron-Containing Pre-mRNA
20384,Srsf5,4809936,Processing of Capped Intron-Containing Pre-mRNA
622469,Gm12966,4809936,Processing of Capped Intron-Containing Pre-mRNA
64340,Dhx38,4809936,Processing of Capped Intron-Containing Pre-mRNA
68981,Snrpa1,4809936,Processing of Capped Intron-Containing Pre-mRNA
20639,Snrpb2,4809936,Processing of Capped Intron-Containing Pre-mRNA
68479,Phf5a,4809936,Processing of Capped Intron-Containing Pre-mRNA
70052,Prpf4,4809936,Processing of Capped Intron-Containing Pre-mRNA
13211,Dhx9,4809936,Processing of Capped Intron-Containing Pre-mRNA
51796,Srrm1,4809936,Processing of Capped Intron-Containing Pre-mRNA
94230,Cpsf1,4809936,Processing of Capped Intron-Containing Pre-mRNA
51786,Cpsf2,4809936,Processing of Capped Intron-Containing Pre-mRNA
54451,Cpsf3,4809936,Processing of Capped Intron-Containing Pre-mRNA
67337,Cstf1,4809936,Processing of Capped Intron-Containing Pre-mRNA
108062,Cstf2,4809936,Processing of Capped Intron-Containing Pre-mRNA
228410,Cstf3,4809936,Processing of Capped Intron-Containing Pre-mRNA
68219,Nudt21,4809936,Processing of Capped Intron-Containing Pre-mRNA
269061,Cpsf7,4809936,Processing of Capped Intron-Containing Pre-mRNA
98985,Clp1,4809936,Processing of Capped Intron-Containing Pre-mRNA
67465,Sf3a1,4809936,Processing of Capped Intron-Containing Pre-mRNA
75062,Sf3a3,4809936,Processing of Capped Intron-Containing Pre-mRNA
68134,Upf3b,4809936,Processing of Capped Intron-Containing Pre-mRNA
19826,Rnps1,4809936,Processing of Capped Intron-Containing Pre-mRNA
100040661,Gm9825,4809936,Processing of Capped Intron-Containing Pre-mRNA
100044797,NA,4809936,Processing of Capped Intron-Containing Pre-mRNA
100044784,NA,4809936,Processing of Capped Intron-Containing Pre-mRNA
21681,Alyref,4809936,Processing of Capped Intron-Containing Pre-mRNA
74737,Pcf11,4809936,Processing of Capped Intron-Containing Pre-mRNA
53319,Nxf1,4809936,Processing of Capped Intron-Containing Pre-mRNA
20492,Slbp,4809936,Processing of Capped Intron-Containing Pre-mRNA
20637,Snrnp70,4809936,Processing of Capped Intron-Containing Pre-mRNA
53607,Snrpa,4809936,Processing of Capped Intron-Containing Pre-mRNA
382099,Gm5161,4809936,Processing of Capped Intron-Containing Pre-mRNA
667350,Gm8587,4809936,Processing of Capped Intron-Containing Pre-mRNA
56335,Mettl3,4809936,Processing of Capped Intron-Containing Pre-mRNA
13684,Eif4e,4809936,Processing of Capped Intron-Containing Pre-mRNA
630527,NA,4809936,Processing of Capped Intron-Containing Pre-mRNA
24018,Rngtt,4809937,mRNA Processing
13871,Ercc2,4809937,mRNA Processing
13872,Ercc3,4809937,mRNA Processing
209357,Gtf2h3,4809937,mRNA Processing
23894,Gtf2h2,4809937,mRNA Processing
14885,Gtf2h4,4809937,mRNA Processing
12572,Cdk7,4809937,mRNA Processing
66671,Ccnh,4809937,mRNA Processing
17420,Mnat1,4809937,mRNA Processing
14884,Gtf2h1,4809937,mRNA Processing
20020,Polr2a,4809937,mRNA Processing
69920,Polr2i,4809937,mRNA Processing
100048301,NA,4809937,mRNA Processing
231329,Polr2b,4809937,mRNA Processing
69241,Polr2d,4809937,mRNA Processing
67710,Polr2g,4809937,mRNA Processing
20021,Polr2c,4809937,mRNA Processing
245841,Polr2h,4809937,mRNA Processing
665137,Gm7511,4809937,mRNA Processing
676085,NA,4809937,mRNA Processing
17749,Polr2k,4809937,mRNA Processing
100046796,Gm14567,4809937,mRNA Processing
66420,Polr2e,4809937,mRNA Processing
69833,Polr2f,4809937,mRNA Processing
98053,Gtf2f1,4809937,mRNA Processing
68705,Gtf2f2,4809937,mRNA Processing
20022,Polr2j,4809937,mRNA Processing
66491,Polr2l,4809937,mRNA Processing
625405,Gm13015,4809937,mRNA Processing
630172,NA,4809937,mRNA Processing
100043714,Gm10774,4809937,mRNA Processing
100048680,NA,4809937,mRNA Processing
20382,Srsf2,4809937,mRNA Processing
225027,Srsf7,4809937,mRNA Processing
110809,Srsf1,4809937,mRNA Processing
100048559,NA,4809937,mRNA Processing
66055,0610009D07Rik,4809937,mRNA Processing
27366,Txnl4a,4809937,mRNA Processing
66585,Snrnp40,4809937,mRNA Processing
68879,Prpf6,4809937,mRNA Processing
20624,Eftud2,4809937,mRNA Processing
20826,Nhp2l1,4809937,mRNA Processing
434401,Gm5616,4809937,mRNA Processing
637555,NA,4809937,mRNA Processing
100040177,Gm13642,4809937,mRNA Processing
27756,Lsm2,4809937,mRNA Processing
192159,Prpf8,4809937,mRNA Processing
67996,Srsf6,4809937,mRNA Processing
69878,Snrpf,4809937,mRNA Processing
20638,Snrpb,4809937,mRNA Processing
20641,Snrpd1,4809937,mRNA Processing
100043882,Gm14277,4809937,mRNA Processing
100045985,NA,4809937,mRNA Processing
67332,Snrpd3,4809937,mRNA Processing
101943,Sf3b3,4809937,mRNA Processing
107701,Sf3b4,4809937,mRNA Processing
666113,Gm7935,4809937,mRNA Processing
66125,Sf3b5,4809937,mRNA Processing
320632,Snrnp200,4809937,mRNA Processing
68092,Ncbp2,4809937,mRNA Processing
433702,Ncbp1,4809937,mRNA Processing
107686,Snrpd2,4809937,mRNA Processing
545531,Gm5848,4809937,mRNA Processing
68011,Snrpg,4809937,mRNA Processing
666609,Gm8186,4809937,mRNA Processing
81898,Sf3b1,4809937,mRNA Processing
319322,Sf3b2,4809937,mRNA Processing
69865,A1cf,4809937,mRNA Processing
56417,Adar,4809937,mRNA Processing
110532,Adarb1,4809937,mRNA Processing
11810,Apobec1,4809937,mRNA Processing
18789,Papola,4809937,mRNA Processing
54196,Pabpn1,4809937,mRNA Processing
68219,Nudt21,4809937,mRNA Processing
269061,Cpsf7,4809937,mRNA Processing
98985,Clp1,4809937,mRNA Processing
67337,Cstf1,4809937,mRNA Processing
108062,Cstf2,4809937,mRNA Processing
228410,Cstf3,4809937,mRNA Processing
74737,Pcf11,4809937,mRNA Processing
94230,Cpsf1,4809937,mRNA Processing
51786,Cpsf2,4809937,mRNA Processing
54451,Cpsf3,4809937,mRNA Processing
20492,Slbp,4809937,mRNA Processing
67897,Rnmt,4809937,mRNA Processing
20924,Supt5,4809937,mRNA Processing
77134,Hnrnpa0,4809937,mRNA Processing
15382,Hnrnpa1,4809937,mRNA Processing
544954,Hnrnpa1l2-ps,4809937,mRNA Processing
100043855,NA,4809937,mRNA Processing
53379,Hnrnpa2b1,4809937,mRNA Processing
100045191,LOC100045191,4809937,mRNA Processing
15381,Hnrnpc,4809937,mRNA Processing
11991,Hnrnpd,4809937,mRNA Processing
19656,Rbmxl1,4809937,mRNA Processing
59013,Hnrnph1,4809937,mRNA Processing
15387,Hnrnpk,4809937,mRNA Processing
15388,Hnrnpl,4809937,mRNA Processing
76936,Hnrnpm,4809937,mRNA Processing
51810,Hnrnpu,4809937,mRNA Processing
23983,Pcbp1,4809937,mRNA Processing
18521,Pcbp2,4809937,mRNA Processing
108014,Srsf9,4809937,mRNA Processing
71713,Cdc40,4809937,mRNA Processing
108121,U2af1,4809937,mRNA Processing
100040029,Gm10232,4809937,mRNA Processing
100044330,NA,4809937,mRNA Processing
22185,U2af2,4809937,mRNA Processing
229279,Hnrnpa3,4809937,mRNA Processing
545592,Gm11847,4809937,mRNA Processing
627828,Gm6793,4809937,mRNA Processing
630401,NA,4809937,mRNA Processing
633657,NA,4809937,mRNA Processing
668559,Gm9242,4809937,mRNA Processing
624454,Gm6506,4809937,mRNA Processing
432946,Gm5469,4809937,mRNA Processing
98758,Hnrnpf,4809937,mRNA Processing
56258,Hnrnph2,4809937,mRNA Processing
74326,Hnrnpr,4809937,mRNA Processing
19205,Ptbp1,4809937,mRNA Processing
22608,Ybx1,4809937,mRNA Processing
233908,Fus,4809937,mRNA Processing
68598,Dnajc8,4809937,mRNA Processing
83486,Rbm5,4809937,mRNA Processing
24061,Smc1a,4809937,mRNA Processing
70233,Cd2bp2,4809937,mRNA Processing
100040887,Gm3022,4809937,mRNA Processing
70616,Sugp1,4809937,mRNA Processing
67500,Ccar1,4809937,mRNA Processing
232989,Hnrnpul1,4809937,mRNA Processing
17149,Magoh,4809937,mRNA Processing
60365,Rbm8a,4809937,mRNA Processing
57317,Srsf4,4809937,mRNA Processing
69207,Srsf11,4809937,mRNA Processing
100040117,Gm2609,4809937,mRNA Processing
20383,Srsf3,4809937,mRNA Processing
632248,Gm7083,4809937,mRNA Processing
100043705,Gm9761,4809937,mRNA Processing
100047744,NA,4809937,mRNA Processing
20384,Srsf5,4809937,mRNA Processing
622469,Gm12966,4809937,mRNA Processing
64340,Dhx38,4809937,mRNA Processing
68981,Snrpa1,4809937,mRNA Processing
20639,Snrpb2,4809937,mRNA Processing
68479,Phf5a,4809937,mRNA Processing
70052,Prpf4,4809937,mRNA Processing
13211,Dhx9,4809937,mRNA Processing
51796,Srrm1,4809937,mRNA Processing
67465,Sf3a1,4809937,mRNA Processing
75062,Sf3a3,4809937,mRNA Processing
68134,Upf3b,4809937,mRNA Processing
19826,Rnps1,4809937,mRNA Processing
100040661,Gm9825,4809937,mRNA Processing
100044797,NA,4809937,mRNA Processing
100044784,NA,4809937,mRNA Processing
21681,Alyref,4809937,mRNA Processing
243963,Zfp473,4809937,mRNA Processing
116748,Lsm10,4809937,mRNA Processing
72290,Lsm11,4809937,mRNA Processing
53319,Nxf1,4809937,mRNA Processing
20637,Snrnp70,4809937,mRNA Processing
53607,Snrpa,4809937,mRNA Processing
382099,Gm5161,4809937,mRNA Processing
667350,Gm8587,4809937,mRNA Processing
56335,Mettl3,4809937,mRNA Processing
13684,Eif4e,4809937,mRNA Processing
630527,NA,4809937,mRNA Processing
77134,Hnrnpa0,4809938,mRNA Splicing - Major Pathway
15382,Hnrnpa1,4809938,mRNA Splicing - Major Pathway
544954,Hnrnpa1l2-ps,4809938,mRNA Splicing - Major Pathway
100043855,NA,4809938,mRNA Splicing - Major Pathway
53379,Hnrnpa2b1,4809938,mRNA Splicing - Major Pathway
100045191,LOC100045191,4809938,mRNA Splicing - Major Pathway
15381,Hnrnpc,4809938,mRNA Splicing - Major Pathway
11991,Hnrnpd,4809938,mRNA Splicing - Major Pathway
19656,Rbmxl1,4809938,mRNA Splicing - Major Pathway
59013,Hnrnph1,4809938,mRNA Splicing - Major Pathway
15387,Hnrnpk,4809938,mRNA Splicing - Major Pathway
15388,Hnrnpl,4809938,mRNA Splicing - Major Pathway
76936,Hnrnpm,4809938,mRNA Splicing - Major Pathway
51810,Hnrnpu,4809938,mRNA Splicing - Major Pathway
23983,Pcbp1,4809938,mRNA Splicing - Major Pathway
18521,Pcbp2,4809938,mRNA Splicing - Major Pathway
110809,Srsf1,4809938,mRNA Splicing - Major Pathway
100048559,NA,4809938,mRNA Splicing - Major Pathway
20382,Srsf2,4809938,mRNA Splicing - Major Pathway
225027,Srsf7,4809938,mRNA Splicing - Major Pathway
108014,Srsf9,4809938,mRNA Splicing - Major Pathway
71713,Cdc40,4809938,mRNA Splicing - Major Pathway
108121,U2af1,4809938,mRNA Splicing - Major Pathway
100040029,Gm10232,4809938,mRNA Splicing - Major Pathway
100044330,NA,4809938,mRNA Splicing - Major Pathway
22185,U2af2,4809938,mRNA Splicing - Major Pathway
229279,Hnrnpa3,4809938,mRNA Splicing - Major Pathway
545592,Gm11847,4809938,mRNA Splicing - Major Pathway
627828,Gm6793,4809938,mRNA Splicing - Major Pathway
630401,NA,4809938,mRNA Splicing - Major Pathway
633657,NA,4809938,mRNA Splicing - Major Pathway
668559,Gm9242,4809938,mRNA Splicing - Major Pathway
624454,Gm6506,4809938,mRNA Splicing - Major Pathway
432946,Gm5469,4809938,mRNA Splicing - Major Pathway
98758,Hnrnpf,4809938,mRNA Splicing - Major Pathway
56258,Hnrnph2,4809938,mRNA Splicing - Major Pathway
74326,Hnrnpr,4809938,mRNA Splicing - Major Pathway
19205,Ptbp1,4809938,mRNA Splicing - Major Pathway
22608,Ybx1,4809938,mRNA Splicing - Major Pathway
233908,Fus,4809938,mRNA Splicing - Major Pathway
68598,Dnajc8,4809938,mRNA Splicing - Major Pathway
83486,Rbm5,4809938,mRNA Splicing - Major Pathway
24061,Smc1a,4809938,mRNA Splicing - Major Pathway
70233,Cd2bp2,4809938,mRNA Splicing - Major Pathway
100040887,Gm3022,4809938,mRNA Splicing - Major Pathway
70616,Sugp1,4809938,mRNA Splicing - Major Pathway
67500,Ccar1,4809938,mRNA Splicing - Major Pathway
