"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all"
"433",10106,"CTDSP2",1646,"HighConf","Novel",NA,1,"SMAD2"
"434",10217,"CTDSPL",781,"HighConf","Novel",NA,1,"SMAD2"
"435",1495,"CTNNA1",321,"MedConf","Novel","Hippo signaling pathway",36,"APC2, CDH1, PTPN1, VASP, PAK1, KIF5B, STX4, TFDP2, NTRK2, MYO6, EFNA1, SPAG9, KDR, GRIA2, EXOC4, ADAM10, HGF, PIP5K1A, CDON, MEF2A, LIMA1, CDH9, CDH11, CDH7, CDH12, MEP1B, ABL1, MAPK14, YWHAE, GDNF, VAV1, ROBO1, RAC1, MAPK11, MMP7, DNM2"
"436",1510,"CTSE",1662,"HighConf","Novel",NA,1,"HLA-DPA1"
"437",1514,"CTSL",166,"MedConf","Novel","Autophagy - animal",4,"BIRC3, BIRC2, BCL2, HLA-DPA1"
"438",1519,"CTSO",776,"HighConf","Novel",NA,4,"HLA-DPA1, BIRC3, BIRC2, BCL2"
"439",1521,"CTSW",1700,"MedConf","Novel",NA,13,"FN1, BIRC3, TGFB1, SERPINE1, BIRC2, TIMP1, TGFB3, PLG, BCL2, HGF, FIGF, PPBP, THBS1"
"440",8452,"CUL3",449,"HighConf","Novel","Hedgehog signaling pathway",74,"KAT5, SMURF1, MIB2, RBCK1, GLI1, GLI3, DVL2, DVL3, GLI2, FBXO17, HECTD1, VPRBP, FBXO44, KLHL22, FBXW9, UBE2E3, FBXO2, LMO7, KLHL41, SPSB2, UBA7, KBTBD6, UBE2R2, SPRED3, UBOX5, UBE2D4, FBXL4, FBXL12, FBXL8, ASB6, TRIM36, DTX3L, FBXW8, SPSB4, FBXL13, ZNRF2, RNF14, LRRC41, FBXL14, AREL1, PJA1, TRIM63, KLHL21, ASB18, FBXO10, ASB14, RNF130, PSMD4, PSMD5, PSMA8, HERC2, UBA1, PSMB10, UBR1, BTRC, UBE2D1, CDC20, ANAPC2, CDC23, UBE2D2, TCEB2, UBE3A, TRIP12, ASB9, UBR4, RNF41, CDC26, FZR1, RBX1, SBDS, FBXO15, AURKB, UBE2E2, UBE3C"
"441",2919,"CXCL1",1025,"HighConf","Novel","Cytokine-cytokine receptor interaction, Chemokine signaling pathway, NOD-like receptor signaling pathway",77,"LPAR2, ADRA2C, TAS2R39, ADCY5, CASR, TAS2R43, TAS2R46, HCAR3, TAS2R20, JAK2, TAS2R14, GPSM1, C3, GNGT1, GNG2, GNG12, HEBP1, GNB5, ANXA1, KNG1, HTR1E, SUCNR1, CXCR1, GABBR2, IL23A, ADCY2, CCR10, CHRM4, CXCL12, CCR7, CCR1, PPY, CXCL6, TAS2R8, TAS2R9, S1PR4, TAS2R3, TAS2R5, TAS2R16, ADCY7, CCL27, ADCY3, NMU, POMC, OPRK1, GPR17, ADRA2A, ADCY8, SST, ADCY9, CXCL5, PPBP, GALR1, C3AR1, FPR1, CCL19, ADCY6, PMCH, NPY2R, TAS2R42, SSTR2, GRM7, S1PR3, CCL20, GRM3, RXFP4, CNR1, AGTR2, GRM4, NPY4R, CNR2, GABBR1, OXER1, CCL25, TAS2R31, TAS2R13, GPR55"
"442",6387,"CXCL12",956,"HighConf","Novel","Axon guidance, Cytokine-cytokine receptor interaction, Chemokine signaling pathway",95,"CCR7, CCR1, PPY, CXCL6, TAS2R8, TAS2R9, S1PR4, TAS2R3, TAS2R5, TAS2R16, ADCY7, CCL27, ADCY3, NMU, POMC, OPRK1, GPR17, ADRA2A, ADCY8, SST, ADCY9, CXCL5, PPBP, GALR1, C3AR1, FPR1, CCL19, ADCY6, PMCH, NPY2R, TAS2R42, SSTR2, GRM7, S1PR3, CCL20, GRM3, RXFP4, CNR1, AGTR2, GRM4, NPY4R, CNR2, GABBR1, OXER1, CCL25, TAS2R31, TAS2R13, GPR55, CXCL1, LPAR2, ADRA2C, TAS2R39, ADCY5, CASR, TAS2R43, TAS2R46, HCAR3, TAS2R20, PTGER1, ADRA1B, JAK2, TAS2R14, ARR3, TUB, VAV1, RAC1, F2, STAT3, GPSM1, C3, GNGT1, GNG2, GNG12, STAT5A, HEBP1, FGR, GNB5, HRAS, ANXA1, KNG1, ARRB1, HIF1A, BCAR1, PLCB1, HTR1E, SUCNR1, CXCR1, PGR, MAP2K2, ESR1, GABBR2, ADCY2, PRKAR1B, CCR10, CHRM4"
"443",6374,"CXCL5",996,"MedConf","Novel","Cytokine-cytokine receptor interaction, Chemokine signaling pathway",75,"PPBP, GALR1, C3AR1, FPR1, CCL19, ADCY6, PMCH, NPY2R, TAS2R42, SSTR2, GRM7, S1PR3, CCL20, GRM3, RXFP4, CNR1, AGTR2, GRM4, NPY4R, CNR2, GABBR1, OXER1, CCL25, TAS2R31, TAS2R13, GPR55, CXCL1, LPAR2, ADRA2C, TAS2R39, ADCY5, CASR, TAS2R43, TAS2R46, HCAR3, TAS2R20, TAS2R14, GPSM1, C3, GNGT1, GNG2, GNG12, HEBP1, GNB5, ANXA1, KNG1, HTR1E, SUCNR1, CXCR1, GABBR2, ADCY2, CCR10, CHRM4, CXCL12, CCR7, CCR1, PPY, CXCL6, TAS2R8, TAS2R9, S1PR4, TAS2R3, TAS2R5, TAS2R16, ADCY7, CCL27, ADCY3, NMU, POMC, OPRK1, GPR17, ADRA2A, ADCY8, SST, ADCY9"
"444",6372,"CXCL6",974,"HighConf","Novel","Cytokine-cytokine receptor interaction, Chemokine signaling pathway",75,"TAS2R8, TAS2R9, S1PR4, TAS2R3, TAS2R5, TAS2R16, ADCY7, CCL27, ADCY3, NMU, POMC, OPRK1, GPR17, ADRA2A, ADCY8, SST, ADCY9, CXCL5, PPBP, GALR1, C3AR1, FPR1, CCL19, ADCY6, PMCH, NPY2R, TAS2R42, SSTR2, GRM7, S1PR3, CCL20, GRM3, RXFP4, CNR1, AGTR2, GRM4, NPY4R, CNR2, GABBR1, OXER1, CCL25, TAS2R31, TAS2R13, GPR55, CXCL1, LPAR2, ADRA2C, TAS2R39, ADCY5, CASR, TAS2R43, TAS2R46, HCAR3, TAS2R20, TAS2R14, GPSM1, C3, GNGT1, GNG2, GNG12, HEBP1, GNB5, ANXA1, KNG1, HTR1E, SUCNR1, CXCR1, GABBR2, ADCY2, CCR10, CHRM4, CXCL12, CCR7, CCR1, PPY"
"445",3577,"CXCR1",740,"HighConf","Novel","Cytokine-cytokine receptor interaction, Chemokine signaling pathway",84,"GABBR2, ADCY2, CCR10, CHRM4, CXCL12, CCR7, CCR1, PPY, CXCL6, TAS2R8, TAS2R9, S1PR4, TAS2R3, TAS2R5, AVP, TAS2R16, ADCY7, CCL27, ADCY3, NMU, POMC, OPRK1, GPR17, ADRA2A, ADCY8, SST, ADCY9, CXCL5, PPBP, GALR1, C3AR1, FPR1, CCL19, ADCY6, PMCH, NPY2R, TAS2R42, SSTR2, GRM7, S1PR3, CCL20, GRM3, RXFP4, CNR1, AGTR2, GRM4, NPY4R, CNR2, GABBR1, OXER1, CCL25, TAS2R31, TAS2R13, GPR55, CXCL1, LPAR2, ADRA2C, TAS2R39, ADCY5, CASR, TAS2R43, TAS2R46, HCAR3, TAS2R20, JAK2, JAK3, PF4V1, TAS2R14, GRK5, CCL1, CCL8, GPSM1, C3, GNGT1, GNG2, GNG12, HEBP1, FGR, GNB5, ANXA1, KNG1, ARRB1, HTR1E, SUCNR1"
"446",1535,"CYBA",1176,"HighConf","Novel","NOD-like receptor signaling pathway",8,"NOX3, NOX4, MAPK14, VAV1, RAC1, MAPK11, MMP2, VCAM1"
"447",54205,"CYCS",21,"HighConf","Novel",NA,20,"PPP2R1A, PPP2CA, HSPB1, PPP3CB, MTOR, PPP2R2A, PPP1R12A, CASP9, PPP2R5C, NCK1, CAT, PPP2R4, PPP2R3B, GSN, PPP3R1, MLST8, PPP2R2C, BCL2, PAPSS2, PPP1CA"
"448",1583,"CYP11A1",1147,"MedConf","Novel","Aldosterone synthesis and secretion",5,"CEL, STAR, HSD3B1, DHCR7, FDXR"
"449",1584,"CYP11B1",1152,"MedConf","Novel",NA,2,"CYP11B2, HSD3B1"
"450",1585,"CYP11B2",1156,"MedConf","Novel","Aldosterone synthesis and secretion",5,"HSD3B1, HSD11B2, AKR1D1, CYP11B1, HSD17B6"
"451",1543,"CYP1A1",1155,"HighConf","Novel",NA,7,"CYP2D6, HSD3B1, TBL1XR1, CARM1, TBL1X, COMT, CYP4A11"
"452",1592,"CYP26A1",907,"HighConf","Novel",NA,5,"CYP4A11, ADH1A, ADH6, ADH7, ADH5"
"453",340665,"CYP26C1",908,"MedConf","Novel",NA,1,"CYP4A11"
"454",1559,"CYP2C9",904,"HighConf","Novel",NA,2,"CYP4A11, PLA2G3"
"455",1565,"CYP2D6",1285,"MedConf","Novel","Endocrine resistance",9,"FMO2, FMO1, UGT1A10, UGT1A6, UGT2B17, UGT2B11, CYP1A1, CBR3, MAOB"
"456",29785,"CYP2S1",909,"HighConf","Novel",NA,1,"CYP4A11"
"457",1551,"CYP3A7",1154,"MedConf","Novel",NA,2,"HSD3B1, CYP4A11"
"458",1579,"CYP4A11",910,"HighConf","Novel","Vascular smooth muscle contraction",22,"UGT2B17, UGT2B11, CYP3A7, CYP1A1, PLA2G16, CYP4F2, PLB1, PTGS1, CYP4A22, SMARCD3, TBL1XR1, CARM1, PLA2G3, TBL1X, ALDH1A2, ALOX15B, CYP2C9, UGT1A10, UGT1A6, CYP26A1, CYP26C1, CYP2S1"
"459",284541,"CYP4A22",2089,"HighConf","Novel","Vascular smooth muscle contraction",1,"CYP4A11"
"460",8529,"CYP4F2",1784,"MedConf","Novel",NA,2,"PLA2G3, CYP4A11"
"461",23500,"DAAM2",1657,"MedConf","Novel","Wnt signaling pathway",2,"DVL2, DVL3"
"462",51339,"DACT1",1659,"HighConf","Novel",NA,1,"DVL2"
"463",1615,"DARS",573,"MedConf","Novel",NA,2,"TIAM1, CAD"
"464",1616,"DAXX",295,"HighConf","Novel","MAPK signaling pathway",4,"TGFBR2, HSPB1, NCL, TGFB1"
"465",1621,"DBH",2042,"HighConf","Tyrosine metabolism","Tyrosine metabolism",4,"COMT, MAOB, AOC2, AOC3"
"466",79269,"DCAF10",1387,"MedConf","Novel",NA,1,"RBX1"
"467",25853,"DCAF12",1539,"MedConf","Novel",NA,1,"RBX1"
"468",1630,"DCC",1243,"HighConf","Novel","Axon guidance",13,"NTN1, SLIT3, PTK2, ROBO1, RAC1, CASP9, TRIO, NCK1, APPL1, YES1, PAK1, BCAR1, MAP2K2"
"469",1639,"DCTN1",313,"HighConf","Novel",NA,5,"FLNC, HLA-DMB, KIF5B, KIF3A, HLA-DPA1"
"470",84516,"DCTN5",379,"MedConf","Novel",NA,4,"HLA-DMB, KIF5B, KIF3A, HLA-DPA1"
"471",51181,"DCXR",1455,"HighConf","Novel",NA,1,"GOT1"
"472",1643,"DDB2",361,"MedConf","Novel",NA,6,"RBX1, POLE4, PARP2, POLD2, POLE2, RUVBL1"
"473",1649,"DDIT3",415,"HighConf","Novel","MAPK signaling pathway",10,"FOSL2, JUNB, FOS, BACH1, BCL2, HLF, MAPK14, ATF4, MAPK11, BATF2"
"474",54541,"DDIT4",1832,"HighConf","Novel","mTOR signaling pathway, PI3K-Akt signaling pathway, Autophagy - animal",1,"YWHAE"
"475",8528,"DDO",1814,"HighConf","Novel","Alanine, aspartate and glutamate metabolism",6,"GOT1, IDH1, MDH2, NIT2, PCK1, OGDHL"
"476",65992,"DDRGK1",1463,"HighConf","Novel",NA,1,"IMPAD1"
"477",100037417,"DDTL",1331,"MedConf","Novel",NA,1,"PPP2CA"
"478",55794,"DDX28",245,"MedConf","Novel",NA,3,"RAB11B, LAMTOR3, ATP6V1D"
"479",51202,"DDX47",386,"HighConf","Novel",NA,3,"CSNK1D, RPS6, POLR1C"
"480",1655,"DDX5",203,"MedConf","Novel",NA,3,"PRKDC, EEF2, MAPK14"
"481",1668,"DEFA3",1319,"HighConf","Novel",NA,2,"ORC2, CDK2"
"482",7913,"DEK",355,"HighConf","Novel",NA,6,"H2AFV, H2AFZ, HIST2H2AC, HIST1H2AJ, POLR1A, POLR1C"
"483",64798,"DEPTOR",1225,"MedConf","Novel","mTOR signaling pathway, Autophagy - animal",11,"MAPKAP1, PRR5, YWHAE, MTOR, PML, AKT1, RICTOR, MLST8, RRAGD, RRAGC, CCDC110"
"484",1606,"DGKA",682,"HighConf","Novel","Phosphatidylinositol signaling system",16,"PLCB1, NFATC2, PLD2, MOGAT3, PLCD1, CEL, CDS1, CDS2, MOGAT1, EPT1, AGPAT3, AGPAT5, MBOAT2, ORC5, GPD1L, GPD2"
"485",8527,"DGKD",1149,"MedConf","Novel","Phosphatidylinositol signaling system",14,"CEL, CDS1, CDS2, MOGAT1, EPT1, AGPAT3, AGPAT5, MBOAT2, GPD1L, GPD2, PLCB1, PLD2, MOGAT3, PLCD1"
"486",1717,"DHCR7",1747,"MedConf","Novel",NA,1,"CYP11A1"
"487",1719,"DHFR",1835,"HighConf","Novel",NA,5,"ATIC, E2F1, RBL2, TFDP2, TFDP1"
"488",200895,"DHFRL1",1381,"MedConf","Novel",NA,1,"ATIC"
"489",50846,"DHH",1278,"HighConf","Novel","Hedgehog signaling pathway",9,"BOC, PSMD4, PSMD5, PSMA8, PSMB10, SMURF1, ERLEC1, IHH, CDON"
"490",1723,"DHODH",1366,"HighConf","Novel",NA,1,"CAD"
"491",57647,"DHX37",1453,"HighConf","Novel",NA,3,"RPS6, POLR1C, CSNK1D"
"492",9785,"DHX38",200,"HighConf","Novel",NA,1,"PRKDC"
"493",1659,"DHX8",298,"MedConf","Novel",NA,1,"HRH1"
"494",1736,"DKC1",250,"MedConf","Novel",NA,2,"POLR1C, RUVBL1"
"495",27123,"DKK2",1235,"MedConf","Novel","Wnt signaling pathway",7,"KREMEN2, DKK4, LRP6, FZD1, KREMEN1, WNT1, WNT8A"
"496",27121,"DKK4",2054,"HighConf","Novel","Wnt signaling pathway",7,"LRP6, FZD1, KREMEN1, WNT1, WNT8A, DKK2, KREMEN2"
"497",1737,"DLAT",94,"MedConf","Novel",NA,2,"PDHB, PCK1"
"498",1740,"DLG2",1294,"HighConf","Novel","Hippo signaling pathway",11,"NLGN4X, NLGN4Y, SHANK1, DLGAP1, SHANK2, SCRIB, GRIN1, HOMER1, NRXN2, NRXN1, BEGAIN"
"499",9229,"DLGAP1",1301,"MedConf","Novel","Glutamatergic synapse",8,"SHANK2, HOMER1, NRXN2, NRXN1, DLG2, NLGN4X, NLGN4Y, SHANK1"
"500",55929,"DMAP1",823,"MedConf","Novel",NA,4,"HIST2H2AC, HIST3H2A, HIST1H2AJ, RUVBL1"
"501",1762,"DMWD",116,"HighConf","Novel",NA,4,"PFKL, CDC37, SCRIB, FLNA"
"502",3337,"DNAJB1",477,"MedConf","Novel",NA,3,"PPID, HSPA1A, SIRT1"
"503",51726,"DNAJB11",585,"HighConf","Novel",NA,1,"PNP"
"504",11080,"DNAJB4",855,"MedConf","Novel",NA,1,"P2RX6"
"505",25822,"DNAJB5",856,"HighConf","Novel",NA,1,"P2RX6"
"506",9829,"DNAJC6",886,"MedConf","Novel",NA,9,"AVPR2, SYNJ2, TRIP10, DNM2, CBL, ARPC5, ARPC4, ARRB1, DVL2"
"507",1777,"DNASE2",1489,"MedConf","Novel",NA,3,"RUVBL1, DNM2, ARRB1"
"508",1785,"DNM2",237,"MedConf","Novel","Fc gamma R-mediated phagocytosis",45,"AP2A2, CBL, CTNNA1, HIP1R, NECAP2, ARPC5, CDH1, ARPC4, RBMS1, TXNDC5, SNX2, AP1S2, SYT2, VAMP3, ARRB1, MYO6, F2R, SH3GL3, DVL2, KDR, AP1S1, AP1S3, AP1M2, HLA-DPA1, VAMP4, NECAP1, TGOLN2, IGF2R, DNAJC6, AVPR2, EPN2, SYNJ2, AVP, RTCB, DNASE2, CPD, LYPD6, GNS, RAB5B, PICALM, FNBP1L, TRIP10, GBE1, FNBP1, RAB5C"
"509",57572,"DOCK6",1553,"HighConf","Novel",NA,2,"RAC1, MOB1A"
"510",85440,"DOCK7",1527,"MedConf","Novel",NA,4,"RAC1, ERBB2, MOB1A, ERBB3"
"511",23348,"DOCK9",2090,"MedConf","Novel",NA,1,"RAC1"
"512",9046,"DOK2",175,"MedConf","Novel",NA,13,"IL2RG, IL2RA, STAT3, NCK1, IL4R, APPL1, HRAS, PAK1, NRAS, JAK3, ANGPT1, CRK, RAC1"
"513",1802,"DPH2",1325,"HighConf","Novel",NA,1,"EEF2"
"514",29952,"DPP7",788,"HighConf","Novel",NA,1,"PDE11A"
"515",55211,"DPPA4",1888,"HighConf","Novel",NA,1,"SOX2"
"516",1806,"DPYD",588,"HighConf","Novel",NA,1,"PNP"
"517",1809,"DPYSL3",1125,"MedConf","Novel",NA,3,"FES, DPYSL5, RAC3"
"518",56896,"DPYSL5",2071,"HighConf","Novel","Axon guidance",2,"DPYSL3, FES"
"519",4733,"DRG1",1461,"HighConf","Novel",NA,1,"PHKG2"
"520",151636,"DTX3L",1714,"MedConf","Novel",NA,11,"BTRC, CDC20, ANAPC2, CDC23, TCEB2, CDC26, FZR1, RBX1, CUL3, SMURF1, RBCK1"
"521",23220,"DTX4",1853,"HighConf","Novel",NA,3,"IRF3, ARRB1, ZBP1"
"522",1844,"DUSP2",1770,"MedConf","Novel","MAPK signaling pathway",4,"MAPK14, MAPK11, DUSP4, MAPK10"
"523",1845,"DUSP3",1769,"MedConf","Novel","MAPK signaling pathway",3,"MAPK14, MAPK11, MAPK10"
"524",1846,"DUSP4",893,"MedConf","Novel","MAPK signaling pathway",5,"MAPK10, DUSP2, MAPK14, MAPK11, MAPK9"
"525",1854,"DUT",56,"HighConf","Novel",NA,6,"HSPB1, HSP90AA1, RAB11B, AK9, NT5C3B, NUDT9"
"526",1856,"DVL2",732,"MedConf","Novel","Hippo signaling pathway, Wnt signaling pathway, mTOR signaling pathway, Signaling pathways regulating pluripotency of stem cells, Melanogenesis",59,"PRKCB, AXIN2, FZD1, RAC3, VAMP4, NECAP1, TGOLN2, IGF2R, DNAJC6, AVPR2, EPN2, SYNJ2, DVL3, FZD10, FZD3, WNT4, NKD1, WNT1, WNT5B, FZD9, FZD6, AVP, WNT8A, DAAM2, NKD2, DACT1, FRAT2, PSMD4, PSMD5, PSMA8, LATS2, PSMB10, RAB5B, PICALM, FNBP1L, TRIP10, RAC1, FNBP1, RAB5C, DNM2, AP2A2, CBL, APC2, HIP1R, NECAP2, ARPC5, RBX1, CSNK1D, ARPC4, CUL3, SMURF1, SYT2, VAMP3, ARRB1, MOB1A, PRKCA, PI4K2A, SH3GL3, LRP6"
"527",1857,"DVL3",945,"MedConf","Novel","Hippo signaling pathway, Wnt signaling pathway, mTOR signaling pathway, Signaling pathways regulating pluripotency of stem cells, Melanogenesis",27,"FZD10, FZD3, WNT4, NKD1, WNT1, WNT5B, FZD9, FZD6, WNT8A, DAAM2, NKD2, FRAT2, PSMD4, PSMD5, PSMA8, PSMB10, RAC1, APC2, RBX1, CSNK1D, CUL3, PI4K2A, LRP6, DVL2, AXIN2, FZD1, RAC3"
"528",83658,"DYNLRB1",315,"HighConf","Novel",NA,4,"FLNC, KIF3A, SMAD2, TGFBR2"
"529",1869,"E2F1",177,"MedConf","Novel","Cellular senescence, Endocrine resistance, Mitophagy - animal, Cell cycle",25,"IL2RA, SIRT1, AKT1, SERPINE1, WASF1, CCND1, CDC25A, RBL2, TFDP2, TFDP1, RPS6KB1, TNRC6A, EED, AGO1, AGO2, TK1, NDNL2, TP73, DHFR, GSC, CES2, CES1, RBBP4, ABL1, CDK2"
"530",55840,"EAF2",1427,"HighConf","Novel",NA,1,"TCEB2"
"531",1879,"EBF1",1864,"HighConf","Novel",NA,3,"NCOR1, ADIPOQ, PPARG"
"532",10969,"EBNA1BP2",1363,"MedConf","Novel",NA,2,"RPS6, POLR1C"
"533",9718,"ECE2",1372,"MedConf","Novel",NA,1,"RPS6KA2"
"534",51295,"ECSIT",297,"MedConf","Novel","MAPK signaling pathway",12,"SMURF1, NDUFV3, NNT, MRPS17, TMEM186, MGME1, NDUFAF7, NDUFA9, NDUFS8, NDUFS5, NDUFB5, NDUFS2"
"535",1894,"ECT2",1836,"MedConf","Novel",NA,5,"RHOT2, RAC1, RHOT1, RAC3, RHOD"
"536",80153,"EDC3",639,"HighConf","Novel",NA,1,"PIM1"
"537",8411,"EEA1",1401,"MedConf","Novel",NA,2,"ORC2, PIK3C3"
"538",8726,"EED",831,"MedConf","Novel",NA,10,"HIST2H2AC, HIST1H2AJ, RBBP4, E2F1, NCOR1, H2AFV, PCGF1, TFDP1, PCGF3, H2AFZ"
"539",1917,"EEF1A2",1327,"MedConf","Novel",NA,3,"EEF2, POLR1A, PKM"
"540",1937,"EEF1G",314,"MedConf","Novel",NA,1,"FLNC"
"541",1938,"EEF2",39,"HighConf","Novel","Oxytocin signaling pathway, AMPK signaling pathway",35,"ATIC, RPS12, RPL35, RPL8, RPS11, RPL26, RPS23, RPL13, RPLP0, RPL22, RPL7A, RPS4X, RPS6, RPS24, RPL13A, RPL41, RPS13, RPL17, RPL29, RPL34, RHOT2, HNRNPA3, DDX5, HNRNPL, CSE1L, DPH2, EEF1A2, FARSA, HSD17B10, RPL37A, RPS15A, RPS5, RPL9, TARS, TOMM40"
"542",79180,"EFHD2",350,"MedConf","Novel",NA,1,"ARPC4"
"543",1942,"EFNA1",640,"MedConf","Novel","Axon guidance, PI3K-Akt signaling pathway, Rap1 signaling pathway",19,"EFNA5, BCAR1, KDR, EPHB2, ADAM10, EPHA7, EFNB1, EPHB3, EFNA3, EPHA8, FGFR2, RAC1, CBL, CTNNA1, NCK1, CDH1, FGR, YES1, TIAM1"
"544",1944,"EFNA3",1167,"HighConf","Novel","Axon guidance, PI3K-Akt signaling pathway, Rap1 signaling pathway",11,"EPHA8, RAC1, YES1, TIAM1, EFNA1, EFNA5, EPHB2, ADAM10, EPHA7, EFNB1, EPHB3"
"545",1946,"EFNA5",646,"MedConf","Novel","Axon guidance, PI3K-Akt signaling pathway, Rap1 signaling pathway",15,"KDR, EPHB2, ADAM10, EPHA7, EFNB1, EPHB3, EFNA3, EPHA8, FGFR2, CRK, RAC1, FGR, YES1, TIAM1, EFNA1"
"546",1947,"EFNB1",1109,"MedConf","Novel","Axon guidance",26,"EPHB3, EFNA3, EPHA8, GRB7, PTK2, MYL12A, RAC1, AP2A2, NCK1, ARPC5, ARPC4, MMP2, MAP4K4, FGR, YES1, LIMK1, HRAS, PAK1, TIAM1, EFNA1, NCK2, EFNA5, EPHB2, NRAS, GRIN1, EPHA7"
"547",54583,"EGLN1",540,"HighConf","Novel","HIF-1 signaling pathway",5,"PRKCA, HIF1A, PRKCB, HIF3A, EGLN3"
"548",112399,"EGLN3",2065,"MedConf","Novel","HIF-1 signaling pathway",5,"EGLN1, PRKCA, HIF1A, PRKCB, HIF3A"
"549",30846,"EHD2",1454,"MedConf","Novel",NA,1,"PPP2R1A"
"550",30844,"EHD4",1499,"MedConf","Novel",NA,1,"NTRK2"
"551",1962,"EHHADH",1576,"MedConf","Novel",NA,1,"CPT1A"
"552",493861,"EID3",1523,"MedConf","Novel",NA,2,"SMC1A, SMC3"
"553",1964,"EIF1AX",77,"HighConf","Novel",NA,1,"RPS6"
"554",83939,"EIF2A",294,"MedConf","Novel",NA,4,"TGFBR2, TBL1XR1, CAPN1, YWHAE"
"555",8664,"EIF3D",1350,"MedConf","Novel",NA,1,"RPS6"
"556",8665,"EIF3F",619,"MedConf","Novel",NA,2,"RPS6KB1, RPS6"
"557",1974,"EIF4A2",1504,"HighConf","Novel",NA,1,"RPS6"
"558",9775,"EIF4A3",1360,"HighConf","Novel",NA,5,"PPP2R1A, PPP2CA, RPS6, RHOT2, PPP2R2A"
"559",2002,"ELK1",642,"HighConf","Novel","ErbB signaling pathway, MAPK signaling pathway, GnRH signaling pathway, Oxytocin signaling pathway, Insulin signaling pathway, Focal adhesion",7,"RPS6KA3, PRKCB, MAPK10, MAPK14, MAPK11, FOS, PRKCA"
"560",80237,"ELL3",1438,"MedConf","Novel",NA,1,"TCEB2"
"561",63916,"ELMO2",741,"HighConf","Novel",NA,19,"NCKAP1, NCKAP1L, FCGR1A, BRK1, BAIAP2, PTK2, VAV1, CRK, RAC1, HSP90AA1, ABI2, WASF3, WASF1, ILK, PAK1, FCGR2A, BCAR1, FCGR3A, KDR"
"562",55250,"ELP2",1337,"MedConf","Novel",NA,1,"TCEB2"
"563",55140,"ELP3",1534,"MedConf","Novel",NA,1,"TCEB2"
"564",26610,"ELP4",1450,"MedConf","Novel",NA,1,"TCEB2"
"565",284361,"EMC10",1351,"MedConf","Novel",NA,1,"SLC18A1"
"566",10328,"EMC8",270,"MedConf","Novel",NA,1,"SLC18A1"
"567",146956,"EME1",1550,"MedConf","Novel",NA,1,"BRCA1"
"568",339221,"ENPP7",1200,"MedConf","Novel",NA,5,"SGMS2, SGPP1, CERS6, PPAP2C, CERS4"
"569",953,"ENTPD1",1193,"HighConf","Novel","Purine metabolism",46,"ENTPD8, PDE1C, GUCY2C, NPR2, GUCY1A2, ADCY10, ENTPD6, NUDT16, ATIC, POLR1A, PKM, POLR1C, POLR3F, POLR3D, POLR3E, PRIM1, POLE4, POLR3C, ADK, POLR3B, GUK1, AK1, POLD2, RRM2B, POLE2, AK9, AMPD3, PDE2A, PDE6G, PDE11A, ADCY2, NT5C3B, PDE3A, GCH1, ADCY7, ADCY3, ADCY8, ADCY9, ADCY6, ADCY5, AK8, AK5, TK1, GUCY2F, ADSSL1, PDE4B"
"570",955,"ENTPD6",1830,"HighConf","Novel","Purine metabolism",14,"ATIC, PKM, RRM2B, AK9, AMPD3, PDE2A, PDE6G, PDE11A, NT5C3B, PDE3A, ADSSL1, ENTPD1, ENTPD8, PDE1C"
"571",377841,"ENTPD8",1194,"HighConf","Novel","Purine metabolism",46,"PDE1C, GUCY2C, NPR2, GUCY1A2, ADCY10, ENTPD6, NUDT16, ATIC, POLR1A, PKM, POLR1C, POLR3F, POLR3D, POLR3E, PRIM1, POLE4, POLR3C, ADK, POLR3B, GUK1, AK1, POLD2, RRM2B, POLE2, AK9, AMPD3, PDE2A, PDE6G, PDE11A, ADCY2, NT5C3B, PDE3A, GCH1, ADCY7, ADCY3, ADCY8, ADCY9, ADCY6, ADCY5, AK8, AK5, TK1, GUCY2F, ADSSL1, PDE4B, ENTPD1"
"572",26122,"EPC2",1426,"HighConf","Novel",NA,1,"RUVBL1"
"573",2045,"EPHA7",1108,"MedConf","Novel","Axon guidance",13,"EFNB1, EPHB3, EFNA3, EPHA8, ABL1, RAC1, FGR, YES1, TIAM1, EFNA1, EFNA5, EPHB2, ADAM10"
"574",2046,"EPHA8",1754,"MedConf","Novel","Axon guidance",11,"RAC1, YES1, TIAM1, EFNA1, EFNA5, EPHB2, ADAM10, EPHA7, EFNB1, EPHB3, EFNA3"
"575",2048,"EPHB2",765,"MedConf","Novel","Axon guidance",28,"NRAS, GRIN1, EPHA7, EFNB1, EPHB3, EFNA3, SPSB2, APH1B, EPHA8, PTK2, ABL1, MYL12A, RAC1, AP2A2, NCK1, ARPC5, ARPC4, MMP2, MAP4K4, FGR, YES1, LIMK1, HRAS, PAK1, TIAM1, EFNA1, NCK2, EFNA5"
"576",2049,"EPHB3",1110,"HighConf","Novel","Axon guidance",23,"EFNA3, APH1B, EPHA8, PTK2, ABL1, MYL12A, RAC1, AP2A2, ARPC5, ARPC4, MMP2, YES1, LIMK1, HRAS, PAK1, TIAM1, EFNA1, NCK2, EFNA5, EPHB2, GRIN1, EPHA7, EFNB1"
