"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"2652",109332,"Cdcp1","MedConf","Yes",NA,"Src","Axon guidance (1), EGFR tyrosine kinase inhibitor resistance (1), Focal adhesion (1), Rap1 signaling pathway (1), Relaxin signaling pathway (1), VEGF signaling pathway (1), Tight junction (1), Regulation of actin cytoskeleton (1), Oxytocin signaling pathway (1), GnRH signaling pathway (1), Platelet activation (1), Endocrine resistance (1), ErbB signaling pathway (1), Thyroid hormone signaling pathway (1), Prolactin signaling pathway (1), Mitophagy - animal (1), Chemokine signaling pathway (1), Endocytosis (1)"
"2670",69131,"Cdk12","HighConf","Yes",NA,"Cdk14, Ccny, Cdk2, Cdkn1a","PI3K-Akt signaling pathway (2), p53 signaling pathway (2), Cell cycle (2), FoxO signaling pathway (2), Cellular senescence (2), Oocyte meiosis (1), Progesterone-mediated oocyte maturation (1), HIF-1 signaling pathway (1), Oxytocin signaling pathway (1), Endocrine resistance (1), Platinum drug resistance (1), Jak-STAT signaling pathway (1), ErbB signaling pathway (1)"
"2672",18647,"Cdk14","MedConf","Yes",NA,"Ccny, Cdkn1a, Cdk12, Cdk2","PI3K-Akt signaling pathway (2), p53 signaling pathway (2), Cell cycle (2), FoxO signaling pathway (2), Cellular senescence (2), Oocyte meiosis (1), Progesterone-mediated oocyte maturation (1), HIF-1 signaling pathway (1), Oxytocin signaling pathway (1), Endocrine resistance (1), Platinum drug resistance (1), Jak-STAT signaling pathway (1), ErbB signaling pathway (1)"
"2678",12566,"Cdk2","HighConf","Yes","Cellular senescence, FoxO signaling pathway, Cell cycle, Progesterone-mediated oocyte maturation, p53 signaling pathway, PI3K-Akt signaling pathway, Oocyte meiosis","Ccnd2, Cdk12, Psma3, Psmd11, Psmb8, Psmb2, Psmb3, Psma5, Psmb6, Psmc2, Psma6, Psma4, Psmb9, Psma2, Psmb10, Psmc4, Psmb7, Anapc5, Anapc7, Anapc10, Cdc23, Ccnh, Cdk7, Psmd10, Psmd5, Ube2d1, Rbl2, Rbl1, Tfdp2, Brca2, Psmd2, Psme1, Mlh1, H2afx, Ube2e1, H1f0, Atm, E2f2, Foxo4, Orc4, Top3a, E2f5, Clspn, Atrip, Mcm8, Cdk14, Ccne2, Ccny, Mlh3, Dbf4, Max, Cdkn1b, Pole2, Foxo3, Orc5, Mcm10, Ccna2, Orc2, Cdc7, Foxo1, Mcm6, Cdkn1a, Skp2, Blm, Cdc6, Pola1, Cdc25a, Rb1, E2f1, Orc1","Cell cycle (29), Proteasome (17), Cellular senescence (14), FoxO signaling pathway (9), Ubiquitin mediated proteolysis (7), Progesterone-mediated oocyte maturation (6), PI3K-Akt signaling pathway (6), Endocrine resistance (5), Fanconi anemia pathway (5), Oocyte meiosis (5), Longevity regulating pathway (4), Homologous recombination (4), p53 signaling pathway (4), AMPK signaling pathway (3), Platinum drug resistance (3), Longevity regulating pathway - multiple species (2), AGE-RAGE signaling pathway in diabetic complications (2), Prolactin signaling pathway (2), Mitophagy - animal (2), HIF-1 signaling pathway (2), ErbB signaling pathway (2), Jak-STAT signaling pathway (2), Purine metabolism (2), Pyrimidine metabolism (2), Mismatch repair (2), Glucagon signaling pathway (1), Insulin signaling pathway (1), Insulin resistance (1), Thyroid hormone signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), Neurotrophin signaling pathway (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), mTOR signaling pathway (1), Oxytocin signaling pathway (1), Ras signaling pathway (1), NF-kappa B signaling pathway (1), Apoptosis (1), Necroptosis (1), IL-17 signaling pathway (1), Hedgehog signaling pathway (1), Focal adhesion (1), Wnt signaling pathway (1)"
"2690",12572,"Cdk7","HighConf","Yes","Cell cycle","Ercc5, Tbpl1, E2f2, Taf6, Taf5, Taf8, Taf7, Chd4, Taf3, Prkag1, Ercc6, Chd3, Tceb3, Mta3, Taf1d, Taf1b, Mbd3, Ell, Nelfb, Prkab2, Rnmt, Nelfa, Ccne2, Gtf2a1, Tcea1, Supt16, Xpc, Ncbp2, Cdc25a, Gtf2f1, Polr2c, Cdkn1b, Hdac1, Rb1, Polr1a, Polr2d, Rngtt, Cdkn1a, Ctdp1, Ncbp1, Polr2h, Cdk2, Polr1b, E2f1, Polr2e, Ccnh, Ercc4, Ercc3","Cell cycle (10), Cellular senescence (7), Purine metabolism (6), RNA polymerase (6), Pyrimidine metabolism (6), FoxO signaling pathway (5), Endocrine resistance (5), Longevity regulating pathway (5), PI3K-Akt signaling pathway (4), p53 signaling pathway (3), Longevity regulating pathway - multiple species (3), Oxytocin signaling pathway (3), Oocyte meiosis (2), Progesterone-mediated oocyte maturation (2), Cytosolic DNA-sensing pathway (2), HIF-1 signaling pathway (2), ErbB signaling pathway (2), Glucagon signaling pathway (2), Apelin signaling pathway (2), Circadian rhythm (2), Insulin signaling pathway (2), Tight junction (2), Insulin resistance (2), Adipocytokine signaling pathway (2), AMPK signaling pathway (2), Notch signaling pathway (1), Thyroid hormone signaling pathway (1), Mitophagy - animal (1), Fanconi anemia pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Platinum drug resistance (1), Jak-STAT signaling pathway (1)"
"2691",264064,"Cdk8","HighConf","Yes",NA,"Med29, Med26, Med13, Med20, Med6, Cebpa, Notch1, Helz2, Kat2b, Med15, Ncor2, Tnf, Med27, Fbxw7, Klf4, Egr2, Maml1, Med25, Ccnc, Ncoa3, Tgs1, Ncoa1, Med22, Med13l, Angptl4, Thrap3, Rxra, Snw1, Med18, Ncoa2, Tbl1xr1, Thumpd1, Med1, Med7","Thyroid hormone signaling pathway (10), Notch signaling pathway (5), Endocrine resistance (3), Adipocytokine signaling pathway (2), Th1 and Th2 cell differentiation (2), PI3K-Akt signaling pathway (1), Th17 cell differentiation (1), Wnt signaling pathway (1), Signaling pathways regulating pluripotency of stem cells (1), Ubiquitin mediated proteolysis (1), Cytokine-cytokine receptor interaction (1), mTOR signaling pathway (1), IL-17 signaling pathway (1), Insulin resistance (1), Natural killer cell mediated cytotoxicity (1), NF-kappa B signaling pathway (1), Fc epsilon RI signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Sphingolipid signaling pathway (1), TNF signaling pathway (1), Apoptosis (1), T cell receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Necroptosis (1), NOD-like receptor signaling pathway (1), MAPK signaling pathway (1), Osteoclast differentiation (1), RIG-I-like receptor signaling pathway (1)"
"2698",12575,"Cdkn1a","HighConf","Yes","Cellular senescence, FoxO signaling pathway, Cell cycle, ErbB signaling pathway, Jak-STAT signaling pathway, Platinum drug resistance, Endocrine resistance, Oxytocin signaling pathway, p53 signaling pathway, HIF-1 signaling pathway, PI3K-Akt signaling pathway","Cdkn1b, Skp2, Cdc25a, Akt1, Cdc6, Orc5, E2f1, Pdpk1, Mdm2, Ccna2, Cdk2, Ccnd2, Cdk12, Psma3, Psmd11, Psmb8, Psmb2, Psmb3, Psma5, Psmb6, Psmc2, Psma6, Psma4, Psmb9, Psma2, Psmb10, Psmc4, Psmb7, Anapc5, Anapc7, Anapc10, Cdc23, Ccnh, Cdk7, Cdkn2b, Cdkn2c, Psmd10, Psmd5, Ube2d1, Casp3, Rbl2, Rbl1, Tfdp2, Psmd2, Psme1, Ube2e1, E2f2, Akt3, Orc4, E2f5, Mcm8, Akt2, Cdk14, Ccne2, Cdkn2d, Dtl, Ccny, Tfap4, Rb1, Orc2, Mcm6, Orc1","Cell cycle (30), Proteasome (17), Cellular senescence (16), FoxO signaling pathway (12), PI3K-Akt signaling pathway (10), Progesterone-mediated oocyte maturation (10), Endocrine resistance (9), Ubiquitin mediated proteolysis (8), Oocyte meiosis (6), Platinum drug resistance (6), Longevity regulating pathway (6), Apoptosis (6), p53 signaling pathway (5), Focal adhesion (5), mTOR signaling pathway (5), AGE-RAGE signaling pathway in diabetic complications (5), Thyroid hormone signaling pathway (5), AMPK signaling pathway (5), HIF-1 signaling pathway (4), Insulin signaling pathway (4), Insulin resistance (4), Fc epsilon RI signaling pathway (4), Jak-STAT signaling pathway (4), Sphingolipid signaling pathway (4), ErbB signaling pathway (4), TNF signaling pathway (4), T cell receptor signaling pathway (4), Neurotrophin signaling pathway (4), Prolactin signaling pathway (4), Autophagy - animal (4), MAPK signaling pathway (4), Dopaminergic synapse (3), Glucagon signaling pathway (3), Regulation of lipolysis in adipocytes (3), EGFR tyrosine kinase inhibitor resistance (3), Apelin signaling pathway (3), Cholinergic synapse (3), cAMP signaling pathway (3), Rap1 signaling pathway (3), Relaxin signaling pathway (3), Phospholipase D signaling pathway (3), Signaling pathways regulating pluripotency of stem cells (3), Longevity regulating pathway - multiple species (3), VEGF signaling pathway (3), Fc gamma R-mediated phagocytosis (3), Platelet activation (3), Ras signaling pathway (3), Adipocytokine signaling pathway (3), B cell receptor signaling pathway (3), Toll-like receptor signaling pathway (3), Chemokine signaling pathway (3), Osteoclast differentiation (3), IL-17 signaling pathway (2), Natural killer cell mediated cytotoxicity (1), Apoptosis - multiple species (1), Hedgehog signaling pathway (1), Wnt signaling pathway (1), Endocytosis (1), Mitophagy - animal (1)"
"2699",12576,"Cdkn1b","HighConf","Yes","FoxO signaling pathway, Cell cycle, ErbB signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Endocrine resistance, HIF-1 signaling pathway, PI3K-Akt signaling pathway","Skp2, Cdc25a, Akt1, Cdc6, Orc5, E2f1, Pdpk1, Ccna2, Cdk2, Ccnd2, Psma3, Psmd11, Psmb8, Psmb2, Psmb3, Psma5, Psmb6, Psmc2, Psma6, Psma4, Psmb9, Psma2, Psmb10, Psmc4, Psmb7, Anapc5, Anapc7, Anapc10, Cdc23, Ccnh, Cdk7, Cdkn2b, Cdkn2c, Psmd10, Psmd5, Ube2d1, Rbl2, Rbl1, Tfdp2, Psmd2, Psme1, Ube2e1, E2f2, Akt3, Orc4, E2f5, Mcm8, Akt2, Ccne2, Cdkn2d, Cdkn1a, Mcm6, Rb1, Orc1, Orc2","Cell cycle (29), Proteasome (17), Cellular senescence (16), FoxO signaling pathway (11), Progesterone-mediated oocyte maturation (10), PI3K-Akt signaling pathway (9), Endocrine resistance (8), Ubiquitin mediated proteolysis (7), Oocyte meiosis (6), Longevity regulating pathway (6), Platinum drug resistance (5), Jak-STAT signaling pathway (5), Focal adhesion (5), mTOR signaling pathway (5), AMPK signaling pathway (5), HIF-1 signaling pathway (4), p53 signaling pathway (4), ErbB signaling pathway (4), Insulin signaling pathway (4), Insulin resistance (4), Fc epsilon RI signaling pathway (4), Sphingolipid signaling pathway (4), Thyroid hormone signaling pathway (4), Apoptosis (4), T cell receptor signaling pathway (4), Neurotrophin signaling pathway (4), Prolactin signaling pathway (4), Autophagy - animal (4), Dopaminergic synapse (3), Glucagon signaling pathway (3), Regulation of lipolysis in adipocytes (3), EGFR tyrosine kinase inhibitor resistance (3), Apelin signaling pathway (3), Cholinergic synapse (3), cAMP signaling pathway (3), Rap1 signaling pathway (3), Relaxin signaling pathway (3), Phospholipase D signaling pathway (3), Signaling pathways regulating pluripotency of stem cells (3), Longevity regulating pathway - multiple species (3), VEGF signaling pathway (3), Fc gamma R-mediated phagocytosis (3), Platelet activation (3), AGE-RAGE signaling pathway in diabetic complications (3), Ras signaling pathway (3), Adipocytokine signaling pathway (3), B cell receptor signaling pathway (3), TNF signaling pathway (3), Toll-like receptor signaling pathway (3), Chemokine signaling pathway (3), MAPK signaling pathway (3), Osteoclast differentiation (3), Oxytocin signaling pathway (1), IL-17 signaling pathway (1), Hedgehog signaling pathway (1), Wnt signaling pathway (1), Mitophagy - animal (1)"
"2704",12579,"Cdkn2b","HighConf","Yes","Cellular senescence, FoxO signaling pathway, Cell cycle","Cdkn2c, Cdkn2d, Cdkn1b, Cdkn1a, Mdm2, Ccnd2","Cell cycle (6), FoxO signaling pathway (5), PI3K-Akt signaling pathway (4), Endocrine resistance (4), p53 signaling pathway (3), Cellular senescence (3), Jak-STAT signaling pathway (2), Platinum drug resistance (2), HIF-1 signaling pathway (2), ErbB signaling pathway (2), Hedgehog signaling pathway (1), Focal adhesion (1), Wnt signaling pathway (1), Prolactin signaling pathway (1), Thyroid hormone signaling pathway (1), Ubiquitin mediated proteolysis (1), Endocytosis (1), AGE-RAGE signaling pathway in diabetic complications (1), Oxytocin signaling pathway (1)"
"2705",12580,"Cdkn2c","HighConf","Yes","Cell cycle, Endocrine resistance","Cdkn2d, Cdkn1b, Cdkn1a, Ccnd2, Cdkn2b","Cell cycle (5), FoxO signaling pathway (5), Cellular senescence (3), PI3K-Akt signaling pathway (3), p53 signaling pathway (2), Jak-STAT signaling pathway (2), HIF-1 signaling pathway (2), Endocrine resistance (2), ErbB signaling pathway (2), Hedgehog signaling pathway (1), Focal adhesion (1), Wnt signaling pathway (1), Prolactin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Oxytocin signaling pathway (1), Platinum drug resistance (1)"
"2706",12581,"Cdkn2d","HighConf","Yes","FoxO signaling pathway, Cell cycle","Cdkn2b, Cdkn2c, Cdkn1b, Ccnd2, Cdkn1a","Cell cycle (5), FoxO signaling pathway (4), Endocrine resistance (3), Cellular senescence (3), PI3K-Akt signaling pathway (3), p53 signaling pathway (2), Jak-STAT signaling pathway (2), HIF-1 signaling pathway (2), ErbB signaling pathway (2), Hedgehog signaling pathway (1), Focal adhesion (1), Wnt signaling pathway (1), Prolactin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Oxytocin signaling pathway (1), Platinum drug resistance (1)"
"2714",74596,"Cds1","HighConf","Yes","Phosphatidylinositol signaling system","Pld1, Pld2, Lpin1, Pgs1, Dgkd, Dgka, Dgkh, Dgkz, Lpin2, Crls1, Chek2","Phospholipase D signaling pathway (6), Phosphatidylinositol signaling system (4), cAMP signaling pathway (2), Fc gamma R-mediated phagocytosis (2), GnRH signaling pathway (2), Ras signaling pathway (2), Sphingolipid signaling pathway (2), Endocytosis (2), p53 signaling pathway (1), Cell cycle (1), Cellular senescence (1), mTOR signaling pathway (1)"
"2726",12606,"Cebpa","HighConf","Yes",NA,"Helz2, Med15, Ncor2, Tnf, Med27, Klf4, Egr2, Med25, Ccnc, Ncoa3, Ncoa1, Med22, Med13l, Ncoa2, Med20, Med29, Rxra, Med18, Med6, Med13, Cdk8, Med7, Med26, Med1, Rb1","Thyroid hormone signaling pathway (8), Endocrine resistance (3), Adipocytokine signaling pathway (2), PI3K-Akt signaling pathway (1), Th17 cell differentiation (1), Cell cycle (1), Cellular senescence (1), Signaling pathways regulating pluripotency of stem cells (1), Cytokine-cytokine receptor interaction (1), mTOR signaling pathway (1), IL-17 signaling pathway (1), Insulin resistance (1), Natural killer cell mediated cytotoxicity (1), NF-kappa B signaling pathway (1), Fc epsilon RI signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Sphingolipid signaling pathway (1), TNF signaling pathway (1), Apoptosis (1), T cell receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Necroptosis (1), NOD-like receptor signaling pathway (1), MAPK signaling pathway (1), Osteoclast differentiation (1), RIG-I-like receptor signaling pathway (1), Notch signaling pathway (1)"
"2749",12617,"Cenpc1","HighConf","Yes",NA,"Nsl1, Sgol1, Seh1l, Sec13, Nup107, Incenp, Stag2, Cenpf, Ppp1cc, Zw10, Cenpe, Ska1, Sgol2a, Rcc2, Kif2a, Clasp2, Cenpo, Cdca5, Ska2, Kif18a, Kif2c, Plk1, Ranbp2, Aurkb, Mis12, Nup98, Pds5a, Bub1b, Smc3, Cdc20, Pafah1b1, Dsn1","Oocyte meiosis (5), Cell cycle (5), mTOR signaling pathway (2), Ubiquitin mediated proteolysis (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1), Dopaminergic synapse (1), Focal adhesion (1), cAMP signaling pathway (1), Insulin signaling pathway (1), Regulation of actin cytoskeleton (1), Insulin resistance (1), Oxytocin signaling pathway (1), Platelet activation (1), Cellular senescence (1)"
"2750",229841,"Cenpe","MedConf","Yes",NA,"Ska1, Sgol2a, Rcc2, Kif2a, Clasp2, Cenpo, Cdca5, Ska2, Kif18a, Kif2c, Ska3, Cenpc1, Pds5a, Mis12, Dsn1, Pafah1b1, Plk1, Sgol1, Ppp1cc, Incenp, Nup107, Cdc20, Nsl1, Nup98, Ranbp2, Smc3, Bub1b, Seh1l, Aurkb, Sec13, Stag2, Zw10, Cenpf","Oocyte meiosis (5), Cell cycle (5), mTOR signaling pathway (2), Dopaminergic synapse (1), Focal adhesion (1), cAMP signaling pathway (1), Insulin signaling pathway (1), Regulation of actin cytoskeleton (1), Insulin resistance (1), Oxytocin signaling pathway (1), Platelet activation (1), Cellular senescence (1), Ubiquitin mediated proteolysis (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"2751",108000,"Cenpf","HighConf","Yes",NA,"Ppp1cc, Zw10, Cenpe, Ska1, Sgol2a, Rcc2, Kif2a, Clasp2, Cenpo, Cdca5, Ska2, Kif18a, Kif2c, Sgol1, Nsl1, Pds5a, Mis12, Plk1, Incenp, Pafah1b1, Cenpc1, Dsn1, Nup98, Nup107, Bub1b, Sec13, Stag2, Ranbp2, Seh1l, Smc3, Cdc20, Aurkb","Cell cycle (5), Oocyte meiosis (5), mTOR signaling pathway (2), Ubiquitin mediated proteolysis (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1), Dopaminergic synapse (1), Focal adhesion (1), cAMP signaling pathway (1), Insulin signaling pathway (1), Regulation of actin cytoskeleton (1), Insulin resistance (1), Oxytocin signaling pathway (1), Platelet activation (1), Cellular senescence (1)"
"2754",219103,"Cenpj","HighConf","Yes",NA,"Nek2, Csnk1d, Tubg1, Cntrl, Ssna1, Cep131, Ninl, Pcnt, Cep72, Cep76, Cep250, Odf2, Cep57, Cep164, Alms1, Tubb5, Bora, Ajuba, Rab8a, Optn, Dync1h1, Dynll1, Fgfr1op, Tubgcp4, Ywhae, Dync1i2, Cep192, Ywhag, Tubgcp5, Prkaca, Haus2, Plk1, Pafah1b1, Ppp2r1a","Oocyte meiosis (5), Vasopressin-regulated water reabsorption (4), Cell cycle (3), PI3K-Akt signaling pathway (3), Tight junction (3), Progesterone-mediated oocyte maturation (2), Dopaminergic synapse (2), AMPK signaling pathway (2), Hedgehog signaling pathway (2), Longevity regulating pathway (2), Mitophagy - animal (1), FoxO signaling pathway (1), Sphingolipid signaling pathway (1), Glucagon signaling pathway (1), Regulation of lipolysis in adipocytes (1), Apelin signaling pathway (1), Wnt signaling pathway (1), Cholinergic synapse (1), cAMP signaling pathway (1), Relaxin signaling pathway (1), Longevity regulating pathway - multiple species (1), Insulin signaling pathway (1), Oxytocin signaling pathway (1), GnRH signaling pathway (1), Platelet activation (1), Endocrine resistance (1), Ras signaling pathway (1), Thyroid hormone signaling pathway (1), Autophagy - animal (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Endocytosis (1), Neurotrophin signaling pathway (1), Circadian rhythm (1)"
"2759",52504,"Cenpo","MedConf","Yes",NA,"Cdca5, Ska2, Kif18a, Kif2c, Kif2a, Pafah1b1, Ppp1cc, Plk1, Nsl1, Stag2, Nup98, Zw10, Seh1l, Cenpe, Sec13, Pds5a, Cdc20, Mis12, Rcc2, Aurkb, Bub1b, Sgol1, Dsn1, Sgol2a, Cenpc1, Ranbp2, Ska1, Smc3, Clasp2, Incenp, Cenpf, Nup107","Oocyte meiosis (5), Cell cycle (5), mTOR signaling pathway (2), Dopaminergic synapse (1), Focal adhesion (1), cAMP signaling pathway (1), Insulin signaling pathway (1), Regulation of actin cytoskeleton (1), Insulin resistance (1), Oxytocin signaling pathway (1), Platelet activation (1), Cellular senescence (1), Ubiquitin mediated proteolysis (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"2771",12009,"Cep131","HighConf","Yes",NA,"Ninl, Pcnt, Cep72, Cep76, Cep250, Odf2, Cep57, Cep164, Alms1, Tubb5, Bora, Ajuba, Haus2, Dynll1, Optn, Prkaca, Dync1h1, Tubgcp5, Fgfr1op, Cenpj, Ssna1, Csnk1d, Plk1, Cep192, Dync1i2, Tubgcp4, Tubg1, Cntrl, Ywhag, Pafah1b1, Nek2, Ppp2r1a, Ywhae, Rab8a","Oocyte meiosis (5), Vasopressin-regulated water reabsorption (4), Cell cycle (3), PI3K-Akt signaling pathway (3), Tight junction (3), Hedgehog signaling pathway (2), Progesterone-mediated oocyte maturation (2), Dopaminergic synapse (2), AMPK signaling pathway (2), Longevity regulating pathway (2), Circadian rhythm (1), Mitophagy - animal (1), FoxO signaling pathway (1), Sphingolipid signaling pathway (1), Glucagon signaling pathway (1), Regulation of lipolysis in adipocytes (1), Apelin signaling pathway (1), Wnt signaling pathway (1), Cholinergic synapse (1), cAMP signaling pathway (1), Relaxin signaling pathway (1), Longevity regulating pathway - multiple species (1), Insulin signaling pathway (1), Oxytocin signaling pathway (1), GnRH signaling pathway (1), Platelet activation (1), Endocrine resistance (1), Ras signaling pathway (1), Thyroid hormone signaling pathway (1), Autophagy - animal (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Endocytosis (1), Neurotrophin signaling pathway (1)"
"2775",214552,"Cep164","MedConf","Yes",NA,"Alms1, Tubb5, Bora, Ajuba, Cep57, Tubgcp4, Dync1i2, Dync1h1, Rab8a, Plk1, Fgfr1op, Cenpj, Cep250, Ywhae, Ywhag, Pafah1b1, Ssna1, Haus2, Odf2, Nek2, Cep192, Dynll1, Cntrl, Tubgcp5, Cep131, Prkaca, Csnk1d, Ninl, Cep72, Pcnt, Ppp2r1a, Tubg1, Optn, Cep76","Oocyte meiosis (5), Vasopressin-regulated water reabsorption (4), Cell cycle (3), PI3K-Akt signaling pathway (3), Tight junction (3), Hedgehog signaling pathway (2), Progesterone-mediated oocyte maturation (2), Dopaminergic synapse (2), AMPK signaling pathway (2), Longevity regulating pathway (2), Circadian rhythm (1), Mitophagy - animal (1), FoxO signaling pathway (1), Sphingolipid signaling pathway (1), Glucagon signaling pathway (1), Regulation of lipolysis in adipocytes (1), Apelin signaling pathway (1), Wnt signaling pathway (1), Cholinergic synapse (1), cAMP signaling pathway (1), Relaxin signaling pathway (1), Longevity regulating pathway - multiple species (1), Insulin signaling pathway (1), Oxytocin signaling pathway (1), GnRH signaling pathway (1), Platelet activation (1), Endocrine resistance (1), Ras signaling pathway (1), Thyroid hormone signaling pathway (1), Autophagy - animal (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Endocytosis (1), Neurotrophin signaling pathway (1)"
"2779",70799,"Cep192","HighConf","Yes",NA,"Dync1i2, Cenpj, Nek2, Csnk1d, Tubg1, Cntrl, Ssna1, Cep131, Ninl, Pcnt, Cep72, Cep76, Cep250, Odf2, Cep57, Cep164, Alms1, Tubb5, Bora, Ajuba, Dync1h1, Tubgcp4, Optn, Dynll1, Ywhae, Tubgcp5, Fgfr1op, Prkaca, Ppp2r1a, Haus2, Rab8a, Plk1, Ywhag, Pafah1b1","Oocyte meiosis (5), Vasopressin-regulated water reabsorption (4), Cell cycle (3), PI3K-Akt signaling pathway (3), Tight junction (3), Progesterone-mediated oocyte maturation (2), Dopaminergic synapse (2), AMPK signaling pathway (2), Hedgehog signaling pathway (2), Longevity regulating pathway (2), Mitophagy - animal (1), FoxO signaling pathway (1), Sphingolipid signaling pathway (1), Glucagon signaling pathway (1), Regulation of lipolysis in adipocytes (1), Apelin signaling pathway (1), Wnt signaling pathway (1), Cholinergic synapse (1), cAMP signaling pathway (1), Relaxin signaling pathway (1), Longevity regulating pathway - multiple species (1), Insulin signaling pathway (1), Oxytocin signaling pathway (1), GnRH signaling pathway (1), Platelet activation (1), Endocrine resistance (1), Ras signaling pathway (1), Thyroid hormone signaling pathway (1), Autophagy - animal (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Endocytosis (1), Neurotrophin signaling pathway (1), Circadian rhythm (1)"
"2780",16328,"Cep250","HighConf","Yes",NA,"Odf2, Cep57, Cep164, Alms1, Tubb5, Bora, Ajuba, Cntrl, Pcnt, Tubgcp5, Ninl, Ppp2r1a, Fgfr1op, Cep76, Prkaca, Dynll1, Dync1h1, Cep131, Plk1, Ywhae, Tubgcp4, Ywhag, Optn, Dync1i2, Rab8a, Csnk1d, Cenpj, Tubg1, Ssna1, Cep72, Nek2, Pafah1b1, Haus2, Cep192","Oocyte meiosis (5), Vasopressin-regulated water reabsorption (4), Cell cycle (3), PI3K-Akt signaling pathway (3), Tight junction (3), Hedgehog signaling pathway (2), Progesterone-mediated oocyte maturation (2), Dopaminergic synapse (2), AMPK signaling pathway (2), Longevity regulating pathway (2), Circadian rhythm (1), Mitophagy - animal (1), FoxO signaling pathway (1), Sphingolipid signaling pathway (1), Glucagon signaling pathway (1), Regulation of lipolysis in adipocytes (1), Apelin signaling pathway (1), Wnt signaling pathway (1), Cholinergic synapse (1), cAMP signaling pathway (1), Relaxin signaling pathway (1), Longevity regulating pathway - multiple species (1), Insulin signaling pathway (1), Oxytocin signaling pathway (1), GnRH signaling pathway (1), Platelet activation (1), Endocrine resistance (1), Ras signaling pathway (1), Thyroid hormone signaling pathway (1), Autophagy - animal (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Endocytosis (1), Neurotrophin signaling pathway (1)"
"2787",74360,"Cep57","HighConf","Yes",NA,"Cep164, Alms1, Tubb5, Bora, Ajuba, Pafah1b1, Tubgcp4, Tubgcp5, Dync1h1, Prkaca, Ninl, Rab8a, Plk1, Ssna1, Cep250, Cep72, Cep131, Pcnt, Csnk1d, Cenpj, Tubg1, Dync1i2, Fgfr1op, Nek2, Ywhag, Cep192, Cntrl, Optn, Haus2, Odf2, Dynll1, Cep76, Ywhae, Ppp2r1a","Oocyte meiosis (5), Vasopressin-regulated water reabsorption (4), Cell cycle (3), PI3K-Akt signaling pathway (3), Tight junction (3), Hedgehog signaling pathway (2), Progesterone-mediated oocyte maturation (2), Dopaminergic synapse (2), AMPK signaling pathway (2), Longevity regulating pathway (2), Circadian rhythm (1), Mitophagy - animal (1), FoxO signaling pathway (1), Sphingolipid signaling pathway (1), Glucagon signaling pathway (1), Regulation of lipolysis in adipocytes (1), Apelin signaling pathway (1), Wnt signaling pathway (1), Cholinergic synapse (1), cAMP signaling pathway (1), Relaxin signaling pathway (1), Longevity regulating pathway - multiple species (1), Insulin signaling pathway (1), Oxytocin signaling pathway (1), GnRH signaling pathway (1), Platelet activation (1), Endocrine resistance (1), Ras signaling pathway (1), Thyroid hormone signaling pathway (1), Autophagy - animal (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Endocytosis (1), Neurotrophin signaling pathway (1)"
