"","Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HighScoreGenes","HighScoreGenesNames","MedScoreGenesNames","EnrichScore"
"44","Oxytocin signaling pathway",0,0.002,0.083,117,48,38,"Pik3r6, Camk2d, Prkag2, Raf1, Actb, Actg1, Adcy7, Adcy9, Cacnb1, Cacnb2, Camk2g, Cdkn1a, Eef2k, Itpr1, Itpr2, Kcnj2, Kras, Mef2c, Ppp1r12a, Nfatc2, Npr1, Nras, Prkaca, Pla2g4a, Plcb3, Ppp1cc, Ppp3cb, Prkag1, Ptgs2, Rgs2, Rock1, Rock2, Camkk2, Src, Mapk7, Map2k1, Cacna2d4, Rcan1","Prkab2, Rhoa, Elk1, Jun, Nfatc3, Ppp3ca, Ppp3r1, Prkab1, Ppp1r12c, Pik3r5",0.601
"45","Pyrimidine metabolism",0,0.002,0.105,91,39,24,"Nt5c3, Entpd6, Dck, Pnp, Pole2, Polr1b, Rrm2, Cmpk2, Umps, Upp1, Polr3e, Twistnb, Ctps, Dhodh, Polr1e, Polr2e, Pnp2, Polr3d, Polr3g, Pold3, Pnpt1, Polr3c, Nt5c2, Polr3h","Nt5m, Entpd5, Nme2, Pola1, Pold1, Polr1a, Polr2c, Uck1, Polr2h, Dctd, Nt5c, Tk2, Znrd1, Polr3k, Polr2d",0.522
"46","Natural killer cell mediated cytotoxicity",0,0.002,0.105,91,39,32,"Raf1, Bid, Casp3, Cd48, Fas, Fyn, H2-D1, H2-K1, H2-T23, Ifnar1, Ifnar2, Ifngr1, Kras, Lck, Lcp2, Nfatc2, Nras, Pik3ca, Pik3cd, Pik3r2, Plcg1, Ppp3cb, Ptk2b, Shc1, Sos1, Tnf, Tnfsf10, Vav2, Sh3bp2, Fcgr4, Map2k1, Klrk1","Fcer1g, Rac3, Pik3r1, Ppp3ca, Ppp3r1, Sos2, Tnfrsf10b",0.625
"47","mTOR signaling pathway",0,0.003,0.122,134,53,44,"Raf1, Akt2, Cab39, Dvl2, Lpin1, Fzd1, Fzd5, Insr, Kras, Lrp5, Lrp6, Slc3a2, Nras, Pdpk1, Pik3ca, Pik3cd, Pik3r2, Pten, Rps6ka1, Sos1, Flcn, Tnf, Tnfrsf1a, Ulk1, Sesn2, Akt3, Mios, Map2k1, Skp2, Depdc5, Ulk2, Wdr59, Fnip2, Rragd, Rragc, Mlst8, Tsc1, Akt1s1, Cab39l, Seh1l, Atp6v1d, Eif4b, Rictor, Deptor","Sec13, Akt1, Rhoa, Atp6v1e1, Dvl1, Pik3r1, Sos2, Stk11, Stradb",0.613
"48","Regulation of actin cytoskeleton",0.001,0.003,0.129,175,66,44,"Pip4k2b, Raf1, Actb, Actg1, Pip4k2c, Apc, Cdc42, Cfl2, Crk, Crkl, Ptk2, Gna12, Gna13, Gng12, Itga4, Itga6, Kras, Arhgef1, Limk1, Mras, Msn, Ppp1r12a, Nras, Pik3ca, Pik3cd, Pik3r2, Pikfyve, Pip5k1c, Ppp1cc, Rock1, Rock2, Cyfip1, Slc9a1, Sos1, Src, Tiam1, Spata13, Vav2, Ezr, Arhgef4, Map2k1, Itgb8, Abi2, Arpc5","Nckap1l, Rhoa, Cfl1, Egf, Itgb3, Limk2, Rac3, Myh9, Pik3r1, Pip5k1b, Rdx, Rras, Sos2, Ppp1r12c, Apc2, Iqgap1, Arhgef7, Myl12a, Arhgef12, Pak4, Wasl, Arpc2",0.522
"49","VEGF signaling pathway",0.001,0.003,0.16,55,26,21,"Raf1, Akt2, Casp9, Cdc42, Ptk2, Kdr, Kras, Mapkapk2, Nfatc2, Nras, Pik3ca, Pik3cd, Pik3r2, Pla2g4a, Plcg1, Ppp3cb, Ptgs2, Src, Akt3, Map2k1, Mapk14","Akt1, Rac3, Pik3r1, Ppp3ca, Ppp3r1",0.64
"50","Longevity regulating pathway - multiple species",0.001,0.003,0.16,55,26,21,"Prkag2, Adcy7, Adcy9, Akt2, Eif4ebp2, Insr, Kras, Nras, Pik3ca, Pik3cd, Pik3r2, Prkaca, Prkag1, Hspa1a, Sod2, Akt3, Hdac1, Foxo1, Foxo3, Akt1s1, Sirt1","Prkab2, Akt1, Atg5, Pik3r1, Prkab1",0.64
"51","IL-17 signaling pathway",0.001,0.003,0.166,78,34,21,"Traf3ip2, Srsf1, Casp3, Casp8, Cxcl10, Mmp13, Nfkb1, Nfkbia, Ptgs2, Ccl12, Tnf, Tnfaip3, Traf2, Mapk7, Mapk14, Mapk9, Usp25, Mapk6, Tbk1, Anapc5, Tab2","Fadd, Il17ra, Il6, Jun, Jund, Lcn2, Rela, Ccl7, Traf3, Traf4, Map3k7, Mapk8, Ikbke",0.527
"52","Tight junction",0.001,0.004,0.198,127,50,31,"Scrib, Prkag2, Actb, Actg1, Cdc42, Llgl1, Rab8a, Msn, Prkaca, Prkci, Prkag1, Rapgef6, Rock1, Rock2, Src, Tiam1, Tjp2, Ezr, Rab8b, Map2k7, Map3k1, Mapk9, Tjp3, Whamm, Ppp2r1a, Actr2, Arhgap17, Ppp2r2a, Rap2c, Actr3, Rapgef2","Prkab2, Rhoa, Dlg1, Jun, Arhgef2, Myh9, Ppp2ca, Prkab1, Rdx, Stk11, Marveld2, Mapk8, Amot, Pard6a, Pard6b, Myl12a, Sympk, Wasl, Amotl1",0.507
"53","Insulin signaling pathway",0.001,0.004,0.205,121,48,37,"Ppp1r3e, Trip10, Prkag2, Raf1, Akt2, Socs3, Socs1, Crk, Crkl, Fasn, Gys1, Hk1, Insr, Kras, Lipe, Mknk2, Nras, Pde3b, Pdpk1, Pik3ca, Pik3cd, Pik3r2, Prkaca, Prkci, Ppp1cc, Inpp5k, Prkag1, Prkar2a, Shc1, Sos1, Cblb, Hk3, Akt3, Map2k1, Mapk9, Foxo1, Tsc1","Prkab2, Pygl, Akt1, Elk1, Pik3r1, Prkab1, Ptprf, Sos2, Ppp1r3b, Mapk8, Pck2",0.584
"54","Phospholipase D signaling pathway",0.001,0.004,0.205,121,48,33,"Dgkz, Pik3r6, Raf1, Adcy7, Adcy9, Akt2, Arf1, Dgka, Fyn, Gna12, Gna13, Lpar1, Insr, Kras, Mras, Nras, Pik3ca, Pik3cd, Pik3r2, Pip5k1c, Pla2g4a, Plcb3, Plcg1, Pld1, Ptk2b, Shc1, Sos1, Akt3, Map2k1, Dgkh, Lpar5, Tsc1, Lpar6","Akt1, Rhoa, Egf, Fcer1g, Gab1, Kitl, Pik3r1, Pip5k1b, Pld2, Cyth1, Rras, Sos2, Rapgef3, Dgkd, Pik3r5",0.542
"55","p53 signaling pathway",0.001,0.005,0.259,65,29,28,"Apaf1, Atm, Bid, Casp3, Casp8, Casp9, Ccnd2, Ccne2, Cdk2, Cdkn1a, Cycs, Gadd45a, Sesn1, Fas, Mdm2, Gadd45b, Serpine1, Pten, Rrm2, Zmat3, Sesn2, Gadd45g, Chek2, Ppm1d, Pmaip1, Shisa5, Rchy1, Sesn3","Ccng2",0.706
"56","Rap1 signaling pathway",0.001,0.005,0.28,173,64,47,"Prkd2, Arap3, Raf1, Actb, Actg1, Adcy7, Adcy9, Adora2b, Angpt1, Angpt2, Akt2, Cdc42, Crk, Crkl, Csf1, Flt1, Lpar1, Insr, Kdr, Kras, Lcp2, Mras, Nras, P2ry1, Pik3ca, Pik3cd, Pik3r2, Prkci, Plcb3, Plcg1, Rapgef6, Sipa1, Src, Rap1b, Sipa1l1, Tiam1, Akt3, Rasgrp3, Sipa1l2, Map2k1, Mapk14, Lpar5, Rgs14, Apbb1ip, Sipa1l3, Rapgef2, Krit1","Akt1, Rhoa, Egf, Flt4, Itgb3, Rac3, Met, Kitl, Pik3r1, Rasgrp2, Rras, Rapgef3, Farp2, Dock4, Magi2, Pard6a, Pard6b",0.552
"57","HIF-1 signaling pathway",0.001,0.005,0.288,95,39,29,"Camk2d, Egln1, Egln3, Angpt1, Angpt2, Akt2, Bcl2, Camk2g, Cdkn1a, Cdkn1b, Edn1, Flt1, Hk1, Ifngr1, Insr, Pfkfb3, Mknk2, Nfkb1, Nos2, Pik3ca, Pik3cd, Pik3r2, Serpine1, Plcg1, Stat3, Hk3, Akt3, Map2k1, Cul2","Akt1, Cybb, Egf, Eno2, Hif1a, Il6, Pfkl, Pik3r1, Rela, Timp1",0.577
"58","Th17 cell differentiation",0.001,0.006,0.368,93,38,26,"Ifngr1, Il1rap, Il2ra, Il2rg, Il4ra, Jak2, Lck, Smad3, Smad4, Nfatc2, Nfkb1, Nfkbia, Nfkbib, Plcg1, Ppp3cb, Rora, Rxra, Rxrb, Stat1, Stat3, Stat5a, Stat6, Tgfbr1, Mapk14, Mapk9, Tyk2","Hif1a, Il12rb1, Il6, Il6st, Jak1, Jun, Nfatc3, Ppp3ca, Ppp3r1, Rela, Stat5b, Mapk8",0.546
"59","RNA polymerase",0.002,0.008,0.479,28,15,9,"Polr1b, Polr3e, Twistnb, Polr1e, Polr2e, Polr3d, Polr3g, Polr3c, Polr3h","Polr1a, Polr2c, Polr2h, Znrd1, Polr3k, Polr2d",0.568
"60","PI3K-Akt signaling pathway",0.002,0.008,0.51,269,92,69,"Pik3r6, Pkn2, Raf1, Angpt1, Angpt2, Akt2, Bcl2, Brca1, Casp9, Ccnd2, Ccne2, Cdk2, Cdkn1a, Cdkn1b, Csf1, Csf3r, Ptk2, Flt1, Gnb4, Gnb5, Gng12, Lpar1, Gys1, Ifnar1, Ifnar2, Il2ra, Il2rg, Il4ra, Insr, Itga4, Itga6, Jak2, Kdr, Kras, Sgk3, Mcl1, Mdm2, Nfkb1, Nras, Osm, Pdpk1, Pik3ca, Pik3cd, Pik3r2, Pten, Rbl2, Rxra, Sos1, Creb3l2, Ppp2r5d, Tnc, Ywhae, Ywhaz, Ppp2r5a, Creb5, Akt3, Phlpp2, Map2k1, Itgb8, Lpar5, Ppp2r1a, Foxo3, Mlst8, Tsc1, Lpar6, Ppp2r2a, Eif4b, Pik3ap1, Phlpp1","Akt1, Creb3, Egf, Flt4, Gnb1, Il3ra, Il6, Il7, Il7r, Itgb3, Jak1, Met, Kitl, Mtcp1, Pik3r1, Ppp2ca, Rela, Sos2, Stk11, Ywhag, Pkn3, Pik3r5, Pck2",0.546
"61","Relaxin signaling pathway",0.002,0.008,0.516,113,44,35,"Arrb1, Raf1, Adcy7, Adcy9, Akt2, Edn1, Gna15, Gnb4, Gnb5, Gng12, Kras, Smad3, Mmp13, Nfkb1, Nfkbia, Nos2, Nras, Pik3ca, Pik3cd, Pik3r2, Prkaca, Plcb3, Shc1, Sos1, Src, Creb3l2, Arrb2, Tgfbr1, Creb5, Akt3, Map2k1, Map2k4, Map2k7, Mapk14, Mapk9","Akt1, Creb3, Gnb1, Jun, Mmp2, Pik3r1, Rela, Sos2, Mapk8",0.592
"62","Progesterone-mediated oocyte maturation",0.002,0.01,0.614,77,32,27,"Kif22, Raf1, Adcy7, Adcy9, Akt2, Cdc25b, Cdk2, Cpeb1, Kras, Pde3b, Pik3ca, Pik3cd, Pik3r2, Prkaca, Plk1, Rps6ka1, Stk10, Cpeb3, Akt3, Map2k1, Mapk14, Mapk9, Cdc23, Anapc5, Cpeb4, Anapc10, Mad2l2","Akt1, Ccna2, Cdc25a, Pik3r1, Mapk8",0.63
"63","Proteasome",0.003,0.01,0.635,45,21,16,"Psme4, Psmb9, Psmb8, Psma2, Psma3, Psmb10, Psmb6, Psmb7, Psme1, Psme2, Psma4, Psma5, Psma6, Psmb2, Psme2b, Pomp","Psmd2, Psmc4, Psmb3, Psmd8, Psmd11",0.614
"64","Fructose and mannose metabolism",0.003,0.013,0.861,32,16,9,"Mpi, Hk1, Pfkfb3, Pfkfb2, Hk3, Fuk, Pfkfb4, Gmppb, Pfkp","Pfkl, Pfkm, Sord, Gmds, Pmm1, Tigar, Pmm2",0.531
"65","Purine metabolism",0.004,0.014,0.934,148,54,36,"Nt5c3, Atic, Ampd2, Adcy7, Adcy9, Ampd3, Entpd6, Dck, Npr1, Pde1b, Pde3b, Pde4b, Pde6b, Pnp, Pole2, Polr1b, Rrm2, Xdh, Enpp4, Ppat, Pfas, Polr3e, Twistnb, Pde7b, Polr1e, Polr2e, Pgm1, Pnp2, Polr3d, Polr3g, Pold3, Pnpt1, Nudt9, Polr3c, Nt5c2, Polr3h","Nt5m, Entpd5, Nme2, Pde1c, Pde7a, Pola1, Pold1, Polr1a, Polr2c, Polr2h, Nt5c, Znrd1, Gmpr, Adprm, Ntpcr, Polr3k, Hddc3, Polr2d",0.516
"66","Th1 and Th2 cell differentiation",0.004,0.015,0.992,79,32,23,"Maml1, Dll1, Ifngr1, Il2ra, Il2rg, Il4ra, Jak2, Lck, Maf, Nfatc2, Nfkb1, Nfkbia, Nfkbib, Notch1, Notch2, Plcg1, Ppp3cb, Stat1, Stat5a, Stat6, Mapk14, Mapk9, Tyk2","Il12rb1, Jak1, Jun, Nfatc3, Ppp3ca, Ppp3r1, Rela, Stat5b, Mapk8",0.562
"67","Mismatch repair",0.005,0.017,1,22,12,9,"Mlh1, Msh2, Msh3, Msh6, Pms2, Mlh3, Exo1, Pold3, Rfc3","Pold1, Rfc1, Rfc5",0.648
"68","cAMP signaling pathway",0.005,0.019,1,137,50,39,"Arap3, Camk2d, Orai1, Npy, Raf1, Acox1, Adcy7, Adcy9, Adrb2, Akt2, Atp1b3, Camk2g, Lipe, Ppp1r12a, Nfkb1, Nfkbia, Npr1, Pde3b, Pde4b, Pik3ca, Pik3cd, Pik3r2, Prkaca, Pld1, Ppp1cc, Ptger2, Rock1, Rock2, Slc9a1, Creb3l2, Rap1b, Tiam1, Vav2, Creb5, Akt3, Map2k1, Mapk9, Hcar2, Acox3","Akt1, Rhoa, Creb3, Jun, Rac3, Pik3r1, Pld2, Rela, Rras, Rapgef3, Mapk8",0.572
"69","Signaling pathways regulating pluripotency of stem cells",0.005,0.019,1,102,39,31,"Raf1, Acvr1, Acvr2b, Akt2, Apc, Zfhx3, Dvl2, Smarcad1, Fzd1, Fzd5, Jak2, Jarid2, Kras, Smad3, Smad4, Smad5, Nras, Pik3ca, Pik3cd, Pik3r2, Stat3, Tcf3, Pcgf2, Akt3, Kat6a, Map2k1, Mapk14, Pcgf6, Dusp9, Pcgf5, Setdb1","Akt1, Dvl1, Il6st, Jak1, Klf4, Meis1, Pik3r1, Apc2",0.589
"70","Wnt signaling pathway",0.006,0.02,1,115,43,31,"Fbxw11, Camk2d, Apc, Cacybp, Camk2g, Ccnd2, Csnk2b, Ctbp2, Dvl2, Frat1, Fzd1, Fzd5, Invs, Lrp5, Lrp6, Smad3, Smad4, Nfatc2, Nlk, Prkaca, Plcb3, Ppard, Ppp3cb, Psen1, Rock2, Daam1, Frat2, Mapk9, Ctnnbip1, Tbl1xr1, Csnk1a1","Rhoa, Csnk2a1, Dvl1, Jun, Rac3, Nfatc3, Ppp3ca, Ppp3r1, Apc2, Map3k7, Mapk8, Peg12",0.547
"71","Circadian rhythm",0.006,0.021,1,28,14,10,"Fbxw11, Prkag2, Clock, Npas2, Per1, Per2, Per3, Prkag1, Rora, Bhlhe40","Csnk1d, Prkab2, Prkab1, Bhlhe41",0.607
"72","Cytokine-cytokine receptor interaction",0.006,0.021,1,197,68,48,"Acvr1, Acvr2b, Cxcr3, Cxcr4, Ccr5, Csf1, Csf3r, Fas, Flt1, Flt3l, Cxcl10, Ifnar1, Ifnar2, Ifngr1, Il10, Il10ra, Il10rb, Il13ra1, Il15, Il15ra, Il18, Il1rap, Il2ra, Il2rg, Il4ra, Kdr, Cxcl9, Osm, Ccl12, Ccl3, Ccl4, Ccl5, Ccl9, Tgfbr1, Tnf, Tnfrsf11a, Tnfrsf1a, Tnfrsf1b, Cd40, Tnfsf8, Tnfsf10, Tnfsf4, Tnfrsf14, Tnfsf18, Tnfrsf12a, Tnfsf15, Tnfrsf13b, Tnfrsf21","Ccr1, Ccr1l1, Ccr7, Egf, Flt4, Il12rb1, Il17ra, Il18rap, Il3ra, Il6, Il6st, Il7, Il7r, Met, Kitl, Ccl7, Ccl8, Tnfrsf10b, Tnfrsf8, Cxcr6",0.526
"73","Oocyte meiosis",0.007,0.023,1,97,37,32,"Fbxw11, Cdc20, Camk2d, Adcy7, Adcy9, Camk2g, Ccne2, Cdk2, Cpeb1, Smc3, Itpr1, Itpr2, Prkaca, Plk1, Ppp1cc, Ppp3cb, Rps6ka1, Cpeb3, Ppp2r5d, Ywhae, Ywhaz, Ppp2r5a, Map2k1, Pttg1, Ppp2r1a, Cdc23, Anapc5, Fbxo5, Cpeb4, Anapc10, Mad2l2, Sgol1","Ppp2ca, Ppp3ca, Ppp3r1, Slk, Ywhag",0.623
"74","Apelin signaling pathway",0.011,0.037,1,119,43,35,"Pik3r6, Prkag2, Raf1, Adcy7, Adcy9, Akt2, Gna13, Gnb4, Gnb5, Gng12, Hdac5, Itpr1, Itpr2, Kras, Lipe, Smad3, Smad4, Mef2c, Mef2d, Mras, Nos2, Nras, Pde3b, Prkaca, Serpine1, Plcb3, Prkag1, Slc8a1, Slc9a1, Hdac4, Tfam, Tgfbr1, Pik3c3, Akt3, Map2k1","Prkab2, Akt1, Gnb1, Prkab1, Rras, Pik3r5, Becn1, Gabarapl1",0.588
"75","Cholinergic synapse",0.011,0.037,1,87,33,28,"Pik3r6, Camk2d, Adcy7, Adcy9, Akt2, Bcl2, Cacna1a, Camk2g, Fyn, Gna11, Gnb4, Gnb5, Gng12, Itpr1, Itpr2, Jak2, Kcnj2, Kras, Nras, Pik3ca, Pik3cd, Pik3r2, Prkaca, Plcb3, Creb3l2, Creb5, Akt3, Map2k1","Akt1, Creb3, Gnb1, Pik3r1, Pik3r5",0.614
"76","Focal adhesion",0.011,0.037,1,172,59,42,"Raf1, Actb, Actg1, Akt2, Birc3, Birc2, Xiap, Arhgap5, Bcl2, Ccnd2, Cdc42, Crk, Crkl, Ptk2, Flt1, Fyn, Ilk, Itga4, Itga6, Kdr, Ppp1r12a, Pdpk1, Pik3ca, Pik3cd, Pik3r2, Pip5k1c, Ppp1cc, Pten, Rock1, Rock2, Shc1, Sos1, Src, Rap1b, Tnc, Vav2, Zyx, Akt3, Map2k1, Mapk9, Flnb, Itgb8","Akt1, Rhoa, Capn2, Egf, Elk1, Flt4, Itgb3, Jun, Rac3, Met, Pik3r1, Sos2, Ppp1r12c, Mapk8, Myl12a, Flnc, Pak4",0.527
"77","Glycosaminoglycan biosynthesis - heparan sulfate / heparin",0.013,0.042,1,19,10,10,"B3galt6, Ext1, Hs3st1, Ndst1, Ndst2, B4galt7, Xylt1, Hs6st1, Extl3, Glce","",0.763
"78","Vasopressin-regulated water reabsorption",0.014,0.046,1,39,17,15,"Adcy9, Dync1h1, Dync1i2, Prkaca, Rab5b, Rab5c, Creb3l2, Stx4a, Vamp2, Creb5, Dync1li2, Rab5a, Dynll1, Dctn4, Dynll2","Creb3, Arhgdia",0.659
"79","Regulation of lipolysis in adipocytes",0.015,0.046,1,42,18,16,"Npy, Adcy7, Adcy9, Adrb2, Akt2, Insr, Lipe, Npr1, Pde3b, Pik3ca, Pik3cd, Pik3r2, Prkaca, Ptgs2, Pla2g16, Akt3","Akt1, Pik3r1",0.659
"80","Hedgehog signaling pathway",0.019,0.058,1,34,15,11,"Csnk1g2, Fbxw11, Arrb1, Bcl2, Ccnd2, Prkaca, Spop, Arrb2, Cul3, Smurf2, Csnk1a1","Csnk1d, Csnk1g1, Sufu, Spopl",0.587
"81","EGFR tyrosine kinase inhibitor resistance",0.019,0.059,1,74,28,20,"Raf1, Akt2, Bcl2, Jak2, Kdr, Kras, Nras, Pik3ca, Pik3cd, Pik3r2, Plcg1, Pten, Shc1, Sos1, Src, Stat3, Akt3, Axl, Map2k1, Foxo3","Akt1, Egf, Gab1, Il6, Jak1, Met, Pik3r1, Sos2",0.546
"82","Axon guidance",0.02,0.059,1,146,50,32,"Camk2d, Raf1, Abl1, Rhod, Camk2g, Cdc42, Cfl2, Cxcr4, Dpysl2, Ptk2, Srgap2, Fyn, Ilk, Kras, Limk1, Nck2, Nfatc2, Nras, Nrp1, Pik3ca, Pik3cd, Pik3r2, Plcg1, Plxna2, Plxna3, Ppp3cb, Rock1, Rock2, Sema4c, Sema4d, Sema6b, Src","Rhoa, Cfl1, Efnb1, Limk2, Rac3, Met, Nfatc3, Pik3r1, Ppp3ca, Ppp3r1, Robo3, Rras, Rasa1, Plxnc1, Pard6a, Pard6b, Arhgef12, Pak4",0.491
"83","Glucagon signaling pathway",0.025,0.074,1,85,31,19,"Camk2d, Prkag2, Akt2, Camk2g, Cpt1a, Gys1, Itpr1, Itpr2, Pde3b, Prkaca, Plcb3, Ppp3cb, Prkag1, Creb3l2, Creb5, Sik2, Akt3, Foxo1, Sirt1","Smek2, Prkab2, Pygl, Akt1, Creb3, Pfkl, Ppp3ca, Ppp3r1, Prkab1, Ppp4c, Smek1, Pck2",0.489
"84","Non-homologous end-joining",0.032,0.094,1,13,7,5,"Fen1, Prkdc, Rad50, Dclre1c, Lig4","Xrcc4, Poll",0.626
