EntrezID	GeneSymbol
149095	DCST1
127579	DCST2
81501	DCSTAMP
1638	DCT
1635	DCTD
1639	DCTN1
10540	DCTN2
11258	DCTN3
51164	DCTN4
84516	DCTN5
10671	DCTN6
79077	DCTPP1
54165	DCUN1D1
55208	DCUN1D2
123879	DCUN1D3
23142	DCUN1D4
84259	DCUN1D5
1641	DCX
51181	DCXR
79016	DDA1
23576	DDAH1
23564	DDAH2
1642	DDB1
1643	DDB2
1644	DDC
80821	DDHD1
23259	DDHD2
414301	DDI1
84301	DDI2
220042	DDIAS
1649	DDIT3
54541	DDIT4
115265	DDIT4L
23109	DDN
8528	DDO
1650	DDOST
780	DDR1
4921	DDR2
65992	DDRGK1
1652	DDT
100037417	DDTL
1653	DDX1
1654	DDX3X
8653	DDX3Y
54514	DDX4
1655	DDX5
1656	DDX6
1662	DDX10
1663	DDX11
10521	DDX17
8886	DDX18
55308	DDX19A
11269	DDX19B
11218	DDX20
9188	DDX21
9416	DDX23
57062	DDX24
29118	DDX25
55661	DDX27
55794	DDX28
64794	DDX31
10212	DDX39A
7919	DDX39B
51428	DDX41
11325	DDX42
55510	DDX43
9879	DDX46
51202	DDX47
54555	DDX49
79009	DDX50
317781	DDX51
11056	DDX52
168400	DDX53
79039	DDX54
57696	DDX55
54606	DDX56
23586	DDX58
83479	DDX59
55601	DDX60
91351	DDX60L
10522	DEAF1
50514	DEC1
1666	DECR1
26063	DECR2
9191	DEDD
162989	DEDD2
50619	DEF6
54849	DEF8
1667	DEFA1
728358	DEFA1B
1668	DEFA3
1669	DEFA4
1670	DEFA5
1671	DEFA6
1672	DEFB1
1673	DEFB4A
100289462	DEFB4B
414325	DEFB103A
55894	DEFB103B
140596	DEFB104A
503618	DEFB104B
245908	DEFB105A
504180	DEFB105B
245909	DEFB106A
503841	DEFB106B
245910	DEFB107A
503614	DEFB107B
245911	DEFB108B
245913	DEFB110
245915	DEFB112
245927	DEFB113
245928	DEFB114
245929	DEFB115
245930	DEFB116
117285	DEFB118
245932	DEFB119
245934	DEFB121
245936	DEFB123
245937	DEFB124
245938	DEFB125
81623	DEFB126
140850	DEFB127
245939	DEFB128
140881	DEFB129
245940	DEFB130A
100133267	DEFB130B
644414	DEFB131A
100129216	DEFB131B
400830	DEFB132
403339	DEFB133
613211	DEFB134
613209	DEFB135
613210	DEFB136
8560	DEGS1
123099	DEGS2
7913	DEK
9812	DELE1
57706	DENND1A
163486	DENND1B
79958	DENND1C
27147	DENND2A
163259	DENND2C
79961	DENND2D
22898	DENND3
10260	DENND4A
9909	DENND4B
55667	DENND4C
23258	DENND5A
160518	DENND5B
201627	DENND6A
414918	DENND6B
8562	DENR
55635	DEPDC1
55789	DEPDC1B
120863	DEPDC4
9681	DEPDC5
91614	DEPDC7
11067	DEPP1
64798	DEPTOR
51071	DERA
79139	DERL1
51009	DERL2
91319	DERL3
1674	DES
27351	DESI1
51029	DESI2
55070	DET1
159989	DEUP1
28955	DEXI
1676	DFFA
1677	DFFB
8694	DGAT1
84649	DGAT2
347516	DGAT2L6
9993	DGCR2
8214	DGCR6
85359	DGCR6L
54487	DGCR8
1606	DGKA
1607	DGKB
8527	DGKD
8526	DGKE
1608	DGKG
160851	DGKH
9162	DGKI
139189	DGKK
1609	DGKQ
8525	DGKZ
80017	DGLUCY
1716	DGUOK
1717	DHCR7
1718	DHCR24
79947	DHDDS
27294	DHDH
1719	DHFR
200895	DHFR2
50846	DHH
1723	DHODH
1725	DHPS
115817	DHRS1
10202	DHRS2
9249	DHRS3
10901	DHRS4
317749	DHRS4L2
51635	DHRS7
25979	DHRS7B
201140	DHRS7C
10170	DHRS9
79154	DHRS11
79758	DHRS12
147015	DHRS13
207063	DHRSX
55526	DHTKD1
1659	DHX8
1660	DHX9
1665	DHX15
8449	DHX16
54505	DHX29
22907	DHX30
55760	DHX32
56919	DHX33
9704	DHX34
60625	DHX35
170506	DHX36
57647	DHX37
9785	DHX38
79665	DHX40
90957	DHX57
79132	DHX58
56616	DIABLO
1729	DIAPH1
1730	DIAPH2
81624	DIAPH3
23405	DICER1
11083	DIDO1
27292	DIMT1
1733	DIO1
1734	DIO2
1735	DIO3
23181	DIP2A
57609	DIP2B
22982	DIP2C
148252	DIRAS1
54769	DIRAS2
9077	DIRAS3
116093	DIRC1
84925	DIRC2
22894	DIS3
115752	DIS3L
129563	DIS3L2
27185	DISC1
84976	DISP1
85455	DISP2
57540	DISP3
85458	DIXDC1
1736	DKC1
22943	DKK1
27123	DKK2
27122	DKK3
27121	DKK4
27120	DKKL1
1737	DLAT
10395	DLC1
1738	DLD
9940	DLEC1
220107	DLEU7
1739	DLG1
1740	DLG2
1741	DLG3
1742	DLG4
9231	DLG5
9229	DLGAP1
9228	DLGAP2
58512	DLGAP3
22839	DLGAP4
9787	DLGAP5
8788	DLK1
65989	DLK2
28514	DLL1
10683	DLL3
54567	DLL4
1743	DLST
1745	DLX1
1746	DLX2
1747	DLX3
1748	DLX4
1749	DLX5
1750	DLX6
90871	DMAC1
55101	DMAC2
55929	DMAP1
1755	DMBT1
127343	DMBX1
11144	DMC1
1756	DMD
29958	DMGDH
93099	DMKN
1758	DMP1
1760	DMPK
1761	DMRT1
10655	DMRT2
58524	DMRT3
63951	DMRTA1
63950	DMRTA2
63948	DMRTB1
63947	DMRTC1
728656	DMRTC1B
63946	DMRTC2
9988	DMTF1
2039	DMTN
1762	DMWD
1657	DMXL1
23312	DMXL2
1763	DNA2
123872	DNAAF1
55172	DNAAF2
352909	DNAAF3
161582	DNAAF4
54919	DNAAF5
25981	DNAH1
146754	DNAH2
55567	DNAH3
1767	DNAH5
1768	DNAH6
56171	DNAH7
1769	DNAH8
1770	DNAH9
196385	DNAH10
642797	DNAH10OS
8701	DNAH11
201625	DNAH12
127602	DNAH14
8632	DNAH17
27019	DNAI1
64446	DNAI2
3301	DNAJA1
10294	DNAJA2
9093	DNAJA3
55466	DNAJA4
3337	DNAJB1
3300	DNAJB2
11080	DNAJB4
25822	DNAJB5
10049	DNAJB6
150353	DNAJB7
165721	DNAJB8
4189	DNAJB9
51726	DNAJB11
54788	DNAJB12
374407	DNAJB13
79982	DNAJB14
64215	DNAJC1
27000	DNAJC2
5611	DNAJC3
3338	DNAJC4
80331	DNAJC5
85479	DNAJC5B
285126	DNAJC5G
9829	DNAJC6
7266	DNAJC7
22826	DNAJC8
23234	DNAJC9
54431	DNAJC10
55735	DNAJC11
56521	DNAJC12
23317	DNAJC13
85406	DNAJC14
29103	DNAJC15
23341	DNAJC16
55192	DNAJC17
202052	DNAJC18
131118	DNAJC19
134218	DNAJC21
79962	DNAJC22
120526	DNAJC24
548645	DNAJC25
51277	DNAJC27
54943	DNAJC28
84277	DNAJC30
83544	DNAL1
10126	DNAL4
7802	DNALI1
1773	DNASE1
1774	DNASE1L1
1775	DNASE1L2
1776	DNASE1L3
1777	DNASE2
58511	DNASE2B
373863	DND1
92737	DNER
144132	DNHD1
728489	DNLZ
1759	DNM1
10059	DNM1L
1785	DNM2
26052	DNM3
23268	DNMBP
1786	DNMT1
1788	DNMT3A
1789	DNMT3B
29947	DNMT3L
23549	DNPEP
10591	DNPH1
1791	DNTT
116092	DNTTIP1
30836	DNTTIP2
8448	DOC2A
8447	DOC2B
1793	DOCK1
1794	DOCK2
1795	DOCK3
9732	DOCK4
80005	DOCK5
57572	DOCK6
85440	DOCK7
81704	DOCK8
23348	DOCK9
55619	DOCK10
139818	DOCK11
83475	DOHH
1796	DOK1
9046	DOK2
79930	DOK3
55715	DOK4
55816	DOK5
220164	DOK6
285489	DOK7
22845	DOLK
57171	DOLPP1
29980	DONSON
23033	DOPEY1
9980	DOPEY2
84444	DOT1L
1798	DPAGT1
25911	DPCD
1800	DPEP1
64174	DPEP2
100131303	DPEP2NB
64180	DPEP3
8193	DPF1
5977	DPF2
8110	DPF3
1801	DPH1
1802	DPH2
285381	DPH3
51611	DPH5
89978	DPH6
92715	DPH7
8813	DPM1
8818	DPM2
54344	DPM3
10072	DPP3
1803	DPP4
1804	DPP6
29952	DPP7
54878	DPP8
91039	DPP9
57628	DPP10
151871	DPPA2
359787	DPPA3
55211	DPPA4
340168	DPPA5
503834	DPRX
1805	DPT
23333	DPY19L1
283417	DPY19L2
147991	DPY19L3
286148	DPY19L4
84661	DPY30
1806	DPYD
1807	DPYS
1808	DPYSL2
1809	DPYSL3
10570	DPYSL4
56896	DPYSL5
165545	DQX1
1810	DR1
55332	DRAM1
128338	DRAM2
10589	DRAP1
374946	DRAXIN
92749	DRC1
83450	DRC3
84229	DRC7
1812	DRD1
1813	DRD2
1814	DRD3
1815	DRD4
1816	DRD5
4733	DRG1
1819	DRG2
644168	DRGX
51233	DRICH1
29102	DROSHA
1821	DRP2
1823	DSC1
1824	DSC2
1825	DSC3
1826	DSCAM
57453	DSCAML1
79075	DSCC1
29940	DSE
92126	DSEL
1828	DSG1
1829	DSG2
1830	DSG3
147409	DSG4
79980	DSN1
1832	DSP
1834	DSPP
667	DST
11034	DSTN
25778	DSTYK
92675	DTD1
112487	DTD2
401124	DTHD1
51514	DTL
1837	DTNA
1838	DTNB
84062	DTNBP1
56986	DTWD1
285605	DTWD2
1840	DTX1
113878	DTX2
196403	DTX3
151636	DTX3L
23220	DTX4
1841	DTYMK
53905	DUOX1
50506	DUOX2
90527	DUOXA1
405753	DUOXA2
338599	DUPD1
64118	DUS1L
54920	DUS2
56931	DUS3L
11062	DUS4L
1843	DUSP1
1844	DUSP2
1845	DUSP3
1846	DUSP4
1847	DUSP5
1848	DUSP6
1849	DUSP7
1850	DUSP8
1852	DUSP9
11221	DUSP10
8446	DUSP11
11266	DUSP12
51207	DUSP13
11072	DUSP14
128853	DUSP15
80824	DUSP16
150290	DUSP18
142679	DUSP19
63904	DUSP21
56940	DUSP22
54935	DUSP23
78986	DUSP26
92235	DUSP27
285193	DUSP28
1854	DUT
100288687	DUX4
503835	DUXA
1855	DVL1
1856	DVL2
1857	DVL3
1797	DXO
143241	DYDC1
84332	DYDC2
54808	DYM
284254	DYNAP
1778	DYNC1H1
1780	DYNC1I1
1781	DYNC1I2
51143	DYNC1LI1
1783	DYNC1LI2
79659	DYNC2H1
51626	DYNC2LI1
8655	DYNLL1
140735	DYNLL2
83658	DYNLRB1
83657	DYNLRB2
6993	DYNLT1
6990	DYNLT3
1859	DYRK1A
9149	DYRK1B
8445	DYRK2
8444	DYRK3
8798	DYRK4
8291	DYSF
391475	DYTN
55184	DZANK1
22873	DZIP1
199221	DZIP1L
9666	DZIP3
1869	E2F1
1870	E2F2
1871	E2F3
1874	E2F4
1875	E2F5
1876	E2F6
144455	E2F7
79733	E2F8
1877	E4F1
85403	EAF1
55840	EAF2
55837	EAPP
124454	EARS2
9166	EBAG9
1879	EBF1
64641	EBF2
253738	EBF3
57593	EBF4
10148	EBI3
340900	EBLN1
55096	EBLN2
10969	EBNA1BP2
10682	EBP
84650	EBPL
11319	ECD
1889	ECE1
9718	ECE2
9427	ECEL1
1891	ECH1
55862	ECHDC1
55268	ECHDC2
79746	ECHDC3
1892	ECHS1
1632	ECI1
10455	ECI2
1893	ECM1
1842	ECM2
23392	ECPAS
641700	ECSCR
51295	ECSIT
1894	ECT2
345930	ECT2L
1896	EDA
60401	EDA2R
10913	EDAR
128178	EDARADD
80153	EDC3
23644	EDC4
10876	EDDM3A
64184	EDDM3B
100506374	EDDM13
9695	EDEM1
55741	EDEM2
80267	EDEM3
8721	EDF1
10085	EDIL3
1906	EDN1
1907	EDN2
1908	EDN3
1909	EDNRA
1910	EDNRB
26098	EDRF1
8411	EEA1
8726	EED
1915	EEF1A1
1917	EEF1A2
221143	EEF1AKMT1
399818	EEF1AKMT2
25895	EEF1AKMT3
110599564	EEF1AKMT4
1933	EEF1B2
1936	EEF1D
9521	EEF1E1
1937	EEF1G
1938	EEF2
29904	EEF2K
196483	EEF2KMT
60678	EEFSEC
80820	EEPD1
79645	EFCAB1
84288	EFCAB2
146779	EFCAB3
374786	EFCAB5
64800	EFCAB6
84455	EFCAB7
388795	EFCAB8
285588	EFCAB9
100130771	EFCAB10
90141	EFCAB11
90288	EFCAB12
124989	EFCAB13
9813	EFCAB14
79825	EFCC1
2202	EFEMP1
30008	EFEMP2
151651	EFHB
114327	EFHC1
80258	EFHC2
80303	EFHD1
79180	EFHD2
79631	EFL1
1942	EFNA1
1943	EFNA2
1944	EFNA3
1945	EFNA4
1946	EFNA5
1947	EFNB1
1948	EFNB2
1949	EFNB3
23167	EFR3A
22979	EFR3B
10278	EFS
9343	EFTUD2
1950	EGF
25975	EGFL6
51162	EGFL7
80864	EGFL8
133584	EGFLAM
1956	EGFR
54583	EGLN1
112398	EGLN2
112399	EGLN3
1958	EGR1
1959	EGR2
1960	EGR3
1961	EGR4
23301	EHBP1
254102	EHBP1L1
10938	EHD1
30846	EHD2
30845	EHD3
30844	EHD4
26298	EHF
1962	EHHADH
79813	EHMT1
10919	EHMT2
9538	EI24
23741	EID1
163126	EID2
126272	EID2B
493861	EID3
10209	EIF1
84285	EIF1AD
1964	EIF1AX
9086	EIF1AY
10289	EIF1B
83939	EIF2A
27102	EIF2AK1
5610	EIF2AK2
9451	EIF2AK3
440275	EIF2AK4
1967	EIF2B1
8892	EIF2B2
8891	EIF2B3
8890	EIF2B4
8893	EIF2B5
1939	EIF2D
1965	EIF2S1
8894	EIF2S2
1968	EIF2S3
255308	EIF2S3B
8661	EIF3A
8662	EIF3B
8663	EIF3C
728689	EIF3CL
8664	EIF3D
3646	EIF3E
8665	EIF3F
8666	EIF3G
8667	EIF3H
8668	EIF3I
8669	EIF3J
27335	EIF3K
51386	EIF3L
10480	EIF3M
1973	EIF4A1
1974	EIF4A2
9775	EIF4A3
1975	EIF4B
1977	EIF4E
253314	EIF4E1B
9470	EIF4E2
317649	EIF4E3
1978	EIF4EBP1
1979	EIF4EBP2
8637	EIF4EBP3
56478	EIF4ENIF1
1981	EIF4G1
1982	EIF4G2
8672	EIF4G3
7458	EIF4H
1983	EIF5
1984	EIF5A
56648	EIF5A2
143244	EIF5AL1
9669	EIF5B
3692	EIF6
7260	EIPR1
55520	ELAC1
60528	ELAC2
1991	ELANE
1994	ELAVL1
1993	ELAVL2
1995	ELAVL3
1996	ELAVL4
1997	ELF1
1998	ELF2
1999	ELF3
2000	ELF4
2001	ELF5
392617	ELFN1
114794	ELFN2
2002	ELK1
2004	ELK3
2005	ELK4
8178	ELL
22936	ELL2
80237	ELL3
9844	ELMO1
63916	ELMO2
79767	ELMO3
55531	ELMOD1
255520	ELMOD2
84173	ELMOD3
91748	ELMSAN1
2006	ELN
6924	ELOA
51224	ELOA2
162699	ELOA3
728929	ELOA3B
107983955	ELOA3C
100506888	ELOA3D
6923	ELOB
6921	ELOC
84337	ELOF1
64834	ELOVL1
54898	ELOVL2
83401	ELOVL3
6785	ELOVL4
60481	ELOVL5
79071	ELOVL6
79993	ELOVL7
8518	ELP1
55250	ELP2
55140	ELP3
26610	ELP4
23587	ELP5
54859	ELP6
64100	ELSPBP1
133418	EMB
23065	EMC1
9694	EMC2
55831	EMC3
51234	EMC4
83460	EMC6
56851	EMC7
10328	EMC8
51016	EMC9
284361	EMC10
51705	EMCN
2010	EMD
146956	EME1
197342	EME2
10436	EMG1
129080	EMID1
11117	EMILIN1
84034	EMILIN2
90187	EMILIN3
2009	EML1
24139	EML2
256364	EML3
27436	EML4
161436	EML5
400954	EML6
2012	EMP1
2013	EMP2
2014	EMP3
56946	EMSY
2016	EMX1
2018	EMX2
2019	EN1
2020	EN2
55740	ENAH
10117	ENAM
8507	ENC1
23052	ENDOD1
2021	ENDOG
8909	ENDOU
284131	ENDOV
2022	ENG
64772	ENGASE
375704	ENHO
84080	ENKD1
219670	ENKUR
2023	ENO1
2026	ENO2
2027	ENO3
387712	ENO4
58478	ENOPH1
55556	ENOSF1
55068	ENOX1
10495	ENOX2
2028	ENPEP
5167	ENPP1
5168	ENPP2
5169	ENPP3
22875	ENPP4
59084	ENPP5
133121	ENPP6
339221	ENPP7
2029	ENSA
150350	ENTHD1
953	ENTPD1
954	ENTPD2
956	ENTPD3
9583	ENTPD4
957	ENTPD5
955	ENTPD6
57089	ENTPD7
377841	ENTPD8
10807	ENTR1
56943	ENY2
285203	EOGT
8320	EOMES
2033	EP300
57634	EP400
2034	EPAS1
2035	EPB41
2036	EPB41L1
2037	EPB41L2
23136	EPB41L3
64097	EPB41L4A
54566	EPB41L4B
57669	EPB41L5
2038	EPB42
80314	EPC1
26122	EPC2
4072	EPCAM
54749	EPDR1
57724	EPG5
255324	EPGN
2041	EPHA1
1969	EPHA2
2042	EPHA3
2043	EPHA4
2044	EPHA5
285220	EPHA6
2045	EPHA7
2046	EPHA8
284656	EPHA10
2047	EPHB1
2048	EPHB2
2049	EPHB3
2050	EPHB4
2051	EPHB6
2052	EPHX1
2053	EPHX2
79852	EPHX3
253152	EPHX4
7957	EPM2A
9852	EPM2AIP1
29924	EPN1
22905	EPN2
55040	EPN3
2056	EPO
100170841	EPOP
2057	EPOR
57119	EPPIN
83481	EPPK1
2058	EPRS
2059	EPS8
54869	EPS8L1
64787	EPS8L2
79574	EPS8L3
2060	EPS15
58513	EPS15L1
94240	EPSTI1
8288	EPX
1833	EPYC
54586	EQTN
26284	ERAL1
51752	ERAP1
64167	ERAP2
3266	ERAS
2064	ERBB2
2065	ERBB3
2066	ERBB4
55914	ERBIN
23085	ERC1
26059	ERC2
2067	ERCC1
2068	ERCC2
2071	ERCC3
2072	ERCC4
2073	ERCC5
2074	ERCC6
54821	ERCC6L
375748	ERCC6L2
1161	ERCC8
2069	EREG
2077	ERF
151176	ERFE
2078	ERG
11161	ERG28
57222	ERGIC1
51290	ERGIC2
51614	ERGIC3
2079	ERH
90459	ERI1
112479	ERI2
79033	ERI3
157697	ERICH1
285141	ERICH2
127254	ERICH3
100170765	ERICH4
203111	ERICH5
131831	ERICH6
220081	ERICH6B
27248	ERLEC1
10613	ERLIN1
11160	ERLIN2
114625	ERMAP
55780	ERMARD
57471	ERMN
79956	ERMP1
2081	ERN1
10595	ERN2
30001	ERO1A
56605	ERO1B
121506	ERP27
10961	ERP29
23071	ERP44
54206	ERRFI1
2086	ERV3-1
405754	ERVFRD-1
100288413	ERVMER34-1
147664	ERVV-1
100271846	ERVV-2
30816	ERVW-1
90952	ESAM
114799	ESCO1
157570	ESCO2
2098	ESD
51575	ESF1
11082	ESM1
9700	ESPL1
83715	ESPN
339768	ESPNL
2099	ESR1
2100	ESR2
54845	ESRP1
80004	ESRP2
2101	ESRRA
2103	ESRRB
2104	ESRRG
8220	ESS2
80712	ESX1
23344	ESYT1
57488	ESYT2
83850	ESYT3
54465	ETAA1
100129515	ETDB
110806299	ETDC
2107	ETF1
2108	ETFA
2109	ETFB
254013	ETFBKMT
2110	ETFDH
144363	ETFRF1
23474	ETHE1
55500	ETNK1
55224	ETNK2
64850	ETNPPL
2113	ETS1
2114	ETS2
2115	ETV1
2116	ETV2
2117	ETV3
440695	ETV3L
2118	ETV4
2119	ETV5
2120	ETV6
51513	ETV7
84141	EVA1A
55194	EVA1B
59271	EVA1C
2121	EVC
132884	EVC2
2123	EVI2A
2124	EVI2B
7813	EVI5
115704	EVI5L
51466	EVL
2125	EVPL
645027	EVPLL
2128	EVX1
344191	EVX2
2130	EWSR1
161829	EXD1
55218	EXD2
54932	EXD3
9156	EXO1
64789	EXO5
55763	EXOC1
644145	EXOC1L
55770	EXOC2
11336	EXOC3
283849	EXOC3L1
90332	EXOC3L2
91828	EXOC3L4
60412	EXOC4
10640	EXOC5
54536	EXOC6
23233	EXOC6B
23265	EXOC7
149371	EXOC8
9941	EXOG
51013	EXOSC1
23404	EXOSC2
51010	EXOSC3
54512	EXOSC4
56915	EXOSC5
118460	EXOSC6
23016	EXOSC7
11340	EXOSC8
5393	EXOSC9
5394	EXOSC10
23086	EXPH5
2131	EXT1
2132	EXT2
2134	EXTL1
2135	EXTL2
2137	EXTL3
2138	EYA1
2139	EYA2
2140	EYA3
2070	EYA4
346007	EYS
2145	EZH1
2146	EZH2
7430	EZR
2147	F2
2149	F2R
2150	F2RL1
2151	F2RL2
9002	F2RL3
2152	F3
2153	F5
2155	F7
2157	F8
8263	F8A1
474383	F8A2
474384	F8A3
2158	F9
2159	F10
2160	F11
50848	F11R
2161	F12
2162	F13A1
2165	F13B
79152	FA2H
2166	FAAH
158584	FAAH2
199990	FAAP20
91442	FAAP24
80233	FAAP100
2168	FABP1
2169	FABP2
2170	FABP3
2167	FABP4
2171	FABP5
2172	FABP6
2173	FABP7
646480	FABP9
646486	FABP12
8772	FADD
3992	FADS1
9415	FADS2
3995	FADS3
283985	FADS6
11124	FAF1
23197	FAF2
2184	FAH
81889	FAHD1
51011	FAHD2A
151313	FAHD2B
55179	FAIM
23017	FAIM2
60343	FAM3A
54097	FAM3B
10447	FAM3C
131177	FAM3D
51439	FAM8A1
171482	FAM9A
171483	FAM9B
171484	FAM9C
10144	FAM13A
51306	FAM13B
220965	FAM13C
407738	FAM19A1
338811	FAM19A2
284467	FAM19A3
151647	FAM19A4
25817	FAM19A5
54757	FAM20A
9917	FAM20B
56975	FAM20C
118670	FAM24A
196792	FAM24B
643161	FAM25A
644054	FAM25C
100133093	FAM25G
26017	FAM32A
131583	FAM43A
163933	FAM43B
404636	FAM45A
158724	FAM47A
170062	FAM47B
442444	FAM47C
100129583	FAM47E
81553	FAM49A
51571	FAM49B
9130	FAM50A
26240	FAM50B
152877	FAM53A
9679	FAM53B
51307	FAM53C
79850	FAM57A
83723	FAM57B
388650	FAM69A
138311	FAM69B
125704	FAM69C
149647	FAM71A
153745	FAM71B
196472	FAM71C
161142	FAM71D
112703	FAM71E1
284418	FAM71E2
84691	FAM71F1
346653	FAM71F2
729533	FAM72A
653820	FAM72B
554282	FAM72C
728833	FAM72D
199870	FAM76A
143684	FAM76B
286336	FAM78A
149297	FAM78B
145773	FAM81A
153643	FAM81B
84985	FAM83A
222584	FAM83B
128876	FAM83C
81610	FAM83D
54854	FAM83E
113828	FAM83F
644815	FAM83G
286077	FAM83H
151354	FAM84A
157638	FAM84B
85002	FAM86B1
653333	FAM86B2
55199	FAM86C1
375061	FAM89A
23625	FAM89B
55138	FAM90A1
100287045	FAM90A26
157769	FAM91A1
137392	FAM92A
339145	FAM92B
84191	FAM96A
51647	FAM96B
25940	FAM98A
283742	FAM98B
147965	FAM98C
399665	FAM102A
284611	FAM102B
84923	FAM104A
90736	FAM104B
80039	FAM106A
11170	FAM107A
83641	FAM107B
83541	FAM110A
90362	FAM110B
642273	FAM110C
79927	FAM110D
63901	FAM111A
374393	FAM111B
92689	FAM114A1
10827	FAM114A2
81558	FAM117A
150864	FAM117B
55007	FAM118A
79607	FAM118B
23196	FAM120A
158293	FAM120AOS
84498	FAM120B
54954	FAM120C
116224	FAM122A
159090	FAM122B
159091	FAM122C
220108	FAM124A
79843	FAM124B
84668	FAM126A
285172	FAM126B
116496	FAM129A
64855	FAM129B
199786	FAM129C
131408	FAM131A
9715	FAM131B
348487	FAM131C
286499	FAM133A
257415	FAM133B
57579	FAM135A
51059	FAM135B
84908	FAM136A
25854	FAM149A
317662	FAM149B1
338094	FAM151A
167555	FAM151B
285596	FAM153A
202134	FAM153B
653316	FAM153C
728215	FAM155A
27112	FAM155B
29057	FAM156A
727866	FAM156B
729830	FAM160A1
84067	FAM160A2
57700	FAM160B1
64760	FAM160B2
84140	FAM161A
145483	FAM161B
26355	FAM162A
221303	FAM162B
148753	FAM163A
642968	FAM163B
401565	FAM166A
730112	FAM166B
83648	FAM167A
84734	FAM167B
23201	FAM168A
130074	FAM168B
26049	FAM169A
283777	FAM169B
340069	FAM170A
170370	FAM170B
221061	FAM171A1
284069	FAM171A2
165215	FAM171B
83989	FAM172A
65990	FAM173A
134145	FAM173B
345757	FAM174A
400451	FAM174B
283635	FAM177A1
400823	FAM177B
51252	FAM178B
389558	FAM180A
399888	FAM180B
90050	FAM181A
220382	FAM181B
440585	FAM183A
79632	FAM184A
27146	FAM184B
222234	FAM185A
121006	FAM186A
84070	FAM186B
100528020	FAM187A
148109	FAM187B
23359	FAM189A1
9413	FAM189A2
10712	FAM189B
80011	FAM192A
8603	FAM193A
54540	FAM193B
642938	FAM196A
100131897	FAM196B
729085	FAM198A
51313	FAM198B
139231	FAM199X
221786	FAM200A
285550	FAM200B
63877	FAM204A
259308	FAM205A
100129969	FAM205C
54942	FAM206A
85395	FAM207A
23272	FAM208A
54906	FAM208B
200232	FAM209A
388799	FAM209B
125228	FAM210A
116151	FAM210B
84293	FAM213A
127281	FAM213B
56204	FAM214A
80256	FAM214B
29902	FAM216A
144809	FAM216B
222826	FAM217A
63939	FAM217B
152756	FAM218A
203259	FAM219A
57184	FAM219B
84792	FAM220A
340277	FAM221A
392307	FAM221B
84915	FAM222A
55731	FAM222B
646851	FAM227A
196951	FAM227B
653140	FAM228A
375190	FAM228B
100128071	FAM229A
619208	FAM229B
729587	FAM231C
83986	FAM234A
57613	FAM234B
100129407	FAM236A
100132304	FAM236B
109729126	FAM236C
105373251	FAM236D
200726	FAM237A
100132146	FAM240A
110806297	FAM240B
132720	FAM241A
219738	FAM241B
22909	FAN1
2175	FANCA
2187	FANCB
2176	FANCC
2177	FANCD2
115795	FANCD2OS
2178	FANCE
2188	FANCF
2189	FANCG
55215	FANCI
55120	FANCL
57697	FANCM
92565	FANK1
2191	FAP
84188	FAR1
55711	FAR2
10160	FARP1
9855	FARP2
10667	FARS2
2193	FARSA
10056	FARSB
355	FAS
356	FASLG
2194	FASN
10922	FASTK
79675	FASTKD1
22868	FASTKD2
79072	FASTKD3
60493	FASTKD5
2195	FAT1
2196	FAT2
120114	FAT3
79633	FAT4
89885	FATE1
2197	FAU
84553	FAXC
10826	FAXDC2
85302	FBF1
84893	FBH1
2091	FBL
54751	FBLIM1
345630	FBLL1
2192	FBLN1
2199	FBLN2
10516	FBLN5
129804	FBLN7
2200	FBN1
2201	FBN2
84467	FBN3
2203	FBP1
8789	FBP2
64319	FBRS
57666	FBRSL1
25827	FBXL2
26224	FBXL3
26235	FBXL4
26234	FBXL5
26233	FBXL6
23194	FBXL7
55336	FBXL8
54850	FBXL12
222235	FBXL13
144699	FBXL14
79176	FBXL15
146330	FBXL16
64839	FBXL17
80028	FBXL18
54620	FBXL19
84961	FBXL20
26223	FBXL21
283807	FBXL22
26232	FBXO2
26273	FBXO3
26272	FBXO4
26271	FBXO5
26270	FBXO6
25793	FBXO7
26269	FBXO8
26268	FBXO9
26267	FBXO10
80204	FBXO11
201456	FBXO15
157574	FBXO16
115290	FBXO17
23014	FBXO21
26263	FBXO22
26261	FBXO24
26260	FBXO25
126433	FBXO27
23219	FBXO28
84085	FBXO30
79791	FBXO31
114907	FBXO32
254170	FBXO33
55030	FBXO34
130888	FBXO36
81545	FBXO38
162517	FBXO39
51725	FBXO40
150726	FBXO41
54455	FBXO42
286151	FBXO43
93611	FBXO44
200933	FBXO45
23403	FBXO46
494188	FBXO47
554251	FBXO48
26190	FBXW2
6468	FBXW4
54461	FBXW5
55294	FBXW7
26259	FBXW8
84261	FBXW9
10517	FBXW10
23291	FBXW11
285231	FBXW12
83953	FCAMR
2204	FCAR
2205	FCER1A
2207	FCER1G
2208	FCER2
51077	FCF1
8857	FCGBP
2209	FCGR1A
2210	FCGR1B
2212	FCGR2A
2213	FCGR2B
9103	FCGR2C
2214	FCGR3A
2215	FCGR3B
2217	FCGRT
23149	FCHO1
115548	FCHO2
89848	FCHSD1
9873	FCHSD2
9214	FCMR
2219	FCN1
2220	FCN2
8547	FCN3
115350	FCRL1
79368	FCRL2
115352	FCRL3
83417	FCRL4
83416	FCRL5
343413	FCRL6
84824	FCRLA
127943	FCRLB
260436	FDCSP
2222	FDFT1
