EntrezID	GeneSymbol
18585	Pde9a
18587	Pde6b
18588	Pde6g
18590	Pdgfa
18591	Pdgfb
18595	Pdgfra
18596	Pdgfrb
18597	Pdha1
18598	Pdha2
18599	Padi1
18600	Padi2
18601	Padi3
18602	Padi4
18604	Pdk2
18605	Enpp1
18606	Enpp2
18607	Pdpk1
18608	pdw
18609	Pdx1
18610	Pdyn
18611	Pea15a
18612	Etv4
18613	Pecam1
18616	Peg3
18617	Rhox5
18618	Pemt
18619	Penk
18624	Pepd
18626	Per1
18627	Per2
18628	Per3
18630	Pet2
18631	Pex11a
18632	Pex11b
18633	Pex16
18634	Pex7
18635	pf
18636	Cfp
18637	Pfdn2
18639	Pfkfb1
18640	Pfkfb2
18641	Pfkl
18642	Pfkm
18643	Pfn1
18645	Pfn2
18646	Prf1
18647	Cdk14
18648	Pgam1
18654	Pgf
18655	Pgk1
18656	Pgk1-ps1
18663	Pgk2
18667	Pgr
18669	Abcb1b
18670	Abcb4
18671	Abcb1a
18673	Phb
18674	Slc25a3
18675	Phex
18676	Phf2
18679	Phka1
18682	Phkg1
18685	Phtf1
18686	Phxr1
18687	Phxr2
18689	Phxr4
18690	Phxr5
18693	Pick1
18698	pid
18700	Piga
18701	Pigf
18703	Pigr
18704	Pik3c2a
18705	Pik3c2g
18706	Pik3ca
18707	Pik3cd
18708	Pik3r1
18709	Pik3r2
18710	Pik3r3
18711	Pikfyve
18712	Pim1
18715	Pim2
18716	Pip
18717	Pip5k1c
18718	Pip4k2a
18719	Pip5k1b
18720	Pip5k1a
18722	Pira1
18724	Pira11
18725	Pira2
18726	Lilra6
18727	Pira4
18728	Pira5
18729	Pira6
18730	Pira7
18733	Pirb
18736	Pou1f1
18738	Pitpna
18739	Pitpnm1
18740	Pitx1
18741	Pitx2
18742	Pitx3
18744	Pja1
18745	pk
18746	Pkm
18747	Prkaca
18749	Prkacb
18750	Prkca
18751	Prkcb
18752	Prkcg
18753	Prkcd
18754	Prkce
18755	Prkch
18759	Prkci
18760	Prkd1
18761	Prkcq
18762	Prkcz
18763	Pkd1
18764	Pkd2
18766	Pkdrej
18767	Pkia
18768	Pkib
18769	Pkig
18770	Pklr
18771	Pknox1
18772	Pkp1
18774	pl
18775	Prl3d1
18776	Prl3b1
18777	Lypla1
18778	Pla2g1b
18779	Pla2r1
18780	Pla2g2a
18781	Pla2g2c
18782	Pla2g2d
18783	Pla2g4a
18784	Pla2g5
18786	Plaa
18787	Serpine1
18788	Serpinb2
18789	Papola
18791	Plat
18792	Plau
18793	Plaur
18795	Plcb1
18796	Plcb2
18797	Plcb3
18798	Plcb4
18799	Plcd1
18802	Plcd4
18803	Plcg1
18805	Pld1
18806	Pld2
18807	Pld3
18809	ple
18810	Plec
18811	Prl2c2
18812	Prl2c3
18813	Pa2g4
18814	Prl7d1
18815	Plg
18816	Serpinf2
18817	Plk1
18818	Plk-ps1
18821	Pln
18822	Plod1
18823	Plp1
18824	Plp2
18826	Lcp1
18828	Plscr2
18829	Ccl21a
18830	Pltp
18843	Bpifa1
18844	Plxna1
18845	Plxna2
18846	Plxna3
18849	pma
18854	Pml
18857	Pmp2
18858	Pmp22
18861	Pms2
18933	Prrx1
18935	Phox2b
18936	pn
18938	Ppp1r14b
18939	Pnlf1
18940	Pnlf2
18941	Pnlf3
18942	Pnlf4
18943	Pnlf5
18944	Pnlf6
18946	Pnliprp1
18947	Pnliprp2
18948	Pnmt
18949	Pnn
18950	Pnp
18951	Sept5
18952	Sept4
18968	Pola1
18969	Pola2
18970	Polb
18971	Pold1
18972	Pold2
18973	Pole
18974	Pole2
18975	Polg
18976	Pomc
18977	Pomc-ps1
18979	Pon1
18983	Cnot7
18984	Por
18985	Pou2af1
18986	Pou2f1
18987	Pou2f2
18988	Pou2f3
18990	Pou3f-rs1
18991	Pou3f1
18992	Pou3f2
18993	Pou3f3
18994	Pou3f4
18996	Pou4f1
18997	Pou4f2
18998	Pou4f3
18999	Pou5f1
19009	Pou6f1
19011	Endou
19012	Plpp1
19013	Ppara
19014	Med1
19015	Ppard
19016	Pparg
19017	Ppargc1a
19018	Scand1
19023	Ppef2
19024	Ppfibp2
19025	Ctsa
19027	Sypl
19034	Gm10123
19035	Ppib
19038	Ppic
19039	Lgals3bp
19041	Ppl
19042	Ppm1a
19043	Ppm1b
19044	Ppox
19045	Ppp1ca
19046	Ppp1cb
19047	Ppp1cc
19049	Ppp1r1b
19051	Ppp1r17
19052	Ppp2ca
19053	Ppp2cb
19054	Ppp2r3d
19055	Ppp3ca
19056	Ppp3cb
19057	Ppp3cc
19058	Ppp3r1
19059	Ppp3r2
19060	Ppp5c
19062	Inpp5k
19063	Ppt1
19064	Ppy
19065	Npy4r
19066	pr
19069	Nup88
19070	Mob4
19072	Prep
19073	Srgn
19074	Prg2
19075	Prim1
19076	Prim2
19079	Prkab1
19082	Prkag1
19084	Prkar1a
19085	Prkar1b
19086	Prkar1b-rs
19087	Prkar2a
19088	Prkar2b
19089	Prkcsh
19090	Prkdc
19091	Prkg1
19092	Prkg2
19094	Mapk11
19099	Mapk8ip1
19106	Eif2ak2
19108	Prkx
19109	Prl
19110	Prl4a1
19111	Prl6a1
19112	Prl8a6
19113	Prl7a1
19114	Prl7a2
19116	Prlr
19118	Prm1
19119	Prm2
19120	Prm3
19122	Prnp
19123	Proc
19124	Procr
19125	Prodh
19126	Prom1
19127	Prop1
19128	Pros1
19130	Prox1
19131	Prh1
19132	Prph
19133	Prph2
19134	Prpf4b
19139	Prps1
19141	Lgmn
19142	Prss12
19143	St14
19144	Klk6
19146	Tmprss15
19152	Prtn3
19153	Prx
19155	Npepps
19156	Psap
19157	Cyth1
19158	Cyth2
19159	Cyth3
19164	Psen1
19165	Psen2
19166	Psma2
19167	Psma3
19170	Psmb1
19171	Psmb10
19172	Psmb4
19173	Psmb5
19174	Psmb5-ps
19175	Psmb6
19177	Psmb7
19178	Psmb7-ps1
19179	Psmc1
19181	Psmc2
19182	Psmc3
19183	Psmc3ip
19184	Psmc5
19185	Psmd4
19186	Psme1
19188	Psme2
19192	Psme3
19193	Pipox
19194	Bpifa2
19197	Pspn
19200	Pstpip1
19201	Pstpip2
19202	Rhox6
19204	Ptafr
19205	Ptbp1
19206	Ptch1
19207	Ptch2
19208	Ptcra
19209	ptd
19210	Ptdss1
19211	Pten
19212	Pter
19213	Ptf1a
19214	Ptgdr
19215	Ptgds
19216	Ptger1
19217	Ptger2
19218	Ptger3
19219	Ptger4
19220	Ptgfr
19221	Ptgfrn
19222	Ptgir
19223	Ptgis
19224	Ptgs1
19225	Ptgs2
19226	Pth
19227	Pthlh
19228	Pth1r
19229	Ptk2b
19230	Twf1
19231	Ptma
19240	Tmsb10
19241	Tmsb4x
19242	Ptn
19243	Ptp4a1
19244	Ptp4a2
19245	Ptp4a3
19246	Ptpn1
19247	Ptpn11
19248	Ptpn12
19249	Ptpn13
19250	Ptpn14
19252	Dusp1
19253	Ptpn18
19255	Ptpn2
19256	Ptpn20
19258	Ptpn4
19259	Ptpn5
19260	Ptpn22
19261	Sirpa
19262	Ptpra
19263	Ptprb
19264	Ptprc
19265	Ptprcap
19266	Ptprd
19267	Ptpre
19268	Ptprf
19270	Ptprg
19271	Ptprj
19272	Ptprk
19273	Ptpru
19274	Ptprm
19275	Ptprn
19276	Ptprn2
19277	Ptpro
19279	Ptprr
19280	Ptprs
19281	Ptprt
19283	Ptprz1
19284	ptr
19285	Cavin1
19286	Pts
19288	Ptx3
19289	Igdcc3
19290	Pura
19291	Purb
19293	Pvalb
19294	Nectin2
19296	Pvt1
19298	Pex19
19299	Abcd3
19300	Abcd4
19301	Pxmp2
19302	Pex2
19303	Pxn
19305	Pex5
19306	py
19309	Pygm
19317	Qk
19324	Rab1a
19325	Rab10
19326	Rab11b
19327	Rab11b-ps1
19328	Rab12
19329	Rab17
19330	Rab18
19331	Rab19
19332	Rab20
19334	Rab22a
19335	Rab23
19336	Rab24
19337	Rab33a
19338	Rab33b
19339	Rab3a
19340	Rab3d
19341	Rab4a
19342	Rab4b
19344	Rab5b
19345	Rab5c
19346	Rab6a
19347	Dennd5a
19348	Kif20a
19349	Rab7
19350	Rab7-ps1
19352	Rabggtb
19353	Rac1
19354	Rac2
19355	Rad1
19356	Rad17
19357	Rad21
19358	Rad23a
19359	Rad23b
19360	Rad50
19361	Rad51
19362	Rad51ap1
19363	Rad51b
19364	Rad51d
19365	Rad52
19366	Rad54l
19367	Rad9a
19368	Raet1a
19369	Raet1b
19370	Raet1c
19373	Rag1
19374	Rag2
19376	Rab34
19377	Rai1
19378	Aldh1a2
19383	Raly
19384	Ran
19385	Ranbp1
19386	Ranbp2
19387	Rangap1
19395	Rasgrp2
19400	Rapsn
19401	Rara
19403	Rare1
19404	Rare2
19405	Rare3
19406	Rare4
19407	Rare5
19408	Rare6
19409	Rare7
19410	Rare8
19411	Rarg
19412	ras
19414	Rasa3
19415	Rasal1
19416	Rasd1
19417	Rasgrf1
19418	Rasgrf2
19419	Rasgrp1
19428	Rasl2-9
19434	Rax
19435	Rb(1.10)10Bnr
19436	Rb(1.10)10Bnr
19437	Rb(1.11)2Mpl
19438	Rb(1.11)2Mpl
19439	Rb(1.15)2Ct
19440	Rb(1.15)2Ct
19441	Rb(1.18)10Rma
19442	Rb(1.18)10Rma
19443	Rb(1.2)18Lub
19444	Rb(1.2)18Lub
19445	Rb(1.2)5H
19446	Rb(1.2)5H
19447	Rb(1.3)1Bnr
19448	Rb(1.3)1Bnr
19449	Rb(1.3)1Ei
19450	Rb(1.3)1Ei
19451	Rb(1.3)1Lub
19452	Rb(1.3)1Lub
19453	Rb(1.7)1Rma
19454	Rb(1.7)1Rma
19455	Rb(10.11)5Rma
19456	Rb(10.11)5Rma
19457	Rb(10.11)8Bnr
19458	Rb(10.11)8Bnr
19459	Rb(10.12)17Rma
19460	Rb(10.12)17Rma
19461	Rb(10.12)5Lub
19462	Rb(10.12)5Lub
19463	Rb(10.14)1Ad
19464	Rb(10.14)1Ad
19465	Rb(10.15)23Lub
19466	Rb(10.15)23Lub
19467	Rb(10.17)9Mpl
19468	Rb(10.17)9Mpl
19469	Rb(11.13)4Bnr
19470	Rb(11.13)4Bnr
19471	Rb(11.13)6Lub
19472	Rb(11.13)6Lub
19473	Rb(11.13)6Tu
19474	Rb(11.13)6Tu
19475	Rb(11.14)1Dn
19476	Rb(11.14)1Dn
19477	Rb(11.16)2H
19478	Rb(11.16)2H
19479	Rb(12.13)15Tu
19480	Rb(12.13)15Tu
19481	Rb(12.13)3Ct
19482	Rb(12.13)3Ct
19483	Rb(12.14)8Rma
19484	Rb(12.14)8Rma
19485	Rb(13.15)10Mpl
19486	Rb(13.15)10Mpl
19487	Rb(13.16)1Mpl
19488	Rb(13.16)1Mpl
19489	Rb(15.17)64Lub
19490	Rb(15.17)64Lub
19491	Rb(16.17)32Lub
19492	Rb(16.17)32Lub
19493	Rb(16.17)54Lub
19494	Rb(16.17)54Lub
19495	Rb(16.17)74Lub
19496	Rb(16.17)74Lub
19497	Rb(16.17)75Lub
19498	Rb(16.17)75Lub
19499	Rb(16.17)7Bnr
19500	Rb(16.17)7Bnr
19501	Rb(16.17)8Lub
19502	Rb(16.17)8Lub
19503	Rb(16.19)1Bu
19504	Rb(16.19)1Bu
19505	Rb(2.16)3Mpl
19506	Rb(2.16)3Mpl
19507	Rb(2.17)11Rma
19508	Rb(2.17)11Rma
19509	Rb(2.17)4H
19510	Rb(2.17)4H
19511	Rb(2.18)6Rma
19512	Rb(2.18)6Rma
19513	Rb(2.5)2Tu
19514	Rb(2.5)2Tu
19515	Rb(2.6)4Iem
19516	Rb(2.6)4Iem
19517	Rb(2.8)2Lub
19518	Rb(2.8)2Lub
19519	Rb(3.12)4Mpl
19520	Rb(3.12)4Mpl
19521	Rb(3.14)7Tu
19522	Rb(3.14)7Tu
19523	Rb(3.15)2Rk
19524	Rb(3.15)2Rk
19525	Rb(3.5)1Icg
19526	Rb(3.5)1Icg
19527	Rb(3.6)3Tu
19528	Rb(3.6)3Tu
19529	Rb(3.8)2Ei
19530	Rb(3.8)2Ei
19531	Rb(3.8)2Rma
19532	Rb(3.8)2Rma
19533	Rb(3.9)12Lub
19534	Rb(3.9)12Lub
19535	Rb(4.10)8Tu
19536	Rb(4.10)8Tu
19537	Rb(4.11)12Rma
19538	Rb(4.11)12Rma
19539	Rb(4.12)1Nam
19540	Rb(4.12)1Nam
19541	Rb(4.12)1Tu
19542	Rb(4.12)1Tu
19543	Rb(4.12)9Bnr
19544	Rb(4.12)9Bnr
19545	Rb(4.14)11Tu
19546	Rb(4.14)11Tu
19547	Rb(4.14)8H
19548	Rb(4.14)8H
19549	Rb(4.15)1Rk
19550	Rb(4.15)1Rk
19551	Rb(4.15)4Rma
19552	Rb(4.15)4Rma
19553	Rb(4.17)13Lub
19554	Rb(4.17)13Lub
19555	Rb(4.18)3H
19556	Rb(4.18)3H
19557	Rb(4.6)2Bnr
19558	Rb(4.6)2Bnr
19559	Rb(4.6)5Mpl
19560	Rb(4.6)5Mpl
19561	Rb(5.10)3Nam
19562	Rb(5.10)3Nam
19563	Rb(5.13)70Lub
19564	Rb(5.13)70Lub
19565	Rb(5.14)21Lub
19566	Rb(5.14)21Lub
19567	Rb(5.14)6Mpl
19568	Rb(5.14)6Mpl
19569	Rb(5.15)12Tu
19570	Rb(5.15)12Tu
19571	Rb(5.15)15Rma
19572	Rb(5.15)15Rma
19573	Rb(5.15)3Bnr
19574	Rb(5.15)3Bnr
19575	Rb(5.15)4Lub
19576	Rb(5.15)4Lub
19577	Rb(5.17)7Rma
19578	Rb(5.17)7Rma
19579	Rb(5.19)1Wh
19580	Rb(5.19)1Wh
19581	Rb(5.6)1Ty
19582	Rb(5.6)1Ty
19583	Rb(6.10)13Tu
19584	Rb(6.10)13Tu
19585	Rb(6.12)3Sic
19586	Rb(6.12)3Sic
19587	Rb(6.13)1H
19588	Rb(6.13)1H
19589	Rb(6.13)3Rma
19590	Rb(6.13)3Rma
19591	Rb(6.13)9Tu
19592	Rb(6.13)9Tu
19593	Rb(6.15)1Ald
19594	Rb(6.15)1Ald
19595	Rb(6.16)24Lub
19596	Rb(6.16)24Lub
19597	Rb(6.18)2Dn
19598	Rb(6.18)2Dn
19599	Rb(6.19)2Icg
19600	Rb(6.19)2Icg
19601	Rb(6.7)13Rma
19602	Rb(6.7)13Rma
19603	Rb(7.13)1Oxf
19604	Rb(7.13)1Oxf
19605	Rb(7.18)7Mpl
19606	Rb(7.18)7Mpl
19607	Rb(7.18)9Lub
19608	Rb(7.18)9Lub
19609	Rb(7.8)12Bnr
19610	Rb(7.8)12Bnr
19611	Rb(8.12)22Lub
19612	Rb(8.12)22Lub
19613	Rb(8.12)5Bnr
19614	Rb(8.12)5Bnr
19615	Rb(8.14)16Rma
19616	Rb(8.14)16Rma
19617	Rb(8.17)1Iem
19618	Rb(8.17)1Iem
19619	Rb(8.17)38Lub
19620	Rb(8.17)38Lub
19621	Rb(8.17)6Sic
19622	Rb(8.17)6Sic
19623	Rb(8.19)1Ct
19624	Rb(8.19)1Ct
19625	Rb(8.9)8Mpl
19626	Rb(8.9)8Mpl
19627	Rb(9.11)14Tu
19628	Rb(9.11)14Tu
19629	Rb(9.12)10Tu
19630	Rb(9.12)10Tu
19631	Rb(9.12)1Cam
19632	Rb(9.12)1Cam
19633	Rb(9.14)6Bnr
19634	Rb(9.14)6Bnr
19635	Rb(9.16)9Rma
19636	Rb(9.16)9Rma
19637	Rb(9.19)163H
19638	Rb(9.19)163H
19639	Rb(X.12)7H
19640	Rb(X.12)7H
19641	Rb(X.2)2Ad
19642	Rb(X.2)2Ad
19643	Rb(X.9)6H
19644	Rb(X.9)6H
19645	Rb1
19646	Rbbp4
19647	Rbbp6
19649	Robo3
19650	Rbl1
19651	Rbl2
19652	Rbm3
19653	Rbm4
19654	Rbm6
19655	Rbmx
19656	Rbmxl1
19657	Rbmy
19659	Rbp1
19660	Rbp2
19661	Rbp3
19662	Rbp4
19663	Rbpms
19664	Rbpj
19665	Rbpj-ps1
19666	Rbpj-ps2
19667	Rbpj-ps3
19668	Rbpjl
19671	Rce1
19672	Rcn1
19674	Rcvrn
19679	Pitpnm2
19682	Rdh5
19683	Rdh16
19684	Rdx
19687	Rfc1
19691	Recql
19692	Reg1
19693	Reg2
19694	Reg3a
19695	Reg3g
19696	Rel
19697	Rela
19698	Relb
19699	Reln
19700	Rem1
19701	Ren1
19702	Ren2
19703	Renbp
19704	Upf1
19707	Reps1
19708	Dpf2
19711	Resp18
19712	Rest
19713	Ret
19714	Rev3l
19716	Bex1
19718	Rfc2
19719	Rfng
19720	Trim27
19724	Rfx1
19725	Rfx2
19726	Rfx3
19727	Rfxank
19729	Slc50a1
19730	Ralgds
19731	Rgl1
19732	Rgl2
19733	Rgn
19734	Rgs16
19735	Rgs2
19736	Rgs4
19737	Rgs5
19739	Rgs9
19742	rh
19743	Rhag
19744	Rheb
19746	Rhd
19752	Rnase1
19762	Rit2
19763	Ring1
19765	Ralbp1
19766	Ripk1
19769	Rit1
19771	Rlbp1
19773	Rln1
19775	Xpr1
19777	Uri1
19782	Rmrp
19783	Rprl1
19784	Rprl2
19785	Rprl3
19789	rmy
19791	Rn18s
19799	Rn4.5s
19800	Rn4.5s-ps1
19801	Rn4.5s-ps2
19802	Rn4.5s-ps3
19803	Rn4.5s-ps4
19804	Rn5s
19805	Rn5s-ps1
19817	Rn7sk
19819	Rnaseh1
19820	Rlim
19821	Rnf2
19822	Rnf4
19823	Rnf7
19824	Trim10
19826	Rnps1
19842	Rnu1a1
19844	Rnu1b1
19845	Rnu1b2
19847	Rnu1b6
19848	Rnu2-10
19850	Rnu3a
19852	Rnu3b-ps1
19853	Rnu3b-ps2
19854	Rnu3b-ps3
19858	Rnu3b1
19859	Rnu3b2
19860	Rnu3b3
19861	Rnu3b4
19862	Rnu6
19863	Rnu6-ps1
19864	Rnu6-ps2
19866	Rnu7
19867	Rnu7-ps1
19868	Rnu7-ps2
19869	Rnu7-ps3
19870	Snord73a
19871	Rnu73b
19872	Rny1
19874	Rny3
19875	ro
19876	Robo1
19877	Rock1
19878	Rock2
19879	Slc22a8
19880	rol
19881	Rom1
19882	Mst1r
19883	Rora
19885	Rorc
19886	Ros1
19888	Rp1
19889	Rp2
19891	Rpa2
19892	Rpe65
19893	Rpgr
19894	Rph3a
19895	Rpia
19896	Rpl10a
19897	Gm10275
19899	Rpl18
19921	Rpl19
19933	Rpl21
19934	Rpl22
19935	Mrpl23
19941	Rpl26
19942	Rpl27
19943	Rpl28
19944	Rpl29
19945	Rpl29-ps1
19946	Rpl30
19947	Rpl30-ps1
19948	Rpl30-ps2
19949	Rpl30-ps3
19951	Rpl32
19952	Rpl32-ps
19981	Rpl37a
19982	Rpl36a
19988	Rpl6
19989	Rpl7
20005	Rpl9
20014	Rpn2
20015	Rpn2-rs1
20016	Polr1c
20017	Polr1b
20018	Polr1d
20019	Polr1a
20020	Polr2a
20021	Polr2c
20022	Polr2j
20024	Sub1
20028	Pdc
20042	Rps12
20044	Rps14
20054	Rps15
20055	Rps16
20068	Rps17
20084	Rps18
20085	Rps19
20088	Rps24
20090	Rps29
20091	Rps3a1
20102	Rps4x
20103	Rps5
20104	Rps6
20111	Rps6ka1
20112	Rps6ka2
20115	Rps7
20116	Rps8
20128	Trim30a
20129	Rptn
20130	Rras
20132	Rrh
20133	Rrm1
20135	Rrm2
20146	rs
20147	Rs1
20148	Dhrs3
20150	rsm1
20163	Rsu1
20164	Opn1lw
20166	Rtkn
20167	Rtn2
20168	Rtn3
20170	Hps6
20174	Ruvbl2
20181	Rxra
20182	Rxrb
20183	Rxrg
20184	Uimc1
20185	Ncor1
20186	Nr1h4
20187	Ryk
20190	Ryr1
20191	Ryr2
20192	Ryr3
20193	S100a1
20194	S100a10
20195	S100a11
20196	S100a13
20197	S100a3
20198	S100a4
20199	S100a5
20200	S100a6
20201	S100a8
20202	S100a9
20203	S100b
20204	Prrx2
20207	Saa-ps
20208	Saa1
20209	Saa2
20210	Saa3
20211	Saa4
20215	Sag
20216	Acsm3
20217	sal
20218	Khdrbs1
20219	Apcs
20220	Sap18
20222	Sf3a2
20223	sar
20224	Sar1a
20226	Sars
20227	Sart1
20229	Sat1
20230	Satb1
20231	Nkx1-2
20233	sb
20234	Sbp
20237	sc
20238	Atxn1
20239	Atxn2
20242	scb
20248	Serpinb3a
20249	Scd1
20250	Scd2
20254	Scg2
20255	Scg3
20256	Clec11a
20257	Stmn2
20258	sch
20259	Scin
20262	Stmn3
20264	Scn10a
20265	Scn1a
20266	Scn1b
20269	Scn3a
20271	Scn5a
20272	Scn7a
20273	Scn8a
20274	Scn9a
20276	Scnn1a
20277	Scnn1b
20278	Scnn1g
20280	Scp2
20281	Scp2-ps1
20282	Scp2-ps2
20284	Scrg1
20286	Zc3h7b
20287	Sct
20288	Msr1
20289	Scx
20290	Ccl1
20292	Ccl11
20293	Ccl12
20294	Ccl16-ps
20295	Ccl17
20296	Ccl2
20297	Ccl20
20299	Ccl22
20300	Ccl25
20301	Ccl27a
20302	Ccl3
20303	Ccl4
20304	Ccl5
20305	Ccl6
20306	Ccl7
20307	Ccl8
20308	Ccl9
20309	Cxcl15
20310	Cxcl2
20311	Cxcl5
20312	Cx3cl1
20315	Cxcl12
20316	Sdf2
20317	Serpinf1
20318	Sdf4
20319	Sfrp2
20320	Nptn
20321	Frrs1
20322	Sord
20324	Cavin2
20329	sea
20331	seb
20333	Sec22b
20334	Sec23a
20335	Sec61g
20336	Exoc4
20338	Sel1l
20339	Sele
20340	Glg1
20341	Selenbp1
20342	Selenbp2
20343	Sell
20344	Selp
20345	Selplg
20346	Sema3a
20347	Sema3b
20348	Sema3c
20349	Sema3e
20350	Sema3f
20351	Sema4a
20352	Sema4b
20353	Sema4c
20354	Sema4d
20355	Sema4f
20356	Sema5a
20357	Sema5b
20358	Sema6a
20359	Sema6b
20360	Sema6c
20361	Sema7a
20362	Sept8
20363	Selenop
20364	Selenow
20365	Serf1
20366	Gm4748
20370	Sez6
20371	Foxp3
20375	Spi1
20377	Sfrp1
20378	Frzb
20379	Sfrp4
20382	Srsf2
20383	Srsf3
20384	Srsf5
20387	Sftpa1
20388	Sftpb
20389	Sftpc
20390	Sftpd
20391	Sgca
20392	Sgce
20393	Sgk1
20394	Scg5
20397	Sgpl1
20399	Sh2b1
20400	Sh2d1a
20401	Sh3bp1
20402	Zfp106
20403	Itsn2
20404	Sh3gl2
20405	Sh3gl1
20406	Sh3d2c-ps1
20408	Sh3gl3
20409	Ostf1
20410	Sorbs3
20411	Sorbs1
20415	Shbg
20416	Shc1
20418	Shc3
20419	Shcbp1
20420	Shd
20422	Sem1
20423	Shh
20425	Shmt1
20427	shmy
20428	sho
20429	Shox2
20430	Cyfip1
20431	Pmel
20435	Siah1-ps1
20437	Siah1a
20438	Siah1b
20439	Siah2
20440	St6gal1
20441	St3gal3
20442	St3gal1
20443	St3gal4
20444	St3gal2
20445	St6galnac1
20446	St6galnac2
20447	St6galnac3
20448	St6galnac4
20449	St8sia1
20450	St8sia2
20451	St8sia3
20452	St8sia4
20454	St3gal5
20455	Sif1
20459	Ptk6
20460	Stil
20461	Gm14270
20462	Tra2b
20463	Cox7a2l
20464	Sim1
20465	Sim2
20466	Sin3a
20467	Sin3b
20469	Sipa1
20471	Six1
20472	Six2
20473	Six3
20474	Six4
20475	Six5
20476	Six6
20479	Vps4b
20480	Clpb
20481	Ski
20482	Skil
20486	skt
20491	Sla
20492	Slbp
20493	Slc10a1
20494	Slc10a2
20495	Slc12a1
20496	Slc12a2
20497	Slc12a3
20498	Slc12a4
20499	Slc12a7
20500	Slc13a2
20501	Slc16a1
20502	Slc16a2
20503	Slc16a7
20504	Slc17a1
20505	Slc34a1
20508	Slc18a3
20509	Slc19a1
20510	Slc1a1
20511	Slc1a2
20512	Slc1a3
20513	Slc1a6
20514	Slc1a5
20515	Slc20a1
20516	Slc20a2
20517	Slc22a1
20518	Slc22a2
20519	Slc22a3
20520	Slc22a5
20521	Slc22a12
20522	Slc23a1
20523	Slc25a14
20524	Slc25a17
20525	Slc2a1
20526	Slc2a2
20527	Slc2a3
20528	Slc2a4
20529	Slc31a1
20530	Slc31a2
20531	Slc34a2
20532	Slc3a1
20533	Slc4a1
20534	Slc4a1ap
20535	Slc4a2
20536	Slc4a3
20537	Slc5a1
20538	Slc6a2
20539	Slc7a5
20540	Slc7a7
20541	Slc8a1
20544	Slc9a1
20555	Slfn1
20556	Slfn2
20557	Slfn3
20558	Slfn4
20562	Slit1
20563	Slit2
20564	Slit3
20565	sll1
20566	sll2
20568	Slpi
20583	Snai2
20585	Hltf
20586	Smarca4
20587	Smarcb1
20588	Smarcc1
20589	Ighmbp2
20590	smc
20591	Kdm5c
20592	Kdm5d
20595	Smn1
20597	Smpd1
20598	Smpd2
20599	Smr3a
20600	Smr2
20602	Ncor2
20603	Sms
20604	Sst
20605	Sstr1
20606	Sstr2
20607	Sstr3
20608	Sstr4
20609	Sstr5
20610	Sumo3
20611	Ssty1
20612	Siglec1
20613	Snai1
20614	Snap25
20615	Snapin
20616	Snap91
20617	Snca
20618	Sncg
20619	Snap23
20620	Plk2
20621	Snn
20622	sno
20623	Snrk
20624	Eftud2
20630	Snrpc
20631	Snrp1c-ps1
20632	Snrp1c-ps2
20637	Snrnp70
20638	Snrpb
20639	Snrpb2
20641	Snrpd1
20643	Snrpe
20646	Snrpn
20648	Snta1
20649	Sntb1
20650	Sntb2
20652	Soat1
20654	soc
20655	Sod1
20656	Sod2
20657	Sod3
20658	Son
20659	soo
20660	Sorl1
20661	Sort1
20662	Sos1
20663	Sos2
20664	Sox1
20665	Sox10
20666	Sox11
20667	Sox12
20668	Sox13
20669	Sox14
20670	Sox15
20671	Sox17
20672	Sox18
20673	Sox19
20674	Sox2
20675	Sox3
20677	Sox4
20678	Sox5
20679	Sox6
20680	Sox7
20681	Sox8
20682	Sox9
20683	Sp1
20684	Sp100
20685	Sp100-rs1
20686	Spa17
20687	Sp3
20688	Sp4
20689	Sall3
20690	Spam1
20691	Span
20692	Sparc
20693	spc
20698	Sphk1
20700	Serpina1a
20701	Serpina1b
20702	Serpina1c
20703	Serpina1d
20704	Serpina1e
20706	Serpinb9b
20707	Serpinb9c
20708	Serpinb6b
20709	Serpinb9f
20710	Serpinb9e
20711	Spi15
20712	Spi16
20713	Serpini1
20714	Serpina3k
20715	Serpina3g
20716	Serpina3n
20717	Serpina3m
20719	Serpinb6a
20720	Serpine2
20723	Serpinb9
20724	Serpinb5
20725	Serpinb8
20726	Serpinb9d
20728	Spic
20729	Spin1
20730	Spink1
20731	Spink4
20732	Spint1
20733	Spint2
20737	Spn
20738	Spn-ps
20739	Spta1
20740	Sptan1
20741	Sptb
20742	Sptbn1
20743	Sptbn2
20744	Strbp
20745	Spock1
20747	Spop
20750	Spp1
20751	Spr
20753	Sprr1a
20754	Sprr1b
20755	Sprr2a1
20756	Sprr2b
20757	Sprr2c-ps
20758	Sprr2d
20759	Sprr2e
20760	Sprr2f
20761	Sprr2g
20762	Sprr2h
20763	Sprr2i
20764	Sprr2j-ps
20765	Sprr2k
20766	Sprr3
20767	sps
20768	Sephs2
20770	Mucl2
20771	Mucl1
20773	Sptlc2
20775	Sqle
20776	Tmie
20778	Scarb1
20779	Src
20782	Srcs2
20784	Srcs4
20787	Srebf1
20788	Srebf2
20807	Srf
20810	Srm
20811	Srms
20812	srn
20813	Srp14
20815	Srpk1
20817	Srpk2
20818	Srprb
20819	Srst
20821	Trim21
20822	Trove2
20823	Ssb
20826	Snu13
20829	Ssm1
20832	Ssr4
20833	Ssrp1
20834	Znrf4
20837	st
20840	Stac
20841	Zfp143
20842	Stag1
