"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all"
"155",11190,"CEP250",809,"MedConf","Novel",NA,7,"DYNC1H1, TUBA4A, NUP43, DYNC1I2, DYNLL1, YWHAG, TUBA1A"
"156",95681,"CEP41",733,"MedConf","Novel",NA,6,"DYNC1H1, TUBA4A, DYNC1I2, DYNLL1, YWHAG, TUBA1A"
"157",51134,"CEP83",900,"MedConf","Novel",NA,6,"DYNC1H1, TUBA4A, DYNC1I2, DYNLL1, YWHAG, TUBA1A"
"158",84902,"CEP89",899,"MedConf","Novel",NA,6,"DYNC1H1, TUBA4A, DYNC1I2, DYNLL1, YWHAG, TUBA1A"
"159",10390,"CEPT1",600,"HighConf","Novel","Ether lipid metabolism",10,"PAFAH2, PAFAH1B3, PLA2G4A, PLA2G4D, PPAP2A, PLA2G6, JMJD7-PLA2G4B, DGKE, DGKZ, LPCAT4"
"160",204219,"CERS3",619,"MedConf","Novel","Sphingolipid signaling pathway",3,"SGPP2, PPAP2A, SMPD2"
"161",1072,"CFL1",253,"HighConf","Novel","Regulation of actin cytoskeleton",18,"DYNLL1, PFN1, SSH3, CKS2, GPT, ACTR2, LDHB, RTN4, SRXN1, EIF4B, HSPE1, ABAT, PEBP1, CFL2, COTL1, ALDOA, AKR1A1, GAPDH"
"162",1073,"CFL2",217,"MedConf","Novel","Regulation of actin cytoskeleton",6,"NMI, CFL1, PPA1, SSH3, LDHB, ABAT"
"163",8837,"CFLAR",392,"HighConf","NF-kappa B signaling pathway","NF-kappa B signaling pathway, TNF signaling pathway",4,"PLIN5, RIPK1, MAX, TICAM1"
"164",1080,"CFTR",413,"MedConf","Novel","cAMP signaling pathway",62,"DNM1, WNT5A, TF, AGFG1, APOB, EPN1, TACR1, CHRM2, TTYH3, GABRA6, GABRB2, GABRB3, GABRA5, GABRA2, EDN1, RNF185, SNX9, GABRE, PSMC4, ACTR2, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, VCP, PSMA4, RPS27A, UBB, CLTC, PRKAR2B, SYT1, RAB5A, EGFR, PSMF1, UBC, SCARB2, PIK3C2A, ITSN2, CLTA, AGT, ADRB2, DERL2, CLCN2, LDLR, SNX18, AAK1"
"165",1108,"CHD4",54,"MedConf","Novel",NA,2,"HDAC2, SIN3A"
"166",27243,"CHMP2A",426,"MedConf","Novel",NA,2,"GABARAPL2, RANBP2"
"167",1129,"CHRM2",448,"MedConf","Neuroactive ligand-receptor interaction","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, cAMP signaling pathway, Neuroactive ligand-receptor interaction",60,"CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNA15, SNX9, GHRL, ACTR2, RPS27A, UBB, GNA11, CLTC, GNG3, SYT1, RAB5A, EGFR, GNG10, C5, UBC, SCARB2, PIK3C2A, ITSN2, GNAI3, CLTA, AGT, DRD2, CXCL8, ADRB2, LDLR, SNX18, AAK1, CFTR, DNM1, WNT5A, GNAO1, TF, AGFG1, APOB, EPN1, CXCR5, TACR1"
"168",1137,"CHRNA4",1039,"HighConf","Neuroactive ligand-receptor interaction","Neuroactive ligand-receptor interaction",3,"CHRND, CHRNB4, CHRNA5"
"169",1138,"CHRNA5",646,"MedConf","Neuroactive ligand-receptor interaction","Neuroactive ligand-receptor interaction",3,"CHRNA4, CHRND, CHRNB4"
"170",1143,"CHRNB4",645,"MedConf","Neuroactive ligand-receptor interaction","Neuroactive ligand-receptor interaction",3,"CHRNA5, CHRNA4, CHRND"
"171",1144,"CHRND",644,"MedConf","Neuroactive ligand-receptor interaction","Neuroactive ligand-receptor interaction",3,"CHRNB4, CHRNA5, CHRNA4"
"172",26097,"CHTOP",361,"HighConf","Novel",NA,14,"NXT1, RANBP2, THOC1, THOC7, RAE1, NUP43, SRSF1, NXF1, SRRM1, SRSF2, SRSF3, THOC2, NUP155, NUP188"
"173",1164,"CKS2",738,"MedConf","Novel",NA,1,"CFL1"
"174",1181,"CLCN2",388,"MedConf","Novel",NA,7,"CFTR, GABRA6, GABRB2, GABRB3, GABRA5, GABRA2, GABRE"
"175",5010,"CLDN11",883,"MedConf","Leukocyte transendothelial migration","Leukocyte transendothelial migration",6,"MPDZ, CLDN19, CLDN15, CLDN6, CLDN2, CLDN14"
"176",23562,"CLDN14",580,"HighConf","Leukocyte transendothelial migration","Leukocyte transendothelial migration",6,"CLDN11, MPDZ, CLDN19, CLDN15, CLDN6, CLDN2"
"177",24146,"CLDN15",550,"MedConf","Leukocyte transendothelial migration","Leukocyte transendothelial migration",6,"CLDN6, CLDN2, CLDN14, CLDN11, MPDZ, CLDN19"
"178",149461,"CLDN19",549,"MedConf","Leukocyte transendothelial migration","Leukocyte transendothelial migration",6,"CLDN15, CLDN6, CLDN2, CLDN14, CLDN11, MPDZ"
"179",9075,"CLDN2",552,"MedConf","Leukocyte transendothelial migration","Leukocyte transendothelial migration",6,"CLDN14, CLDN11, MPDZ, CLDN19, CLDN15, CLDN6"
"180",9074,"CLDN6",551,"MedConf","Leukocyte transendothelial migration","Leukocyte transendothelial migration",6,"CLDN2, CLDN14, CLDN11, MPDZ, CLDN19, CLDN15"
"181",7123,"CLEC3B",875,"MedConf","Novel",NA,2,"TGFB2, PF4"
"182",64581,"CLEC7A",814,"MedConf","Novel","Phagosome",1,"SYK"
"183",1211,"CLTA",363,"MedConf","Novel","Synaptic vesicle cycle",36,"ADRB2, LDLR, SNX18, AAK1, CFTR, DNM1, WNT5A, TF, AGFG1, APOB, EPN1, TACR1, CHRM2, HLA-DQA2, SNX9, ARHGAP5, ASAP1, ASAP2, CLVS1, ACTR2, KIF4A, RPS27A, UBB, CLTC, SYT1, RAB5A, EGFR, UBC, SEC31B, SCARB2, PIK3C2A, COPB1, ITSN2, ARCN1, GOSR2, TMED3"
"184",1213,"CLTC",190,"MedConf","Novel","Synaptic vesicle cycle",36,"SYT1, RAB5A, EGFR, UBC, SCARB2, PIK3C2A, ITSN2, ATP1A3, CLTA, ADRB2, LDLR, SNX18, AAK1, CFTR, DNM1, WNT5A, TF, AGFG1, APOB, EPN1, TACR1, CHRM2, HLA-DQA2, IPO5, ZDHHC17, BLOC1S1, SNX9, CLVS1, RANBP2, ACTR2, HSP90B1, KIF4A, RPS27A, PHB2, UBB, NDUFB9"
"185",157807,"CLVS1",983,"MedConf","Novel",NA,2,"CLTC, CLTA"
"186",113540,"CMTM1",679,"MedConf","Novel",NA,1,"HNRNPM"
"187",255919,"CNEP1R1",894,"MedConf","Novel",NA,2,"PPP2CB, PPP2R5A"
"188",55571,"CNOT11",693,"MedConf","Novel",NA,3,"EIF4A1, EIF4G1, EIF4B"
"189",1271,"CNTFR",895,"MedConf","Novel","Cytokine-cytokine receptor interaction",12,"EPO, IFNA14, GH2, CSF2, PRL, IL22, IFNA13, THPO, IL3, IL12A, IL19, IFNA16"
"190",57511,"COG6",409,"MedConf","Novel",NA,6,"DYNC1I1, DYNC2LI1, DYNC1H1, DCTN4, DYNC1I2, DYNLL1"
"191",1300,"COL10A1",559,"MedConf","Novel","Protein digestion and absorption",11,"COL17A1, COL20A1, COL6A1, COL4A3, P4HB, PLOD3, COL4A2, CRTAP, LEPRE1, COL23A1, COL1A2"
"192",1308,"COL17A1",560,"HighConf","Novel","Protein digestion and absorption",12,"COL20A1, COL6A1, COL4A3, P4HB, PLOD3, COL4A2, CRTAP, LEPRE1, COL23A1, COL1A2, ADAM9, COL10A1"
"193",1278,"COL1A2",557,"HighConf","Novel","PI3K-Akt signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion, Relaxin signaling pathway, Protein digestion and absorption",23,"COL10A1, COL17A1, COL20A1, COL6A1, COL4A3, FLT4, ITGA1, TLL1, MSR1, P4HB, ITGB1, SMAD4, MAX, JUN, PLOD3, COL4A2, ITGA5, ITGAV, EDN1, CRTAP, LEPRE1, SP1, COL23A1"
"194",57642,"COL20A1",561,"MedConf","Novel",NA,6,"COL6A1, COL4A3, COL4A2, COL1A2, COL10A1, COL17A1"
"195",91522,"COL23A1",548,"HighConf","Novel",NA,7,"COL1A2, COL10A1, COL17A1, COL6A1, COL4A3, ITGB1, COL4A2"
"196",1284,"COL4A2",355,"MedConf","Novel","PI3K-Akt signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion, Relaxin signaling pathway, Protein digestion and absorption",17,"ITGA5, ITGAV, NCAM1, CRTAP, LEPRE1, COL23A1, COL1A2, COL10A1, COL17A1, COL20A1, COL6A1, COL4A3, ITGA1, MSR1, P4HB, ITGB1, PLOD3"
"197",1285,"COL4A3",569,"MedConf","Novel","PI3K-Akt signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion, Relaxin signaling pathway, Protein digestion and absorption",16,"ITGA1, P4HB, ITGB1, PLOD3, COL4A2, ITGA5, ITGAV, NCAM1, CRTAP, LEPRE1, COL23A1, COL1A2, COL10A1, COL17A1, COL20A1, COL6A1"
"198",1291,"COL6A1",562,"MedConf","Novel","PI3K-Akt signaling pathway, Focal adhesion, Protein digestion and absorption",16,"COL4A3, ITGA1, P4HB, ITGB1, PLOD3, COL4A2, ITGA5, ITGAV, NCAM1, CRTAP, LEPRE1, COL23A1, COL1A2, COL10A1, COL17A1, COL20A1"
"199",1315,"COPB1",334,"HighConf","Novel",NA,11,"CLTA, DYNC1I1, DYNC2LI1, PSMD2, DYNC1H1, SF3B2, STX18, SF3B1, DCTN4, DYNC1I2, DYNLL1"
"200",9318,"COPS2",105,"MedConf","Novel",NA,1,"LAT"
"201",10987,"COPS5",106,"MedConf","Novel",NA,9,"LAT, EIF3A, EIF3J, EIF3B, EPO, JUN, EDN1, EIF3I, CREB1"
"202",10980,"COPS6",659,"MedConf","Novel",NA,2,"RAE1, LAT"
"203",50813,"COPS7A",666,"HighConf","Novel",NA,2,"PSMD12, LAT"
"204",23406,"COTL1",225,"HighConf","Novel",NA,1,"CFL1"
"205",1327,"COX4I1",661,"MedConf","Novel",NA,1,"DBT"
"206",1385,"CREB1",84,"HighConf","Novel","PI3K-Akt signaling pathway, Thyroid hormone synthesis, TNF signaling pathway, cAMP signaling pathway, Osteoclast differentiation, Vasopressin-regulated water reabsorption, Relaxin signaling pathway, Renin secretion, Insulin secretion",15,"COPS5, MAPK13, PRKAR2B, ATF3, EPO, JUN, ARNT, RET, RBPJ, EDN1, ATF6B, CEBPD, PRKD1, G6PC, CREB3"
"207",10488,"CREB3",46,"MedConf","Novel","PI3K-Akt signaling pathway, Thyroid hormone synthesis, TNF signaling pathway, cAMP signaling pathway, Vasopressin-regulated water reabsorption, Relaxin signaling pathway, Insulin secretion",4,"CREB1, ATF3, ATF6B, PRKD1"
"208",10491,"CRTAP",545,"MedConf","Novel",NA,6,"COL1A2, COL10A1, COL17A1, COL6A1, COL4A3, COL4A2"
"209",1436,"CSF1R",350,"HighConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Rap1 signaling pathway, Osteoclast differentiation, Ras signaling pathway, Hematopoietic cell lineage",11,"ITGAV, EFNA2, FGF9, EPN1, FGF10, FGF12, FGF8, SH3GLB2, SHC2, SPI1, SH3GLB1"
"210",1437,"CSF2",463,"MedConf","Novel","Cytokine-cytokine receptor interaction, TNF signaling pathway, Hematopoietic cell lineage, Fc epsilon RI signaling pathway",18,"KRAS, IL3, IL3RA, IL12RB2, IL27RA, GAB2, CNTFR, PIK3R3, IKBKB, HDAC2, PTPN6, ITGB1, RELA, STAT1, JUN, IL21R, SYK, PDPK1"
"211",53944,"CSNK1G1",736,"MedConf","Novel",NA,5,"YWHAH, SFN, ADRBK1, YWHAG, GSK3A"
"212",1459,"CSNK2A2",175,"HighConf","NF-kappa B signaling pathway","NF-kappa B signaling pathway",7,"TOP2A, HCFC1, NCAPD2, NOP2, EIF3J, SIN3A, BHLHE40"
"213",10675,"CSPG5",853,"MedConf","Novel",NA,1,"AGRN"
"214",1490,"CTGF",911,"MedConf","Novel",NA,1,"ITGAM"
"215",1500,"CTNND1",393,"HighConf","Leukocyte transendothelial migration","Leukocyte transendothelial migration, Rap1 signaling pathway",13,"PIP5K1C, PLEKHA7, CABLES1, CDH18, IGF2, PTPN6, JUP, CDH5, CDC42, VCL, EGFR, RAP1A, RET"
"216",1509,"CTSD",246,"MedConf","Novel","Sphingolipid signaling pathway",6,"RAB5A, SCNN1G, AGT, HLA-DQA2, LDHB, HSP90B1"
"217",83992,"CTTNBP2",676,"MedConf","Novel",NA,1,"PPP2CB"
"218",1524,"CX3CR1",492,"MedConf","Novel","Cytokine-cytokine receptor interaction, Chemokine signaling pathway",10,"CXCL13, PF4, CXCL11, XCL2, CCL13, CCL7, GRK4, ADRBK1, GNAI3, CXCL8"
"219",6373,"CXCL11",498,"MedConf","Novel","Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, Chemokine signaling pathway",33,"HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, MAP2K6, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, CX3CR1, MTNR1B, CXCL13, PF4, PNOC"
"220",10563,"CXCL13",495,"MedConf","Novel","Cytokine-cytokine receptor interaction, Chemokine signaling pathway",32,"PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, CX3CR1, MTNR1B"
"221",3576,"CXCL8",377,"MedConf","NF-kappa B signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, NOD-like receptor signaling pathway, Chemokine signaling pathway, AGE-RAGE signaling pathway in diabetic complications, RIG-I-like receptor signaling pathway",50,"DNM1, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, CX3CR1, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNA15, AVPR1A, HIST1H2BJ, HIST1H2BK, PARN, EXOSC5, EXOSC4, RPS27A, UBB, RELA, ADRBK1, GNG3, RAB5A, EGFR, JUN, GNG10, C5, UBC, GNAI3, AGT, EHMT2, EHMT1, DRD2"
"222",2833,"CXCR3",476,"MedConf","Novel","Cytokine-cytokine receptor interaction, Chemokine signaling pathway",38,"CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, XCL2, CCL13, CCL7, GRK4, ADRBK1, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, DNM1, GNAO1, CXCR5, CHRM2, CCR8"
"223",7852,"CXCR4",486,"HighConf","Leukocyte transendothelial migration","Cytokine-cytokine receptor interaction, Leukocyte transendothelial migration, Chemokine signaling pathway",44,"BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, XCL2, CCL13, CCL7, GRK4, PXN, CDC42, STAT1, ADRBK1, GNG3, GNG10, C5, ARNT, GNAI3, AGT, DRD2, CXCL8, ADRB2, DNM1, GNAO1, CXCR5, CHRM2, CCR8, EDN1, CXCR3"
"224",643,"CXCR5",446,"MedConf","Novel","Cytokine-cytokine receptor interaction, Chemokine signaling pathway",36,"CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, XCL2, CCL13, CCL7, GRK4, ADRBK1, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8"
"225",1540,"CYLD",776,"HighConf","Novel","Osteoclast differentiation, RIG-I-like receptor signaling pathway",8,"RIPK1, IKBKB, RPS27A, UBB, MAP3K7, STAT1, TNFRSF1A, UBC"
"226",1629,"DBT",98,"MedConf","Novel","Valine, leucine and isoleucine degradation",9,"ABAT, ACADSB, ALDH3A2, PDHA1, COX4I1, IVD, SDSL, DLD, PDHX"
"227",54876,"DCAF16",924,"HighConf","Novel",NA,1,"PLRG1"
"228",80067,"DCAF17",923,"MedConf","Novel",NA,1,"PLRG1"
"229",1633,"DCK",921,"MedConf","Novel",NA,2,"PDE1B, PDE3B"
"230",51164,"DCTN4",222,"MedConf","Novel","Vasopressin-regulated water reabsorption",23,"DYNC1I2, TMED10, ARF5, DYNLL1, COPB1, ARCN1, GOSR2, TMED3, RILP, DYNLT3, COG6, KIF18A, DYNC1I1, DYNC2LI1, HLA-DQA2, ANK2, BET1L, DNAI2, CCDC114, DNAH2, DYNC1H1, KIF4A, EIF4G1"
"231",10212,"DDX39A",7,"HighConf","Novel",NA,17,"THOC7, RAE1, NUP43, SRSF1, EIF4B, NXF1, SRRM1, SRSF2, SRSF3, PABPC4, THOC2, NUP155, NUP188, NXT1, SLC7A9, RANBP2, THOC1"
"232",1654,"DDX3X",72,"MedConf","Novel","RIG-I-like receptor signaling pathway",7,"PUS7, RBM39, SYNCRIP, MBD3, PRPF8, WDR61, UBL7"
"233",51071,"DERA",623,"MedConf","Novel",NA,1,"G6PC"
"234",51009,"DERL2",387,"MedConf","Novel",NA,1,"CFTR"
"235",84649,"DGAT2",887,"MedConf","Novel",NA,1,"PPAP2A"
"236",8526,"DGKE",597,"MedConf","Novel",NA,1,"CEPT1"
"237",8525,"DGKZ",598,"MedConf","Novel",NA,1,"CEPT1"
"238",56616,"DIABLO",727,"MedConf","Novel",NA,2,"IKBKB, BCL2L1"
"239",27042,"DIEXF",370,"HighConf","Novel",NA,2,"RPP25, RPP40"
"240",1738,"DLD",70,"MedConf","Novel","Valine, leucine and isoleucine degradation",8,"ATP1B3, PDHX, DBT, ACADSB, PDHA1, IVD, AGXT, SDSL"
"241",1745,"DLX1",1057,"MedConf","Novel",NA,1,"SMAD4"
"242",146754,"DNAH2",891,"MedConf","Novel",NA,5,"DYNC1H1, DCTN4, DYNLL1, DYNC1I1, DYNC2LI1"
"243",64446,"DNAI2",889,"MedConf","Novel",NA,5,"DYNC1H1, DCTN4, DYNLL1, DYNC1I1, DYNC2LI1"
"244",3301,"DNAJA1",213,"MedConf","Novel",NA,5,"TRA2B, PSMD11, PSMC2, PSMC5, HSPA5"
"245",55466,"DNAJA4",668,"HighConf","Novel",NA,4,"PSMD11, PSMC2, PSMC5, HSPA5"
"246",10049,"DNAJB6",836,"MedConf","Novel",NA,1,"HSPA5"
"247",1759,"DNM1",415,"MedConf","Novel","Synaptic vesicle cycle",39,"WNT5A, TF, AGFG1, APOB, EPN1, TACR1, CHRM2, GABRA6, GABRA5, GABRA2, EDN1, CXCR3, HLA-DQA2, CXCR4, TLR4, SNX9, JAG1, LY96, ACTR2, RPS27A, UBB, CLTC, SYT1, RAB5A, EGFR, RPE, UBC, HCLS1, SCARB2, ITSN2, CLTA, AGT, CXCL8, ADRB2, LDLR, SNX18, AAK1, CD14, CFTR"
"248",10059,"DNM1L",710,"HighConf","Novel","TNF signaling pathway, NOD-like receptor signaling pathway",1,"PGAM5"
"249",1791,"DNTT",1055,"MedConf","Novel","Hematopoietic cell lineage",1,"MAX"
"250",116092,"DNTTIP1",737,"MedConf","Novel",NA,3,"HDAC2, EIF2S1, SIN3A"
"251",55619,"DOCK10",1056,"MedConf","Novel",NA,1,"CDC42"
"252",80005,"DOCK5",741,"MedConf","Novel",NA,1,"CDC42"
"253",83475,"DOHH",698,"MedConf","Novel",NA,1,"EIF4B"
"254",1813,"DRD2",367,"MedConf","Neuroactive ligand-receptor interaction","Rap1 signaling pathway, cAMP signaling pathway, Neuroactive ligand-receptor interaction",38,"CXCL8, GNAO1, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GHRL, SLC6A3, PPP2R5E, PPP2CB, ADRBK1, GNG3, GNG10, C5, PPP2R5A, GNAI3, AGT"
"255",1816,"DRD5",515,"MedConf","Neuroactive ligand-receptor interaction","cAMP signaling pathway, Neuroactive ligand-receptor interaction",18,"P2RY11, VIPR1, MC2R, CALCR, RLN2, GPBAR1, HRH2, GNG3, GNG10, ADRB2, INSL3, SCT, RLN3, GHRH, PTGER2, GPR15, HTR6, PTGIR"
"256",1840,"DTX1",957,"HighConf","Novel","Notch signaling pathway",6,"RPS27A, UBB, NCSTN, APH1A, UBC, NOTCH4"
"257",11221,"DUSP10",907,"MedConf","Novel","MAPK signaling pathway",1,"MAPK13"
"258",1847,"DUSP5",908,"HighConf","Novel","MAPK signaling pathway",1,"MAPK13"
"259",1848,"DUSP6",818,"HighConf","Novel","MAPK signaling pathway",1,"MAPK13"
"260",1849,"DUSP7",695,"MedConf","Novel","MAPK signaling pathway",1,"MAPK13"
"261",1778,"DYNC1H1",55,"MedConf","Novel","Vasopressin-regulated water reabsorption, Phagosome",43,"TUBA4A, KIF4A, CDC5L, PLK1, DCTN4, PRKAR2B, DYNC1I2, TMED10, ARF5, DYNLL1, MAX, YWHAG, TUBA1A, PLOD3, COPB1, ARCN1, GOSR2, TMED3, RILP, DYNLT3, COG6, KIF18A, DYNC1I1, DYNC2LI1, HLA-DQA2, SAP30BP, RANBP9, YARS, HEXIM1, CEP41, RPGRIP1L, CEP152, CEP250, ANK2, BET1L, DNAI2, CCDC114, DNAH2, B9D1, CEP89, CEP83, TMEM216, ZC3H4"
"262",1780,"DYNC1I1",439,"MedConf","Novel","Vasopressin-regulated water reabsorption, Phagosome",24,"DYNC2LI1, HLA-DQA2, ANK2, BET1L, DNAI2, CCDC114, DNAH2, DYNC1H1, TUBA4A, KIF4A, DCTN4, DYNC1I2, TMED10, ARF5, DYNLL1, TUBA1A, COPB1, ARCN1, GOSR2, TMED3, RILP, DYNLT3, COG6, KIF18A"
"263",1781,"DYNC1I2",229,"MedConf","Novel","Vasopressin-regulated water reabsorption, Phagosome",35,"TMED10, ARF5, DYNLL1, YWHAG, TUBA1A, COPB1, ARCN1, GOSR2, TMED3, RILP, DYNLT3, COG6, KIF18A, DYNC1I1, DYNC2LI1, HLA-DQA2, CEP41, RPGRIP1L, CEP152, CEP250, ANK2, BET1L, B9D1, CEP89, CEP83, TMEM216, PSMA2, PSMA5, CCAR1, DYNC1H1, TUBA4A, KIF4A, PLK1, DCTN4, PRKAR2B"
"264",51626,"DYNC2LI1",440,"MedConf","Novel","Vasopressin-regulated water reabsorption",25,"HLA-DQA2, ANK2, BET1L, TCTEX1D1, WDR34, DNAI2, CCDC114, DNAH2, DYNC1H1, KIF4A, DCTN4, DYNC1I2, TMED10, ARF5, DYNLL1, COPB1, ARCN1, GOSR2, TMED3, RILP, DYNLT3, COG6, KIF18A, IFT122, DYNC1I1"
"265",8655,"DYNLL1",260,"MedConf","Novel","Vasopressin-regulated water reabsorption",43,"YWHAG, TUBA1A, COPB1, ARCN1, GOSR2, TMED3, RILP, DYNLT3, COG6, KIF18A, IFT122, DYNC1I1, DYNC2LI1, HLA-DQA2, ATG13, AMOTL2, PPFIBP1, CEP41, RPGRIP1L, CEP152, CEP250, ANK2, BET1L, TCTEX1D1, WDR34, DNAI2, CCDC114, DNAH2, B9D1, CEP89, CEP83, TMEM216, DYNC1H1, TUBA4A, KIF4A, PLK1, DCTN4, PRKAR2B, DYNC1I2, CFL1, TMED10, ARF5, TRAF3IP3"
"266",6990,"DYNLT3",408,"MedConf","Novel",NA,6,"DYNC1I1, DYNC2LI1, DYNC1H1, DCTN4, DYNC1I2, DYNLL1"
"267",8291,"DYSF",583,"MedConf","Novel",NA,1,"CAV3"
"268",1871,"E2F3",636,"MedConf","Novel",NA,5,"SPI1, CCND2, CCND3, MAX, CCNE1"
"269",85403,"EAF1",711,"HighConf","Novel",NA,1,"THOC7"
"270",55837,"EAPP",123,"MedConf","Novel",NA,1,"CDC5L"
"271",10148,"EBI3",967,"MedConf","Novel",NA,4,"STAT1, IL12A, IL12RB2, IL27RA"
"272",1893,"ECM1",494,"MedConf","Novel",NA,2,"PF4, TGFB2"
"273",1896,"EDA",649,"MedConf","Novel","Cytokine-cytokine receptor interaction",1,"EDAR"
"274",10913,"EDAR",1059,"MedConf","Novel","Cytokine-cytokine receptor interaction",1,"EDA"
"275",1906,"EDN1",475,"MedConf","Novel","TNF signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Relaxin signaling pathway",37,"CXCR4, BDKRB1, NMUR2, NMS, P2RY11, MLNR, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, COL1A2, XCL2, PIK3R3, CREB1, COPS5, GNA11, PRKAR2B, ADRBK1, GNG3, EGFR, JUN, GNG10, ARNT, GNAI3, AGT, ADRB2, CFTR, DNM1, GNAO1, KALRN, TACR1"
"276",9521,"EEF1E1",686,"MedConf","Novel",NA,1,"ATP6V1B2"
"277",29904,"EEF2K",905,"MedConf","Novel",NA,1,"MAPK13"
"278",1943,"EFNA2",416,"MedConf","Novel","PI3K-Akt signaling pathway, Rap1 signaling pathway, Ras signaling pathway",9,"FLT4, EPHA6, EPHA10, NGFR, EGFR, FGFR3, PDGFRB, PDGFRA, CSF1R"
"279",9343,"EFTUD2",132,"MedConf","Novel","Spliceosome",38,"HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, IK, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, PPIH, GPKOW, PCF11, RANBP2, PRPF8, PRPF31, YBX1, CCAR1, HNRNPA2B1, PAPOLA, XAB2, HNRNPM, RANGAP1, PTBP1, SNW1, SF3B2, SF3B1, SRSF1, SFPQ, CDC5L, PLRG1, LSM6"
