EntrezID,GeneSymbol,ConfidenceCategory,TRIAGEhit,Pathway,InteractingGenes,NetworkGenePathways
733,C8G,MedConf,Yes,,"VDAC1, BCL2","Apoptosis (2), Necroptosis (2), Sphingolipid signaling pathway (1), HIF-1 signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), PI3K-Akt signaling pathway (1), Neurotrophin signaling pathway (1), Apoptosis - multiple species (1), Hedgehog signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Cellular senescence (1), cGMP-PKG signaling pathway (1)"
773,CACNA1A,MedConf,Yes,"Dopaminergic synapse, MAPK signaling pathway, Long-term depression, Retrograde endocannabinoid signaling","RAC1, GNGT1, GNB5, PRKCA, PRKCB, RASGRP1, CACNB2, RASGRP2, RASGRP3","MAPK signaling pathway (7), Rap1 signaling pathway (5), Retrograde endocannabinoid signaling (4), Dopaminergic synapse (4), PI3K-Akt signaling pathway (4), B cell receptor signaling pathway (3), Oxytocin signaling pathway (3), Sphingolipid signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), Natural killer cell mediated cytotoxicity (3), VEGF signaling pathway (3), Wnt signaling pathway (3), Relaxin signaling pathway (3), Platelet activation (2), Adrenergic signaling in cardiomyocytes (2), ErbB signaling pathway (2), HIF-1 signaling pathway (2), Long-term potentiation (2), Long-term depression (2), Vascular smooth muscle contraction (2), Aldosterone synthesis and secretion (2), T cell receptor signaling pathway (1), Osteoclast differentiation (1), cAMP signaling pathway (1), Neurotrophin signaling pathway (1)"
93589,CACNA2D4,MedConf,Yes,"Adrenergic signaling in cardiomyocytes, MAPK signaling pathway, Oxytocin signaling pathway","RASGRP3, PPP1CA, PPP2R1B, PPP2R1A, PPP2CA, PPP2R2A, PPP2R5C, PPP2R4, CAMK2G, CAMK2D, RASGRP1, CACNG6, AKAP6, CACNG5, CACNB2, RASGRP2","Adrenergic signaling in cardiomyocytes (11), Dopaminergic synapse (8), Oocyte meiosis (7), MAPK signaling pathway (6), Oxytocin signaling pathway (6), mRNA surveillance pathway (6), Sphingolipid signaling pathway (5), AMPK signaling pathway (5), PI3K-Akt signaling pathway (5), Hippo signaling pathway (5), Platelet activation (3), Long-term potentiation (3), cAMP signaling pathway (3), Long-term depression (3), Rap1 signaling pathway (2), ErbB signaling pathway (2), HIF-1 signaling pathway (2), Aldosterone synthesis and secretion (2), Neurotrophin signaling pathway (2), Necroptosis (2), Wnt signaling pathway (2), T cell receptor signaling pathway (1), Vascular smooth muscle contraction (1), Cellular senescence (1), cGMP-PKG signaling pathway (1), B cell receptor signaling pathway (1)"
783,CACNB2,MedConf,Yes,"Adrenergic signaling in cardiomyocytes, MAPK signaling pathway, Oxytocin signaling pathway","RASGRP2, CACNA2D4, RASGRP3, CACNA1A, PPP1CA, PPP2R1B, PPP2R1A, PPP2CA, PPP2R2A, PPP2R5C, GNGT1, PPP2R4, GNB5, CAMK2G, CAMK2D, RASGRP1, CACNG6, STXBP1, AKAP6, CACNG5","Adrenergic signaling in cardiomyocytes (11), Dopaminergic synapse (11), MAPK signaling pathway (7), Oocyte meiosis (7), PI3K-Akt signaling pathway (7), Oxytocin signaling pathway (6), mRNA surveillance pathway (6), Sphingolipid signaling pathway (5), AMPK signaling pathway (5), Hippo signaling pathway (5), Long-term depression (4), Platelet activation (3), Long-term potentiation (3), cAMP signaling pathway (3), Retrograde endocannabinoid signaling (3), ErbB signaling pathway (2), HIF-1 signaling pathway (2), Aldosterone synthesis and secretion (2), Neurotrophin signaling pathway (2), Necroptosis (2), Wnt signaling pathway (2), Relaxin signaling pathway (2), Rap1 signaling pathway (2), T cell receptor signaling pathway (1), Vascular smooth muscle contraction (1), Cellular senescence (1), cGMP-PKG signaling pathway (1), B cell receptor signaling pathway (1)"
27091,CACNG5,MedConf,Yes,"Adrenergic signaling in cardiomyocytes, MAPK signaling pathway, Oxytocin signaling pathway","CACNB2, RASGRP2, CACNA2D4, RASGRP3, PPP1CA, PPP2R1B, PPP2R1A, PPP2CA, PPP2R2A, PPP2R5C, CAMK2G, CAMK2D, RASGRP1, GRID2","Adrenergic signaling in cardiomyocytes (10), Dopaminergic synapse (8), Oocyte meiosis (7), mRNA surveillance pathway (6), MAPK signaling pathway (5), Oxytocin signaling pathway (5), Sphingolipid signaling pathway (5), AMPK signaling pathway (5), PI3K-Akt signaling pathway (5), Hippo signaling pathway (5), Long-term depression (4), Platelet activation (3), Long-term potentiation (3), cAMP signaling pathway (3), ErbB signaling pathway (2), HIF-1 signaling pathway (2), Aldosterone synthesis and secretion (2), Neurotrophin signaling pathway (2), Necroptosis (2), Wnt signaling pathway (2), Rap1 signaling pathway (2), T cell receptor signaling pathway (1), Vascular smooth muscle contraction (1), Cellular senescence (1), cGMP-PKG signaling pathway (1), B cell receptor signaling pathway (1)"
59285,CACNG6,MedConf,Yes,"Adrenergic signaling in cardiomyocytes, MAPK signaling pathway, Oxytocin signaling pathway","AKAP6, CACNB2, RASGRP2, CACNA2D4, RASGRP3, PPP1CA, PPP2R1B, PPP2R1A, PPP2CA, PPP2R2A, PPP2R5C, PPP2R4, CAMK2G, CAMK2D, RASGRP1","Adrenergic signaling in cardiomyocytes (10), Dopaminergic synapse (8), Oocyte meiosis (7), mRNA surveillance pathway (6), MAPK signaling pathway (5), Oxytocin signaling pathway (5), Sphingolipid signaling pathway (5), AMPK signaling pathway (5), PI3K-Akt signaling pathway (5), Hippo signaling pathway (5), Platelet activation (3), Long-term potentiation (3), cAMP signaling pathway (3), Long-term depression (3), ErbB signaling pathway (2), HIF-1 signaling pathway (2), Aldosterone synthesis and secretion (2), Neurotrophin signaling pathway (2), Necroptosis (2), Wnt signaling pathway (2), Rap1 signaling pathway (2), T cell receptor signaling pathway (1), Vascular smooth muscle contraction (1), Cellular senescence (1), cGMP-PKG signaling pathway (1), B cell receptor signaling pathway (1)"
10203,CALCRL,MedConf,Yes,Vascular smooth muscle contraction,"SCTR, GNGT1, GNB5, FSHR, AVPR2, AVP, ADCY3, ADCY9, PTH2, LHCGR, GHRHR, VIP, ADRB1","cAMP signaling pathway (4), Vasopressin-regulated water reabsorption (4), Retrograde endocannabinoid signaling (4), Relaxin signaling pathway (4), cGMP-PKG signaling pathway (3), Adrenergic signaling in cardiomyocytes (3), Longevity regulating pathway (2), Platelet activation (2), Oxytocin signaling pathway (2), Oocyte meiosis (2), Vascular smooth muscle contraction (2), Aldosterone synthesis and secretion (2), Rap1 signaling pathway (2), Purine metabolism (2), PI3K-Akt signaling pathway (2), Dopaminergic synapse (2)"
50632,CALY,MedConf,Yes,Dopaminergic synapse,,
817,CAMK2D,MedConf,Yes,"Wnt signaling pathway, Dopaminergic synapse, Adrenergic signaling in cardiomyocytes, Necroptosis, Neurotrophin signaling pathway, cAMP signaling pathway, Aldosterone synthesis and secretion, Oocyte meiosis, Oxytocin signaling pathway, Long-term potentiation, HIF-1 signaling pathway, ErbB signaling pathway","NRAS, CREB3L4, IFNG, CACNG6, CACNG5, CACNB2, CACNA2D4, PDE3A, ADCY3, ADCY9, PDE4B, MEF2A, HSF1, SCN1B, PPP1CA, ATF4, FLNC, CAMK2G, ATF1","Adrenergic signaling in cardiomyocytes (11), Oxytocin signaling pathway (9), cAMP signaling pathway (7), MAPK signaling pathway (7), cGMP-PKG signaling pathway (7), Aldosterone synthesis and secretion (6), Longevity regulating pathway (5), Relaxin signaling pathway (5), Long-term potentiation (4), Oocyte meiosis (4), Dopaminergic synapse (4), Purine metabolism (4), Neurotrophin signaling pathway (3), PI3K-Akt signaling pathway (3), Platelet activation (3), Vascular smooth muscle contraction (3), Vasopressin-regulated water reabsorption (3), Rap1 signaling pathway (3), ErbB signaling pathway (2), HIF-1 signaling pathway (2), Necroptosis (2), Apoptosis (2), Cellular senescence (2), Retrograde endocannabinoid signaling (2), T cell receptor signaling pathway (2), Natural killer cell mediated cytotoxicity (2), Wnt signaling pathway (1), mRNA surveillance pathway (1), Hippo signaling pathway (1), Osteoclast differentiation (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), AMPK signaling pathway (1), Sphingolipid signaling pathway (1), FoxO signaling pathway (1), Long-term depression (1), AGE-RAGE signaling pathway in diabetic complications (1), B cell receptor signaling pathway (1), VEGF signaling pathway (1)"
818,CAMK2G,MedConf,Yes,"Wnt signaling pathway, Dopaminergic synapse, Adrenergic signaling in cardiomyocytes, Necroptosis, Neurotrophin signaling pathway, cAMP signaling pathway, Aldosterone synthesis and secretion, Oocyte meiosis, Oxytocin signaling pathway, Long-term potentiation, HIF-1 signaling pathway, ErbB signaling pathway","ATF1, CAMK2D, NRAS, CREB3L4, IFNG, CACNG6, CACNG5, CACNB2, CACNA2D4, PDE3A, ADCY3, ADCY9, PDE4B, MEF2A, HSF1, SCN1B, PPP1CA, ATF4, FLNC","Adrenergic signaling in cardiomyocytes (11), Oxytocin signaling pathway (9), MAPK signaling pathway (7), cGMP-PKG signaling pathway (7), cAMP signaling pathway (7), Aldosterone synthesis and secretion (6), Longevity regulating pathway (5), Relaxin signaling pathway (5), Long-term potentiation (4), Dopaminergic synapse (4), Oocyte meiosis (4), Purine metabolism (4), PI3K-Akt signaling pathway (3), Neurotrophin signaling pathway (3), Platelet activation (3), Vascular smooth muscle contraction (3), Vasopressin-regulated water reabsorption (3), Rap1 signaling pathway (3), Apoptosis (2), Cellular senescence (2), Retrograde endocannabinoid signaling (2), T cell receptor signaling pathway (2), HIF-1 signaling pathway (2), Natural killer cell mediated cytotoxicity (2), Necroptosis (2), ErbB signaling pathway (2), mRNA surveillance pathway (1), Hippo signaling pathway (1), Osteoclast differentiation (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), AMPK signaling pathway (1), Sphingolipid signaling pathway (1), FoxO signaling pathway (1), Long-term depression (1), AGE-RAGE signaling pathway in diabetic complications (1), B cell receptor signaling pathway (1), VEGF signaling pathway (1), Wnt signaling pathway (1)"
823,CAPN1,MedConf,Yes,"Necroptosis, Cellular senescence, Apoptosis","BCAR1, SKIV2L2, RAC1, HNRNPR","Rap1 signaling pathway (2), Sphingolipid signaling pathway (1), Osteoclast differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1), Natural killer cell mediated cytotoxicity (1), B cell receptor signaling pathway (1), PI3K-Akt signaling pathway (1), cAMP signaling pathway (1), MAPK signaling pathway (1), VEGF signaling pathway (1), Neurotrophin signaling pathway (1), Wnt signaling pathway (1)"
830,CAPZA2,MedConf,Yes,,DCTN1,Vasopressin-regulated water reabsorption (1)
23589,CARHSP1,MedConf,Yes,,HSPB1,"MAPK signaling pathway (1), VEGF signaling pathway (1)"
10498,CARM1,MedConf,Yes,,"CYP4A11, CYP1A1, CPT1A, GADD45A, TBL1XR1","Fatty acid degradation (2), Retinol metabolism (2), Wnt signaling pathway (1), FoxO signaling pathway (1), p53 signaling pathway (1), Apoptosis (1), MAPK signaling pathway (1), Cellular senescence (1), AMPK signaling pathway (1), Vascular smooth muscle contraction (1)"
837,CASP4,MedConf,Yes,,"AIM2, PYCARD","Cytosolic DNA-sensing pathway (2), Necroptosis (1)"
842,CASP9,MedConf,Yes,"Apoptosis - multiple species, VEGF signaling pathway, PI3K-Akt signaling pathway, Apoptosis, p53 signaling pathway","APPL1, BIRC2, PIK3CD, PARP4, DCC, CYCS","Apoptosis (6), Apoptosis - multiple species (2), Necroptosis (2), Longevity regulating pathway (2), p53 signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Platelet activation (1), ErbB signaling pathway (1), Relaxin signaling pathway (1), FoxO signaling pathway (1), HIF-1 signaling pathway (1), Osteoclast differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1), Natural killer cell mediated cytotoxicity (1), AMPK signaling pathway (1), B cell receptor signaling pathway (1), PI3K-Akt signaling pathway (1), cAMP signaling pathway (1), Rap1 signaling pathway (1), VEGF signaling pathway (1), Neurotrophin signaling pathway (1), Cellular senescence (1), Hippo signaling pathway (1)"
847,CAT,MedConf,Yes,"FoxO signaling pathway, Longevity regulating pathway","FOXO3, STIM1, BCAT2, MECP2, HAO2, CYCS, TANGO2","Apoptosis (2), p53 signaling pathway (1), Apoptosis - multiple species (1), Platelet activation (1), Longevity regulating pathway (1), FoxO signaling pathway (1), AMPK signaling pathway (1), PI3K-Akt signaling pathway (1), Neurotrophin signaling pathway (1), Cellular senescence (1)"
874,CBR3,MedConf,Yes,,"UGT1A10, UGT2B17, CYP1A1",Retinol metabolism (3)
23466,CBX6,MedConf,Yes,,"HIST1H2AJ, MAPK14, MAPK11, H2AFZ","Necroptosis (2), Sphingolipid signaling pathway (2), T cell receptor signaling pathway (2), Retrograde endocannabinoid signaling (2), Platelet activation (2), Relaxin signaling pathway (2), FoxO signaling pathway (2), Osteoclast differentiation (2), Th1 and Th2 cell differentiation (2), AGE-RAGE signaling pathway in diabetic complications (2), Th17 cell differentiation (2), Rap1 signaling pathway (2), MAPK signaling pathway (2), VEGF signaling pathway (2), Neurotrophin signaling pathway (2), Cellular senescence (2), Adrenergic signaling in cardiomyocytes (2), Dopaminergic synapse (2)"
51244,CCDC174,MedConf,Yes,,EIF4A3,mRNA surveillance pathway (1)
6363,CCL19,MedConf,Yes,,"CNR1, AGTR2, LPAR2, HCAR3, GNGT1, GNB5, HTR1E, GABBR2, ADCY3, ADRA2A, ADCY9","Retrograde endocannabinoid signaling (5), cAMP signaling pathway (5), Relaxin signaling pathway (4), Rap1 signaling pathway (4), cGMP-PKG signaling pathway (3), Adrenergic signaling in cardiomyocytes (3), PI3K-Akt signaling pathway (3), Longevity regulating pathway (2), Vasopressin-regulated water reabsorption (2), Platelet activation (2), Oxytocin signaling pathway (2), Oocyte meiosis (2), Vascular smooth muscle contraction (2), Aldosterone synthesis and secretion (2), Purine metabolism (2), Dopaminergic synapse (2)"
6364,CCL20,MedConf,Yes,,"CNR1, AGTR2, LPAR2, HCAR3, GNGT1, GNB5, HTR1E, GABBR2, ADCY3, ADRA2A, ADCY9","Retrograde endocannabinoid signaling (5), cAMP signaling pathway (5), Relaxin signaling pathway (4), Rap1 signaling pathway (4), cGMP-PKG signaling pathway (3), Adrenergic signaling in cardiomyocytes (3), PI3K-Akt signaling pathway (3), Longevity regulating pathway (2), Vasopressin-regulated water reabsorption (2), Platelet activation (2), Oxytocin signaling pathway (2), Oocyte meiosis (2), Vascular smooth muscle contraction (2), Aldosterone synthesis and secretion (2), Purine metabolism (2), Dopaminergic synapse (2)"
6370,CCL25,MedConf,Yes,,"LPAR2, HCAR3, GNGT1, GNB5, HTR1E, GABBR2, ADCY3, ADRA2A, ADCY9, CNR1, AGTR2","Retrograde endocannabinoid signaling (5), cAMP signaling pathway (5), Rap1 signaling pathway (4), Relaxin signaling pathway (4), Adrenergic signaling in cardiomyocytes (3), cGMP-PKG signaling pathway (3), PI3K-Akt signaling pathway (3), Longevity regulating pathway (2), Vasopressin-regulated water reabsorption (2), Platelet activation (2), Oxytocin signaling pathway (2), Oocyte meiosis (2), Vascular smooth muscle contraction (2), Aldosterone synthesis and secretion (2), Purine metabolism (2), Dopaminergic synapse (2)"
595,CCND1,MedConf,Yes,"Wnt signaling pathway, Hippo signaling pathway, Hedgehog signaling pathway, Cellular senescence, PI3K-Akt signaling pathway, AMPK signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Oxytocin signaling pathway, p53 signaling pathway, FoxO signaling pathway","ERCC3, CDC25A, GLI1, GLI3, H2AFZ, RASSF1, TFDP2, ESR1, PHKA2, CCNK, COPRS, AGO1, AGO2, HIST1H2AJ, PYCARD, GADD45A, GLI2, CDKN2D, AGAP2, PSMD5, ABL1, PSMB10, RAC1, TGFBR2, SMARCC2, CCNT1","FoxO signaling pathway (4), MAPK signaling pathway (3), Cellular senescence (3), Hippo signaling pathway (3), cAMP signaling pathway (3), Hedgehog signaling pathway (3), Necroptosis (3), Osteoclast differentiation (2), AGE-RAGE signaling pathway in diabetic complications (2), Neurotrophin signaling pathway (2), Relaxin signaling pathway (1), Th17 cell differentiation (1), Sphingolipid signaling pathway (1), Natural killer cell mediated cytotoxicity (1), B cell receptor signaling pathway (1), PI3K-Akt signaling pathway (1), Rap1 signaling pathway (1), VEGF signaling pathway (1), Wnt signaling pathway (1), ErbB signaling pathway (1), p53 signaling pathway (1), Apoptosis (1), Cytosolic DNA-sensing pathway (1), Nucleotide excision repair (1)"
8812,CCNK,MedConf,Yes,,"PYCARD, CHEK1, TCEB2, NCBP1, TGFBR2, CCND1, ERCC3, BRCA1","Cellular senescence (3), PI3K-Akt signaling pathway (2), FoxO signaling pathway (2), p53 signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Hippo signaling pathway (2), Nucleotide excision repair (1), Oxytocin signaling pathway (1), AMPK signaling pathway (1), Hedgehog signaling pathway (1), Wnt signaling pathway (1), Relaxin signaling pathway (1), Osteoclast differentiation (1), Th17 cell differentiation (1), MAPK signaling pathway (1), mRNA surveillance pathway (1), HIF-1 signaling pathway (1), Cytosolic DNA-sensing pathway (1), Necroptosis (1)"
904,CCNT1,MedConf,Yes,,"CCND1, ERCC3, BRCA1, PYCARD, CHEK1, TCEB2, NCBP1, TGFBR2","Cellular senescence (3), FoxO signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Hippo signaling pathway (2), p53 signaling pathway (2), PI3K-Akt signaling pathway (2), Relaxin signaling pathway (1), Osteoclast differentiation (1), Th17 cell differentiation (1), MAPK signaling pathway (1), mRNA surveillance pathway (1), HIF-1 signaling pathway (1), Cytosolic DNA-sensing pathway (1), Necroptosis (1), Nucleotide excision repair (1), Oxytocin signaling pathway (1), AMPK signaling pathway (1), Hedgehog signaling pathway (1), Wnt signaling pathway (1)"
10574,CCT7,MedConf,Yes,,"GNGT1, GNB5, PPP2CA, CDC20, PPP2R2A","PI3K-Akt signaling pathway (4), Dopaminergic synapse (4), Sphingolipid signaling pathway (2), AMPK signaling pathway (2), mRNA surveillance pathway (2), Adrenergic signaling in cardiomyocytes (2), Hippo signaling pathway (2), Oocyte meiosis (2), Retrograde endocannabinoid signaling (2), Relaxin signaling pathway (2), Long-term depression (1)"
977,CD151,MedConf,Yes,,"ITGA6, ITGB4",PI3K-Akt signaling pathway (2)
30835,CD209,MedConf,Yes,,"ICAM2, NRAS","Natural killer cell mediated cytotoxicity (2), Longevity regulating pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), ErbB signaling pathway (1), Relaxin signaling pathway (1), FoxO signaling pathway (1), Long-term potentiation (1), Long-term depression (1), Apoptosis (1), Oxytocin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), B cell receptor signaling pathway (1), PI3K-Akt signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), VEGF signaling pathway (1), Neurotrophin signaling pathway (1), Cellular senescence (1)"
29126,CD274,MedConf,Yes,,"PDCD1, CD3E, HLA-DPA1","Th1 and Th2 cell differentiation (2), Th17 cell differentiation (2), T cell receptor signaling pathway (2)"
916,CD3E,MedConf,Yes,"Th17 cell differentiation, Th1 and Th2 cell differentiation, T cell receptor signaling pathway","IL23A, HLA-DPA1, IFNG, CD8A, ZAP70, IL2RA, CD274, PDCD1, HLA-A","Th17 cell differentiation (5), T cell receptor signaling pathway (4), Th1 and Th2 cell differentiation (4), Natural killer cell mediated cytotoxicity (3), Cellular senescence (1), PI3K-Akt signaling pathway (1), HIF-1 signaling pathway (1), Osteoclast differentiation (1), Necroptosis (1)"
10849,CD3EAP,MedConf,Yes,,"H2AFZ, HIST1H2AJ, POLR1C, ERCC3","Necroptosis (2), Nucleotide excision repair (1), Cytosolic DNA-sensing pathway (1), Pyrimidine metabolism (1), Purine metabolism (1)"
958,CD40,MedConf,Yes,,"MAPK14, MAPK11, HTRA2, NFKBIA, MAP4K4, MAPK9, BIRC2","Apoptosis (7), T cell receptor signaling pathway (4), Relaxin signaling pathway (4), Osteoclast differentiation (4), Th1 and Th2 cell differentiation (4), Th17 cell differentiation (4), MAPK signaling pathway (4), Neurotrophin signaling pathway (4), Apoptosis - multiple species (3), Sphingolipid signaling pathway (3), Retrograde endocannabinoid signaling (3), FoxO signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), Dopaminergic synapse (3), Necroptosis (2), cAMP signaling pathway (2), Platelet activation (2), Rap1 signaling pathway (2), VEGF signaling pathway (2), Cellular senescence (2), Adrenergic signaling in cardiomyocytes (2), Hippo signaling pathway (1), ErbB signaling pathway (1), Wnt signaling pathway (1), Cytosolic DNA-sensing pathway (1), B cell receptor signaling pathway (1)"
962,CD48,MedConf,Yes,Natural killer cell mediated cytotoxicity,,
973,CD79A,MedConf,Yes,B cell receptor signaling pathway,"CD79B, ITPR2, NCK1, RPS6KB1, PIK3CD","ErbB signaling pathway (3), Longevity regulating pathway (2), T cell receptor signaling pathway (2), Platelet activation (2), HIF-1 signaling pathway (2), Apoptosis (2), AMPK signaling pathway (2), B cell receptor signaling pathway (2), PI3K-Akt signaling pathway (2), Cellular senescence (2), Sphingolipid signaling pathway (1), Relaxin signaling pathway (1), FoxO signaling pathway (1), Osteoclast differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1), Natural killer cell mediated cytotoxicity (1), cAMP signaling pathway (1), Rap1 signaling pathway (1), VEGF signaling pathway (1), Neurotrophin signaling pathway (1), Retrograde endocannabinoid signaling (1), Long-term potentiation (1), Long-term depression (1), Oxytocin signaling pathway (1), Oocyte meiosis (1), Vascular smooth muscle contraction (1), Aldosterone synthesis and secretion (1), cGMP-PKG signaling pathway (1), Dopaminergic synapse (1)"
974,CD79B,MedConf,Yes,B cell receptor signaling pathway,"ITPR2, NCK1, RPS6KB1, PIK3CD, CD79A","ErbB signaling pathway (3), B cell receptor signaling pathway (2), Longevity regulating pathway (2), T cell receptor signaling pathway (2), Platelet activation (2), HIF-1 signaling pathway (2), Apoptosis (2), AMPK signaling pathway (2), PI3K-Akt signaling pathway (2), Cellular senescence (2), Sphingolipid signaling pathway (1), Relaxin signaling pathway (1), FoxO signaling pathway (1), Osteoclast differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1), Natural killer cell mediated cytotoxicity (1), cAMP signaling pathway (1), Rap1 signaling pathway (1), VEGF signaling pathway (1), Neurotrophin signaling pathway (1), Retrograde endocannabinoid signaling (1), Long-term potentiation (1), Long-term depression (1), Oxytocin signaling pathway (1), Oocyte meiosis (1), Vascular smooth muscle contraction (1), Aldosterone synthesis and secretion (1), cGMP-PKG signaling pathway (1), Dopaminergic synapse (1)"
975,CD81,MedConf,Yes,B cell receptor signaling pathway,,
3732,CD82,MedConf,Yes,p53 signaling pathway,,
925,CD8A,MedConf,Yes,T cell receptor signaling pathway,"ZAP70, IL2RA, HLA-A, CD3E","Th1 and Th2 cell differentiation (3), Th17 cell differentiation (3), T cell receptor signaling pathway (2), Natural killer cell mediated cytotoxicity (2), Cellular senescence (1), PI3K-Akt signaling pathway (1)"
991,CDC20,MedConf,Yes,Oocyte meiosis,"BUB3, CDCA5, SMC1A, SMC3, TCEB2, PPP2R5C, UBR4, FBXO5, CCT7, RBX1, AURKB, UBE2E2, CUL3, SMURF1, CENPC, SPC25, SKA2, PPP3R1, MAD1L1, MIB2, HECTD1, VPRBP, FBXO44, CENPF, FBXO2, LMO7, KLHL41, SPSB2, UBA7, KBTBD6, B9D2, FBXL4, FBXL8, FBXL13, ZNRF2, RNF14, FBXL14, AREL1, PJA1, TRIM63, FBXO10, ASB14, PPP2R1B, PSMD5, PPP2R1A, TCP1, PPP2CA, PAFAH1B1, UBA1, HERC2, PSMB10, UBR1, BTRC, ANAPC16, SPDL1, XPO1, UBE2D1","Oocyte meiosis (10), Hippo signaling pathway (4), Sphingolipid signaling pathway (4), AMPK signaling pathway (4), mRNA surveillance pathway (4), PI3K-Akt signaling pathway (4), Adrenergic signaling in cardiomyocytes (4), Dopaminergic synapse (4), Hedgehog signaling pathway (3), Wnt signaling pathway (3), Long-term depression (3), Cellular senescence (2), HIF-1 signaling pathway (2), T cell receptor signaling pathway (1), Osteoclast differentiation (1), Long-term potentiation (1), Th1 and Th2 cell differentiation (1), Oxytocin signaling pathway (1), Natural killer cell mediated cytotoxicity (1), Th17 cell differentiation (1), B cell receptor signaling pathway (1), MAPK signaling pathway (1), VEGF signaling pathway (1), cGMP-PKG signaling pathway (1), Nucleotide excision repair (1)"
993,CDC25A,MedConf,Yes,Cellular senescence,"TFDP2, PSMD5, PSMB10, ORC5, BTRC, CHEK1, CCND1","Cellular senescence (3), p53 signaling pathway (2), Hedgehog signaling pathway (2), Hippo signaling pathway (2), Wnt signaling pathway (2), FoxO signaling pathway (1), Oxytocin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), AMPK signaling pathway (1), PI3K-Akt signaling pathway (1), Oocyte meiosis (1)"
11140,CDC37,MedConf,Yes,PI3K-Akt signaling pathway,"NRAS, NRG3, DMWD, HSP90AA1, NRG1, ILK","ErbB signaling pathway (3), PI3K-Akt signaling pathway (2), Th17 cell differentiation (1), Necroptosis (1), Longevity regulating pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Relaxin signaling pathway (1), FoxO signaling pathway (1), Long-term potentiation (1), Long-term depression (1), Apoptosis (1), Oxytocin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Natural killer cell mediated cytotoxicity (1), B cell receptor signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), VEGF signaling pathway (1), Neurotrophin signaling pathway (1), Cellular senescence (1)"
55664,CDC37L1,MedConf,Yes,,"TIMP1, TGFB3, HGF, FIGF, THBS1","PI3K-Akt signaling pathway (2), Rap1 signaling pathway (2), p53 signaling pathway (1), FoxO signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), MAPK signaling pathway (1), Cellular senescence (1), Hippo signaling pathway (1), HIF-1 signaling pathway (1)"
113130,CDCA5,MedConf,Yes,,"SMC1A, SMC3, PPP2R5C, MAD1L1, PPP2R1B, PPP2R1A, PPP2CA, CDC20, BUB3","Oocyte meiosis (7), Sphingolipid signaling pathway (4), AMPK signaling pathway (4), mRNA surveillance pathway (4), PI3K-Akt signaling pathway (4), Adrenergic signaling in cardiomyocytes (4), Dopaminergic synapse (4), Long-term depression (3), Hippo signaling pathway (3)"
55755,CDK5RAP2,MedConf,Yes,,"PPP2R1A, YWHAE, HSP90AA1","PI3K-Akt signaling pathway (3), Oocyte meiosis (2), Hippo signaling pathway (2), Th17 cell differentiation (1), Necroptosis (1), Neurotrophin signaling pathway (1), Sphingolipid signaling pathway (1), Long-term depression (1), AMPK signaling pathway (1), mRNA surveillance pathway (1), Adrenergic signaling in cardiomyocytes (1), Dopaminergic synapse (1)"
1032,CDKN2D,MedConf,Yes,FoxO signaling pathway,"PRKDC, CCND1, AGO1","FoxO signaling pathway (1), p53 signaling pathway (1), Oxytocin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), AMPK signaling pathway (1), PI3K-Akt signaling pathway (1), Cellular senescence (1), Hedgehog signaling pathway (1), Hippo signaling pathway (1), Wnt signaling pathway (1), Non-homologous end-joining (1)"
