name,imports,weights,datasource,Confidence,Color
Novel.Eif4g1,Novel.Rps27,900,database,Medium,green
Novel.Eif4g1,Novel.Eif3a,900,database,Medium,green
Novel.Eif4g1,Novel.Rps4x,900,database,Medium,green
Novel.Eif4g1,Novel.Ppp2r1a,900,database,Medium,green
Novel.Eif4g1,Novel.Hnrnpd,900,database,Medium,green
Novel.Eif4g1,Novel.Rps3,900,database,Medium,green
Novel.Eif4g1,Novel.Ncbp1,900,database,Medium,green
Novel.Eif4g1,Novel.Rpl23,900,database,Medium,green
Novel.Eif4g1,Novel.Rpl11,900,database,Medium,green
Novel.Eif4g1,Novel.Eif3e,900,database,Medium,green
Novel.Eif4g1,Novel.Eif3h,900,database,Medium,green
Novel.Eif4g1,Novel.Cnot7,900,database,Medium,green
Novel.Eif4g1,Novel.Cnot3,900,database,Medium,green
Novel.Eif4g1,Novel.Cnot1,900,database,Medium,green
Novel.Eif4g1,Novel.Eif3f,900,database,Medium,green
Novel.Eif4g1,Novel.Eif4ebp1,900,database,Medium,green
Novel.Eif4g1,Novel.Eif4g2,800,database,Medium,green
Novel.Eif4g1,Novel.Eif4a1,900,database,Medium,green
Novel.Eif4g1,Novel.Eif3g,900,database,Medium,green
Novel.Eif4g1,Novel.Eif3c,900,database,Medium,green
Novel.Eif4g1,Novel.Rps6kb1,900,database,Medium,green
Novel.Eif4g1,Novel.Eif3k,900,database,Medium,green
Novel.Eif4g1,Novel.Eif3b,900,database,Medium,green
Novel.Eif4g1,Novel.Eif3i,900,database,Medium,green
Novel.Eif4g1,Novel.Rps18,900,database,Medium,green
Novel.Eif4g1,Novel.Magoh,900,database,Medium,green
Novel.Eif4g1,Novel.Upf3b,900,database,Medium,green
Novel.Eif4g2,Novel.Eif4g1,800,database,Medium,green
Novel.Elf1,Novel.Ephb4,509,experimental,Medium,green
Novel.Elk4,Novel.Mapk3,800,database,Medium,green
Novel.Elk4,Novel.Mapk12,800,database,Medium,green
Novel.Elk4,Novel.Mapk1,800,database,Medium,green
Novel.Eng,Endocytosis.Tgfbr2,521,experimental,High,green
Novel.Eng,Novel.Itgb1,535,experimental,High,green
Novel.Ep300,Endocytosis.Smad3,800,database,Medium,green
Novel.Ep300,Protein processing in endoplasmic reticulum.Atf4,800,database,Medium,green
Novel.Ep300,Protein processing in endoplasmic reticulum.Rbx1,900,database,Medium,green
Novel.Ep300,Protein processing in endoplasmic reticulum.Dnajb1,900,database,Medium,green
Novel.Ep300,Novel.Suz12,900,database,Medium,green
Novel.Ep300,Novel.Clock,900,database,Medium,green
Novel.Ep300,Novel.Ncoa6,900,database,Medium,green
Novel.Ep300,Novel.Tle1,900,database,Medium,green
Novel.Ep300,Novel.Ncor1,900,database,Medium,green
Novel.Ep300,Novel.Nfkb1,900,database,Medium,green
Novel.Ep300,Novel.Pcna,900,database,Medium,green
Novel.Ep300,Novel.Gata4,535,experimental,Medium,green
Novel.Ep300,Novel.Med21,900,database,Medium,green
Novel.Ep300,Novel.Cebpb,535,experimental,Medium,green
Novel.Ep300,Novel.Atf2,800,database,Medium,green
Novel.Ep300,Novel.Actb,900,database,Medium,green
Novel.Ep300,Novel.Tcf7l1,800,database,Medium,green
Novel.Ep300,Novel.Irf7,900,database,Medium,green
Novel.Ep300,Novel.Yy1,900,database,Medium,green
Novel.Ep300,Novel.Rbbp7,900,database,Medium,green
Novel.Ep300,Novel.Rbbp4,900,database,Medium,green
Novel.Ep300,Novel.Med1,900,database,Medium,green
Novel.Ep300,Novel.Med8,900,database,Medium,green
Novel.Ep300,Novel.Med13,900,database,Medium,green
Novel.Ep300,Novel.Chd4,900,database,Medium,green
Novel.Ep300,Novel.Camk2d,800,database,Medium,green
Novel.Ep300,Novel.Mecp2,535,experimental,Medium,green
Novel.Ep300,Novel.Baz1b,900,database,Medium,green
Novel.Ep300,Novel.Snw1,900,database,Medium,green
Novel.Ep300,Novel.Ddx21,900,database,Medium,green
Novel.Ep300,Novel.Prpf19,900,database,Medium,green
Novel.Ep300,Novel.Rarb,900,database,Medium,green
Novel.Ep300,Novel.Kat2b,900,database,Medium,green
Novel.Ep300,Novel.Rarg,900,database,Medium,green
Novel.Ep300,Novel.Stat6,800,database,Medium,green
Novel.Ep300,Novel.Stat1,800,database,Medium,green
Novel.Ep300,Novel.Tcf3,800,database,Medium,green
Novel.Ep300,Novel.Stat5b,800,database,Medium,green
Novel.Ep300,Novel.Rpa1,900,database,Medium,green
Novel.Ep300,Novel.Crtc2,800,database,Medium,green
Novel.Ep300,Novel.Polr1d,900,database,Medium,green
Novel.Ep300,Novel.Hist3h2a,900,database,Medium,green
Novel.Ep300,Novel.Hsf1,900,database,Medium,green
Novel.Ep300,Novel.Epc1,535,experimental,Medium,green
Novel.Ep300,Novel.Ddb1,900,database,Medium,green
Novel.Ep300,Novel.Myo1c,900,database,Medium,green
Novel.Ep300,Novel.Rora,900,database,Medium,green
Novel.Ep300,Novel.Prkacb,800,database,Medium,green
Novel.Ep300,Novel.H2afy,900,database,Medium,green
Novel.Ep300,Novel.H2afj,900,database,Medium,green
Novel.Ep300,Novel.Fabp4,900,database,Medium,green
Novel.Ep300,Novel.Rxrb,800,database,Medium,green
Novel.Ep300,Novel.Med9,900,database,Medium,green
Novel.Ep300,Novel.Cpt1a,900,database,Medium,green
Novel.Ep300,Novel.Ptma,800,database,Medium,green
Novel.Ep300,Novel.Epas1,900,database,Medium,green
Novel.Ep300,Novel.Mbd3,900,database,Medium,green
Novel.Ep300,Novel.Tcea1,900,database,Medium,green
Novel.Ep300,Novel.Twistnb,900,database,Medium,green
Novel.Ep300,Novel.Dek,900,database,Medium,green
Novel.Ep300,Novel.H2afv,900,database,Medium,green
Novel.Ep300,Novel.Pold4,900,database,Medium,green
Novel.Ep300,Novel.Med13l,900,database,Medium,green
Novel.Ep300,Novel.Gatad2a,900,database,Medium,green
Novel.Ep300,Endocytosis & Protein processing in endoplasmic reticulum.Hspa8,900,database,Medium,green
Novel.Ep300,Novel.Hdac1,900,database,Medium,green
Novel.Ep300,Novel.Tcf7l2,900,database,Medium,green
Novel.Ep300,Novel.Ctnnb1,900,database,Medium,green
Novel.Ep300,Novel.Ncoa3,900,database,Medium,green
Novel.Ep300,Novel.Ncoa2,900,database,Medium,green
Novel.Ep300,Novel.Rela,900,database,Medium,green
Novel.Ep300,Novel.Rxra,900,database,Medium,green
Novel.Ep300,Novel.Prkaca,800,database,Medium,green
Novel.Ep300,Novel.Stat3,800,database,Medium,green
Novel.Ep300,Novel.Creb1,900,database,Medium,green
Novel.Ep300,Novel.Crebbp,900,database,Medium,green
Novel.Ep300,Novel.Notch1,900,database,Medium,green
Novel.Epc1,Novel.Ruvbl1,720,database,Medium,green
Novel.Epc1,Novel.Ep300,535,experimental,Medium,green
Novel.Epc1,Novel.Actb,720,database,Medium,green
Novel.Ephb4,Endocytosis.Arpc1a,900,database,Medium,green
Novel.Ephb4,Endocytosis.Arpc1b,900,database,Medium,green
Novel.Ephb4,Endocytosis.Arpc5,900,database,Medium,green
Novel.Ephb4,Endocytosis.Cdc42,900,database,Medium,green
Novel.Ephb4,Endocytosis.Git1,900,database,Medium,green
Novel.Ephb4,Endocytosis.Wasl,900,database,Medium,green
Novel.Ephb4,Endocytosis.Arpc2,900,database,Medium,green
Novel.Ephb4,Endocytosis.Arpc3,900,database,Medium,green
Novel.Ephb4,Novel.Actr3,900,database,Medium,green
Novel.Ephb4,Novel.Abl1,800,database,Medium,green
Novel.Ephb4,Novel.Efnb1,900,database,Medium,green
Novel.Ephb4,Novel.Rac1,900,database,Medium,green
Novel.Ephb4,Novel.Lyn,900,database,Medium,green
Novel.Ephb4,Novel.Fyn,900,database,Medium,green
Novel.Ephb4,Novel.Actb,900,database,Medium,green
Novel.Ephb4,Novel.Rock1,900,database,Medium,green
Novel.Ephb4,Novel.Ptk2,900,database,Medium,green
Novel.Ephb4,Novel.Arhgef7,900,database,Medium,green
Novel.Ephb4,Novel.Itsn1,900,database,Medium,green
Novel.Ephb4,Novel.Rasa1,900,database,Medium,green
Novel.Ephb4,Novel.Efna1,900,database,Medium,green
Novel.Ephb4,Novel.Actr2,900,database,Medium,green
Novel.Ephb4,Novel.Vav3,900,database,Medium,green
Novel.Ephb4,Novel.Sdcbp,900,database,Medium,green
Novel.Ephb4,Novel.Elf1,509,experimental,Medium,green
Novel.Etf1,Novel.Rps27,900,database,Medium,green
Novel.Etf1,Novel.Ppp2r1a,900,database,Medium,green
Novel.Etf1,Novel.Ncbp1,900,database,Medium,green
Novel.Etf1,Novel.Magoh,900,database,Medium,green
Novel.Etf1,Novel.Upf3b,900,database,Medium,green
Novel.Etf1,Novel.Eif4g1,900,database,Medium,green
Novel.Etf1,Novel.Rpl4,900,database,Medium,green
Novel.Etf1,Novel.Rpl29,900,database,Medium,green
Novel.Etf1,Novel.Ppp2ca,900,database,Medium,green
Novel.Ets2,Novel.Mapk3,900,database,Medium,green
Novel.Ets2,Novel.Mapk1,900,database,Medium,green
Novel.Ets2,Novel.Crebbp,535,experimental,Medium,green
Novel.Exoc1,Novel.Rab14,900,database,Medium,green
Novel.Exoc1,Endocytosis.Rab8a,900,database,Medium,green
Novel.Exoc1,Endocytosis.Rab10,900,database,Medium,green
Novel.Exoc1,Endocytosis.Asap1,900,database,Medium,green
Novel.Exoc1,Endocytosis.Rab11fip3,900,database,Medium,green
Novel.Exoc1,Endocytosis.Rab11a,900,database,Medium,green
Novel.Exoc1,Novel.Rac1,900,database,Medium,green
Novel.Exoc1,Novel.Myh9,900,database,Medium,green
Novel.Exoc1,Novel.Calm1,900,database,Medium,green
Novel.Exoc1,Novel.Stx4a,900,database,Medium,green
Novel.Exoc1,Novel.Snap23,900,database,Medium,green
Novel.Exoc1,Novel.Rhoq,900,database,Medium,green
Novel.Exoc1,Novel.Rala,900,database,Medium,green
Novel.Exoc4,Novel.Rab14,900,database,Medium,green
Novel.Exoc4,Endocytosis.Rab8a,900,database,Medium,green
Novel.Exoc4,Endocytosis.Rab10,900,database,Medium,green
Novel.Exoc4,Endocytosis.Asap1,900,database,Medium,green
Novel.Exoc4,Endocytosis.Rab11fip3,900,database,Medium,green
Novel.Exoc4,Endocytosis.Rab11a,900,database,Medium,green
Novel.Exoc4,Novel.Rac1,900,database,Medium,green
Novel.Exoc4,Novel.Myh9,900,database,Medium,green
Novel.Exoc4,Novel.Calm1,900,database,Medium,green
Novel.Exoc4,Novel.Stx4a,900,database,Medium,green
Novel.Exoc4,Novel.Snap23,900,database,Medium,green
Novel.Exoc4,Novel.Rhoq,900,database,Medium,green
Novel.Exoc4,Novel.Rala,900,database,Medium,green
Novel.Exosc4,Novel.Rpl4,900,database,Medium,green
Novel.Exosc4,Novel.Rpl29,900,database,Medium,green
Novel.Exosc9,Novel.Rpl29,900,database,Medium,green
Novel.Ezr,Novel.Slc9a1,800,database,Medium,green
Novel.Ezr,Novel.Prkacb,800,database,Medium,green
Novel.Ezr,Novel.Prkaca,800,database,Medium,green
Novel.Ezr,Novel.Actb,800,database,Medium,green
Novel.F11r,Endocytosis.Smurf1,900,database,Medium,green
Novel.F11r,Novel.Itgb2,800,database,Medium,green
Novel.F11r,Novel.Tjp1,800,database,Medium,green
Novel.F11r,Novel.Prkch,800,database,Medium,green
Novel.F11r,Novel.Jam2,800,database,Medium,green
Novel.F11r,Endocytosis.Tgfbr2,900,database,Medium,green
Novel.F11r,Novel.Itgal,900,database,Medium,green
Novel.F11r,Novel.Ppp2ca,800,database,Medium,green
Novel.F11r,Novel.Ppp2cb,800,database,Medium,green
Novel.F11r,Novel.Ppp2r1a,800,database,Medium,green
Novel.F2,Novel.F8,900,database,Medium,green
Novel.F2,Novel.F2r,900,database,Medium,green
Novel.F2,Novel.App,900,database,Medium,green
Novel.F2,Novel.Pik3ca,900,database,Medium,green
Novel.F8,Protein processing in endoplasmic reticulum.Sec13,900,database,Medium,green
Novel.F8,Protein processing in endoplasmic reticulum.Sec24b,900,database,Medium,green
Novel.F8,Novel.Gas6,900,database,Medium,green
Novel.F8,Novel.Fgg,900,database,Medium,green
Novel.F8,Novel.Fgb,900,database,Medium,green
Novel.F8,Novel.Serpina3k,900,database,Medium,green
Novel.F8,Novel.Tex264,900,database,Medium,green
Novel.F8,Novel.Serpinf2,900,database,Medium,green
Novel.F8,Novel.Serpina3f,900,database,Medium,green
Novel.F8,Novel.Fam3c,900,database,Medium,green
Novel.F8,Novel.Fga,900,database,Medium,green
Novel.F8,Novel.Gosr2,900,database,Medium,green
Novel.F8,Novel.Rab1b,900,database,Medium,green
Novel.F8,Novel.Cd59a,900,database,Medium,green
Novel.F8,Novel.Proc,900,database,Medium,green
Novel.F8,Novel.Apoh,900,database,Medium,green
Novel.F8,Novel.Serpinc1,900,database,Medium,green
Novel.F8,Protein processing in endoplasmic reticulum.Lman1,900,database,Medium,green
Novel.F8,Protein processing in endoplasmic reticulum.Sec24a,900,database,Medium,green
Novel.F8,Novel.Actn4,900,database,Medium,green
Novel.F8,Novel.App,900,database,Medium,green
Novel.F8,Novel.Tmed2,900,database,Medium,green
Novel.F8,Novel.Clu,900,database,Medium,green
Novel.F8,Novel.Stx5a,900,database,Medium,green
Novel.F8,Novel.Csnk1d,900,database,Medium,green
Novel.F8,Novel.Tmsb4x,900,database,Medium,green
Novel.F8,Novel.Aldoa,900,database,Medium,green
Novel.F8,Novel.Trappc5,900,database,Medium,green
Novel.F8,Novel.Tmed10,900,database,Medium,green
Novel.F8,Novel.Ctsz,900,database,Medium,green
Novel.F8,Novel.Lgals3bp,900,database,Medium,green
Novel.F8,Novel.Ecm1,900,database,Medium,green
Novel.F8,Novel.Ctsc,900,database,Medium,green
Novel.F8,Novel.F2,900,database,Medium,green
Novel.F8,Novel.Plg,900,database,Medium,green
Novel.F8,Novel.Kng1,900,database,Medium,green
Novel.F8,Novel.Itih3,900,database,Medium,green
Novel.F8,Novel.Itih4,900,database,Medium,green
Novel.F8,Novel.Sparc,900,database,Medium,green
Novel.F8,Novel.Timp3,900,database,Medium,green
Novel.F8,Novel.Srgn,900,database,Medium,green
Novel.F8,Novel.Ahsg,900,database,Medium,green
Novel.F8,Novel.Hrg,900,database,Medium,green
Novel.F8,Novel.Pros1,900,database,Medium,green
Novel.F8,Novel.Ola1,900,database,Medium,green
Novel.F8,Novel.Orm1,900,database,Medium,green
Novel.F8,Novel.Mcfd2,900,database,Medium,green
Novel.F8,Novel.Alb,900,database,Medium,green
Novel.Fbp1,Novel.Vdac2,534,experimental,Medium,green
Novel.Fbp1,Novel.Vdac3,534,experimental,Medium,green
Novel.Fbp1,Novel.Atp5a1,534,experimental,Medium,green
Novel.Fbxl20,Novel.Fbxw11,900,database,Medium,green
Novel.Fbxl20,Novel.Huwe1,900,database,Medium,green
Novel.Fbxl20,Novel.Trip12,900,database,Medium,green
Novel.Fbxl20,Endocytosis.Smurf2,900,database,Medium,green
Novel.Fbxl20,Protein processing in endoplasmic reticulum.Skp1a,900,database,Medium,green
Novel.Fbxl20,Protein processing in endoplasmic reticulum.Rbx1,900,database,Medium,green
Novel.Fbxl20,Novel.Rbck1,900,database,Medium,green
Novel.Fbxl20,Novel.Uba1,900,database,Medium,green
Novel.Fbxl20,Novel.Fbxl3,900,database,Medium,green
Novel.Fbxl3,Endocytosis.Ubb,900,database,Medium,green
Novel.Fbxl3,Novel.Fbxl20,900,database,Medium,green
Novel.Fbxl3,Novel.Fbxw11,900,database,Medium,green
Novel.Fbxl3,Novel.Csnk1d,900,database,Medium,green
Novel.Fbxl3,Novel.Rlim,900,database,Medium,green
Novel.Fbxl3,Novel.Znrf1,900,database,Medium,green
Novel.Fbxl3,Novel.Mylip,900,database,Medium,green
Novel.Fbxl3,Novel.Huwe1,900,database,Medium,green
Novel.Fbxl3,Novel.Trip12,900,database,Medium,green
Novel.Fbxl3,Novel.Rnf115,900,database,Medium,green
Novel.Fbxl3,Novel.Ubr2,900,database,Medium,green
Novel.Fbxl3,Novel.Rbbp6,900,database,Medium,green
Novel.Fbxl3,Novel.Lonrf1,900,database,Medium,green
Novel.Fbxl3,Novel.Rnf114,900,database,Medium,green
Novel.Fbxl3,Novel.Znrf2,900,database,Medium,green
Novel.Fbxl3,Novel.Rnf213,900,database,Medium,green
Novel.Fbxl3,Novel.Usp47,720,database,Medium,green
Novel.Fbxl3,Endocytosis.Smurf2,900,database,Medium,green
Novel.Fbxl3,Protein processing in endoplasmic reticulum.Skp1a,900,database,Medium,green
Novel.Fbxl3,Protein processing in endoplasmic reticulum.Rbx1,900,database,Medium,green
Novel.Fbxl3,Novel.Rps27a,900,database,Medium,green
Novel.Fbxl3,Novel.Clock,900,database,Medium,green
Novel.Fbxl3,Novel.Cry1,900,database,Medium,green
Novel.Fbxl3,Novel.Csnk1e,900,database,Medium,green
Novel.Fbxl3,Novel.Rbck1,900,database,Medium,green
Novel.Fbxl3,Novel.Rnf7,540,database,Medium,green
Novel.Fbxl3,Novel.Per1,900,database,Medium,green
Novel.Fbxl3,Novel.Uba1,900,database,Medium,green
Novel.Fbxw11,Novel.Rlim,900,database,Medium,green
Novel.Fbxw11,Novel.Znrf1,900,database,Medium,green
Novel.Fbxw11,Novel.Mylip,900,database,Medium,green
Novel.Fbxw11,Novel.Huwe1,900,database,Medium,green
Novel.Fbxw11,Novel.Trip12,900,database,Medium,green
Novel.Fbxw11,Novel.Rnf115,900,database,Medium,green
Novel.Fbxw11,Novel.Ubr2,900,database,Medium,green
Novel.Fbxw11,Novel.Rbbp6,900,database,Medium,green
Novel.Fbxw11,Novel.Lonrf1,900,database,Medium,green
Novel.Fbxw11,Novel.Rnf114,900,database,Medium,green
Novel.Fbxw11,Novel.Znrf2,900,database,Medium,green
Novel.Fbxw11,Novel.Rnf213,900,database,Medium,green
Novel.Fbxw11,Novel.Usp47,720,database,Medium,green
Novel.Fbxw11,Novel.Ube2m,900,database,Medium,green
Novel.Fbxw11,Endocytosis.Smurf2,900,database,Medium,green
Novel.Fbxw11,Protein processing in endoplasmic reticulum.Skp1a,900,database,Medium,green
Novel.Fbxw11,Protein processing in endoplasmic reticulum.Rbx1,900,database,Medium,green
Novel.Fbxw11,Novel.Ctnnb1,800,database,Medium,green
Novel.Fbxw11,Novel.Rela,900,database,Medium,green
Novel.Fbxw11,Novel.Nfkb1,900,database,Medium,green
Novel.Fbxw11,Novel.Nfkbia,900,database,Medium,green
Novel.Fbxw11,Novel.Wwtr1,800,database,Medium,green
Novel.Fbxw11,Novel.Rbck1,900,database,Medium,green
Novel.Fbxw11,Novel.Rnf7,540,database,Medium,green
Novel.Fbxw11,Novel.Per1,800,database,Medium,green
Novel.Fbxw11,Novel.Uba1,900,database,Medium,green
Novel.Fbxw11,Novel.Fbxl3,900,database,Medium,green
Novel.Fbxw11,Novel.Per3,800,database,Medium,green
Novel.Fbxw11,Novel.Fbxl20,900,database,Medium,green
Novel.Fga,Novel.Rap1a,900,database,Medium,green
Novel.Fga,Novel.Actn4,900,database,Medium,green
Novel.Fga,Novel.App,900,database,Medium,green
Novel.Fga,Novel.Grb2,900,database,Medium,green
Novel.Fga,Novel.Tln1,900,database,Medium,green
Novel.Fga,Novel.Ptk2,900,database,Medium,green
Novel.Fga,Novel.F8,900,database,Medium,green
Novel.Fgb,Novel.Rap1a,900,database,Medium,green
Novel.Fgb,Novel.Actn4,900,database,Medium,green
Novel.Fgb,Novel.App,900,database,Medium,green
Novel.Fgb,Novel.Grb2,900,database,Medium,green
Novel.Fgb,Novel.Tln1,900,database,Medium,green
Novel.Fgb,Novel.Ptk2,900,database,Medium,green
Novel.Fgb,Novel.F8,900,database,Medium,green
Novel.Fgg,Novel.Rap1a,900,database,Medium,green
Novel.Fgg,Novel.Actn4,900,database,Medium,green
Novel.Fgg,Novel.App,900,database,Medium,green
Novel.Fgg,Novel.Grb2,900,database,Medium,green
Novel.Fgg,Novel.Tln1,900,database,Medium,green
Novel.Fgg,Novel.Ptk2,900,database,Medium,green
Novel.Fgg,Novel.F8,900,database,Medium,green
Novel.Fh1,Novel.Xpo1,535,experimental,Medium,green
Novel.Fip1l1,Novel.Srsf11,900,database,Medium,green
Novel.Fip1l1,Novel.Srsf6,900,database,Medium,green
Novel.Fip1l1,Novel.Prpf6,900,database,Medium,green
Novel.Fip1l1,Novel.Cwc15,900,database,Medium,green
Novel.Fip1l1,Novel.Prpf8,900,database,Medium,green
Novel.Fip1l1,Novel.Snrpd3,900,database,Medium,green
Novel.Fip1l1,Novel.Dhx16,900,database,Medium,green
Novel.Fip1l1,Novel.Rbm22,900,database,Medium,green
Novel.Fip1l1,Novel.Sf3b2,900,database,Medium,green
Novel.Fip1l1,Novel.Smndc1,900,database,Medium,green
Novel.Fip1l1,Novel.Sf3a3,900,database,Medium,green
Novel.Fip1l1,Novel.Rbm5,900,database,Medium,green
Novel.Fip1l1,Novel.Hnrnpul1,900,database,Medium,green
Novel.Fip1l1,Novel.Hnrnpf,900,database,Medium,green
Novel.Fip1l1,Novel.Sart1,900,database,Medium,green
Novel.Fip1l1,Novel.Snrnp70,900,database,Medium,green
Novel.Fip1l1,Novel.Dnajc8,900,database,Medium,green
Novel.Fip1l1,Novel.Puf60,900,database,Medium,green
Novel.Fip1l1,Novel.Snrnp200,900,database,Medium,green
Novel.Fip1l1,Novel.Sf3b5,900,database,Medium,green
Novel.Fip1l1,Novel.Bud31,900,database,Medium,green
Novel.Fip1l1,Novel.Syf2,900,database,Medium,green
Novel.Fip1l1,Novel.Snrnp27,900,database,Medium,green
Novel.Fip1l1,Novel.Tra2b,900,database,Medium,green
Novel.Fip1l1,Endocytosis & Protein processing in endoplasmic reticulum.Hspa8,900,database,Medium,green
Novel.Fip1l1,Novel.Srsf3,900,database,Medium,green
Novel.Fip1l1,Novel.Hnrnpc,900,database,Medium,green
Novel.Fip1l1,Novel.Hnrnpd,900,database,Medium,green
Novel.Fip1l1,Novel.Hnrnpk,900,database,Medium,green
Novel.Fip1l1,Novel.Ppp1ca,800,database,Medium,green
Novel.Fip1l1,Novel.Pcbp1,900,database,Medium,green
Novel.Fip1l1,Novel.Snrpd2,900,database,Medium,green
Novel.Fip1l1,Novel.Snrpe,900,database,Medium,green
Novel.Fip1l1,Novel.Srsf2,900,database,Medium,green
Novel.Fip1l1,Novel.Prpf40a,900,database,Medium,green
Novel.Fip1l1,Novel.Hnrnpa0,900,database,Medium,green
Novel.Fip1l1,Novel.Ncbp1,900,database,Medium,green
Novel.Fip1l1,Novel.Hnrnpa2b1,900,database,Medium,green
Novel.Fip1l1,Novel.Ppp1cb,800,database,Medium,green
Novel.Fip1l1,Novel.Prpf19,900,database,Medium,green
Novel.Fip1l1,Novel.Snrpb,900,database,Medium,green
Novel.Fip1l1,Novel.Pcbp2,900,database,Medium,green
Novel.Fip1l1,Novel.Ptbp1,900,database,Medium,green
Novel.Fip1l1,Novel.Magoh,900,database,Medium,green
Novel.Fip1l1,Novel.Upf3b,900,database,Medium,green
Novel.Fip1l1,Novel.Dhx15,900,database,Medium,green
Novel.Fip1l1,Novel.Ddx39b,900,database,Medium,green
Novel.Fip1l1,Novel.Hnrnpl,900,database,Medium,green
Novel.Fip1l1,Novel.Wbp11,900,database,Medium,green
Novel.Fip1l1,Novel.Srrm2,900,database,Medium,green
Novel.Fip1l1,Novel.Srsf1,900,database,Medium,green
Novel.Fip1l1,Novel.Hnrnph1,900,database,Medium,green
Novel.Fip1l1,Novel.Fus,900,database,Medium,green
Novel.Fip1l1,Novel.Hnrnpu,900,database,Medium,green
Novel.Fip1l1,Novel.Wbp4,900,database,Medium,green
Novel.Fip1l1,Novel.Rbm17,900,database,Medium,green
Novel.Fip1l1,Novel.Slu7,900,database,Medium,green
Novel.Fip1l1,Novel.Pabpn1,900,database,Medium,green
Novel.Fip1l1,Novel.Zc3h11a,900,database,Medium,green
Novel.Fip1l1,Novel.Thoc2,900,database,Medium,green
Novel.Fip1l1,Novel.Cpsf2,900,database,Medium,green
Novel.Fip1l1,Novel.Thoc7,900,database,Medium,green
Novel.Fip1l1,Novel.Cpsf4,900,database,Medium,green
Novel.Fip1l1,Novel.Srsf5,900,database,Medium,green
Novel.Fkbp4,Protein processing in endoplasmic reticulum.Hsp90ab1,900,database,Medium,green
Novel.Fkbp4,Novel.Hsf1,900,database,Medium,green
Novel.Fkbp4,Novel.S100a6,535,experimental,Medium,green
Novel.Fkbp4,Novel.Ptges3,900,database,Medium,green
Novel.Flnb,Novel.Flna,800,database,Medium,green
Novel.Flnb,Novel.Itgb1,800,database,Medium,green
Novel.Flt1,Endocytosis.Itch,800,database,Medium,green
Novel.Flt1,Endocytosis.Epn1,800,database,Medium,green
Novel.Flt1,Endocytosis.Epn2,800,database,Medium,green
Novel.Flt1,Endocytosis.Smurf1,800,database,Medium,green
Novel.Flt1,Novel.Grb2,800,database,Medium,green
Novel.Flt1,Novel.Pik3ca,800,database,Medium,green
Novel.Flt1,Novel.Kitl,800,database,Medium,green
Novel.Flt1,Novel.Nrp1,535,experimental,Medium,green
Novel.Flt1,Novel.Crk,800,database,Medium,green
Novel.Flt1,Novel.Ptk2,800,database,Medium,green
Novel.Flt1,Novel.Efna1,800,database,Medium,green
Novel.Flt1,Novel.Csf1,800,database,Medium,green
Novel.Flt1,Novel.Cd2ap,535,experimental,Medium,green
Novel.Flt1,Endocytosis.Nedd4,800,database,Medium,green
Novel.Flt1,Endocytosis.Smurf2,800,database,Medium,green
Novel.Flt1,Endocytosis.Eps15,800,database,Medium,green
Novel.Flt1,Endocytosis.Sh3glb1,800,database,Medium,green
Novel.Flt1,Endocytosis.Cbl,800,database,Medium,green
Novel.Flt1,Endocytosis.Sh3kbp1,800,database,Medium,green
Novel.Fmr1,Novel.Cyfip1,900,database,Medium,green
Novel.Fmr1,Novel.Ncbp1,720,database,Medium,green
Novel.Fos,Protein processing in endoplasmic reticulum.Atf4,509,experimental,Medium,green
Novel.Fos,Protein processing in endoplasmic reticulum.Mapk9,900,database,Medium,green
Novel.Fos,Protein processing in endoplasmic reticulum.Nfe2l2,461,experimental,Medium,green
Novel.Fos,Novel.Ccnd1,800,database,Medium,green
Novel.Fos,Novel.Mapk3,900,database,Medium,green
Novel.Fos,Novel.Junb,800,database,Medium,green
Novel.Fos,Novel.Mecom,535,experimental,Medium,green
Novel.Fos,Novel.Yy1,535,experimental,Medium,green
Novel.Fos,Novel.Jund,800,database,Medium,green
Novel.Fos,Novel.Ccl5,800,database,Medium,green
Novel.Fos,Novel.Mapk12,800,database,Medium,green
Novel.Fos,Novel.Smarca2,461,experimental,Medium,green
Novel.Fos,Novel.Hhex,461,experimental,Medium,green
Novel.Fos,Novel.Mapk1,900,database,Medium,green
Novel.Foxo1,Protein processing in endoplasmic reticulum.Mapk9,800,database,Medium,green
Novel.Foxo1,Novel.Tsc2,535,experimental,Medium,green
Novel.Foxo1,Novel.Mapk3,800,database,Medium,green
Novel.Foxo1,Novel.Akt1,900,database,Medium,green
Novel.Foxo1,Novel.Ogt,800,database,Medium,green
Novel.Foxo1,Novel.Igbp1,405,experimental,Medium,green
Novel.Foxo1,Novel.Csnk1e,800,database,Medium,green
Novel.Foxo1,Novel.Prkacb,800,database,Medium,green
Novel.Foxo1,Novel.Setd7,800,database,Medium,green
Novel.Foxo1,Novel.Mapk12,800,database,Medium,green
Novel.Foxo1,Novel.Nlk,800,database,Medium,green
Novel.Foxo1,Novel.Mapk1,800,database,Medium,green
Novel.Foxo1,Novel.Cdkn1a,535,experimental,Medium,green
Novel.Foxo1,Novel.Prkaca,800,database,Medium,green
Novel.Fscn1,Novel.Hnrnpk,540,database,Medium,green
Novel.Fscn1,Novel.Cttn,540,database,Medium,green
Novel.Fus,Novel.Hnrnpu,900,database,Medium,green
Novel.Fus,Novel.Rbm17,900,database,Medium,green
