"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"743",51434,"ANAPC7","HighConf","Yes",NA,"ANAPC1, PSMF1, CXCL8, IL6, PSMD10, PSME1, PSMC4, PSMA5, CDKN1A, BRCC3, SKP2, UBC, CREBBP, BARD1, PSMB6, PSMA1, NFKB1, CCNB1, BMI1, PSMD12, RELA, BUB1B, PSME4, UBA52, PSMD9, CEBPB, PSME3, PLK1, CUL7, PSMD13, CDK1, RPS27A, CDKN1B, BRE, UBE2E1, PSMB5","FoxO signaling pathway (7), Cellular senescence (7), PI3K-Akt signaling pathway (5), TNF signaling pathway (4), Toll-like receptor signaling pathway (4), Jak-STAT signaling pathway (3), cAMP signaling pathway (3), RIG-I-like receptor signaling pathway (3), Chemokine signaling pathway (3), NF-kappa B signaling pathway (3), Sphingolipid signaling pathway (2), Longevity regulating pathway (2), T cell receptor signaling pathway (2), Relaxin signaling pathway (2), MAPK signaling pathway (2), Apoptosis (2), Adipocytokine signaling pathway (2), Ras signaling pathway (2), Cytokine-cytokine receptor interaction (2), mTOR signaling pathway (1), Gap junction (1), Adherens junction (1), Glucagon signaling pathway (1), Melanogenesis (1), Thyroid hormone signaling pathway (1), Oxytocin signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), Phospholipase D signaling pathway (1)"
"757",286,"ANK1","HighConf","Yes",NA,"CD44, SPTBN1, SPTBN2, CHL1, UBC","ECM-receptor interaction (1)"
"774",27063,"ANKRD1","HighConf","Yes",NA,"NCOA1, HELZ2, MED1, CREBBP, NCOA2","Thyroid hormone signaling pathway (4), Adherens junction (1), Jak-STAT signaling pathway (1), Glucagon signaling pathway (1), cAMP signaling pathway (1), Melanogenesis (1), FoxO signaling pathway (1)"
"776",29123,"ANKRD11","HighConf","Yes",NA,"HDAC3","Thyroid hormone signaling pathway (1)"
"777",23253,"ANKRD12","HighConf","Yes",NA,"HDAC3","Thyroid hormone signaling pathway (1)"
"847",302,"ANXA2","HighConf","Yes",NA,"PLAT, UBC, PCNA, USP1","Tight junction (1)"
"852",309,"ANXA6","HighConf","Yes",NA,"RASA1, UBC","MAPK signaling pathway (1), Ras signaling pathway (1)"
"857",26,"AOC1","HighConf","Yes",NA,"SAT2, ALDH1B1, SAT1, IL4I1, ALDH9A1, DDC, SRM","Ferroptosis (2), Dopaminergic synapse (1), Serotonergic synapse (1)"
"860",316,"AOX1","HighConf","Yes","Jak-STAT signaling pathway","CYP2C8, CYP2A6, UGT1A5, UGT2B4, UGT2B7, ADH4, NNMT, PNPO, DHRS4L2, RDH16, MAOA, UGT1A9, UGT1A7, UGT1A1, HIBADH, UGT1A3, UGT1A8, PDXK","Serotonergic synapse (2), Dopaminergic synapse (1), Linoleic acid metabolism (1), Arachidonic acid metabolism (1)"
"862",162,"AP1B1","HighConf","Yes",NA,"ATM, AP2S1, AP2M1, LGMN, CD74, FOXA1, HLA-DRB5, BLOC1S6, SH3D19, BLOC1S4, BLOC1S1, ARF1, HSPA8, CLTC, AP1G1, UBC, EPS15, AP1M1","Endocytosis (6), Synaptic vesicle cycle (3), Endocrine and other factor-regulated calcium reabsorption (3), Phospholipase D signaling pathway (1), MAPK signaling pathway (1), Estrogen signaling pathway (1), Spliceosome (1), Cellular senescence (1), Apoptosis (1), NF-kappa B signaling pathway (1), FoxO signaling pathway (1)"
"863",164,"AP1G1","HighConf","Yes",NA,"AP1M1, AP1B1, AP3S1, AP2S1, AP2M1, AP2A1, LGMN, CD74, HLA-DRB5, AP5M1, BLOC1S6, SH3D19, AP5S1, BLOC1S4, BLOC1S1, UBC, ARF1, HSPA8, CLTC","Endocytosis (6), Synaptic vesicle cycle (4), Endocrine and other factor-regulated calcium reabsorption (4), Phospholipase D signaling pathway (1), MAPK signaling pathway (1), Estrogen signaling pathway (1), Spliceosome (1)"
"865",8907,"AP1M1","HighConf","Yes",NA,"AP1B1, PIP5K1C, CTLA4, LGMN, CD74, HLA-DRB5, BLOC1S6, SH3D19, HSPA8, BLOC1S4, BLOC1S1, CTNNB1, ARF1, UBC, AP1G1","Endocytosis (3), Focal adhesion (2), Phospholipase D signaling pathway (2), Adherens junction (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), Melanogenesis (1), Thyroid hormone signaling pathway (1), MAPK signaling pathway (1), Estrogen signaling pathway (1), Spliceosome (1), T cell receptor signaling pathway (1), Inositol phosphate metabolism (1), Regulation of actin cytoskeleton (1), Phosphatidylinositol signaling system (1), Fc gamma R-mediated phagocytosis (1)"
"870",160,"AP2A1","HighConf","Yes","Endocytosis, Endocrine and other factor-regulated calcium reabsorption, Synaptic vesicle cycle","DPYSL2, SYNJ1, EPN1, DNM1, AGT, CCL11, EDN1, CD74, KIF4A, BIN1, WNT5A, ROR2, HLA-DRB5, AP5M1, PPP3CC, NCALD, DNAL4, AP5S1, RPS6KA1, AP2M1, AP1G1, NSF, CLTC, HGS, COPB2, CLTA, SEC24C, AP3S1, STAM2, RPS6KA4, NTRK1, SHC1, EZR, FZD5, SH3KBP1, PPP3CA, NGF, AP2S1, COPA, MAPK1, SEC31B, ARRB2, TMED7, EPS15, EGFR, UBC, COPG1","Endocytosis (13), MAPK signaling pathway (9), Synaptic vesicle cycle (6), Endocrine and other factor-regulated calcium reabsorption (5), Relaxin signaling pathway (5), mTOR signaling pathway (4), Melanogenesis (4), Oxytocin signaling pathway (4), Chemokine signaling pathway (4), Ras signaling pathway (4), Phospholipase D signaling pathway (4), VEGF signaling pathway (3), Glutamatergic synapse (3), Cellular senescence (3), T cell receptor signaling pathway (3), Dopaminergic synapse (3), Calcium signaling pathway (3), Renin secretion (3), cGMP-PKG signaling pathway (3), TNF signaling pathway (3), EGFR tyrosine kinase inhibitor resistance (3), Regulation of actin cytoskeleton (3), Rap1 signaling pathway (3), Apoptosis (3), Focal adhesion (3), Estrogen signaling pathway (3), PI3K-Akt signaling pathway (3), Glucagon signaling pathway (2), Olfactory transduction (2), Adherens junction (2), Fc gamma R-mediated phagocytosis (2), Gap junction (2), Insulin signaling pathway (2), FoxO signaling pathway (2), Inflammatory mediator regulation of TRP channels (2), Cytokine-cytokine receptor interaction (2), Jak-STAT signaling pathway (1), Vasopressin-regulated water reabsorption (1), Sphingolipid signaling pathway (1), Circadian entrainment (1), Adrenergic signaling in cardiomyocytes (1), Long-term depression (1), Toll-like receptor signaling pathway (1), Platelet activation (1), cAMP signaling pathway (1), Vascular smooth muscle contraction (1), Serotonergic synapse (1), Thyroid hormone signaling pathway (1), Leukocyte transendothelial migration (1), Tight junction (1), Inositol phosphate metabolism (1), Phosphatidylinositol signaling system (1)"
"873",1173,"AP2M1","HighConf","Yes","Endocytosis, Endocrine and other factor-regulated calcium reabsorption, Synaptic vesicle cycle","AP2A1, CTLA4, SYNJ1, EPN1, DNM1, AGT, CCL11, DAB2, EDN1, CD74, KIF4A, BIN1, WNT5A, ROR2, HLA-DRB5, PPP3CC, NCALD, DNAL4, EGFR, NTRK1, AP1G1, COPA, COPB2, CLTC, RPS6KA1, TMED7, AP2S1, STAM2, EZR, HGS, SEC24C, UBC, SH3KBP1, RPS6KA4, ARRB2, COPG1, SEC31B, MAPK1, PPP3CA, FZD5, NGF, CLTA, AP1B1, EPS15","Endocytosis (14), MAPK signaling pathway (9), Synaptic vesicle cycle (5), Endocrine and other factor-regulated calcium reabsorption (5), mTOR signaling pathway (4), Melanogenesis (4), T cell receptor signaling pathway (4), Oxytocin signaling pathway (4), Relaxin signaling pathway (4), VEGF signaling pathway (3), Glutamatergic synapse (3), Cellular senescence (3), Dopaminergic synapse (3), Calcium signaling pathway (3), Renin secretion (3), cGMP-PKG signaling pathway (3), TNF signaling pathway (3), Chemokine signaling pathway (3), Regulation of actin cytoskeleton (3), Rap1 signaling pathway (3), Apoptosis (3), PI3K-Akt signaling pathway (3), Ras signaling pathway (3), Phospholipase D signaling pathway (3), Glucagon signaling pathway (2), Olfactory transduction (2), Adherens junction (2), EGFR tyrosine kinase inhibitor resistance (2), Focal adhesion (2), Estrogen signaling pathway (2), Fc gamma R-mediated phagocytosis (2), Gap junction (2), FoxO signaling pathway (2), Inflammatory mediator regulation of TRP channels (2), Cytokine-cytokine receptor interaction (2), Jak-STAT signaling pathway (1), Sphingolipid signaling pathway (1), Circadian entrainment (1), Adrenergic signaling in cardiomyocytes (1), Long-term depression (1), Toll-like receptor signaling pathway (1), Platelet activation (1), cAMP signaling pathway (1), Vascular smooth muscle contraction (1), Serotonergic synapse (1), Insulin signaling pathway (1), Thyroid hormone signaling pathway (1), Leukocyte transendothelial migration (1), Tight junction (1), Inositol phosphate metabolism (1), Phosphatidylinositol signaling system (1)"
"874",1175,"AP2S1","HighConf","Yes","Endocytosis, Endocrine and other factor-regulated calcium reabsorption, Synaptic vesicle cycle","FZD5, TMED7, AP2M1, AP2A1, EPN1, CD74, KIF4A, WNT5A, ROR2, HLA-DRB5, AP5M1, NCALD, DNAL4, AP5S1, AP4B1, NGF, CLTC, RPS6KA1, MAPK1, COPB2, UBC, NTRK1, HGS, ARRB2, EGFR, EPS15, AP3S1, CLTA, SEC31B, COPG1, AP1G1, AP1B1, SEC24C, SH3KBP1, EZR, COPA, RPS6KA4, STAM2","Endocytosis (11), MAPK signaling pathway (7), Synaptic vesicle cycle (4), Endocrine and other factor-regulated calcium reabsorption (4), mTOR signaling pathway (4), Relaxin signaling pathway (3), Regulation of actin cytoskeleton (3), Rap1 signaling pathway (3), Apoptosis (3), Melanogenesis (3), PI3K-Akt signaling pathway (3), Ras signaling pathway (3), TNF signaling pathway (2), Chemokine signaling pathway (2), Olfactory transduction (2), Adherens junction (2), EGFR tyrosine kinase inhibitor resistance (2), Focal adhesion (2), Estrogen signaling pathway (2), Oxytocin signaling pathway (2), Gap junction (2), FoxO signaling pathway (2), Phospholipase D signaling pathway (2), Inflammatory mediator regulation of TRP channels (2), Jak-STAT signaling pathway (1), Dopaminergic synapse (1), Sphingolipid signaling pathway (1), VEGF signaling pathway (1), Circadian entrainment (1), Adrenergic signaling in cardiomyocytes (1), Glutamatergic synapse (1), Cellular senescence (1), Long-term depression (1), Toll-like receptor signaling pathway (1), Platelet activation (1), T cell receptor signaling pathway (1), cAMP signaling pathway (1), Fc gamma R-mediated phagocytosis (1), Vascular smooth muscle contraction (1), Serotonergic synapse (1), Insulin signaling pathway (1), Thyroid hormone signaling pathway (1), cGMP-PKG signaling pathway (1), Leukocyte transendothelial migration (1), Tight junction (1), Calcium signaling pathway (1), Cytokine-cytokine receptor interaction (1)"
"875",8546,"AP3B1","HighConf","Yes",NA,"CLTC, UBC, AP3S1","Synaptic vesicle cycle (1), Endocrine and other factor-regulated calcium reabsorption (1), Endocytosis (1)"
"880",1176,"AP3S1","HighConf","Yes",NA,"AP2S1, AP2A1, AP5M1, AP3B1, AP5S1, UBC, AP1G1","Synaptic vesicle cycle (2), Endocrine and other factor-regulated calcium reabsorption (2), Endocytosis (2)"
"882",10717,"AP4B1","HighConf","Yes",NA,"AP2S1","Synaptic vesicle cycle (1), Endocrine and other factor-regulated calcium reabsorption (1), Endocytosis (1)"
"887",55745,"AP5M1","HighConf","Yes",NA,"AP5S1, AP2A1, AP1G1, AP2S1, AP3S1","Synaptic vesicle cycle (2), Endocrine and other factor-regulated calcium reabsorption (2), Endocytosis (2)"
"888",55317,"AP5S1","HighConf","Yes",NA,"AP2S1, AP1G1, AP5M1, AP2A1, AP3S1","Synaptic vesicle cycle (2), Endocrine and other factor-regulated calcium reabsorption (2), Endocytosis (2)"
"890",317,"APAF1","HighConf","Yes","Apoptosis","E2F7, CASP6, XIAP, UBC, DIABLO, BAX, BIK, CASP8, NLRP1, TP53, CASP7","Apoptosis (7), Sphingolipid signaling pathway (2), Longevity regulating pathway (2), TNF signaling pathway (2), EGFR tyrosine kinase inhibitor resistance (1), Focal adhesion (1), NF-kappa B signaling pathway (1), RIG-I-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Cellular senescence (1), MAPK signaling pathway (1), Ferroptosis (1), PI3K-Akt signaling pathway (1), Thyroid hormone signaling pathway (1)"
"894",322,"APBB1","HighConf","Yes",NA,"ENAH, EVL, APP, UBC","Serotonergic synapse (1), Regulation of actin cytoskeleton (1)"
"896",323,"APBB2","HighConf","Yes",NA,"APP","Serotonergic synapse (1)"
"897",10307,"APBB3","HighConf","Yes",NA,"APP","Serotonergic synapse (1)"
"904",328,"APEX1","HighConf","Yes",NA,"POLB, LIG1, POLD3, TDP1, ERCC4, EP300, UBC, MUTYH, PCNA, SET, TP53, TXNRD1, POLD1","Thyroid hormone signaling pathway (2), Adherens junction (1), Jak-STAT signaling pathway (1), Glucagon signaling pathway (1), cAMP signaling pathway (1), Melanogenesis (1), FoxO signaling pathway (1), Tight junction (1), Sphingolipid signaling pathway (1), Longevity regulating pathway (1), Cellular senescence (1), MAPK signaling pathway (1), Apoptosis (1), Ferroptosis (1), PI3K-Akt signaling pathway (1)"
"905",27301,"APEX2","HighConf","Yes",NA,"ERCC4, TDP1, PCNA, ERCC1, UBC","Tight junction (1)"
"910",378708,"APITD1","HighConf","Yes",NA,"CENPP, STAG2, CASC5, RANBP2, KIF18A, CENPL, CENPM, PPP1CC, CENPH, SEC13, ZWILCH, FANCA, PLK1, INCENP, NUP133, ITGB3BP, NUDC, STAG1, RANGAP1, BIRC5, BUB1B, MIS12, BLM, FANCC, RAD21, HES1, FANCD2, MAPRE1","RNA transport (4), mTOR signaling pathway (1), Apoptosis (1), FoxO signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Cellular senescence (1), Regulation of actin cytoskeleton (1), Platelet activation (1), Dopaminergic synapse (1), Inflammatory mediator regulation of TRP channels (1), Focal adhesion (1), cAMP signaling pathway (1), Oxytocin signaling pathway (1), Vascular smooth muscle contraction (1), Insulin signaling pathway (1), cGMP-PKG signaling pathway (1)"
"911",200558,"APLF","HighConf","Yes",NA,"LIG4, POLM, PARP1","Apoptosis (1), NF-kappa B signaling pathway (1)"
"917",335,"APOA1","HighConf","Yes","Fat digestion and absorption","APOB, LRP2, LPL, LRP8, NR1H3, HELZ2, SDC3, RBP1, HSD17B4, LTF, TF, TTR, ACOX1, GPC1, GPC6, GPC2, GPC5, IAPP, PRL, LRAT, APOA4, SEMG1, ODAM, FABP1, APOC3, MFGE8, MSR1, HPR, AMN, CREBBP, CALR, ABCA1, MIS12, NCOA1, APP, NCOA2, SDC2, RELA, PPARGC1A, HSPG2, MED1, FGA, LDLR, B2M, HNF4A, EP300, GPC4","Thyroid hormone signaling pathway (5), Fat digestion and absorption (4), cAMP signaling pathway (4), Jak-STAT signaling pathway (3), Glucagon signaling pathway (3), AMPK signaling pathway (2), Adherens junction (2), Melanogenesis (2), FoxO signaling pathway (2), Longevity regulating pathway (2), Adipocytokine signaling pathway (2), PI3K-Akt signaling pathway (2), Platelet activation (1), Ovarian steroidogenesis (1), Endocytosis (1), Sphingolipid signaling pathway (1), Cellular senescence (1), RIG-I-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), T cell receptor signaling pathway (1), Relaxin signaling pathway (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Apoptosis (1), NF-kappa B signaling pathway (1), TNF signaling pathway (1), Ras signaling pathway (1), Serotonergic synapse (1), ECM-receptor interaction (1), Insulin signaling pathway (1), Cytokine-cytokine receptor interaction (1), Neuroactive ligand-receptor interaction (1), alpha-Linolenic acid metabolism (1), Ferroptosis (1)"
"920",337,"APOA4","HighConf","Yes","Fat digestion and absorption","SEMG1, ODAM, APOC3, MFGE8, HSPG2, SDC3, SDC2, LPL, TTR, APOB, LRP2, GPC1, FGA, APP, GPC2, GPC5, GPC6, LTF, LRP8, IAPP, RBP1, B2M, APOA1, LRAT, GPC4, PRL, LDLR","Fat digestion and absorption (2), Jak-STAT signaling pathway (1), PI3K-Akt signaling pathway (1), Cytokine-cytokine receptor interaction (1), Neuroactive ligand-receptor interaction (1), Platelet activation (1), Ovarian steroidogenesis (1), Endocytosis (1), Serotonergic synapse (1), ECM-receptor interaction (1)"
"922",338,"APOB","HighConf","Yes","Fat digestion and absorption","LRP2, LPL, LRP8, SDC3, RBP1, FOXA1, GPC1, GPC6, GPC2, GPC5, LRAT, APOA4, APOC3, LDLRAP1, MSR1, APOF, GPC4, PTPN11, APOA1, HSPG2, PDIA4, LDLR, DERL1, SDC2, UBC, CANX, CALR, CALCR","Fat digestion and absorption (2), Endocytosis (2), Neuroactive ligand-receptor interaction (1), Ovarian steroidogenesis (1), Leukocyte transendothelial migration (1), Jak-STAT signaling pathway (1), Adipocytokine signaling pathway (1), Ras signaling pathway (1), Phospholipase D signaling pathway (1), ECM-receptor interaction (1)"
"935",345,"APOC3","HighConf","Yes",NA,"GPC2, GPC1, LRP8, SDC3, APOB, LPL, GPC4, APOA4, SDC2, LRP2, APOA1, LDLR, HSPG2, GPC6, GPC5, RBP1","Fat digestion and absorption (3), Ovarian steroidogenesis (1), Endocytosis (1), ECM-receptor interaction (1)"
"939",319,"APOF","HighConf","Yes",NA,"APOB","Fat digestion and absorption (1)"
"952",351,"APP","HighConf","Yes","Serotonergic synapse","CHUK, IKBKB, CASP8, NFKB1, RELA, SHC1, MAPK1, GNAI1, MAPK8IP2, GAPDH, TGFB2, ACTN4, ACTN1, ACTN2, SET, SUGT1, CALR, HMGB1, FGA, B2M, APBB1, PSEN2, MAPK8, CCR3, GRP, CAPZA1, GNAI3, APOA1, IGF1, NPY1R, CLU, MAPK8IP1, F13A1, KLC1, MTNR1A, NMB, RGS7, RGS6, RGS19, C5, GAS6, NMUR2, NMUR1, GALR2, IGF2, PTAFR, AGT, ADRBK1, CTSD, CASP6, PRNP, GNA15, PLCB2, RGS4, CXCR5, CXCL13, CXCL8, CXCR2, CCL28, MTNR1B, VWF, CXCR3, F5, GRM1, EDN1, CXCL2, TACR2, TACR3, NPB, GRM5, NPY, DRD2, PNOC, EDNRB, DRD3, RGS1, F2RL2, PLCB3, LTF, GNA11, KALRN, CXCL11, CXCL9, CXCL10, LPAR1, PROS1, RGS18, TTR, CYSLTR2, SSTR5, SSTR4, SSTR1, EDN3, AVPR1A, CCR9, NMBR, HCRTR2, GPC1, OXTR, XCR1, FPR2, S1PR1, RXFP3, NPY5R, PTGDR2, P2RY14, TAS2R4, GRM8, MCHR1, S1PR2, HCAR2, CHRM2, NPBWR2, ADCY1, HRH4, P2RY13, OXGR1, GPER1, S1PR5, FPR3, GRM6, NMS, BDKRB1, HTR1F, TAS2R60, CXCL16, C5AR1, LPAR3, MCHR2, HTR5A, NPS, IAPP, P2RY6, F2RL3, GPR68, KISS1R, LPAR6, MLNR, GNA14, QRFPR, TRHR, EDN2, GRPR, NTSR2, FFAR1, NPFF, UTS2B, GPR4, XCL2, LTB4R2, GNRH2, PROK2, P2RY2, PRL, PF4, HRG, APOA4, SEMG1, ODAM, TAS2R40, MFGE8, UTS2, APBB3, APBB2, AGER, SERPING1, BACE1, GSK3B, UBC, HSPG2, OPRM1, PARK2, TBXA2R","Neuroactive ligand-receptor interaction (58), Chemokine signaling pathway (28), Calcium signaling pathway (22), Cytokine-cytokine receptor interaction (18), cAMP signaling pathway (16), Phospholipase D signaling pathway (15), Relaxin signaling pathway (14), PI3K-Akt signaling pathway (13), Sphingolipid signaling pathway (12), Rap1 signaling pathway (11), Gap junction (11), Toll-like receptor signaling pathway (11), Platelet activation (10), Estrogen signaling pathway (10), Glutamatergic synapse (10), TNF signaling pathway (10), Melanogenesis (9), Apoptosis (9), MAPK signaling pathway (9), Dopaminergic synapse (8), Focal adhesion (8), Circadian entrainment (8), cGMP-PKG signaling pathway (8), FoxO signaling pathway (8), RIG-I-like receptor signaling pathway (8), Long-term depression (8), Ras signaling pathway (8), Inflammatory mediator regulation of TRP channels (7), Serotonergic synapse (7), Oxytocin signaling pathway (7), T cell receptor signaling pathway (6), Adrenergic signaling in cardiomyocytes (6), Vascular smooth muscle contraction (6), Adipocytokine signaling pathway (6), NF-kappa B signaling pathway (6), EGFR tyrosine kinase inhibitor resistance (5), mTOR signaling pathway (5), Insulin signaling pathway (5), Regulation of actin cytoskeleton (5), Regulation of lipolysis in adipocytes (5), Renin secretion (5), Cellular senescence (5), Thyroid hormone signaling pathway (4), Longevity regulating pathway (4), Leukocyte transendothelial migration (4), Pancreatic secretion (3), Tight junction (3), Adherens junction (3), ECM-receptor interaction (2), Fat digestion and absorption (2), Ovarian steroidogenesis (2), Inositol phosphate metabolism (2), Endocrine and other factor-regulated calcium reabsorption (2), Phosphatidylinositol signaling system (2), Glucagon signaling pathway (2), Endocytosis (2), Jak-STAT signaling pathway (1), Ferroptosis (1), AMPK signaling pathway (1), VEGF signaling pathway (1), Fc gamma R-mediated phagocytosis (1)"
"956",353,"APRT","HighConf","Yes",NA,"PDE9A, PDE5A, NT5E, PDE7A, PDE1B, ENTPD3, NT5C, NT5C1A, PDE6A, ENTPD5, GDA, GMPR2, UBC, DCK, PDE6D, AK2, NT5C2, ADA, PDE4D, HPRT1","cAMP signaling pathway (1), Phototransduction (1), Calcium signaling pathway (1), Renin secretion (1), Olfactory transduction (1), cGMP-PKG signaling pathway (1)"
"962",359,"AQP2","HighConf","Yes","Vasopressin-regulated water reabsorption","PRKAR2B, RAB11FIP2, PRKACG, PRKACB, PRKAR2A, RAB11A","Insulin signaling pathway (4), Vasopressin-regulated water reabsorption (3), Endocrine and other factor-regulated calcium reabsorption (3), Ovarian steroidogenesis (2), Circadian entrainment (2), Longevity regulating pathway (2), Adrenergic signaling in cardiomyocytes (2), Glutamatergic synapse (2), Regulation of lipolysis in adipocytes (2), Platelet activation (2), Relaxin signaling pathway (2), Dopaminergic synapse (2), Inflammatory mediator regulation of TRP channels (2), Chemokine signaling pathway (2), MAPK signaling pathway (2), Glucagon signaling pathway (2), cAMP signaling pathway (2), Estrogen signaling pathway (2), Oxytocin signaling pathway (2), Vascular smooth muscle contraction (2), Serotonergic synapse (2), Calcium signaling pathway (2), Melanogenesis (2), Gap junction (2), Renin secretion (2), Olfactory transduction (2), Thyroid hormone signaling pathway (2), Ras signaling pathway (2), Tight junction (2), Endocytosis (2), Pancreatic secretion (1)"
"967",364,"AQP7","HighConf","Yes","Regulation of lipolysis in adipocytes",NA,NA
"971",9716,"AQR","HighConf","Yes","Spliceosome","BUD31, CDC40, CDC5L, MAGOH, PQBP1, WDR77, PRPF19, UBC","Spliceosome (6), RNA transport (1)"
"974",116985,"ARAP1","HighConf","Yes","Endocytosis","RHOQ, KALRN, MCF2, CLTA, RASGRF2, KDELR1, TIAM2, AKAP13, ARHGEF3, RHOH, RHOV, RHOBTB1, FGD3, ARHGDIB, RHOB, FGD4, ARHGEF2, NET1, RHOJ, VAV2, SOS1, ARHGEF7, GDI2, MCF2L, ARF1, CDC42, PLEKHG5, COPA","Regulation of actin cytoskeleton (5), MAPK signaling pathway (3), Ras signaling pathway (3), Endocytosis (3), T cell receptor signaling pathway (3), Chemokine signaling pathway (3), Focal adhesion (3), Leukocyte transendothelial migration (3), Insulin signaling pathway (2), Tight junction (2), Phospholipase D signaling pathway (2), Rap1 signaling pathway (2), Fc gamma R-mediated phagocytosis (2), Synaptic vesicle cycle (1), Endocrine and other factor-regulated calcium reabsorption (1), Vasopressin-regulated water reabsorption (1), EGFR tyrosine kinase inhibitor resistance (1), Jak-STAT signaling pathway (1), Relaxin signaling pathway (1), mTOR signaling pathway (1), Estrogen signaling pathway (1), PI3K-Akt signaling pathway (1), Gap junction (1), FoxO signaling pathway (1), Adherens junction (1), VEGF signaling pathway (1), cAMP signaling pathway (1)"
"981",375,"ARF1","HighConf","Yes","Endocytosis, Phospholipase D signaling pathway","COPG1, GOSR2, ASAP2, COPB2, RALA, AP1G1, AP1M1, KDELR1, ARFGAP3, COPA, AP1B1, CLTA, ARF6, ARFGEF2, ASAP1, CYTH1, CYTH2, GBF1, CD74, HLA-DRB5, ARAP1, GPLD1, CYTH4, UBC","Endocytosis (11), Phospholipase D signaling pathway (5), Fc gamma R-mediated phagocytosis (3), Ras signaling pathway (2), Synaptic vesicle cycle (1), Endocrine and other factor-regulated calcium reabsorption (1), Rap1 signaling pathway (1)"
"983",378,"ARF4","HighConf","Yes",NA,"UBC, EGFR","Adherens junction (1), EGFR tyrosine kinase inhibitor resistance (1), Regulation of actin cytoskeleton (1), Rap1 signaling pathway (1), Relaxin signaling pathway (1), MAPK signaling pathway (1), Focal adhesion (1), Estrogen signaling pathway (1), Oxytocin signaling pathway (1), Calcium signaling pathway (1), PI3K-Akt signaling pathway (1), Cytokine-cytokine receptor interaction (1), Gap junction (1), Ras signaling pathway (1), FoxO signaling pathway (1), Phospholipase D signaling pathway (1), Endocytosis (1)"
"984",381,"ARF5","HighConf","Yes","Endocytosis","UBC, RAB11FIP3","Endocytosis (1)"
"985",382,"ARF6","HighConf","Yes","Endocytosis, Phospholipase D signaling pathway, Ras signaling pathway, Fc gamma R-mediated phagocytosis","ASAP1, CYTH2, GNA15, ITGA2B, SLC2A4, GNA11, KALRN, BIN1, GNA14, ACAP1, IQSEC1, ACAP2, ASAP3, EXOC7, MET, CLTC, ASAP2, PIP5K1C, UBC, KLC1, RAB11FIP3, EXOC1, PIP5K1B, EPHA2, EGFR, ARF1, PLD1, MAPK1, RAB11A, GIT1, ARRB2","Endocytosis (18), Fc gamma R-mediated phagocytosis (8), Phospholipase D signaling pathway (7), Regulation of actin cytoskeleton (6), Focal adhesion (5), Rap1 signaling pathway (5), PI3K-Akt signaling pathway (5), Ras signaling pathway (5), Relaxin signaling pathway (4), Calcium signaling pathway (4), Adherens junction (3), EGFR tyrosine kinase inhibitor resistance (3), Insulin signaling pathway (3), MAPK signaling pathway (3), Gap junction (3), FoxO signaling pathway (3), Inositol phosphate metabolism (2), Phosphatidylinositol signaling system (2), Endocrine and other factor-regulated calcium reabsorption (2), Cytokine-cytokine receptor interaction (2), Chemokine signaling pathway (2), Sphingolipid signaling pathway (2), Glutamatergic synapse (2), Long-term depression (2), Platelet activation (2), cAMP signaling pathway (2), Estrogen signaling pathway (2), Oxytocin signaling pathway (2), Vascular smooth muscle contraction (2), cGMP-PKG signaling pathway (2), Synaptic vesicle cycle (1), Vasopressin-regulated water reabsorption (1), Pancreatic secretion (1), Dopaminergic synapse (1), Olfactory transduction (1), VEGF signaling pathway (1), Circadian entrainment (1), Adrenergic signaling in cardiomyocytes (1), Cellular senescence (1), Toll-like receptor signaling pathway (1), T cell receptor signaling pathway (1), Apoptosis (1), mTOR signaling pathway (1), Serotonergic synapse (1), Melanogenesis (1), TNF signaling pathway (1), Thyroid hormone signaling pathway (1), Glycerophospholipid metabolism (1), Ether lipid metabolism (1), AMPK signaling pathway (1), Adipocytokine signaling pathway (1), ECM-receptor interaction (1)"
"987",84364,"ARFGAP2","HighConf","Yes","Endocytosis","COPA, COPB2",NA
"988",26286,"ARFGAP3","HighConf","Yes","Endocytosis","COPA, CLTA, UBC, KDELR1, COPB2, ARF1","Endocytosis (2), Phospholipase D signaling pathway (1), Synaptic vesicle cycle (1), Endocrine and other factor-regulated calcium reabsorption (1)"
"990",10564,"ARFGEF2","HighConf","Yes","Endocytosis","ARL6, GNA13, GNA12, TMEM214, CYP2A6, CEP162, SERP1, GRAMD3, REEP2, GTSE1, SRPRB, ARL3, UBC, ARF1, BIRC5, ENKD1, VIMP","Phospholipase D signaling pathway (3), Sphingolipid signaling pathway (2), Long-term depression (2), Regulation of actin cytoskeleton (2), Vascular smooth muscle contraction (2), cGMP-PKG signaling pathway (2), Apoptosis (1), Endocytosis (1), MAPK signaling pathway (1), Platelet activation (1)"
