"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"13235",6181,"RPLP2","MedConf","Yes","Ribosome","RPL11, RPS23, RPL32, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL7A, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, EIF3K, SRP19, EIF3D, SRP9, RPL23A, RPS27, RPS19, RPS4X, RPS5, RPS3A, RPS15A, RPL18A, RPL14","Ribosome (31), Protein export (2), RNA transport (1)"
"13239",79897,"RPP21","MedConf","Yes","RNA transport","POP5","RNA transport (1), Ribosome biogenesis in eukaryotes (1)"
"13243",10557,"RPP38","MedConf","Yes","Ribosome biogenesis in eukaryotes, RNA transport","SNRPD3","Spliceosome (1)"
"13251",100529239,"RPS10-NUDT3","HighConf","Yes","Ribosome",NA,NA
"13252",6205,"RPS11","HighConf","Yes","Ribosome","RPS14, RPL21, FBL, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, EIF3K, SRP19, EIF3D, SRP9, RPS4X, RPS15A, RPLP2, RPS17, RPS27, RPL18A, RPL11, RPS3A, RPS19, RPS5, RPL23A, RPL17, RPL6, RPS23, RPS28, RPL14, RPS29, RPL32","Ribosome (32), Protein export (2), RNA transport (1), Ribosome biogenesis in eukaryotes (1)"
"13255",6208,"RPS14","MedConf","Yes","Ribosome","RPL21, FBL, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, EIF3K, SRP19, EIF3D, SRP9, RPLP2, RPS4X, RPS15A, RPS3A, RPS23, RPL32, RPS29, RPS19, RPL18A, RPL23A, RPL14, RPS5, RPS27, RPS17, RPS11, RPL11, RPL6, RPS28, RPL17","Ribosome (32), Protein export (2), RNA transport (1), Ribosome biogenesis in eukaryotes (1)"
"13257",6210,"RPS15A","HighConf","Yes","Ribosome","RPL18A, RPL14, RPL23A, RPS4X, RPS19, RPS3A, RPLP2, RPL11, RPS23, RPL32, EIF6, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPL21, FBL, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, EIF3K, SRP19, EIF3D, SRP9, RPS5, RPS27, RPS17","Ribosome (33), Protein export (2), Ribosome biogenesis in eukaryotes (2), RNA transport (1)"
"13259",6218,"RPS17","MedConf","Yes","Ribosome","RPS15A, RPS19, RPS3A, RPS23, RPS29, RPS28, RPS11, RPS14, RPS5","Ribosome (9)"
"13260",6222,"RPS18","MedConf","Yes","Ribosome",NA,NA
"13261",6223,"RPS19","HighConf","Yes","Ribosome","RPS3A, RPLP2, RPL11, RPS23, RPL32, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, EIF3K, SRP19, EIF3D, SRP9, RPL14, RPS27, RPL18A, RPL23A, RPS5, RPS4X, RPS17, RPS15A","Ribosome (31), Protein export (2), RNA transport (1)"
"13266",6228,"RPS23","MedConf","Yes","Ribosome","RPL32, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, EIF3K, SRP19, EIF3D, SRP9, RPL18A, RPL23A, RPS19, RPLP2, RPL14, RPS5, RPL11, RPS3A, RPS27, RPS4X, RPS17, RPS15A","Ribosome (31), Protein export (2), RNA transport (1)"
"13270",6232,"RPS27","MedConf","Yes","Ribosome","RPS15A, RPL18A, RPL14, RPL23A, RPS4X, RPS19, RPS3A, RPLP2, RPL11, RPS23, RPL32, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, CDC20, EIF3K, NDC80, BIRC5, SPC24, SRP19, RANGAP1, CDCA8, EIF3D, SRP9, CENPI, RPS5","Ribosome (30), Protein export (2), RNA transport (2), Cell cycle (1)"
"13273",6234,"RPS28","MedConf","Yes","Ribosome","RPS11, RPS14, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, EIF3K, SRP19, EIF3D, SRP9, RPLP2, RPL6, RPL32, RPS29, RPS23, RPL23A, RPL11, RPL18A, RPS27, RPS15A, RPS17, RPL14, RPL17, RPS4X, RPS3A, RPS19, RPS5","Ribosome (31), Protein export (2), RNA transport (1)"
"13274",6235,"RPS29","MedConf","Yes","Ribosome","RPL6, RPL17, RPS28, RPS11, RPS14, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, EIF3K, SRP19, EIF3D, SRP9, RPL23A, RPL14, RPS3A, RPS27, RPL11, RPS15A, RPS23, RPL32, RPS17, RPS5, RPS19, RPS4X, RPL18A, RPLP2","Ribosome (31), Protein export (2), RNA transport (1)"
"13276",6189,"RPS3A","MedConf","Yes","Ribosome","RPLP2, RPL11, RPS23, RPL32, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, EIF3K, SRP19, EIF3D, SRP9, RPS5, RPS15A, RPL14, RPS19, RPL23A, RPS17, RPS4X, RPS27, RPL18A","Ribosome (31), Protein export (2), RNA transport (1)"
"13277",6191,"RPS4X","MedConf","Yes","Ribosome","RPS19, RPS3A, RPLP2, RPL11, RPS23, RPL32, EIF6, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPL21, FBL, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, EIF3K, SRP19, EIF3D, SRP9, RPS27, RPL14, RPL18A, RPS5, RPL23A, RPS15A","Ribosome (32), Protein export (2), Ribosome biogenesis in eukaryotes (2), RNA transport (1)"
"13280",6193,"RPS5","MedConf","Yes","Ribosome","RPS27, RPS17, RPS15A, RPL18A, RPL14, RPL23A, RPS4X, RPS19, RPS3A, RPLP2, RPL11, RPS23, RPL32, EIF6, RPS29, RPL6, RPL17, RPS28, RPS11, RPS14, RPL21, FBL, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL13, RPL37, RPL3, RPL34, RPL8, RPL13A, EIF3K, SRP19, EIF3D, SRP9","Ribosome (33), Protein export (2), Ribosome biogenesis in eukaryotes (2), RNA transport (1)"
"13313",6241,"RRM2","HighConf","Yes","Pyrimidine metabolism, Purine metabolism",NA,NA
"13335",51187,"RSL24D1","HighConf","Yes","Ribosome","EIF6, PES1","Ribosome biogenesis in eukaryotes (1)"
"13478",54938,"SARS2","MedConf","Yes","Aminoacyl-tRNA biosynthesis",NA,NA
"13480",9733,"SART3","MedConf","Yes",NA,"TXNL4A, PRPF4","Spliceosome (2)"
"13639",29927,"SEC61A1","MedConf","Yes","Protein export","PSMA6, PSMB4, PSMC1, PSMA4","Proteasome (4)"
"13762",7536,"SF1","HighConf","Yes",NA,"U2AF2, SRP9, SF3A2, PRPF19","Spliceosome (3), Protein export (1)"
"13764",8175,"SF3A2","MedConf","Yes","Spliceosome","SNRPD3, TXNL4A, PRPF4, SNRPD1, SF3B4, SNRPG, DHX15, SF3B1, POLR2L, POLR2D, POLR2I, SRSF2, SRSF7, YBX1, SF1, SRSF1, U2AF2, TRA2B, PCF11, HSPA8, BUD31, SNRPF, PRPF19","Spliceosome (17), RNA polymerase (3), Purine metabolism (3), Pyrimidine metabolism (3)"
"13766",23451,"SF3B1","MedConf","Yes","Spliceosome","POLR2L, POLR2D, POLR2I, SRSF2, SRSF7, YBX1, SRSF1, U2AF2, PCF11, SNRPF, PRPF19, SNRPG, SNRPD1, SNW1, TXNL4A, PRPF4, SF3A2, SNRPD3, SF3B4","Spliceosome (14), RNA polymerase (3), Purine metabolism (3), Pyrimidine metabolism (3)"
"13769",10262,"SF3B4","MedConf","Yes","Spliceosome","SF3B1, PRPF19, SF3A2","Spliceosome (3)"
"13775",6421,"SFPQ","MedConf","Yes",NA,"U2AF2","Spliceosome (1)"
"14494",11017,"SNRNP27","MedConf","Yes","Spliceosome","PRPF4","Spliceosome (1)"
"14495",11066,"SNRNP35","MedConf","Yes",NA,"SNRPG, SNRPF, SNRPD3","Spliceosome (3)"
"14504",6632,"SNRPD1","HighConf","Yes","Spliceosome","SNRPG, NUP153, SF3B1, POLR2L, POLR2D, POLR2I, SRSF2, SRSF7, YBX1, SRSF1, U2AF2, NUP93, GEMIN5, PHAX, PCF11, SNRPF, PRPF19, PRPF4, SF3A2, TXNL4A, SNRPD3","Spliceosome (12), RNA transport (4), RNA polymerase (3), Purine metabolism (3), Pyrimidine metabolism (3)"
"14506",6634,"SNRPD3","HighConf","Yes","Spliceosome","TXNL4A, PRPF4, SNRPD1, SNRPG, NUP153, SF3B1, POLR2L, POLR2D, POLR2I, SRSF2, SRSF7, YBX1, SRSF1, U2AF2, NUP93, GEMIN5, RPP38, SNRNP35, PHAX, PCF11, PRPF19, SF3A2, BUD31, SNRPF","Spliceosome (13), RNA transport (5), RNA polymerase (3), Purine metabolism (3), Pyrimidine metabolism (3), Ribosome biogenesis in eukaryotes (1)"
"14508",6636,"SNRPF","HighConf","Yes","Spliceosome","SF3A2, SNRPD3, TXNL4A, PRPF4, SNRPD1, SNRPG, NUP153, SF3B1, POLR2L, POLR2D, POLR2I, SRSF2, SRSF7, YBX1, SRSF1, U2AF2, NUP93, GEMIN5, SNRNP35, PHAX, PCF11, PRPF19","Spliceosome (12), RNA transport (4), RNA polymerase (3), Purine metabolism (3), Pyrimidine metabolism (3)"
"14509",6637,"SNRPG","MedConf","Yes","Spliceosome","NUP153, SF3B1, POLR2L, POLR2D, POLR2I, SRSF2, SRSF7, YBX1, SRSF1, U2AF2, NUP93, GEMIN5, SNRNP35, PHAX, PCF11, TXNL4A, PRPF4, PRPF19, SNRPD3, SNRPD1, SF3A2, SNRPF, BUD31","Spliceosome (13), RNA transport (4), RNA polymerase (3), Purine metabolism (3), Pyrimidine metabolism (3)"
"14519",22938,"SNW1","MedConf","Yes","Spliceosome","DHX15, SF3B1, BUD31, PRPF19","Spliceosome (4)"
"14676",166378,"SPATA5","MedConf","Yes","Ribosome biogenesis in eukaryotes",NA,NA
"14688",147841,"SPC24","HighConf","Yes",NA,"RANGAP1, CDCA8, CENPI, BIRC5, NDC80, CDC20, RPS27","Cell cycle (1), Ribosome (1), RNA transport (1)"
"14831",6728,"SRP19","MedConf","Yes","Protein export","SRP9, RPS4X, RPL19, RPL15, RPS11, RPLP2, RPS28, RPS29, RPL13, RPS5, RPL8, RPL29, RPL14, RPS3A, RPL3, RPL36, RPS15A, RPL21, RPL17, RPL6, RPL34, RPL11, RPL37A, RPS14, RPL23A, RPL13A, RPS23, RPL32, RPL37, RPS19, RPS27, RPL18A","Ribosome (31), Protein export (1)"
"14835",6726,"SRP9","MedConf","Yes","Protein export","RPL14, RPS4X, RPL6, RPL3, RPS14, RPL13A, RPS3A, RPL23A, RPLP2, RPL32, RPL18A, RPL8, RPS15A, RPL15, RPS23, SF1, RPL17, RPS29, RPL21, RPS11, RPL13, RPL37A, RPL19, RPS27, RPS5, RPL36, RPS19, RPL34, SRP19, RPL29, RPL11, RPS28, RPL37","Ribosome (31), Protein export (1)"
"14849",6426,"SRSF1","MedConf","Yes","Spliceosome","U2AF2, NUP93, PCF11, SF3A2, POLR2L, SRSF7, NUP153, POLR2I, SRSF2, SNRPD1, PRPF4, POLR2D, SNRPG, SF3B1, SNRPD3, YBX1, TXNL4A, SNRPF","Spliceosome (11), RNA polymerase (3), Purine metabolism (3), Pyrimidine metabolism (3), RNA transport (2)"
"14853",6427,"SRSF2","MedConf","Yes","Spliceosome","SRSF7, YBX1, SRSF1, U2AF2, NUP93, TRA2B, PCF11, SF3A2, POLR2D, SNRPG, PRPF4, SNRPF, SNRPD1, SNRPD3, SF3B1, POLR2L, NUP153, TXNL4A, POLR2I","Spliceosome (12), RNA polymerase (3), Purine metabolism (3), Pyrimidine metabolism (3), RNA transport (2)"
"14858",6432,"SRSF7","MedConf","Yes","Spliceosome","YBX1, SRSF1, U2AF2, NUP93, TRA2B, PCF11, SNRPD3, PRPF4, POLR2I, POLR2L, SNRPD1, SNRPG, TXNL4A, POLR2D, SF3A2, NUP153, SNRPF, SF3B1, SRSF2","Spliceosome (12), RNA polymerase (3), Purine metabolism (3), Pyrimidine metabolism (3), RNA transport (2)"
"15232",9014,"TAF1B","MedConf","Yes",NA,"ERCC2","Nucleotide excision repair (1)"
"15426",6950,"TCP1","MedConf","Yes",NA,"CDC20","Cell cycle (1)"
"16205",6434,"TRA2B","MedConf","Yes","Spliceosome","SRSF2, SF3A2, SRSF7","Spliceosome (3)"
"16604",10907,"TXNL4A","HighConf","Yes","Spliceosome","PRPF4, SNRPD1, SNRPG, SF3B1, POLR2L, POLR2D, POLR2I, SRSF2, SRSF7, YBX1, SRSF1, U2AF2, SART3, PCF11, SF3A2, SNRPD3, SNRPF","Spliceosome (11), RNA polymerase (3), Purine metabolism (3), Pyrimidine metabolism (3)"
"16624",11338,"U2AF2","MedConf","Yes","Spliceosome","NUP93, SFPQ, PCF11, SRSF7, SRSF2, SNRPD1, SNRPD3, POLR2I, TXNL4A, NUP153, POLR2L, SF3A2, SRSF1, SF3B1, SF1, PRPF4, SNRPG, SNRPF, YBX1, POLR2D","Spliceosome (11), RNA polymerase (3), Purine metabolism (3), Pyrimidine metabolism (3), RNA transport (2)"
"16912",84135,"UTP15","MedConf","Yes","Ribosome biogenesis in eukaryotes","HEATR1, DIMT1, NOC4L, FBL","Ribosome biogenesis in eukaryotes (2)"
"16955",7415,"VCP","MedConf","Yes",NA,"HSPA8","Spliceosome (1)"
"17281",8565,"YARS","HighConf","Yes","Aminoacyl-tRNA biosynthesis",NA,NA
"17284",4904,"YBX1","HighConf","Yes",NA,"SRSF1, U2AF2, PCF11, SNRPD1, POLR2I, SF3B1, SNRPG, POLR2D, SNRPD3, PRPF4, TXNL4A, SF3A2, SNRPF, SRSF7, SRSF2, POLR2L","Spliceosome (12), RNA polymerase (3), Purine metabolism (3), Pyrimidine metabolism (3)"
"17319",7533,"YWHAH","MedConf","Yes","Cell cycle",NA,NA
"18035",30834,"ZNRD1","MedConf","Yes","Pyrimidine metabolism, Purine metabolism, RNA polymerase",NA,NA
