"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"PPAR signaling pathway",0.886,1,1,72,3,"NR1H3, FABP1, RXRB"
"Biosynthesis of amino acids",0.886,1,1,72,3,"CS, RPE, SHMT2"
"Fanconi anemia pathway",0.892,1,1,53,2,"HES1, FANCM"
"Thyroid hormone synthesis",0.897,1,1,74,3,"ATP1B3, PRKACB, CREB5"
"Protein processing in endoplasmic reticulum",0.9,1,1,166,8,"PREB, GANAB, FBXO2, FBXO6, UBQLN2, UBE2D4, UBE2D2, XBP1"
"Ribosome",0.901,1,1,131,6,"MRPL13, RPL12, RPL26, RPL27, RPS10, UBA52"
"Propanoate metabolism",0.901,1,1,32,1,"ACACB"
"Carbon metabolism",0.91,1,1,115,5,"CS, FBP1, OGDH, RPE, SHMT2"
"SNARE interactions in vesicular transport",0.914,1,1,34,1,"VAMP4"
"Alanine, aspartate and glutamate metabolism",0.92,1,1,35,1,"CAD"
"DNA replication",0.926,1,1,36,1,"POLE4"
"Arachidonic acid metabolism",0.932,1,1,61,2,"PLA2G4F, PLA2G2D"
"Pyruvate metabolism",0.94,1,1,39,1,"ACACB"
"Calcium signaling pathway",0.942,1,1,181,8,"CHRM3, ERBB2, ERBB3, PLCD1, PRKACB, TACR3, CAMK2A, PLCZ1"
"Ferroptosis",0.944,1,1,40,1,"CYBB"
"Glycine, serine and threonine metabolism",0.944,1,1,40,1,"SHMT2"
"Tryptophan metabolism",0.944,1,1,40,1,"OGDH"
"Salivary secretion",0.955,1,1,90,3,"CHRM3, ATP1B3, PRKACB"
"Nucleotide excision repair",0.961,1,1,45,1,"POLE4"
"Cysteine and methionine metabolism",0.961,1,1,45,1,"DNMT1"
"Amino sugar and nucleotide sugar metabolism",0.969,1,1,48,1,"PGM1"
"Valine, leucine and isoleucine degradation",0.969,1,1,48,1,"HMGCS1"
"Fatty acid metabolism",0.969,1,1,48,1,"FADS1"
"N-Glycan biosynthesis",0.971,1,1,49,1,"GANAB"
"Arginine and proline metabolism",0.971,1,1,49,1,"CKB"
"Ribosome biogenesis in eukaryotes",0.974,1,1,77,2,"NOP56, POP5"
"Glutathione metabolism",0.978,1,1,53,1,"ANPEP"
"Lysine degradation",0.986,1,1,59,1,"OGDH"
"Renin secretion",0.991,1,1,65,1,"PRKACB"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,36,0,""
"Metabolic pathways",1,1,1,1250,59,"AGPAT1, POLR3G, CKB, ACER1, NDUFA11, COX4I1, CS, DNMT1, FBP1, GANAB, POLR2J2, G6PC, PLA2G4F, PLA2G2D, ANPEP, UQCR10, HMGCS1, ACACB, NDUFS7, UQCRHL, NDUFA6, NDUFA10, NDUFS6, OGDH, ATP5B, PGM1, ATP6V0C, PLCD1, CYCS, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2I, POLR2J, POLR2K, POLR2L, NDUFB11, INPP5E, ASAH2, POLE4, QARS, RPE, MTMR14, SHMT2, UQCRB, UQCRC1, UQCRC2, UQCRFS1, CAD, PIP5K1B, NTPCR, COX4I2, DGKZ, DGKD, PLCZ1, ATP6V1F"
"Primary bile acid biosynthesis",1,1,1,17,0,""
"Peroxisome",1,1,1,82,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Lysosome",1,1,1,123,1,"ATP6V0C"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Retinol metabolism",1,1,1,53,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Folate biosynthesis",1,1,1,26,0,""
"Phenylalanine metabolism",1,1,1,17,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Mannose type O-glycan biosynthesis",1,1,1,23,0,""
"Taurine and hypotaurine metabolism",1,1,1,11,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Fatty acid elongation",1,1,1,25,0,""
"Fatty acid degradation",1,1,1,44,0,""
"Autophagy - other",1,1,1,32,0,""
"Steroid biosynthesis",1,1,1,20,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Other types of O-glycan biosynthesis",1,1,1,22,0,""
"Selenocompound metabolism",1,1,1,17,0,""
"Mismatch repair",1,1,1,23,0,""
"Ascorbate and aldarate metabolism",1,1,1,17,0,""
"Steroid hormone biosynthesis",1,1,1,47,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,32,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,62,0,""
"Drug metabolism - cytochrome P450",1,1,1,58,0,""
"Olfactory transduction",1,1,1,413,10,"OR2D2, OR52A1, OR7A17, GUCY2D, OR6S1, PRKACB, CAMK2A, OR1A1, OR1D5, OR1E2"
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,24,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Tyrosine metabolism",1,1,1,35,0,""
"Arginine biosynthesis",1,1,1,20,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"beta-Alanine metabolism",1,1,1,31,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,5,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,5,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,4,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Riboflavin metabolism",1,1,1,8,0,""
