"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"4832",1816,"DRD5","MedConf","Yes","cAMP signaling pathway, Neuroactive ligand-receptor interaction, Calcium signaling pathway, Dopaminergic synapse","PTGER2, HTR6, VIPR1, HRH2, ADRB2, CALCR, PTGIR, MC2R","Neuroactive ligand-receptor interaction (8), cAMP signaling pathway (4), Calcium signaling pathway (3), Renin secretion (2), Inflammatory mediator regulation of TRP channels (1), Serotonergic synapse (1), Aldosterone synthesis and secretion (1), cGMP-PKG signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Platelet activation (1), Osteoclast differentiation (1)"
"4870",1840,"DTX1","HighConf","Yes","Notch signaling pathway","NCSTN, UBB","Notch signaling pathway (1), Mitophagy - animal (1)"
"4886",11221,"DUSP10","MedConf","Yes","MAPK signaling pathway","MAPK13","Prolactin signaling pathway (1), Inflammatory mediator regulation of TRP channels (1), Neurotrophin signaling pathway (1), IL-17 signaling pathway (1), Cellular senescence (1), VEGF signaling pathway (1), Th1 and Th2 cell differentiation (1), Platelet activation (1), GnRH signaling pathway (1), Th17 cell differentiation (1), Dopaminergic synapse (1), Fc epsilon RI signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), RIG-I-like receptor signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), TNF signaling pathway (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"4904",1847,"DUSP5","HighConf","Yes","MAPK signaling pathway","MAPK13","Prolactin signaling pathway (1), Inflammatory mediator regulation of TRP channels (1), Neurotrophin signaling pathway (1), IL-17 signaling pathway (1), Cellular senescence (1), VEGF signaling pathway (1), Th1 and Th2 cell differentiation (1), Platelet activation (1), GnRH signaling pathway (1), Th17 cell differentiation (1), Dopaminergic synapse (1), Fc epsilon RI signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), RIG-I-like receptor signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), TNF signaling pathway (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"4905",1848,"DUSP6","HighConf","Yes","MAPK signaling pathway","MAPK13","Prolactin signaling pathway (1), Inflammatory mediator regulation of TRP channels (1), Neurotrophin signaling pathway (1), IL-17 signaling pathway (1), Cellular senescence (1), VEGF signaling pathway (1), Th1 and Th2 cell differentiation (1), Platelet activation (1), GnRH signaling pathway (1), Th17 cell differentiation (1), Dopaminergic synapse (1), Fc epsilon RI signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), RIG-I-like receptor signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), TNF signaling pathway (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"4906",1849,"DUSP7","MedConf","Yes","MAPK signaling pathway","MAPK13","Prolactin signaling pathway (1), Inflammatory mediator regulation of TRP channels (1), Neurotrophin signaling pathway (1), IL-17 signaling pathway (1), Cellular senescence (1), VEGF signaling pathway (1), Th1 and Th2 cell differentiation (1), Platelet activation (1), GnRH signaling pathway (1), Th17 cell differentiation (1), Dopaminergic synapse (1), Fc epsilon RI signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), RIG-I-like receptor signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), TNF signaling pathway (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"4950",1871,"E2F3","MedConf","Yes","Cellular senescence","ACACB, SPI1, MYBL2, SP1, SNW1, CCND2, CCND3, RBPJ, MAX, KAT2B, CCNE1","Cellular senescence (4), Notch signaling pathway (3), PI3K-Akt signaling pathway (3), Jak-STAT signaling pathway (2), Focal adhesion (2), Thyroid hormone signaling pathway (1), Spliceosome (1), Estrogen signaling pathway (1), Mitophagy - animal (1), MAPK signaling pathway (1), Prolactin signaling pathway (1), Th1 and Th2 cell differentiation (1), Osteoclast differentiation (1), Insulin resistance (1)"
"4989",1896,"EDA","MedConf","Yes","Cytokine-cytokine receptor interaction","EDAR","Cytokine-cytokine receptor interaction (1)"
"4991",10913,"EDAR","MedConf","Yes","Cytokine-cytokine receptor interaction","EDA","Cytokine-cytokine receptor interaction (1)"
"5003",1906,"EDN1","MedConf","Yes","TNF signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Relaxin signaling pathway","TACR1, TACR3, GNA11, AVPR1A, BDKRB1, KISS1, PROK1, TRH, LTB4R, MLNR, XCL2, GNRH2, EGFR, ADRBK1, CREB1, AGT, GNAO1, CXCR4, ARNT, DNM1, COL1A2, GNAI3, ADRB2, GNA15, CFTR, NMUR2, JUN","Calcium signaling pathway (8), Neuroactive ligand-receptor interaction (8), Relaxin signaling pathway (7), cAMP signaling pathway (5), Estrogen signaling pathway (5), Renin secretion (4), cGMP-PKG signaling pathway (4), Cholinergic synapse (4), GnRH signaling pathway (4), Focal adhesion (3), PI3K-Akt signaling pathway (3), Phospholipase D signaling pathway (3), Adrenergic signaling in cardiomyocytes (3), Chemokine signaling pathway (3), Cytokine-cytokine receptor interaction (3), Circadian entrainment (3), Dopaminergic synapse (3), Long-term depression (3), Rap1 signaling pathway (3), Platelet activation (2), AGE-RAGE signaling pathway in diabetic complications (2), Leukocyte transendothelial migration (2), GABAergic synapse (2), Glutamatergic synapse (2), Serotonergic synapse (2), Aldosterone synthesis and secretion (2), Insulin secretion (2), Osteoclast differentiation (2), TNF signaling pathway (2), MAPK signaling pathway (2), Regulation of actin cytoskeleton (2), ECM-receptor interaction (1), Protein digestion and absorption (1), Endocrine and other factor-regulated calcium reabsorption (1), Sphingolipid signaling pathway (1), Insulin resistance (1), Thyroid hormone synthesis (1), B cell receptor signaling pathway (1), Neurotrophin signaling pathway (1), IL-17 signaling pathway (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), Apoptosis (1), T cell receptor signaling pathway (1), Mitophagy - animal (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Ras signaling pathway (1), Inflammatory mediator regulation of TRP channels (1)"
"5019",29904,"EEF2K","MedConf","Yes",NA,"MAPK13, RAE1","RNA transport (1), Prolactin signaling pathway (1), Inflammatory mediator regulation of TRP channels (1), Neurotrophin signaling pathway (1), IL-17 signaling pathway (1), Cellular senescence (1), VEGF signaling pathway (1), Th1 and Th2 cell differentiation (1), Platelet activation (1), GnRH signaling pathway (1), Th17 cell differentiation (1), Dopaminergic synapse (1), Fc epsilon RI signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), RIG-I-like receptor signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), TNF signaling pathway (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"5044",1943,"EFNA2","MedConf","Yes","Rap1 signaling pathway, PI3K-Akt signaling pathway, Ras signaling pathway","PDGFRB, NGFR, EGFR, CSF1R, PDGFRA, FGFR3, FLT4","Ras signaling pathway (7), PI3K-Akt signaling pathway (7), Rap1 signaling pathway (7), Cytokine-cytokine receptor interaction (6), Focal adhesion (4), Regulation of actin cytoskeleton (4), MAPK signaling pathway (4), Phospholipase D signaling pathway (3), Calcium signaling pathway (3), Hematopoietic cell lineage (1), Osteoclast differentiation (1), Estrogen signaling pathway (1), GnRH signaling pathway (1), Relaxin signaling pathway (1), Apoptosis - multiple species (1), Neurotrophin signaling pathway (1)"
"5055",9343,"EFTUD2","MedConf","Yes","Spliceosome","SF3B6, SRRM1, POLR2F, POLR2J, HNRNPA2B1, SRSF2, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, IK, BCAS2, PCF11, RPS2, SNRPD3, PRPF8, XAB2, CDC5L, SF3B1, SF3B2, SNW1","Spliceosome (14), mRNA surveillance pathway (3), Notch signaling pathway (1), IL-17 signaling pathway (1), RNA transport (1)"
"5061",1956,"EGFR","MedConf","Yes","MAPK signaling pathway, Rap1 signaling pathway, PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Cytokine-cytokine receptor interaction, Focal adhesion, Ras signaling pathway, Relaxin signaling pathway, Calcium signaling pathway, Phospholipase D signaling pathway, GnRH signaling pathway, Estrogen signaling pathway","SFN, HSPA5, PXN, KRAS, GAB2, STAT1, SH3GLB1, CDC42, TUBA1A, RAB5A, PDGFRB, PTK2B, GNAI3, CLTA, PIK3R3, SHC2, DNM1, TLR2, FGF9, CXCL8, ITGA1, EDN1, ABI1, CAV3, FGF12, EFNA2, FGF8, FGF10, CAMLG, CTNND1, PTPN2, LAMP1, PTPN6, ITGB1, STUB1, UBB","Rap1 signaling pathway (12), Ras signaling pathway (12), Regulation of actin cytoskeleton (11), PI3K-Akt signaling pathway (11), Chemokine signaling pathway (9), Focal adhesion (8), Phospholipase D signaling pathway (8), Leukocyte transendothelial migration (7), MAPK signaling pathway (7), AGE-RAGE signaling pathway in diabetic complications (6), Natural killer cell mediated cytotoxicity (5), Relaxin signaling pathway (5), VEGF signaling pathway (5), T cell receptor signaling pathway (4), Jak-STAT signaling pathway (4), Autophagy - animal (4), Toll-like receptor signaling pathway (4), Prolactin signaling pathway (4), Neurotrophin signaling pathway (4), Estrogen signaling pathway (4), Sphingolipid signaling pathway (4), Platelet activation (3), B cell receptor signaling pathway (3), Cellular senescence (3), Cholinergic synapse (3), Apoptosis (3), Fc epsilon RI signaling pathway (3), Aldosterone-regulated sodium reabsorption (3), Fc gamma R-mediated phagocytosis (3), Thyroid hormone signaling pathway (3), Osteoclast differentiation (3), GnRH signaling pathway (3), ECM-receptor interaction (2), Mitophagy - animal (2), TNF signaling pathway (2), NOD-like receptor signaling pathway (2), Cytokine-cytokine receptor interaction (2), Endocrine and other factor-regulated calcium reabsorption (2), cAMP signaling pathway (2), Long-term depression (2), Serotonergic synapse (2), Calcium signaling pathway (2), Hematopoietic cell lineage (1), IL-17 signaling pathway (1), RIG-I-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Carbohydrate digestion and absorption (1), Insulin resistance (1), Inflammatory mediator regulation of TRP channels (1), Circadian entrainment (1), Dopaminergic synapse (1), GABAergic synapse (1), cGMP-PKG signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Renin secretion (1), Glutamatergic synapse (1), Th1 and Th2 cell differentiation (1), Necroptosis (1), Th17 cell differentiation (1), Thyroid hormone synthesis (1)"
"5065",1958,"EGR1","HighConf","Yes","AGE-RAGE signaling pathway in diabetic complications","GBP2, JUN, SP1, ISG15, IRF9, OASL","NOD-like receptor signaling pathway (3), Osteoclast differentiation (2), Estrogen signaling pathway (2), Mitophagy - animal (2), Necroptosis (1), Jak-STAT signaling pathway (1), RIG-I-like receptor signaling pathway (1), B cell receptor signaling pathway (1), Neurotrophin signaling pathway (1), IL-17 signaling pathway (1), Th1 and Th2 cell differentiation (1), GnRH signaling pathway (1), Th17 cell differentiation (1), Apoptosis (1), T cell receptor signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Focal adhesion (1), TNF signaling pathway (1), cAMP signaling pathway (1), Toll-like receptor signaling pathway (1), MAPK signaling pathway (1)"
"5066",1959,"EGR2","HighConf","Yes",NA,"RELA, MED14, MED21","Thyroid hormone signaling pathway (1), Prolactin signaling pathway (1), B cell receptor signaling pathway (1), Insulin resistance (1), Neurotrophin signaling pathway (1), IL-17 signaling pathway (1), Cellular senescence (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), Apoptosis (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Mitophagy - animal (1), RIG-I-like receptor signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Ras signaling pathway (1), Osteoclast differentiation (1), TNF signaling pathway (1), Chemokine signaling pathway (1), NOD-like receptor signaling pathway (1), cAMP signaling pathway (1), NF-kappa B signaling pathway (1), Toll-like receptor signaling pathway (1), PI3K-Akt signaling pathway (1), MAPK signaling pathway (1)"
"5077",79813,"EHMT1","HighConf","Yes","Lysine degradation","CXCL8, UBB, PLOD3, RELA","IL-17 signaling pathway (2), Cellular senescence (2), Mitophagy - animal (2), RIG-I-like receptor signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Chemokine signaling pathway (2), NOD-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), Toll-like receptor signaling pathway (2), Lysine degradation (1), Prolactin signaling pathway (1), B cell receptor signaling pathway (1), Insulin resistance (1), Neurotrophin signaling pathway (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), Apoptosis (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Relaxin signaling pathway (1), Ras signaling pathway (1), Osteoclast differentiation (1), TNF signaling pathway (1), cAMP signaling pathway (1), PI3K-Akt signaling pathway (1), MAPK signaling pathway (1), Phospholipase D signaling pathway (1), Cytokine-cytokine receptor interaction (1)"
"5078",10919,"EHMT2","HighConf","Yes","Lysine degradation",NA,NA
"5084",10209,"EIF1","HighConf","Yes","RNA transport","EIF2S3, EIF4G1, EIF4A1, EIF4G2, RPS2, EIF3I, EIF2S1, EIF3B, EIF3A, EIF2S2, EIF3J","RNA transport (10), Autophagy - animal (1), Apoptosis (1)"
"5091",5610,"EIF2AK2","MedConf","Yes","Necroptosis","STAT1, EIF2S2, EIF2S3, CD14, TLR4, MYD88, TIRAP, NFKBIB, TOLLIP, LY96, EIF2S1, MAP3K7","Toll-like receptor signaling pathway (8), NF-kappa B signaling pathway (6), NOD-like receptor signaling pathway (5), RNA transport (3), Autophagy - animal (2), T cell receptor signaling pathway (2), RIG-I-like receptor signaling pathway (2), Osteoclast differentiation (2), MAPK signaling pathway (2), Th1 and Th2 cell differentiation (2), Th17 cell differentiation (2), Chemokine signaling pathway (2), Necroptosis (2), Apoptosis (1), IL-17 signaling pathway (1), TNF signaling pathway (1), B cell receptor signaling pathway (1), Neurotrophin signaling pathway (1), PI3K-Akt signaling pathway (1), Hematopoietic cell lineage (1), Regulation of actin cytoskeleton (1), Prolactin signaling pathway (1), Jak-STAT signaling pathway (1), Thyroid hormone signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1)"
"5096",8891,"EIF2B3","MedConf","Yes","RNA transport","EIF2S3, EIF2S1, EIF2S2","RNA transport (3), Autophagy - animal (1), Apoptosis (1)"
"5100",1965,"EIF2S1","HighConf","Yes","RNA transport, Apoptosis, Autophagy - animal","EIF2AK2, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF1, EIF2S3, EIF4B, EIF4G1, EIF4A1, DDX3X, EIF2B3, EIF4G2, RPS2, RPL24, MAX, RPL32, RPL31, RPLP2","RNA transport (12), MAPK signaling pathway (1), RIG-I-like receptor signaling pathway (1), PI3K-Akt signaling pathway (1), Necroptosis (1)"
"5101",8894,"EIF2S2","HighConf","Yes","RNA transport","EIF1, EIF2S3, EIF4B, EIF4G1, EIF4A1, EIF2B3, EIF4G2, RPL31, EIF3A, RPL24, EIF3I, RPL32, EIF2S1, EIF3J, RPS2, RPLP2, EIF2AK2, EIF3B","RNA transport (12), Necroptosis (1), Autophagy - animal (1), Apoptosis (1), PI3K-Akt signaling pathway (1)"
"5102",1968,"EIF2S3","MedConf","Yes","RNA transport","EIF4B, EIF4G1, EIF4A1, EIF2B3, EIF4G2, RPL31, EIF3I, RPL24, EIF3A, EIF2AK2, RPS2, EIF1, EIF2S2, RPLP2, EIF3B, EIF3J, EIF2S1, RPL32","RNA transport (12), Necroptosis (1), Autophagy - animal (1), Apoptosis (1), PI3K-Akt signaling pathway (1)"
"5104",8661,"EIF3A","HighConf","Yes","RNA transport","EIF3J, EIF2S2, EIF1, EIF2S3, EIF4B, EIF4G1, EIF4A1, EIF4G2, EIF3B, EIF3I, RPL32, EIF2S1, RPL24, RPS2, RPLP2, RPL31","RNA transport (11), Autophagy - animal (1), Apoptosis (1), PI3K-Akt signaling pathway (1)"
"5105",8662,"EIF3B","MedConf","Yes","RNA transport","EIF3I, EIF3A, EIF3J, EIF2S2, EIF1, EIF2S3, EIF4B, EIF4G1, EIF4A1, DDX3X, RPL32, EIF2S1, RPL31, RPL24, RPLP2, RPS2","RNA transport (10), Autophagy - animal (1), Apoptosis (1), RIG-I-like receptor signaling pathway (1), PI3K-Akt signaling pathway (1)"
"5113",8668,"EIF3I","MedConf","Yes","RNA transport","EIF3A, EIF3J, EIF2S2, EIF1, EIF2S3, EIF4B, EIF4G1, EIF4A1, RPL24, RPS2, RPLP2, EIF2S1, RPL32, EIF3B, RPL31","RNA transport (10), Autophagy - animal (1), Apoptosis (1), PI3K-Akt signaling pathway (1)"
"5114",8669,"EIF3J","MedConf","Yes","RNA transport","EIF2S2, EIF1, EIF2S3, EIF4B, EIF4G1, EIF4A1, RPL24, RPLP2, EIF3I, EIF3A, RPS2, RPL32, EIF3B, EIF2S1, RPL31","RNA transport (10), Autophagy - animal (1), Apoptosis (1), PI3K-Akt signaling pathway (1)"
"5118",1973,"EIF4A1","MedConf","Yes","RNA transport","EIF4G2, RPS2, MAX, EIF3B, EIF2S3, PSMC4, EIF4B, RPLP2, EIF1, EIF3A, EIF2S1, RPL24, EIF3J, RPL32, EIF2S2, EIF3I, RPL31, ISG15, EIF4G1","RNA transport (11), PI3K-Akt signaling pathway (1), RIG-I-like receptor signaling pathway (1), Autophagy - animal (1), Apoptosis (1), MAPK signaling pathway (1), Proteasome (1)"
"5121",1975,"EIF4B","MedConf","Yes","PI3K-Akt signaling pathway, RNA transport","EIF4G1, EIF4A1, EIF4G2, RPL24, RPL31, RPL32, EIF3B, EIF2S2, RPS2, EIF3A, EIF3I, EIF3J, EIF2S1, RPLP2, EIF2S3","RNA transport (10), Autophagy - animal (1), Apoptosis (1)"
"5130",1981,"EIF4G1","HighConf","Yes","RNA transport","EIF4A1, PSMF1, DDX3X, EIF4G2, PSMB4, RPL31, PSMB5, EIF1, EIF3B, PSMA6, PSMA7, PSMA1, PSMA3, PSMC1, MAX, EIF3J, PSMA5, PSMC4, PSMD1, PSMB1, PSMD11, RPLP2, PSMD12, RPL32, ISG15, PSMB2, RPS2, PSMD7, PSMC5, EIF2S2, PSMC2, PSMD2, EIF3A, RPL24, PSMD6, PSMD3, EIF2S1, EIF3I, EIF2S3, PSMA4, EIF4B, UBB","Proteasome (22), RNA transport (11), RIG-I-like receptor signaling pathway (2), PI3K-Akt signaling pathway (1), Autophagy - animal (1), Apoptosis (1), MAPK signaling pathway (1), Mitophagy - animal (1)"
"5131",1982,"EIF4G2","HighConf","Yes","RNA transport","EIF3A, EIF1, EIF4G1, ISG15, EIF2S3, EIF2S2, EIF4A1, EIF4B, EIF2S1","RNA transport (8), PI3K-Akt signaling pathway (1), RIG-I-like receptor signaling pathway (1), Autophagy - animal (1), Apoptosis (1)"
"5140",55520,"ELAC1","MedConf","Yes","RNA transport",NA,NA
"5156",2005,"ELK4","HighConf","Yes","MAPK signaling pathway","MAPK13","Prolactin signaling pathway (1), Inflammatory mediator regulation of TRP channels (1), Neurotrophin signaling pathway (1), IL-17 signaling pathway (1), Cellular senescence (1), VEGF signaling pathway (1), Th1 and Th2 cell differentiation (1), Platelet activation (1), GnRH signaling pathway (1), Th17 cell differentiation (1), Dopaminergic synapse (1), Fc epsilon RI signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), RIG-I-like receptor signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), TNF signaling pathway (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"5166",91748,"ELMSAN1","HighConf","Yes",NA,"HDAC2","Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"5228",2021,"ENDOG","MedConf","Yes","Apoptosis",NA,NA
"5250",133121,"ENPP6","MedConf","Yes","Ether lipid metabolism","LPCAT4, JMJD7-PLA2G4B, PLA2G6, PLA2G4A, PLA2G4D","Ether lipid metabolism (5), Linoleic acid metabolism (4), Inflammatory mediator regulation of TRP channels (4), Ras signaling pathway (4), VEGF signaling pathway (3), Platelet activation (3), Necroptosis (3), GnRH signaling pathway (3), Phospholipase D signaling pathway (3), Long-term depression (3), Fc epsilon RI signaling pathway (3), Glutamatergic synapse (3), Serotonergic synapse (3), MAPK signaling pathway (3), Fc gamma R-mediated phagocytosis (3)"
"5268",2034,"EPAS1","HighConf","Yes",NA,"ARNT, SLC2A1, UBB, SMAD4, SP1, EPO","Mitophagy - animal (2), Jak-STAT signaling pathway (1), Hematopoietic cell lineage (1), Cytokine-cytokine receptor interaction (1), PI3K-Akt signaling pathway (1), Th17 cell differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1), Estrogen signaling pathway (1), Insulin resistance (1), Insulin secretion (1), Thyroid hormone signaling pathway (1)"
"5306",2056,"EPO","MedConf","Yes","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Hematopoietic cell lineage, Jak-STAT signaling pathway","EPAS1, CREB1, ARNT, CNTFR, IL21R, IL3RA, IL12RB2, STAT1, RAP1A, JUN","Jak-STAT signaling pathway (5), Cytokine-cytokine receptor interaction (4), cAMP signaling pathway (3), Th1 and Th2 cell differentiation (3), Th17 cell differentiation (3), Osteoclast differentiation (3), Neurotrophin signaling pathway (2), Focal adhesion (2), Chemokine signaling pathway (2), MAPK signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), NOD-like receptor signaling pathway (2), Toll-like receptor signaling pathway (2), Estrogen signaling pathway (2), Apoptosis (2), Relaxin signaling pathway (2), TNF signaling pathway (2), PI3K-Akt signaling pathway (2), Platelet activation (1), Ras signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), Prolactin signaling pathway (1), Necroptosis (1), Thyroid hormone signaling pathway (1), B cell receptor signaling pathway (1), IL-17 signaling pathway (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Mitophagy - animal (1), Hematopoietic cell lineage (1), Insulin resistance (1), Circadian entrainment (1), Cholinergic synapse (1), Aldosterone synthesis and secretion (1), Dopaminergic synapse (1), cGMP-PKG signaling pathway (1), Insulin secretion (1), Adrenergic signaling in cardiomyocytes (1), Renin secretion (1), Thyroid hormone synthesis (1)"
"5331",23085,"ERC1","HighConf","Yes","NF-kappa B signaling pathway","PYDC1, MAP3K3, IKBKB, RELA, MAP3K7","MAPK signaling pathway (4), NOD-like receptor signaling pathway (4), Neurotrophin signaling pathway (3), IL-17 signaling pathway (3), T cell receptor signaling pathway (3), RIG-I-like receptor signaling pathway (3), Osteoclast differentiation (3), TNF signaling pathway (3), NF-kappa B signaling pathway (3), Toll-like receptor signaling pathway (3), B cell receptor signaling pathway (2), Insulin resistance (2), Th1 and Th2 cell differentiation (2), Th17 cell differentiation (2), Apoptosis (2), Ras signaling pathway (2), Chemokine signaling pathway (2), PI3K-Akt signaling pathway (2), GnRH signaling pathway (1), Prolactin signaling pathway (1), Cellular senescence (1), Sphingolipid signaling pathway (1), Mitophagy - animal (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), cAMP signaling pathway (1), Autophagy - animal (1)"
"5477",2145,"EZH1","MedConf","Yes","Lysine degradation","PHC2, HDAC2","Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"5928",55294,"FBXW7","HighConf","Yes",NA,"CCNE1, NOTCH4, JUN, UBB","Mitophagy - animal (2), B cell receptor signaling pathway (1), Neurotrophin signaling pathway (1), IL-17 signaling pathway (1), Estrogen signaling pathway (1), Th1 and Th2 cell differentiation (1), GnRH signaling pathway (1), Th17 cell differentiation (1), Apoptosis (1), T cell receptor signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Focal adhesion (1), TNF signaling pathway (1), NOD-like receptor signaling pathway (1), cAMP signaling pathway (1), Toll-like receptor signaling pathway (1), MAPK signaling pathway (1), Notch signaling pathway (1), Thyroid hormone signaling pathway (1), Cellular senescence (1), PI3K-Akt signaling pathway (1)"
"5991",2243,"FGA","MedConf","Yes","Platelet activation","ITGAM, ITGA5, TTR, PRL, ITGAV, ITGB1","Regulation of actin cytoskeleton (4), PI3K-Akt signaling pathway (4), ECM-receptor interaction (3), Focal adhesion (3), Leukocyte transendothelial migration (2), Rap1 signaling pathway (2), Hematopoietic cell lineage (2), Thyroid hormone signaling pathway (1), Platelet activation (1), Prolactin signaling pathway (1), Jak-STAT signaling pathway (1), Neuroactive ligand-receptor interaction (1), Cytokine-cytokine receptor interaction (1), Thyroid hormone synthesis (1)"
"6000",2255,"FGF10","MedConf","Yes","MAPK signaling pathway, Rap1 signaling pathway, PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Ras signaling pathway","PDGFRB, NGFR, FGFR3, CSF1R, FLT4, FGF9, EGFR, PDGFRA","Ras signaling pathway (8), PI3K-Akt signaling pathway (8), Rap1 signaling pathway (8), Cytokine-cytokine receptor interaction (6), Regulation of actin cytoskeleton (5), MAPK signaling pathway (5), Focal adhesion (4), Phospholipase D signaling pathway (3), Calcium signaling pathway (3), Hematopoietic cell lineage (1), Osteoclast differentiation (1), Estrogen signaling pathway (1), GnRH signaling pathway (1), Relaxin signaling pathway (1), Apoptosis - multiple species (1), Neurotrophin signaling pathway (1)"
"6002",2257,"FGF12","MedConf","Yes","MAPK signaling pathway, Rap1 signaling pathway, PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Ras signaling pathway","NGFR, PDGFRB, CSF1R, FGFR3, FLT4, PDGFRA, EGFR","Ras signaling pathway (7), PI3K-Akt signaling pathway (7), Rap1 signaling pathway (7), Cytokine-cytokine receptor interaction (6), Focal adhesion (4), Regulation of actin cytoskeleton (4), MAPK signaling pathway (4), Phospholipase D signaling pathway (3), Calcium signaling pathway (3), Hematopoietic cell lineage (1), Osteoclast differentiation (1), Estrogen signaling pathway (1), GnRH signaling pathway (1), Relaxin signaling pathway (1), Apoptosis - multiple species (1), Neurotrophin signaling pathway (1)"
"6018",2252,"FGF7","HighConf","Yes","MAPK signaling pathway, Rap1 signaling pathway, PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Ras signaling pathway",NA,NA
