"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"9738",14680,"Gnal","MedConf","Yes",NA,"Olfr985, Olfr566, Olfr503, Olfr694, Olfr736, Olfr31, Olfr1502, Olfr462, Olfr480, Olfr1066, Olfr1441, Olfr802, Olfr1089, Olfr2, Olfr640, Olfr506, Olfr78, Olfr520, Olfr716, Olfr592, Olfr518, Olfr394, Olfr1028, Olfr624, Olfr975, Olfr972, Olfr113, Olfr887, Olfr665, Olfr599, Olfr433, Olfr398, Olfr186, Olfr1318, Olfr549, Olfr1408, Olfr457, Olfr1350, Olfr1341, Olfr352, Olfr1145, Olfr570, Olfr898, Olfr670, Olfr450, Olfr262, Olfr1412, Gnao1","Melanogenesis (1), Rap1 signaling pathway (1), Cholinergic synapse (1), Oxytocin signaling pathway (1), Estrogen signaling pathway (1), Relaxin signaling pathway (1)"
"9739",14681,"Gnao1","MedConf","Yes","Relaxin signaling pathway, Estrogen signaling pathway, Oxytocin signaling pathway, Cholinergic synapse, Rap1 signaling pathway, Melanogenesis","Gnal, Chrm4, Mapk13, Pla2g4f, Kcnj5, Dvl2, Prkaca","Platelet activation (3), Oxytocin signaling pathway (3), MAPK signaling pathway (3), Melanogenesis (2), Adrenergic signaling in cardiomyocytes (2), Cholinergic synapse (2), Vascular smooth muscle contraction (2), Ras signaling pathway (2), Progesterone-mediated oocyte maturation (2), Estrogen signaling pathway (2), Relaxin signaling pathway (2), Longevity regulating pathway (2), Fc epsilon RI signaling pathway (2), VEGF signaling pathway (2), mTOR signaling pathway (1), Thyroid hormone signaling pathway (1), Glucagon signaling pathway (1), Vasopressin-regulated water reabsorption (1), Regulation of lipolysis in adipocytes (1), Longevity regulating pathway - multiple species (1), alpha-Linolenic acid metabolism (1), T cell receptor signaling pathway (1), Rap1 signaling pathway (1), Neurotrophin signaling pathway (1), TNF signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), FoxO signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1)"
"9799",70231,"Gorasp2","MedConf","Yes",NA,"Psma6, Psma3","Proteasome (2)"
"10137",14933,"Gyk","MedConf","Yes",NA,NA,NA
"10606",70719,"Hmha1","MedConf","Yes",NA,"Arhgdig, Arhgef7","Neurotrophin signaling pathway (1), Vasopressin-regulated water reabsorption (1)"
"10624",229279,"Hnrnpa3","MedConf","Yes","Spliceosome","Pabpn1, Magoh, Snrpd2, Sf3a1, Polr2f, Sf3b3, Sf3b2, Snrpd1, Rnps1, Srsf3, Rbm8a, Snrpe, Snrpb, Sf3a3, Phf5a, Polr2b, Snrpa1, Sf3b6, Sf3b5, Sf3b1, Polr2g, Smc1a, Snrpd3, Polr2k, Polr2d, Cpsf7, Snrnp200","Spliceosome (18), mRNA surveillance pathway (5), Purine metabolism (4), RNA polymerase (4), Pyrimidine metabolism (4), RNA transport (3), Cytosolic DNA-sensing pathway (1)"
"10733",54710,"Hs3st3b1","MedConf","Yes",NA,"Sdc4","ECM-receptor interaction (1)"
"10775",22027,"Hsp90b1","MedConf","Yes","PI3K-Akt signaling pathway, Estrogen signaling pathway",NA,NA
"10787",15481,"Hspa8","HighConf","Yes","Spliceosome, Estrogen signaling pathway, Longevity regulating pathway - multiple species, MAPK signaling pathway","Psma3, Psmd11, Psmc5, Psmd1, Psmd6, Psma7, Psmb2, Psmb3, Psma1, Psmb1, Psmd3, Psmc1, Psmb6, Psmc3, Psma6, Psmd14, Psma4, Psma2, Psmc4, Psmc6, Psmb4, Psmd2, Dnajb1, Ftl1, Ep300","Proteasome (22), Melanogenesis (1), Thyroid hormone signaling pathway (1), HIF-1 signaling pathway (1), Glucagon signaling pathway (1), FoxO signaling pathway (1)"
"10791",69253,"Hspb2","MedConf","Yes",NA,"Mapk13","T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Platelet activation (1), Rap1 signaling pathway (1), Neurotrophin signaling pathway (1), MAPK signaling pathway (1), Progesterone-mediated oocyte maturation (1), TNF signaling pathway (1), Fc epsilon RI signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), FoxO signaling pathway (1), VEGF signaling pathway (1), Relaxin signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1)"
"10933",15968,"Ifna5","MedConf","Yes","Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Natural killer cell mediated cytotoxicity, Cytosolic DNA-sensing pathway","Ifnab, Il10ra, Ifna6","Cytokine-cytokine receptor interaction (3), Cytosolic DNA-sensing pathway (2), Natural killer cell mediated cytotoxicity (2), PI3K-Akt signaling pathway (2), Toll-like receptor signaling pathway (2)"
"10934",15969,"Ifna6","MedConf","Yes","Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Natural killer cell mediated cytotoxicity, Cytosolic DNA-sensing pathway","Ifna5, Ifnab, Il10ra","Cytokine-cytokine receptor interaction (3), Cytosolic DNA-sensing pathway (2), Natural killer cell mediated cytotoxicity (2), PI3K-Akt signaling pathway (2), Toll-like receptor signaling pathway (2)"
"10937",15974,"Ifnab","MedConf","Yes","Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Natural killer cell mediated cytotoxicity, Cytosolic DNA-sensing pathway","Ifna6, Il10ra, Ifna5","Cytokine-cytokine receptor interaction (3), Cytosolic DNA-sensing pathway (2), Natural killer cell mediated cytotoxicity (2), PI3K-Akt signaling pathway (2), Toll-like receptor signaling pathway (2)"
"11017",16151,"Ikbkg","HighConf","Yes","Osteoclast differentiation, Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Adipocytokine signaling pathway, TNF signaling pathway, Ras signaling pathway, MAPK signaling pathway, T cell receptor signaling pathway, Cytosolic DNA-sensing pathway","Psmc5, Brd4, Prkag1, Pdpk1, Tab1, Cdk9","FoxO signaling pathway (2), Insulin resistance (2), AMPK signaling pathway (2), Longevity regulating pathway (2), MAPK signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1), T cell receptor signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Neurotrophin signaling pathway (1), Focal adhesion (1), Fc epsilon RI signaling pathway (1), mTOR signaling pathway (1), PI3K-Akt signaling pathway (1), PPAR signaling pathway (1), Oxytocin signaling pathway (1), Glucagon signaling pathway (1), Adipocytokine signaling pathway (1), Longevity regulating pathway - multiple species (1), Proteasome (1)"
"11024",16154,"Il10ra","MedConf","Yes","Cytokine-cytokine receptor interaction","Ifna6, Ifna5, Il13, Ifnab","Cytokine-cytokine receptor interaction (4), Cytosolic DNA-sensing pathway (3), Natural killer cell mediated cytotoxicity (3), PI3K-Akt signaling pathway (3), Toll-like receptor signaling pathway (3), Fc epsilon RI signaling pathway (1)"
"11033",16163,"Il13","MedConf","Yes","Cytokine-cytokine receptor interaction, Fc epsilon RI signaling pathway","Il10ra","Cytokine-cytokine receptor interaction (1)"
"11054",16175,"Il1a","MedConf","Yes","Osteoclast differentiation, Cytokine-cytokine receptor interaction, AGE-RAGE signaling pathway in diabetic complications, MAPK signaling pathway","Irak4, Irak2","Neurotrophin signaling pathway (2), Toll-like receptor signaling pathway (1)"
"11118",102462,"Imp3","MedConf","Yes","Ribosome biogenesis in eukaryotes","Utp15","Ribosome biogenesis in eukaryotes (1)"
"11162",16333,"Ins1","MedConf","Yes","AMPK signaling pathway, PI3K-Akt signaling pathway, Longevity regulating pathway, Insulin resistance, mTOR signaling pathway, FoxO signaling pathway, Longevity regulating pathway - multiple species, cGMP-PKG signaling pathway, Progesterone-mediated oocyte maturation, Regulation of lipolysis in adipocytes, Ras signaling pathway, HIF-1 signaling pathway, Aldosterone-regulated sodium reabsorption, Rap1 signaling pathway","Atp6v1g3, Ngfr","Rap1 signaling pathway (1), Neurotrophin signaling pathway (1), Ras signaling pathway (1), Cytokine-cytokine receptor interaction (1), PI3K-Akt signaling pathway (1), mTOR signaling pathway (1)"
"11168",23919,"Insl5","MedConf","Yes","Relaxin signaling pathway",NA,NA
"11175",70885,"Ints10","MedConf","Yes",NA,"Polr2b, Polr2d","Purine metabolism (2), RNA polymerase (2), Pyrimidine metabolism (2)"
"11228",108960,"Irak2","HighConf","Yes","Neurotrophin signaling pathway","Irak4, Il1a, Ngfr, Tab1","Neurotrophin signaling pathway (2), Cytokine-cytokine receptor interaction (2), MAPK signaling pathway (2), Toll-like receptor signaling pathway (2), Osteoclast differentiation (2), Rap1 signaling pathway (1), Ras signaling pathway (1), PI3K-Akt signaling pathway (1), TNF signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1)"
"11230",266632,"Irak4","HighConf","Yes","Toll-like receptor signaling pathway, Neurotrophin signaling pathway","Il1a, Tab1, Tirap, Ngfr, Irak2","Neurotrophin signaling pathway (2), Cytokine-cytokine receptor interaction (2), Toll-like receptor signaling pathway (2), MAPK signaling pathway (2), Osteoclast differentiation (2), Rap1 signaling pathway (1), Ras signaling pathway (1), PI3K-Akt signaling pathway (1), TNF signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1)"
"11277",57905,"Isy1","HighConf","Yes","Spliceosome","Dhx8, Snrpa1, Plrg1","Spliceosome (3)"
"11290",16402,"Itga5","MedConf","Yes","PI3K-Akt signaling pathway, Focal adhesion, ECM-receptor interaction","Col2a1, Tnxb","ECM-receptor interaction (2), Focal adhesion (2), PI3K-Akt signaling pathway (2)"
"11292",16404,"Itga7","MedConf","Yes","PI3K-Akt signaling pathway, Focal adhesion, ECM-receptor interaction","Col2a1, Tnxb, Itgav","ECM-receptor interaction (3), Focal adhesion (3), PI3K-Akt signaling pathway (3), Thyroid hormone signaling pathway (1)"
"11299",16410,"Itgav","MedConf","Yes","PI3K-Akt signaling pathway, Focal adhesion, Thyroid hormone signaling pathway, ECM-receptor interaction","Itga7, Col2a1, Tnxb","ECM-receptor interaction (3), Focal adhesion (3), PI3K-Akt signaling pathway (3)"
"11305",16415,"Itgb2l","MedConf","Yes","Natural killer cell mediated cytotoxicity, Rap1 signaling pathway","Pik3ca, C3, Pik3cb","Longevity regulating pathway (4), T cell receptor signaling pathway (2), Platelet activation (2), Rap1 signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), Natural killer cell mediated cytotoxicity (2), Thyroid hormone signaling pathway (2), Cholinergic synapse (2), HIF-1 signaling pathway (2), Neurotrophin signaling pathway (2), Ras signaling pathway (2), Focal adhesion (2), Regulation of lipolysis in adipocytes (2), Progesterone-mediated oocyte maturation (2), TNF signaling pathway (2), Fc epsilon RI signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Longevity regulating pathway - multiple species (2), FoxO signaling pathway (2), VEGF signaling pathway (2), mTOR signaling pathway (2), Estrogen signaling pathway (2), Relaxin signaling pathway (2), Insulin resistance (2), PI3K-Akt signaling pathway (2), Toll-like receptor signaling pathway (2), Osteoclast differentiation (2), AMPK signaling pathway (2)"
"11389",16478,"Jund","MedConf","Yes","Osteoclast differentiation, MAPK signaling pathway","Mapk13, Atf3","T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Platelet activation (1), Rap1 signaling pathway (1), Neurotrophin signaling pathway (1), MAPK signaling pathway (1), Progesterone-mediated oocyte maturation (1), TNF signaling pathway (1), Fc epsilon RI signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), FoxO signaling pathway (1), VEGF signaling pathway (1), Relaxin signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1)"
"11403",14534,"Kat2a","MedConf","Yes","Thyroid hormone signaling pathway","Trrap, Wdr5, Taf6l, Taf5l, Ep300, Rxrg","Thyroid hormone signaling pathway (2), Adipocytokine signaling pathway (1), PPAR signaling pathway (1), Melanogenesis (1), HIF-1 signaling pathway (1), Glucagon signaling pathway (1), FoxO signaling pathway (1)"
"11480",16521,"Kcnj5","MedConf","Yes","Estrogen signaling pathway, Oxytocin signaling pathway","Gnao1, Prkaca","Melanogenesis (2), Cholinergic synapse (2), Oxytocin signaling pathway (2), Estrogen signaling pathway (2), Relaxin signaling pathway (2), Longevity regulating pathway (2), Rap1 signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Platelet activation (1), Thyroid hormone signaling pathway (1), Vascular smooth muscle contraction (1), Glucagon signaling pathway (1), MAPK signaling pathway (1), Vasopressin-regulated water reabsorption (1), Ras signaling pathway (1), Regulation of lipolysis in adipocytes (1), Progesterone-mediated oocyte maturation (1), Longevity regulating pathway - multiple species (1)"
"11498",16531,"Kcnma1","MedConf","Yes","cGMP-PKG signaling pathway, Vascular smooth muscle contraction",NA,NA
"11599",19348,"Kif20a","MedConf","Yes",NA,"Plk1","Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"11604",71819,"Kif23","MedConf","Yes",NA,"Plk1","Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"11797",16211,"Kpnb1","MedConf","Yes","RNA transport","Rasl2-9, Ran, Nup98","RNA transport (3), Ribosome biogenesis in eukaryotes (2)"
"12235",65086,"Lpar3","MedConf","Yes","PI3K-Akt signaling pathway, Rap1 signaling pathway","Adra1b, Cysltr1, Xcl1, Prok2, Gal, Npff, C3, Ppbp, Pik3ca, Tbxa2r, Chrm4, Avpr1b, Adra2b, Tas2r113, Cxcr4, Cckbr","Cytokine-cytokine receptor interaction (3), cGMP-PKG signaling pathway (2), Cholinergic synapse (2), Platelet activation (2), Longevity regulating pathway (2), Vascular smooth muscle contraction (2), T cell receptor signaling pathway (1), Rap1 signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Natural killer cell mediated cytotoxicity (1), Thyroid hormone signaling pathway (1), HIF-1 signaling pathway (1), Neurotrophin signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), Regulation of lipolysis in adipocytes (1), Progesterone-mediated oocyte maturation (1), TNF signaling pathway (1), Fc epsilon RI signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Longevity regulating pathway - multiple species (1), FoxO signaling pathway (1), VEGF signaling pathway (1), mTOR signaling pathway (1), Estrogen signaling pathway (1), Relaxin signaling pathway (1), Insulin resistance (1), PI3K-Akt signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1), AMPK signaling pathway (1), Adrenergic signaling in cardiomyocytes (1)"
"12293",16975,"Lrp8","HighConf","Yes",NA,"Sdc4","ECM-receptor interaction (1)"
"12392",116748,"Lsm10","HighConf","Yes",NA,"Snrpe, Snrpd3, Snrpb","Spliceosome (3)"
"12400",66373,"Lsm5","MedConf","Yes","Spliceosome","Patl1, Snrpd3","Spliceosome (1)"
"12507",17120,"Mad1l1","MedConf","Yes","Progesterone-mediated oocyte maturation","Smc1a, Nup98, Nup107, Plk1, Nup85, Rad21, Spc24, Seh1l, Smc3, Xpo1","RNA transport (5), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1), Ribosome biogenesis in eukaryotes (1)"
"12550",17149,"Magoh","MedConf","Yes","RNA transport, Spliceosome, mRNA surveillance pathway","Hnrnpa3, Pabpn1, Rplp1, Sf3b2, Polr2f, Polr2g, Nup107, Sf3a1, Snrpa1, Sf3b3, Sf3a3, Rps3a1, Rbm8a, Nup85, Rpl26, Polr2d, Snrpd2, Nup98, Nxf1, Polr2b, Sf3b5, Cpsf7, Snrpb, Srsf3, Snrpe, Sf3b6, Seh1l, Nup62, Smc1a, Snrpd1, Sf3b1, Phf5a, Snrnp200, Polr2k, Rnps1, Snrpd3","Spliceosome (18), RNA transport (8), mRNA surveillance pathway (5), Purine metabolism (4), RNA polymerase (4), Pyrimidine metabolism (4), Ribosome biogenesis in eukaryotes (1), mTOR signaling pathway (1), Cytosolic DNA-sensing pathway (1)"
"12636",26415,"Mapk13","MedConf","Yes","Osteoclast differentiation, Toll-like receptor signaling pathway, Relaxin signaling pathway, VEGF signaling pathway, FoxO signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Fc epsilon RI signaling pathway, TNF signaling pathway, Progesterone-mediated oocyte maturation, MAPK signaling pathway, Neurotrophin signaling pathway, Rap1 signaling pathway, Platelet activation, Adrenergic signaling in cardiomyocytes, T cell receptor signaling pathway","Hspb2, Jund, Ptprr, Cebpb, Gnao1, Foxo4, Foxo3, Mef2c","MAPK signaling pathway (3), Oxytocin signaling pathway (2), FoxO signaling pathway (2), Longevity regulating pathway (2), cGMP-PKG signaling pathway (1), TNF signaling pathway (1), Melanogenesis (1), Rap1 signaling pathway (1), Cholinergic synapse (1), Estrogen signaling pathway (1), Relaxin signaling pathway (1), Ras signaling pathway (1), Osteoclast differentiation (1), Neurotrophin signaling pathway (1), Longevity regulating pathway - multiple species (1), PI3K-Akt signaling pathway (1), AMPK signaling pathway (1)"
"12716",77582,"Mboat7","MedConf","Yes",NA,"Pla2g4f","alpha-Linolenic acid metabolism (1), Platelet activation (1), Oxytocin signaling pathway (1), Vascular smooth muscle contraction (1), MAPK signaling pathway (1), Ras signaling pathway (1), Fc epsilon RI signaling pathway (1), VEGF signaling pathway (1)"
"12799",94112,"Med15","HighConf","Yes",NA,"Cebpb, Cdk11b, Fabp4, Ebf1, Ep300","Melanogenesis (1), Thyroid hormone signaling pathway (1), HIF-1 signaling pathway (1), Glucagon signaling pathway (1), FoxO signaling pathway (1), Regulation of lipolysis in adipocytes (1), PPAR signaling pathway (1), TNF signaling pathway (1)"
"12823",17259,"Mef2b","MedConf","Yes","cGMP-PKG signaling pathway",NA,NA
"12824",17260,"Mef2c","MedConf","Yes","cGMP-PKG signaling pathway, MAPK signaling pathway, Oxytocin signaling pathway","Mapk13","T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Platelet activation (1), Rap1 signaling pathway (1), Neurotrophin signaling pathway (1), MAPK signaling pathway (1), Progesterone-mediated oocyte maturation (1), TNF signaling pathway (1), Fc epsilon RI signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), FoxO signaling pathway (1), VEGF signaling pathway (1), Relaxin signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1)"
"13521",140781,"Myh7","MedConf","Yes","cGMP-PKG signaling pathway, Adrenergic signaling in cardiomyocytes","Myl2","Adrenergic signaling in cardiomyocytes (1), Focal adhesion (1)"
"13529",17906,"Myl2","MedConf","Yes","Focal adhesion, Adrenergic signaling in cardiomyocytes","Tpm1, Myh7, Tcap","Adrenergic signaling in cardiomyocytes (2), cGMP-PKG signaling pathway (1)"
"13568",17925,"Myo9b","HighConf","Yes",NA,"Arhgef7, Arhgdig","Neurotrophin signaling pathway (1), Vasopressin-regulated water reabsorption (1)"
"13898",18053,"Ngfr","MedConf","Yes","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Ras signaling pathway, Neurotrophin signaling pathway, Rap1 signaling pathway","Irak2, Pik3ca, Pik3cb, Irak4, Vegfb, Ins1, Arhgdig, Fgf12, Vegfa","Rap1 signaling pathway (6), Ras signaling pathway (6), PI3K-Akt signaling pathway (6), Longevity regulating pathway (6), Neurotrophin signaling pathway (5), HIF-1 signaling pathway (4), Focal adhesion (4), AGE-RAGE signaling pathway in diabetic complications (4), Relaxin signaling pathway (4), VEGF signaling pathway (3), Aldosterone-regulated sodium reabsorption (3), Regulation of lipolysis in adipocytes (3), Progesterone-mediated oocyte maturation (3), Longevity regulating pathway - multiple species (3), FoxO signaling pathway (3), mTOR signaling pathway (3), Insulin resistance (3), AMPK signaling pathway (3), Toll-like receptor signaling pathway (3), Cytokine-cytokine receptor interaction (2), T cell receptor signaling pathway (2), Platelet activation (2), Natural killer cell mediated cytotoxicity (2), Thyroid hormone signaling pathway (2), Cholinergic synapse (2), TNF signaling pathway (2), Fc epsilon RI signaling pathway (2), Estrogen signaling pathway (2), Osteoclast differentiation (2), MAPK signaling pathway (1), Vasopressin-regulated water reabsorption (1), cGMP-PKG signaling pathway (1)"
"13946",72293,"Nkd2","MedConf","Yes",NA,"Dvl2","Melanogenesis (1), mTOR signaling pathway (1)"
"14002",79059,"Nme3","MedConf","Yes","Pyrimidine metabolism, Purine metabolism","Ak8, Polr2g, Polr2b, Polr2f, Polr2d","Purine metabolism (5), RNA polymerase (4), Pyrimidine metabolism (4), Cytosolic DNA-sensing pathway (1)"
"14003",56520,"Nme4","MedConf","Yes","Pyrimidine metabolism, Purine metabolism","Ak8, Polr2d, Polr2b, Polr2g, Polr2f","Purine metabolism (5), RNA polymerase (4), Pyrimidine metabolism (4), Cytosolic DNA-sensing pathway (1)"
"14005",54369,"Nme6","MedConf","Yes","Pyrimidine metabolism, Purine metabolism","Ak8, Polr2f, Polr2d, Polr2g, Polr2b","Purine metabolism (5), RNA polymerase (4), Pyrimidine metabolism (4), Cytosolic DNA-sensing pathway (1)"
"14056",18125,"Nos1","MedConf","Yes","Relaxin signaling pathway","Nos3","Platelet activation (1), Oxytocin signaling pathway (1), HIF-1 signaling pathway (1), cGMP-PKG signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), VEGF signaling pathway (1), Estrogen signaling pathway (1), Relaxin signaling pathway (1), Insulin resistance (1), PI3K-Akt signaling pathway (1)"
"14059",18127,"Nos3","MedConf","Yes","PI3K-Akt signaling pathway, Insulin resistance, Relaxin signaling pathway, Estrogen signaling pathway, VEGF signaling pathway, AGE-RAGE signaling pathway in diabetic complications, cGMP-PKG signaling pathway, HIF-1 signaling pathway, Oxytocin signaling pathway, Platelet activation","Nos1, Nostrin, Camk1g","Oxytocin signaling pathway (1), Relaxin signaling pathway (1)"
"14061",329416,"Nostrin","MedConf","Yes",NA,"Nos3","Platelet activation (1), Oxytocin signaling pathway (1), HIF-1 signaling pathway (1), cGMP-PKG signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), VEGF signaling pathway (1), Estrogen signaling pathway (1), Relaxin signaling pathway (1), Insulin resistance (1), PI3K-Akt signaling pathway (1)"
"14073",50490,"Nox4","MedConf","Yes","AGE-RAGE signaling pathway in diabetic complications",NA,NA
"14091",54615,"Npff","MedConf","Yes",NA,"Pik3ca, Xcl1, Avpr1b, Lpar3, Cckbr, Prok2, Adra1b, Cysltr1, Tbxa2r","Vascular smooth muscle contraction (2), Rap1 signaling pathway (2), PI3K-Akt signaling pathway (2), Platelet activation (2), Longevity regulating pathway (2), Cytokine-cytokine receptor interaction (1), Adrenergic signaling in cardiomyocytes (1), cGMP-PKG signaling pathway (1), T cell receptor signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Natural killer cell mediated cytotoxicity (1), Thyroid hormone signaling pathway (1), Cholinergic synapse (1), HIF-1 signaling pathway (1), Neurotrophin signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), Regulation of lipolysis in adipocytes (1), Progesterone-mediated oocyte maturation (1), TNF signaling pathway (1), Fc epsilon RI signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Longevity regulating pathway - multiple species (1), FoxO signaling pathway (1), VEGF signaling pathway (1), mTOR signaling pathway (1), Estrogen signaling pathway (1), Relaxin signaling pathway (1), Insulin resistance (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1), AMPK signaling pathway (1)"
"14152",26423,"Nr5a1","MedConf","Yes",NA,"Ppard, Rxrg","PPAR signaling pathway (2), Thyroid hormone signaling pathway (1), Adipocytokine signaling pathway (1)"
"14283",103468,"Nup107","MedConf","Yes","RNA transport","Rnps1, Nup85, Rbm8a, Nxf1, Magoh, Mad1l1, Xpo1, Plk1, Snrpd3, Seh1l, Nup62, Nup98, Smc1a, Spc24, Smc3, Snrpd1, Snrpe, Snrpb, Rad21, Snrpd2","RNA transport (9), Spliceosome (7), mRNA surveillance pathway (4), Progesterone-mediated oocyte maturation (2), Ribosome biogenesis in eukaryotes (2), mTOR signaling pathway (1), FoxO signaling pathway (1)"
"14298",18226,"Nup62","HighConf","Yes","RNA transport","Snrpb, Seh1l, Nup107, Rnps1, Nup85, Rbm8a, Nxf1, Magoh, Snrpd3, Snrpe, Snrpd1, Snrpd2, Nup98","RNA transport (8), Spliceosome (7), mRNA surveillance pathway (4), Ribosome biogenesis in eukaryotes (1), mTOR signaling pathway (1)"
"14300",445007,"Nup85","MedConf","Yes","RNA transport","Rbm8a, Nxf1, Magoh, Mad1l1, Seh1l, Snrpd1, Nup98, Snrpe, Rnps1, Nup107, Snrpb, Plk1, Smc1a, Snrpd3, Nup62, Snrpd2, Smc3, Xpo1, Spc24, Rad21","RNA transport (9), Spliceosome (7), mRNA surveillance pathway (4), Progesterone-mediated oocyte maturation (2), Ribosome biogenesis in eukaryotes (2), mTOR signaling pathway (1), FoxO signaling pathway (1)"
"14303",269966,"Nup98","MedConf","Yes","RNA transport","Snrpe, Smc3, Xpo1, Plk1, Nup62, Smc1a, Spc24, Snrpb, Rad21, Seh1l, Nup107, Rnps1, Nup85, Rbm8a, Nxf1, Magoh, Kpnb1, Mad1l1, Nxf7, Snrpd2, Snrpd3, Snrpd1","RNA transport (11), Spliceosome (7), mRNA surveillance pathway (5), Ribosome biogenesis in eukaryotes (3), Progesterone-mediated oocyte maturation (2), mTOR signaling pathway (1), FoxO signaling pathway (1)"
"14316",53319,"Nxf1","HighConf","Yes","RNA transport, Ribosome biogenesis in eukaryotes, mRNA surveillance pathway","Magoh, Nup107, Rnps1, Srsf3, Seh1l, Nup98, Rbm8a, Nup62, Nup85","RNA transport (8), mRNA surveillance pathway (3), Spliceosome (3), mTOR signaling pathway (1)"
"14319",170722,"Nxf7","MedConf","Yes","RNA transport, Ribosome biogenesis in eukaryotes, mRNA surveillance pathway","Nup98","RNA transport (1)"
"14440",257936,"Olfr1028","HighConf","Yes",NA,"Olfr624, Olfr262, Olfr31, Olfr985, Olfr1089, Olfr1066, Olfr694, Gnal, Olfr566, Olfr592, Olfr480, Olfr506, Olfr640, Olfr518, Olfr716, Olfr78, Olfr1441, Olfr802, Olfr1502, Olfr462, Olfr520, Olfr503, Olfr394, Olfr736, Olfr2",NA
"14475",257880,"Olfr1066","MedConf","Yes",NA,"Olfr1441, Olfr802, Olfr1089, Olfr2, Olfr640, Olfr506, Olfr78, Olfr520, Olfr716, Olfr592, Olfr518, Olfr394, Olfr1028, Olfr624, Olfr262, Olfr1502, Olfr503, Olfr480, Olfr31, Olfr736, Olfr985, Olfr694, Olfr566, Olfr462, Gnal",NA
"14487",257933,"Olfr1089","HighConf","Yes",NA,"Olfr2, Olfr640, Olfr506, Olfr78, Olfr520, Olfr716, Olfr592, Olfr518, Olfr394, Olfr1028, Olfr624, Olfr262, Olfr1441, Olfr503, Olfr985, Olfr802, Olfr1502, Olfr736, Gnal, Olfr694, Olfr31, Olfr1066, Olfr566, Olfr462, Olfr480",NA
"14523",258286,"Olfr113","MedConf","Yes",NA,"Gnal",NA
"14537",258317,"Olfr1145","MedConf","Yes",NA,"Gnal",NA
"14692",258022,"Olfr1318","MedConf","Yes",NA,"Gnal",NA
"14713",258852,"Olfr1341","MedConf","Yes",NA,"Gnal",NA
"14721",258384,"Olfr1350","MedConf","Yes",NA,"Gnal",NA
"14769",258759,"Olfr1408","MedConf","Yes",NA,"Gnal",NA
"14773",258274,"Olfr1412","MedConf","Yes",NA,"Gnal",NA
"14796",258678,"Olfr1441","MedConf","Yes",NA,"Olfr802, Olfr1089, Olfr2, Olfr640, Olfr506, Olfr78, Olfr520, Olfr716, Olfr592, Olfr518, Olfr394, Olfr1028, Olfr624, Olfr262, Olfr1502, Olfr694, Olfr462, Olfr1066, Olfr736, Olfr503, Olfr985, Olfr480, Olfr31, Gnal, Olfr566",NA
